cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
14443,2023,2024,0.6109,97234,168573,SBSP3,2025-03-27,2025-03-27,2025-06-30,0.1453706371851735,0.042853199898609695,0.10251743728656382
14460,2015,2016,0.8023,35334,30674,CYRE3,2017-03-23,2017-03-23,2017-06-26,-0.1907692307692307,-0.021134634088447624,-0.16963459668078307
14460,2016,2018,0.91,30674,28965,CYRE3,2019-03-27,2019-03-27,2019-06-27,0.29438347320852176,0.09597653623260949,0.19840693697591227
14460,2018,2019,0.9932,28965,28797,CYRE3,2020-03-19,2020-03-19,2020-06-22,0.5551020408163267,0.39519169698442025,0.1599103438319065
14460,2019,2021,0.986,28797,29456,CYRE3,2022-03-17,2022-03-17,2022-06-17,-0.16598639455782305,-0.11718977791373308,-0.04879661664408996
14460,2021,2022,0.9842,29456,28462,CYRE3,2023-03-16,2023-03-16,2023-06-19,0.21971123666038928,0.15877753163204655,0.06093370502834272
14460,2022,2023,0.7131,28462,32276,CYRE3,2024-03-14,2024-03-14,2024-06-14,-0.24950729207725653,-0.06286781961026378,-0.18663947246699275
14460,2023,2024,1.0,32276,32276,CYRE3,2025-03-20,2025-03-20,2025-06-23,0.06415094339622662,0.034827050757493705,0.029323892638732918
14826,2015,2016,0.8722,44626,54741,PCAR3,2017-03-07,2017-03-29,2020-03-26,-0.21976470584423746,0.18589482496796417,-0.40565953081220163
14826,2016,2017,0.9229,54741,53290,PCAR3,2018-02-19,2018-10-23,2020-04-07,-0.22644394786419353,-0.10482927145512144,-0.12161467640907209
14826,2017,2018,0.7064,53290,56826,PCAR3,2019-03-26,2019-07-10,2020-04-14,-0.2936263737066175,-0.24475004512503185,-0.04887632858158564
14826,2018,2019,0.8613,56826,61669,PCAR3,2020-10-28,2020-10-28,2021-02-02,0.2950221939727167,0.2397540871874606,0.055268106785256066
14826,2019,2020,0.7883,61669,54143,PCAR3,2021-02-23,2021-02-23,2021-05-25,1.1179981185590777,0.06734722782225688,1.0506508907368208
14826,2020,2021,0.8981,54143,58601,PCAR3,2022-02-23,2022-02-23,2022-05-27,-0.07120465741155402,-0.0005886207196100779,-0.07061603669194394
14826,2021,2022,0.8552,58601,61807,PCAR3,2023-02-27,2023-02-27,2023-05-30,-0.03584229390681004,0.030800753563605676,-0.06664304747041572
14826,2022,2023,0.7751,61807,54143,PCAR3,2024-02-21,2024-02-21,2024-05-22,-0.2927400468384074,-0.03369604522224523,-0.25904400161616215
14826,2023,2024,0.7634,54143,98236,PCAR3,2025-02-18,2025-02-18,2025-05-23,0.05460750853242313,0.07229795666765804,-0.017690448135234904
15253,2015,2016,0.8778,50821,68233,ENGI11,2017-03-23,2017-03-23,2017-06-26,0.045454545636914645,-0.021134634088447624,0.06658917972536227
15253,2016,2017,0.9742,68233,68600,ENGI11,2018-03-14,2018-03-14,2018-06-14,-0.09558823534183969,-0.1700127459356643,0.0744245105938246
15253,2017,2018,0.9944,68600,68436,ENGI11,2019-03-21,2019-03-21,2019-06-21,0.1014492751351257,0.05462183657696329,0.046827438558162404
15253,2018,2019,0.9955,68436,69288,ENGI11,2020-03-18,2020-03-18,2020-06-19,0.21972534331536275,0.44363812216019305,-0.2239127788448303
15253,2019,2020,0.9791,69288,73425,ENGI11,2021-04-09,2021-04-09,2021-07-12,0.05682347440085489,0.0843370309654381,-0.027513556564583208
15253,2020,2021,0.9872,73425,83539,ENGI11,2024-01-20,2024-01-22,2024-04-23,-0.062537825121044,-0.011480744114112262,-0.05105708100693174
15253,2021,2022,0.9885,83539,85742,ENGI11,2023-03-16,2023-03-16,2023-06-19,0.1278139067874171,0.15877753163204655,-0.030963624844629445
15253,2022,2023,0.6598,85742,140637,ENGI11,2024-03-15,2024-03-15,2024-06-17,-0.07139865996350925,-0.059995592614623394,-0.011403067348885854
15253,2023,2024,0.996,140637,140963,ENGI11,2025-03-18,2025-03-18,2025-06-18,0.1348098218473579,0.055082143922257965,0.07972767792509994
16101,2015,2016,0.9475,51902,64872,GFSA3,2017-05-09,2017-05-09,2017-08-07,-0.1385135133003237,0.025076168187566195,-0.16358968148788988
16101,2016,2017,0.9255,64872,68138,GFSA3,2018-03-09,2018-03-09,2018-06-11,0.04873949551263923,-0.1628274911802412,0.21156698669288043
16101,2017,2018,0.9866,68138,62528,GFSA3,2019-04-03,2019-04-03,2019-07-04,-0.18427656825056749,0.0967782492135798,-0.2810548174641473
16101,2018,2019,0.9996,62528,62352,GFSA3,2020-03-26,2020-03-26,2020-06-29,0.641160949985687,0.23196202376898833,0.4091989262166986
16101,2019,2020,0.9346,62352,63597,GFSA3,2021-03-16,2021-03-16,2021-06-16,-0.00410677616503452,0.1336684184833412,-0.13777519464837573
16101,2020,2021,0.5636,63597,14515,GFSA3,2022-03-19,2022-03-21,2022-06-21,-0.28813559312978865,-0.14179412546372494,-0.1463414676660637
16101,2021,2022,0.6418,14515,43952,GFSA3,2023-03-29,2023-03-29,2023-06-30,0.13628899807772665,0.16007541615042054,-0.023786418072693882
16101,2022,2023,0.7643,43952,83564,GFSA3,2024-03-26,2024-03-26,2024-06-26,-0.4750778816199377,-0.033277782603630235,-0.44180009901630746
16101,2023,2024,0.9801,83564,83343,GFSA3,2025-03-27,2025-03-27,2025-06-30,-0.3628048780487805,0.042853199898609695,-0.40565807794739017
16292,2015,2016,0.2768,70798,59308,BRFS3,2017-02-23,2017-02-23,2017-05-30,0.1145320197044335,-0.051868483587426906,0.1664005032918604
16292,2016,2017,0.5286,59308,69146,BRFS3,2018-02-22,2018-02-22,2018-05-24,-0.2643641058747579,-0.0757227917396548,-0.1886413141351031
16292,2017,2018,0.5716,69146,82075,BRFS3,2019-02-28,2019-02-28,2019-06-03,0.3417598444336414,0.015024739928659825,0.32673510450498155
16292,2018,2019,0.7999,82075,93051,BRFS3,2020-03-03,2020-03-03,2020-06-03,-0.13384321223709372,-0.11877301915629679,-0.015070193080796934
16292,2019,2020,0.8739,93051,137987,BRFS3,2021-02-25,2021-02-25,2021-05-27,0.11068211068211076,0.10787994551043711,0.002802165171673643
16292,2020,2021,0.9135,137987,182518,BRFS3,2022-02-22,2022-02-22,2022-05-26,-0.24909560723514224,-0.008875046726157243,-0.240220560508985
16292,2021,2022,0.9882,182518,192438,BRFS3,2023-02-28,2023-02-28,2023-05-31,0.319805194805195,0.032431882268819656,0.2873733125363753
16292,2022,2023,0.8914,192438,205709,BRFS3,2024-02-26,2024-02-26,2024-05-27,0.37972876516773724,-0.039452260471008804,0.41918102563874604
16292,2023,2024,0.8726,205709,182091,BRFS3,2025-02-26,2025-02-26,2025-06-02,0.07837980010520762,0.09632174605315691,-0.01794194594794929
16306,2015,2017,0.6433,41814,30831,RSID3,2018-03-26,2018-03-26,2018-06-26,-0.3046875,-0.16081342273739174,-0.14387407726260826
16306,2017,2018,0.9949,30831,30772,RSID3,2019-03-27,2019-03-27,2019-06-27,-0.012711864406779738,0.09597653623260949,-0.10868840063938923
16306,2018,2019,0.9533,30772,32360,RSID3,2020-03-18,2020-03-18,2020-06-19,0.22222222222222232,0.44363812216019305,-0.22141589993797073
16306,2019,2020,0.9999,32360,32327,RSID3,2021-03-17,2021-03-17,2021-06-17,-0.07009345794392519,0.09873732555042736,-0.16883078349435254
16306,2020,2021,0.999,32327,32105,RSID3,2022-03-16,2022-03-16,2022-06-15,-0.7639751552795031,-0.07474960272221554,-0.6892255525572876
16306,2021,2022,1.0,32105,32105,RSID3,2023-09-29,2023-09-29,2024-01-04,-0.012886597938144284,0.1257729045477307,-0.138659502485875
16306,2022,2023,1.0,32105,32105,RSID3,2024-06-24,2024-06-24,2024-09-19,-0.4018691588785046,0.08550203788482702,-0.4873711967633316
17329,2015,2017,0.9215,45356,46257,EGIE3,2018-02-22,2018-02-22,2018-05-24,-0.013350785273995358,-0.0757227917396548,0.062372006465659435
17329,2017,2018,0.8439,46257,36405,EGIE3,2019-02-19,2019-02-19,2019-05-23,-0.0647191012047571,-0.038389848775050694,-0.026329252429706407
17329,2018,2019,0.9614,36405,32867,EGIE3,2020-02-20,2020-02-20,2020-05-26,-0.1561677130025727,-0.2541081735846026,0.09794046058202988
17329,2019,2020,0.9613,32867,36064,EGIE3,2021-04-20,2021-04-20,2021-07-21,-0.06004784712344036,0.04886858863492094,-0.1089164357583613
17329,2020,2021,0.9024,36064,46144,EGIE3,2022-02-14,2022-02-14,2022-05-18,0.05651530123953741,-0.0671825673211549,0.12369786856069231
17329,2021,2022,0.9305,46144,49873,EGIE3,2023-11-30,2023-11-30,2024-03-05,-0.06758620689965911,0.00602358637856959,-0.0736097932782287
17329,2022,2023,0.7754,49873,111259,EGIE3,2024-02-27,2024-02-27,2024-05-28,0.04785833936348394,-0.060064301317562685,0.10792264068104662
17450,2015,2016,0.4758,31158,72737,RAIL3,2017-02-20,2017-02-20,2017-05-25,-0.062365591397849474,-0.07742373512501888,0.015058143727169404
17450,2016,2017,0.784,72737,99787,RAIL3,2018-02-27,2018-02-27,2018-05-29,-0.02136752136752129,-0.12496008532308578,0.10359256395556449
17450,2017,2018,0.919,99787,101532,RAIL3,2019-02-13,2019-02-13,2019-05-17,-0.11332633788037771,-0.061034260410841146,-0.05229207746953657
17450,2018,2019,0.9082,101532,92587,RAIL3,2020-02-13,2020-02-13,2020-05-19,-0.1546218487394958,-0.30191358643777055,0.14729173769827475
17450,2019,2020,0.6786,92587,163252,RAIL3,2021-06-01,2021-06-01,2021-08-31,-0.12318501170960194,-0.07395523636039036,-0.04922977534921158
17450,2020,2021,0.7878,163252,160802,RAIL3,2022-02-17,2022-02-17,2022-05-23,-0.03597122302158284,-0.028034022828456684,-0.00793720019312616
17450,2021,2022,0.928,160802,148203,RAIL3,2023-02-15,2023-02-15,2023-05-22,0.2122776821572001,0.005592876067494146,0.20668480608970596
17450,2022,2023,0.871,148203,138829,RAIL3,2024-03-27,2024-03-27,2024-06-27,-0.061415220293724926,-0.02649207905796047,-0.034923141235764454
17450,2023,2024,0.9727,138829,142441,RAIL3,2025-02-20,2025-02-20,2025-05-27,0.03299080584099534,0.09357833639941138,-0.060587530558416036
17671,2015,2016,0.7996,43773,36191,VIVT3,2017-02-21,2017-02-21,2017-05-26,-0.03251179863660203,-0.07192562940229696,0.039413830765694935
17671,2016,2017,0.9511,36191,42292,VIVT3,2018-02-21,2018-02-21,2018-05-23,-0.05660813308687618,-0.060248929075526925,0.003640795988650747
17671,2017,2018,0.9347,42292,42300,VIVT3,2019-02-20,2019-02-20,2019-05-24,-0.041811041811041894,-0.0302140529356264,-0.011596988875415493
17671,2018,2019,0.9461,42300,41879,VIVT3,2020-02-19,2020-02-19,2020-05-25,-0.06940427993059561,-0.26480222730299974,0.19539794737240412
17671,2019,2020,0.9563,41879,51410,VIVT3,2021-02-23,2021-02-23,2021-05-25,-0.01596098426069603,0.06734722782225688,-0.08330821208295291
17671,2020,2021,0.9807,51410,50490,VIVT3,2022-02-22,2022-02-22,2022-05-26,0.059518956379942756,-0.008875046726157243,0.0683940031061
17671,2021,2022,0.9479,50490,52707,VIVT3,2023-02-17,2023-02-17,2023-05-24,-0.008419533317296168,-0.0034565913748071386,-0.00496294194248903
17671,2022,2023,0.8804,52707,71780,VIVT3,2024-02-20,2024-02-20,2024-05-21,-0.14490836954468167,-0.019278286580471038,-0.12563008296421063
17671,2023,2024,0.9624,71780,77661,VIVT3,2025-02-25,2025-02-25,2025-05-30,0.07160216862965041,0.08768982255049429,-0.01608765392084388
17892,2015,2016,0.9685,30305,32095,STBP3,2017-02-15,2017-02-15,2017-05-22,-0.05612244897959173,-0.09271108830553565,0.03658863932594392
17892,2016,2017,0.8663,32095,26815,STBP3,2018-06-18,2018-06-18,2018-09-17,0.1470588235294119,0.09989467838663857,0.04716414514277334
17892,2017,2018,0.9861,26815,26955,STBP3,2019-02-21,2019-02-21,2019-05-27,-0.1071428571428572,-0.02133469070723304,-0.08580816643562417
17892,2018,2019,0.9987,26955,26881,STBP3,2020-03-05,2020-03-05,2020-06-05,-0.042735042735042694,-0.07430208581947939,0.0315670430844367
17892,2019,2021,0.6504,26881,98285,STBP3,2022-03-10,2022-03-10,2022-06-09,-0.0014619883040934978,-0.05779728219696223,0.05633529389286873
17892,2021,2022,0.9861,98285,93987,STBP3,2023-11-29,2023-11-29,2024-03-04,0.25956937799043067,0.017238449390816646,0.24233092859961403
17892,2022,2023,0.914,93987,82248,STBP3,2024-03-20,2024-03-20,2024-06-20,0.11959287531806617,-0.0672134089160078,0.18680628423407397
17892,2023,2024,0.9703,82248,77904,STBP3,2025-02-20,2025-02-20,2025-05-27,0.03574144486691999,0.09357833639941138,-0.057836891532491386
17973,2015,2016,0.9869,45283,47815,COGN3,2017-03-22,2017-03-22,2017-06-23,0.08339768326256314,-0.038320980004515004,0.12171866326707814
17973,2016,2017,0.9937,47815,48964,COGN3,2018-03-16,2018-03-16,2018-06-18,-0.304886441878535,-0.17755183157553478,-0.1273346103030002
17973,2017,2019,0.8558,48964,155035,COGN3,2020-03-30,2020-03-30,2020-07-01,0.3774703556521739,0.28890501380770606,0.08856534184446785
17973,2019,2020,0.999,155035,160185,COGN3,2021-03-31,2021-03-31,2021-07-01,0.07035175892313328,0.07744304134344682,-0.007091282420313538
17973,2020,2021,1.0,160185,160185,COGN3,2022-03-24,2022-03-24,2022-06-24,-0.04761904761904767,-0.17118985163823386,0.12357080401918619
17973,2021,2022,1.0,160185,160185,COGN3,2023-09-21,2023-09-21,2023-12-22,0.31818181833333337,0.14299257695442025,0.17518924137891312
17973,2022,2023,1.0,160185,160334,COGN3,2024-03-20,2024-03-20,2024-06-20,-0.39776951650516157,-0.0672134089160078,-0.33055610758915377
17973,2023,2024,0.9994,160334,163169,COGN3,2025-03-12,2025-03-12,2025-06-12,0.674418604145484,0.11251288717015084,0.5619057169753332
18376,2015,2016,0.7969,36757,45093,ISAE4,2017-02-23,2017-02-23,2017-05-30,-0.017016104527499132,-0.051868483587426906,0.034852379059927774
18376,2016,2017,0.9717,45093,45208,ISAE4,2018-02-26,2018-02-26,2018-05-28,-0.049777117384843916,-0.1402901270286896,0.09051300964384568
18376,2017,2018,0.9019,45208,50216,ISAE4,2019-02-28,2019-02-28,2019-06-03,0.17046632124352334,0.015024739928659825,0.15544158131486352
18376,2018,2019,0.8906,50216,49118,ISAE4,2020-03-04,2020-03-04,2020-06-04,-0.13404255319148928,-0.12493065931011837,-0.009111893881370903
18376,2019,2020,0.9367,49118,46979,ISAE4,2021-02-22,2021-02-22,2021-05-24,0.11543235415804709,0.10086227019811345,0.014570083959933644
18376,2020,2021,0.9817,46979,48736,ISAE4,2022-02-23,2022-02-23,2022-05-27,-0.02801120448179273,-0.0005886207196100779,-0.02742258376218265
18376,2021,2022,0.9086,48736,55170,ISAE4,2023-02-23,2023-02-23,2023-05-26,0.124268347591175,0.030788657278126408,0.09347969031304859
18376,2022,2024,0.665,55170,117101,ISAE4,2025-02-24,2025-02-24,2025-05-29,0.005550811272416745,0.10472229252979526,-0.09917148125737851
18465,2015,2016,0.97,51846,35299,UGPA3,2017-02-22,2017-02-22,2017-05-29,0.10910425844346561,-0.07039862486340853,0.17950288330687414
18465,2016,2017,0.9761,35299,37400,UGPA3,2018-02-21,2018-02-21,2018-05-23,-0.3617265087853323,-0.060248929075526925,-0.3014775797098054
18465,2017,2018,0.9761,37400,42025,UGPA3,2019-02-20,2019-02-20,2019-05-24,-0.2887182300237703,-0.0302140529356264,-0.2585041770881439
18465,2018,2019,0.8975,42025,46820,UGPA3,2020-03-16,2020-03-16,2020-06-17,0.4207221350078494,0.34255877461866646,0.07816336038918292
18465,2019,2020,0.9727,46820,55259,UGPA3,2021-02-25,2021-02-25,2021-05-27,-0.022357723577235866,0.10787994551043711,-0.13023766908767298
18465,2020,2021,0.9682,55259,56167,UGPA3,2022-02-25,2022-02-25,2022-05-31,-0.029709655638082477,-0.015833474306698347,-0.01387618133138413
18465,2021,2022,0.8016,56167,70140,UGPA3,2023-02-15,2023-02-15,2023-05-22,0.3272311212814645,0.005592876067494146,0.32163824521397033
18465,2022,2023,0.924,70140,61274,UGPA3,2024-02-28,2024-02-28,2024-05-29,-0.2272429600523902,-0.057225042397385906,-0.1700179176550043
18465,2023,2024,0.9773,61274,60327,UGPA3,2025-02-26,2025-02-26,2025-06-02,-0.009858287122612497,0.09632174605315691,-0.1061800331757694
18627,2015,2016,0.8138,41184,54999,SAPR11,2017-02-21,2017-11-22,2018-02-27,-0.11656746031746035,0.166624417814621,-0.28319187813208135
18627,2016,2017,0.9023,54999,63248,SAPR11,2018-02-06,2018-02-06,2018-05-10,0.021124302028827646,0.02344814959441699,-0.002323847565589343
18627,2017,2019,0.8563,63248,56996,SAPR11,2020-02-06,2020-02-06,2020-05-12,-0.33563912698125864,-0.3239695286049137,-0.011669598376344958
18627,2019,2021,0.7955,56996,61573,SAPR11,2022-02-24,2022-02-24,2022-05-30,0.014134275618374659,-0.005016136032132024,0.019150411650506682
18627,2021,2022,0.9618,61573,63071,SAPR11,2023-02-16,2023-02-16,2023-05-23,0.20138488170802082,-0.00011760804340787967,0.2015024897514287
18627,2022,2023,0.9097,63071,68710,SAPR11,2024-02-08,2024-02-08,2024-05-13,0.02010968921389389,-0.0004845694312419768,0.020594258645135866
18627,2023,2024,0.8848,68710,58105,SAPR11,2025-02-20,2025-02-20,2025-05-27,0.19296336597751185,0.09357833639941138,0.09938502957810047
18660,2015,2017,0.8919,45956,51323,CPFE3,2018-03-27,2018-03-27,2018-06-27,-0.11311475409836058,-0.15749143429539292,0.04437668019703234
18660,2017,2018,0.9309,51323,65765,CPFE3,2019-03-28,2019-03-28,2019-06-28,-0.010406504065040623,0.06969312294427721,-0.08009962700931783
18660,2018,2019,0.8972,65765,100561,CPFE3,2020-03-09,2020-03-09,2020-06-09,-0.016176470588235237,0.1240815316403927,-0.14025800222862794
18660,2019,2020,0.9212,100561,106999,CPFE3,2021-03-31,2021-03-31,2021-07-01,-0.12689020381328087,0.07744304134344682,-0.20433324515672768
18660,2020,2021,0.9795,106999,107781,CPFE3,2022-03-17,2022-03-17,2022-06-17,0.04440944881889752,-0.11718977791373308,0.1615992267326306
18660,2021,2022,0.9075,107781,107622,CPFE3,2023-03-16,2023-03-16,2023-06-19,0.012416427889207382,0.15877753163204655,-0.14636110374283917
18660,2022,2023,0.9109,107622,108812,CPFE3,2024-03-21,2024-03-21,2024-06-21,-0.05172914850334187,-0.05319535010417176,0.0014662016008298862
18660,2023,2024,0.7637,108812,103422,CPFE3,2025-02-26,2025-02-26,2025-06-02,0.1449803701626473,0.09632174605315691,0.0486586241094904
18724,2015,2016,0.7322,6582,36528,BRAP4,2017-03-21,2017-03-21,2017-06-22,-0.10210930006769947,-0.027122101696131717,-0.07498719837156775
18724,2016,2017,0.97,36528,38782,BRAP4,2018-03-21,2018-03-21,2018-06-21,-0.14165890022867544,-0.17536229683963556,0.03370339661096011
18724,2017,2018,0.7152,38782,6858,BRAP4,2019-03-28,2019-03-28,2019-06-28,0.07423152381931275,0.06969312294427721,0.004538400875035542
18724,2018,2019,0.9908,6858,7000,BRAP4,2020-03-26,2020-03-26,2020-06-29,0.2791270676563302,0.23196202376898833,0.047165043887341884
18724,2019,2020,0.9971,7000,6979,BRAP4,2021-03-25,2021-03-25,2021-06-25,0.18140662910309757,0.1187316208629634,0.06267500824013417
18724,2020,2021,0.8785,6979,3979,BRAP4,2022-03-29,2022-03-29,2022-06-29,-0.20139732685297695,-0.16991818549426285,-0.0314791413587141
18724,2021,2022,0.9993,3979,3896,BRAP4,2023-03-27,2023-03-27,2023-06-28,-0.13924542979385457,0.1706709118558385,-0.30991634164969306
18724,2022,2023,0.9804,3896,4477,BRAP4,2024-03-27,2024-03-27,2024-06-27,-0.10534051935325817,-0.02649207905796047,-0.0788484402952977
18724,2023,2024,1.0,4477,4477,BRAP4,2025-03-25,2025-03-25,2025-06-26,-0.14782129067843353,0.03820919408827406,-0.18603048476670758
18821,2015,2016,0.7928,36254,65103,MOTV3,2017-03-06,2017-03-06,2017-06-06,-0.08944444444444444,-0.05104929247014334,-0.0383951519743011
18821,2016,2017,0.9941,65103,64383,MOTV3,2018-02-27,2018-02-27,2018-05-29,-0.2137285491419657,-0.12496008532308578,-0.08876846381887993
18821,2017,2018,0.9169,64383,74030,MOTV3,2019-03-21,2019-03-21,2019-06-21,0.18048780487804872,0.05462183657696329,0.12586596830108543
18821,2018,2019,0.922,74030,86235,MOTV3,2020-03-05,2020-03-05,2020-06-05,-0.04885993485342022,-0.07430208581947939,0.025442150966059174
18821,2019,2020,0.8994,86235,102674,MOTV3,2021-03-04,2021-03-04,2021-06-04,0.17712811693895092,0.1547216585084572,0.022406458430493714
18821,2020,2021,0.9328,102674,106707,MOTV3,2022-02-24,2022-02-24,2022-05-30,0.048348106365833976,-0.005016136032132024,0.053364242397966
18821,2021,2022,0.9771,106707,116003,MOTV3,2023-02-15,2023-02-15,2023-05-22,0.23381294964028787,0.005592876067494146,0.22822007357279372
18821,2022,2023,0.9249,116003,123772,MOTV3,2024-02-08,2024-02-08,2024-05-13,-0.05642167780252416,-0.0004845694312419768,-0.055937108371282185
19445,2015,2016,0.9461,38026,34476,CSMG3,2017-03-09,2017-03-09,2017-06-09,-0.1785559876783398,-0.036768004077712635,-0.14178798360062717
19445,2016,2017,0.5052,34476,42566,CSMG3,2018-02-23,2018-02-23,2018-05-25,-0.02732362777767605,-0.09617674862337566,0.06885312084569961
19445,2017,2018,0.9766,42566,44060,CSMG3,2019-02-28,2019-02-28,2019-06-03,0.0008071026634384193,0.015024739928659825,-0.014217637265221406
19445,2018,2019,0.8238,44060,48288,CSMG3,2020-03-19,2020-03-19,2020-06-22,0.6395379362983622,0.39519169698442025,0.24434623931394195
19445,2019,2020,0.9376,48288,57888,CSMG3,2021-04-20,2021-04-20,2021-07-21,-0.16198445905558878,0.04886858863492094,-0.21085304769050972
19445,2020,2021,0.8722,57888,55130,CSMG3,2022-06-13,2022-06-13,2022-09-12,0.15802469135802477,0.10534660556356856,0.05267808579445621
19445,2021,2022,0.9447,55130,53507,CSMG3,2023-03-21,2023-03-21,2023-06-22,0.3339882121807467,0.17758813950317687,0.15640007267756983
19445,2022,2023,0.9072,53507,48962,CSMG3,2024-03-21,2024-03-21,2024-06-21,-0.006734006734006814,-0.05319535010417176,0.04646134337016494
19445,2023,2024,0.979,48962,49016,CSMG3,2025-03-24,2025-03-24,2025-06-25,0.17079419299743814,0.0338547155742428,0.13693947742319534
19453,2015,2016,0.9672,51252,54846,ECOR3,2017-02-20,2017-02-20,2017-05-25,-0.0052798310454066355,-0.07742373512501888,0.07214390407961224
19453,2016,2017,0.9787,54846,59435,ECOR3,2018-02-28,2018-02-28,2018-05-30,-0.2139303482587065,-0.10075698046209891,-0.11317336779660758
19453,2017,2018,0.9256,59435,60444,ECOR3,2019-03-14,2019-03-14,2019-06-13,-0.013526570048309039,0.001714219012142193,-0.015240789060451232
19453,2018,2019,0.8965,60444,60226,ECOR3,2020-02-18,2020-02-18,2020-05-22,-0.30675203725261935,-0.28530927409149454,-0.02144276316112481
19453,2019,2020,0.87,60226,81773,ECOR3,2021-03-10,2021-03-10,2021-06-10,0.25164319248826295,0.15339792894777982,0.09824526354048313
19453,2020,2021,0.654,81773,157550,ECOR3,2022-03-25,2022-03-25,2022-06-27,-0.23350253807106602,-0.15382395178816322,-0.07967858628290281
19453,2021,2022,0.9809,157550,153815,ECOR3,2023-03-16,2023-03-16,2023-06-19,0.48945147679324874,0.15877753163204655,0.3306739451612022
19453,2022,2023,0.9597,153815,150702,ECOR3,2024-03-13,2024-03-13,2024-06-13,-0.34497354497354493,-0.06592282161663454,-0.2790507233569104
19453,2023,2024,0.9617,150702,153043,ECOR3,2025-03-18,2025-03-18,2025-06-18,0.413793103448276,0.055082143922257965,0.35871095952601806
19550,2015,2016,0.9849,22672,21922,NATU3,2017-02-22,2017-02-22,2017-05-29,0.24103139013452912,-0.07039862486340853,0.31143001499793765
19550,2016,2017,0.9916,21922,22282,NATU3,2018-03-14,2018-03-14,2018-06-14,-0.006437768240343478,-0.1700127459356643,0.1635749776953208
19550,2017,2018,0.9064,22282,32808,NATU3,2019-02-28,2019-02-28,2019-06-03,0.19160810252170335,0.015024739928659825,0.17658336259304352
19550,2018,2019,0.9231,32808,52413,NATU3,2020-03-05,2020-03-05,2020-06-05,-0.026833183897434942,-0.07430208581947939,0.04746890192204445
19550,2019,2020,0.7214,52413,133973,NATU3,2021-03-31,2021-03-31,2021-07-01,0.188616535105941,0.07744304134344682,0.11117349376249419
19550,2020,2023,0.8094,133973,197658,NATU3,2024-03-19,2024-03-19,2024-06-19,-0.18270270270270272,-0.05698718368431932,-0.1257155190183834
19550,2023,2024,0.9541,197658,190170,NATU3,2025-03-13,2025-03-13,2025-06-13,-0.2448377581120944,0.09213456119772268,-0.3369723193098171
19739,2015,2016,0.9573,19800,20116,RENT3,2017-02-05,2017-02-06,2017-05-11,0.3628571424999134,0.055391900323988885,0.3074652421759245
19739,2016,2017,0.9513,20116,17480,RENT3,2018-03-14,2018-03-14,2018-06-14,-0.17912552881741806,-0.1700127459356643,-0.009112782881753767
19739,2017,2018,0.6978,17480,46367,RENT3,2019-02-21,2019-02-21,2019-05-27,0.0947058821825455,-0.02133469070723304,0.11604057288977854
19739,2018,2019,0.9837,46367,46245,RENT3,2020-03-10,2020-03-10,2020-06-10,-0.020262216936188127,0.026801758986414903,-0.04706397592260303
19739,2019,2020,0.9819,46245,50965,RENT3,2021-02-25,2021-02-25,2021-05-27,0.03140661535299638,0.10787994551043711,-0.07647333015744073
19739,2020,2021,0.8973,50965,85260,RENT3,2022-02-22,2022-02-22,2022-05-26,-0.060409223880000584,-0.008875046726157243,-0.05153417715384334
19739,2021,2022,0.9655,85260,85823,RENT3,2023-03-28,2023-03-28,2023-06-29,0.27914086677904915,0.1699614043926827,0.10917946238636644
19739,2022,2023,0.8364,85823,135747,RENT3,2024-03-12,2024-03-12,2024-06-12,-0.2347014925891333,-0.06056200214556773,-0.17413949044356558
19739,2023,2024,0.9841,135747,127862,RENT3,2025-02-27,2025-02-27,2025-06-03,0.5623188405797102,0.10214267811206112,0.46017616246764903
19836,2015,2016,0.7643,95707,68284,CSAN3,2017-02-16,2017-02-16,2017-05-23,-0.15966981132075464,-0.07596870509792641,-0.08370110622282823
19836,2016,2017,0.6948,68284,64774,CSAN3,2018-03-26,2018-03-26,2018-06-26,-0.15627206401506233,-0.16081342273739174,0.004541358722329414
19836,2017,2018,0.9729,64774,67643,CSAN3,2019-02-14,2019-02-14,2019-05-20,0.03864168618266972,-0.0619180169094371,0.10055970309210682
19836,2018,2019,0.9162,67643,79327,CSAN3,2020-02-14,2020-02-14,2020-05-20,-0.23325272067714642,-0.28904570438893973,0.05579298371179331
19836,2019,2020,0.9857,79327,81397,CSAN3,2021-02-11,2021-02-11,2021-05-17,0.05138888888888893,0.030494930294536093,0.020893958594352835
19836,2020,2021,0.6462,81397,195863,CSAN3,2022-02-24,2022-02-24,2022-05-30,0.05070697220867859,-0.005016136032132024,0.055723108240810615
19836,2021,2022,0.9264,195863,239846,CSAN3,2023-02-28,2023-02-28,2023-05-31,0.001335113484646211,0.032431882268819656,-0.031096768784173445
19836,2022,2023,0.8781,239846,189511,CSAN3,2024-05-29,2024-05-29,2024-08-27,0.00867052023121384,0.1146519587101924,-0.10598143847897856
19836,2023,2024,0.9311,189511,200252,CSAN3,2025-03-10,2025-03-10,2025-06-10,0.1650211565585331,0.09570148839481862,0.06931966816371449
19879,2015,2017,0.7833,56623,74204,LIGT3,2018-03-28,2018-03-28,2018-06-28,-0.1359879789631856,-0.14435452266390125,0.008366543700715656
