cd_cvm,year_curr,ticker,TextChange,cosine_similarity,window_start,window_end,n_est_obs,n_event_days,BHAR_ajustado_raw,BHAR_ajustado
12653,2015,KLBN11,0.10309999999999997,0.8969,2016-02-03,2017-02-06,252,253,-0.601979971743741,-0.601979971743741
13471,2011,PLAS3,0.7114,0.2886,2012-03-06,2013-03-15,252,253,-0.6929181266753213,-0.6929181266753213
13471,2012,PLAS3,0.3879,0.6121,2013-03-08,2014-03-14,252,253,2.80953072704329,2.80953072704329
13471,2013,PLAS3,0.09670000000000001,0.9033,2014-03-31,2015-04-17,252,253,-0.6066364447139918,-0.6066364447139918
13471,2014,PLAS3,0.4879,0.5121,2015-02-06,2016-03-07,252,253,-0.8015021831460639,-0.8015021831460639
13471,2015,PLAS3,0.4728,0.5272,2016-03-29,2017-08-30,252,253,2.0489655476554223,2.0489655476554223
13471,2016,PLAS3,0.28080000000000005,0.7192,2017-03-09,2018-12-13,252,253,-0.043663120143084044,-0.043663120143084044
13471,2017,PLAS3,0.2178,0.7822,2018-02-07,2019-08-01,252,253,-0.5441237286195717,-0.5441237286195717
13471,2018,PLAS3,0.602,0.398,2019-03-28,2020-04-22,252,253,-0.8444737582213485,-0.8444737582213485
13471,2019,PLAS3,0.3731,0.6269,2020-03-04,2021-04-14,252,253,1.6975865655486806,1.6975865655486806
13471,2020,PLAS3,0.04610000000000003,0.9539,2021-03-04,2022-07-26,252,253,1.1217188857454081,1.1217188857454081
13471,2021,PLAS3,0.3083,0.6917,2022-03-18,2024-03-15,252,253,-0.7622769545291954,-0.7622769545291954
13471,2022,PLAS3,0.16879999999999995,0.8312,2023-03-16,2025-02-24,252,253,-0.12643390509087682,-0.12643390509087682
14109,2012,RAPT4,0.256,0.744,2013-02-28,2014-03-05,252,253,-0.13064504215964945,-0.13064504215964945
14109,2013,RAPT4,0.6464,0.3536,2014-04-02,2015-04-09,252,253,-0.15947552294016387,-0.15947552294016387
14109,2014,RAPT4,0.6472,0.3528,2015-03-12,2016-03-22,252,253,0.5367645524196432,0.5367645524196432
14109,2015,RAPT4,0.1382,0.8618,2016-03-23,2017-03-28,252,253,-0.10586923626730094,-0.10586923626730094
14109,2023,RAPT4,0.5684,0.4316,2024-03-12,2025-03-14,252,253,-0.3148754009066034,-0.3148754009066034
14176,2011,ELPL4,0.13780000000000003,0.8622,2012-03-14,2013-03-25,252,253,-0.7394123797940491,-0.7394123797940491
14176,2012,ELPL4,0.8634,0.1366,2013-02-28,2014-03-05,252,253,0.8921026195189328,0.8921026195189328
14176,2013,ELPL4,0.7684,0.2316,2014-02-26,2015-03-06,252,253,1.715499735962355,1.715499735962355
14176,2014,ELPL4,0.5212,0.4788,2015-02-25,2016-03-07,252,253,-0.19862490374260933,-0.19862490374260933
14176,2015,ELPL4,0.17279999999999995,0.8272,2016-02-25,2017-02-24,252,253,-0.5359599126316911,-0.5359599126316911
14311,2011,CPLE3,0.05069999999999997,0.9493,2012-03-26,2013-04-10,252,253,-0.14689974151830754,-0.14689974151830754
14311,2012,CPLE3,0.3822,0.6178,2013-03-25,2014-03-31,252,253,0.26839964031519603,0.26839964031519603
14311,2013,CPLE3,0.08330000000000004,0.9167,2014-09-30,2015-10-06,252,253,-0.10485508017671563,-0.10485508017671563
14320,2011,USIM5,0.09099999999999997,0.909,2012-03-07,2013-03-18,252,253,0.17043818045113657,0.17043818045113657
14320,2012,USIM5,0.043300000000000005,0.9567,2013-03-04,2014-03-07,252,253,-0.2351140666126076,-0.2351140666126076
14320,2013,USIM5,0.0343,0.9657,2014-02-14,2015-02-24,252,253,-0.6778685117128802,-0.6778685117128802
14320,2014,USIM5,0.11519999999999997,0.8848,2015-03-04,2016-03-14,252,253,-0.010137959303363142,-0.010137959303363142
14320,2015,USIM5,0.06940000000000002,0.9306,2016-02-18,2017-02-17,252,253,3.483225941665629,2.981009432001636
14443,2011,SBSP3,0.9877,0.0123,2012-03-23,2013-04-04,252,253,0.059735819276836244,0.059735819276836244
14443,2014,SBSP3,0.6859999999999999,0.314,2015-03-26,2016-04-06,252,253,0.6271112263500092,0.6271112263500092
14443,2015,SBSP3,0.06779999999999997,0.9322,2016-03-28,2017-03-29,252,253,-0.17375467348977913,-0.17375467348977913
14460,2011,CYRE3,0.9367,0.0633,2012-03-26,2013-04-05,252,253,-0.1373746428283379,-0.1373746428283379
14460,2012,CYRE3,0.9367,0.0633,2013-03-21,2014-03-26,252,253,0.0123022659763532,0.0123022659763532
14460,2013,CYRE3,0.07069999999999999,0.9293,2014-03-20,2015-03-26,252,253,0.5200794077796473,0.5200794077796473
14460,2014,CYRE3,0.08489999999999998,0.9151,2015-03-19,2016-03-30,252,253,-0.06836486287830379,-0.06836486287830379
14460,2015,CYRE3,0.7193,0.2807,2016-03-23,2017-03-27,252,253,-0.17126128583494893,-0.17126128583494893
15253,2011,ENGI11,0.9269000000000001,0.0731,2012-03-12,2014-06-06,252,253,-0.08330153671184637,-0.08330153671184637
15253,2012,ENGI11,0.9508,0.0492,2013-03-11,2015-07-02,252,253,0.03328304993881548,0.03328304993881548
15539,2019,NEOE3,0.7766,0.2234,2020-02-17,2021-02-25,157,253,-0.509246116419637,-0.509246116419637
15539,2020,NEOE3,0.8535,0.1465,2021-02-09,2022-02-14,252,253,0.1065525265295113,0.1065525265295113
15539,2021,NEOE3,0.11670000000000003,0.8833,2022-02-17,2023-02-22,252,253,0.0915658390018057,0.0915658390018057
15539,2022,NEOE3,0.37870000000000004,0.6213,2023-03-02,2024-03-07,252,253,0.3781776606499634,0.3781776606499634
15539,2023,NEOE3,0.7821,0.2179,2024-02-07,2025-02-10,252,253,-0.25867716333486657,-0.25867716333486657
15636,2011,CGAS5,0.15980000000000005,0.8402,2012-02-17,2013-03-01,252,253,0.45022541302233265,0.45022541302233265
15636,2012,CGAS5,0.10509999999999997,0.8949,2013-05-07,2014-05-13,252,253,-0.2534848675600231,-0.2534848675600231
15636,2013,CGAS5,0.1059,0.8941,2014-02-25,2015-03-05,252,253,-0.1541666598498992,-0.1541666598498992
15636,2014,CGAS5,0.2933,0.7067,2015-03-17,2016-03-28,252,253,0.08142014878772108,0.08142014878772108
15636,2015,CGAS5,0.12539999999999996,0.8746,2016-02-18,2017-02-17,252,253,-0.36585457600321325,-0.36585457600321325
15636,2016,CGAS5,0.04239999999999999,0.9576,2017-02-15,2018-02-27,252,253,0.22062934338140083,0.22062934338140083
15636,2017,CGAS5,0.5452,0.4548,2018-02-22,2019-03-01,252,253,-0.05311059473318713,-0.05311059473318713
15636,2018,CGAS5,0.8559,0.1441,2019-02-13,2020-02-26,252,253,0.23805643364529905,0.23805643364529905
15636,2019,CGAS5,0.09160000000000001,0.9084,2020-02-14,2021-02-24,252,253,-0.693701104167892,-0.693701104167892
15636,2020,CGAS5,0.6598999999999999,0.3401,2021-02-10,2022-02-16,252,253,-0.09000317393126078,-0.09000317393126078
15636,2021,CGAS5,0.3123,0.6877,2022-02-17,2023-03-13,252,253,0.3784388803674428,0.3784388803674428
16101,2011,GFSA3,0.19930000000000003,0.8007,2012-04-19,2013-04-30,252,253,0.8628200623686186,0.8628200623686186
16101,2012,GFSA3,0.2036,0.7964,2013-03-11,2014-03-14,252,253,0.4915785415078979,0.4915785415078979
16101,2013,GFSA3,0.19340000000000002,0.8066,2014-02-26,2015-03-06,252,253,0.7242373732147709,0.7242373732147709
16101,2014,GFSA3,0.1483,0.8517,2015-02-27,2016-03-09,252,253,0.24086530452314503,0.24086530452314503
16101,2015,GFSA3,0.07920000000000005,0.9208,2016-03-03,2017-03-07,252,253,-0.7743584450296541,-0.7743584450296541
16292,2013,BRFS3,0.19569999999999999,0.8043,2014-02-27,2015-03-09,252,253,0.43867158181750754,0.43867158181750754
16292,2014,BRFS3,0.06910000000000005,0.9309,2015-02-26,2016-03-08,252,253,-0.4546866148600054,-0.4546866148600054
16292,2015,BRFS3,0.05600000000000005,0.944,2016-02-25,2017-02-24,252,253,-0.41079558445007125,-0.41079558445007125
16306,2013,RSID3,0.32509999999999994,0.6749,2014-03-27,2015-04-02,252,253,0.06286147806141384,0.06286147806141384
16306,2014,RSID3,0.24119999999999997,0.7588,2015-03-19,2016-03-30,252,253,-0.7265538515117935,-0.7265538515117935
16306,2015,RSID3,0.3831,0.6169,2016-03-30,2017-03-31,252,253,-0.46391512486104214,-0.46391512486104214
17329,2011,EGIE3,1.0,0.0,2012-02-07,2013-02-19,252,253,0.09938602553925913,0.09938602553925913
17329,2014,EGIE3,0.9587,0.0413,2015-03-30,2016-04-08,252,253,0.13970051420665186,0.13970051420665186
17329,2015,EGIE3,0.9547,0.0453,2016-02-23,2017-02-22,252,253,-0.4037053961798681,-0.4037053961798681
17450,2014,RAIL3,0.23429999999999995,0.7657,2016-03-01,2017-03-03,222,253,0.9619176511042047,0.9619176511042047
17450,2015,RAIL3,0.7829,0.2171,2016-03-30,2017-03-31,242,253,1.1545429185269422,1.1545429185269422
17671,2011,VIVT3,0.6599999999999999,0.34,2012-02-16,2013-02-28,252,253,-0.049857082769705685,-0.049857082769705685
17671,2012,VIVT3,0.122,0.878,2013-02-25,2014-02-26,252,253,-0.0570048743691548,-0.0570048743691548
