cd_cvm,year_curr,ticker,window_start,window_end,TextChange,BHAR_raw,BHAR_ajustado
8451,2024,POMO4,2025-02-25,2026-03-03,0.026900000000000035,-0.5936954780029986,-0.5936954780029986
8575,2011,LEVE3,2012-03-12,2013-03-21,0.2025,0.2754879008705178,0.2754879008705178
8575,2012,LEVE3,2013-03-11,2014-03-14,0.0464,-0.4939050263306479,-0.4939050263306479
8575,2013,LEVE3,2014-03-14,2015-03-20,0.05020000000000002,-0.13478426094932516,-0.13478426094932516
8575,2014,LEVE3,2015-03-16,2016-03-24,0.1392,0.19806641233499,0.19806641233499
8575,2015,LEVE3,2016-03-18,2017-03-22,0.08560000000000001,-0.4075329972625301,-0.4075329972625301
8575,2016,LEVE3,2017-03-20,2018-03-28,0.10819999999999996,0.13906771427524123,0.13906771427524123
8575,2017,LEVE3,2018-03-19,2019-03-28,0.9763,0.13380260460965654,0.13380260460965654
8575,2020,LEVE3,2021-03-15,2022-03-18,0.07350000000000001,1.038399831608725,1.038399831608725
8575,2021,LEVE3,2022-03-28,2023-03-29,0.07479999999999998,0.04666358564608819,0.04666358564608819
8575,2022,LEVE3,2023-03-20,2024-03-25,0.05010000000000003,-0.16905370094292516,-0.16905370094292516
8575,2023,LEVE3,2024-03-11,2025-03-13,0.271,-0.2945490842178975,-0.2945490842178975
8656,2011,GOAU4,2012-02-16,2013-02-28,0.5242,0.155552947303077,0.155552947303077
8656,2012,GOAU4,2013-02-21,2014-02-24,0.017900000000000027,0.038752647796763906,0.038752647796763906
8656,2013,GOAU4,2014-02-21,2015-03-03,0.16259999999999997,-0.46376276769724933,-0.46376276769724933
8656,2014,GOAU4,2015-03-11,2016-03-21,0.08699999999999997,-0.7430191187268903,-0.7430191187268903
8656,2015,GOAU4,2016-03-15,2017-03-17,0.22699999999999998,6.781955347583263,2.733076859071417
8656,2016,GOAU4,2017-02-22,2018-03-06,0.12419999999999998,-0.25839340525276855,-0.25839340525276855
8656,2017,GOAU4,2018-02-28,2019-03-11,0.09509999999999996,-0.42880025919479203,-0.42880025919479203
8656,2018,GOAU4,2019-02-21,2020-02-28,0.0786,0.060189287449356366,0.060189287449356366
8656,2019,GOAU4,2020-02-19,2021-03-01,0.15880000000000005,0.4691301231982159,0.4691301231982159
8656,2023,GOAU4,2024-02-20,2025-02-19,0.18230000000000002,0.4706958849015259,0.4706958849015259
8656,2024,GOAU4,2025-02-24,2026-03-02,0.2935,0.07935298945937519,0.07935298945937519
8672,2022,IGTI11,2023-02-28,2024-03-05,0.0031999999999999806,-0.14341532186140094,-0.14341532186140094
8672,2023,IGTI11,2024-02-20,2025-02-19,0.25570000000000004,-0.21091471052129018,-0.21091471052129018
8672,2024,IGTI11,2025-02-18,2026-02-24,0.09050000000000002,0.047995874140427164,0.047995874140427164
9393,2011,PMAM3,2012-03-27,2013-04-08,0.7155,1.4451638667115203,1.4451638667115203
9393,2012,PMAM3,2013-02-28,2014-03-05,0.9472,-0.38023384908029356,-0.38023384908029356
9393,2013,PMAM3,2014-02-26,2015-03-06,0.32410000000000005,-0.04253673307806083,-0.04253673307806083
9393,2016,PMAM3,2017-03-30,2018-04-10,0.2217,0.3403874002560452,0.3403874002560452
9393,2017,PMAM3,2018-02-07,2019-02-18,0.6067,0.03190365731492295,0.03190365731492295
9393,2018,PMAM3,2019-02-13,2020-02-18,0.060899999999999954,-0.18014841668211035,-0.18014841668211035
9393,2019,PMAM3,2020-03-16,2021-03-23,0.07850000000000001,0.05946465993747352,0.05946465993747352
9393,2020,PMAM3,2021-03-04,2022-03-09,0.07569999999999999,0.1479643615237305,0.1479643615237305
9393,2021,PMAM3,2022-03-17,2023-03-20,0.17989999999999995,-0.36364314447166024,-0.36364314447166024
9393,2022,PMAM3,2023-03-17,2024-03-22,0.06579999999999997,-0.3280115902548395,-0.3280115902548395
9393,2023,PMAM3,2024-03-15,2025-03-19,0.04859999999999998,-0.4903479551941098,-0.4903479551941098
9512,2011,PETR3,2012-02-14,2013-02-26,0.614,-0.31977497269253297,-0.31977497269253297
9512,2012,PETR3,2013-02-04,2014-02-07,0.05930000000000002,0.39622369098265353,0.39622369098265353
9989,2014,RPMG3,2017-03-01,2018-03-20,0.0,-0.6976168744444182,-0.6976168744444182
9989,2015,RPMG3,2017-08-18,2018-09-26,0.8658,-0.8389460290743983,-0.8389460290743983
9989,2016,RPMG3,2017-04-24,2018-05-17,0.38570000000000004,-0.7614533355588468,-0.7614533355588468
9989,2017,RPMG3,2018-09-17,2019-10-01,0.44489999999999996,0.6740161896568679,0.6740161896568679
9989,2019,RPMG3,2020-05-29,2021-06-07,0.9949,-0.6852261654354086,-0.6852261654354086
10456,2012,ALPA4,2014-08-08,2015-08-13,0.1422,0.22002837537648046,0.22002837537648046
10456,2013,ALPA4,2014-08-08,2015-08-13,0.12680000000000002,0.22002837537648046,0.22002837537648046
10456,2014,ALPA4,2015-03-11,2016-03-21,0.05830000000000002,-0.0369143778169444,-0.0369143778169444
10456,2015,ALPA4,2016-03-04,2017-03-08,0.1856,-0.14757226587697303,-0.14757226587697303
10456,2016,ALPA4,2017-03-22,2018-04-02,0.23729999999999996,-0.13438428729100504,-0.13438428729100504
