cd_cvm,name,quarter_prev,quarter_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,event_date,ctrl_year_tmp,CD_CVM,ticker,pre_date,pre_eps,post_date,post_eps,revision_raw,revision_pct,group,company_name,__ctrl_year__,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019Q3,2020Q1,0.9454,16209,13663,font_heading,font_heading,2020-05-15,2020,2453.0,CMIG4,2020-03-31,0.219999946,2020-06-30,0.189999953,-0.029999993000000003,-0.13636363801652934,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020.0,54083080.0,25227625.0,2865121.0,17477348.0,36605732.0,17.806031940739963,17.043450182218862,0.6768425910654496,0.0529762912911025,0.1639333953869889,0.1228790637614856
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020Q1,2020Q2,0.9716,13663,14903,font_heading,font_heading,2020-08-14,2020,2453.0,CMIG4,2020-06-30,0.189999953,2020-09-30,0.210000167,0.02000021399999999,0.10526431024959247,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020.0,54083080.0,25227625.0,2865121.0,17477348.0,36605732.0,17.806031940739963,17.043450182218862,0.6768425910654496,0.0529762912911025,0.1639333953869889,0.1228790637614856
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020Q2,2020Q3,0.9559,14903,15856,font_heading,font_heading,2020-11-13,2020,2453.0,CMIG4,2020-09-30,0.210000167,2020-12-31,0.026666688,-0.183333479,-0.8730158724111872,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020.0,54083080.0,25227625.0,2865121.0,17477348.0,36605732.0,17.806031940739963,17.043450182218862,0.6768425910654496,0.0529762912911025,0.1639333953869889,0.1228790637614856
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020Q3,2021Q1,0.928,15856,12738,font_heading,font_heading,2021-05-14,2021,2453.0,CMIG4,2021-03-31,0.259999981,2021-06-30,0.234999983,-0.024999997999999996,-0.09615384548816562,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021.0,52045808.0,33646118.0,3752869.0,19461765.0,32584043.0,17.767634811837613,17.331408243358464,0.6260646966994922,0.0721070369394591,0.1928329213717255,0.0843652515162476
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021Q1,2021Q2,0.9129,12738,15369,font_heading,font_heading,2021-08-16,2021,2453.0,CMIG4,2021-06-30,0.234999983,2021-09-30,0.339999975,0.10499999200000001,0.4468085089180624,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021.0,52045808.0,33646118.0,3752869.0,19461765.0,32584043.0,17.767634811837613,17.331408243358464,0.6260646966994922,0.0721070369394591,0.1928329213717255,0.0843652515162476
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021Q2,2021Q3,0.9825,15369,15613,font_heading,font_heading,2021-11-11,2021,2453.0,CMIG4,2021-09-30,0.339999975,2021-12-31,0.13599999,-0.20399998500000002,-0.6000000000000001,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021.0,52045808.0,33646118.0,3752869.0,19461765.0,32584043.0,17.767634811837613,17.331408243358464,0.6260646966994922,0.0721070369394591,0.1928329213717255,0.0843652515162476
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021Q3,2022Q1,0.8371,15613,9225,font_heading,font_heading,2022-05-13,2022,2453.0,CMIG4,2022-03-31,0.449999983,2022-06-30,0.299999989,-0.14999999399999997,-0.3333333325925925,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022.0,53670837.0,34462808.0,4094367.0,21783266.0,31887571.0,17.798380339336045,17.355391271524887,0.5941321727477438,0.0762866247083122,0.1879592803025955,0.0381362006665635
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022Q1,2022Q2,0.9431,9225,11319,font_heading,font_heading,2022-08-12,2022,2453.0,CMIG4,2022-06-30,0.299999989,2022-09-30,0.294999989,-0.0050000000000000044,-0.016666667277777814,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022.0,53670837.0,34462808.0,4094367.0,21783266.0,31887571.0,17.798380339336045,17.355391271524887,0.5941321727477438,0.0762866247083122,0.1879592803025955,0.0381362006665635
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022Q2,2022Q3,0.9676,11319,11936,font_heading,font_heading,2022-11-11,2022,2453.0,CMIG4,2022-09-30,0.294999989,2022-12-31,0.309999989,0.014999999999999958,0.050847459523125464,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022.0,53670837.0,34462808.0,4094367.0,21783266.0,31887571.0,17.798380339336045,17.355391271524887,0.5941321727477438,0.0762866247083122,0.1879592803025955,0.0381362006665635
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022Q3,2023Q1,0.887,11936,8436,font_heading,font_heading,2023-05-04,2023,2453.0,CMIG4,2023-03-31,0.379999986,2023-06-30,0.399999985,0.01999999899999999,0.05263157825484759,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023.0,55000080.0,36849769.0,5766835.0,24655193.0,30344887.0,17.82284519774114,17.422359907923255,0.5517244156735772,0.1048513929434284,0.2338994061007756,0.04840182652099
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023Q1,2023Q2,0.9434,8436,10474,font_heading,font_heading,2023-08-03,2023,2453.0,CMIG4,2023-06-30,0.399999985,2023-09-30,0.403333319,0.003333334000000021,0.008333335312500127,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023.0,55000080.0,36849769.0,5766835.0,24655193.0,30344887.0,17.82284519774114,17.422359907923255,0.5517244156735772,0.1048513929434284,0.2338994061007756,0.04840182652099
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023Q2,2023Q3,0.9267,10474,8620,font_heading,font_heading,2023-11-09,2023,2453.0,CMIG4,2023-09-30,0.403333319,2023-12-31,0.393333319,-0.010000000000000009,-0.024793389310839475,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023.0,55000080.0,36849769.0,5766835.0,24655193.0,30344887.0,17.82284519774114,17.422359907923255,0.5517244156735772,0.1048513929434284,0.2338994061007756,0.04840182652099
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023Q3,2024Q1,0.8985,8620,10410,font_heading,font_heading,2024-05-10,2024,2453.0,CMIG4,2024-03-31,0.634999977,2024-06-30,0.53,-0.10499997699999997,-0.1653543004773998,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024.0,59726836.0,39819620.0,7119287.0,27383079.0,32343757.0,17.905291991599427,17.499870313611545,0.5415280494684165,0.1191974575716684,0.2599885498632203,0.2537326388235901
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024Q1,2024Q2,0.6441,10410,4463,font_heading,font_heading,2024-08-13,2024,2453.0,CMIG4,2024-06-30,0.53,2024-09-30,0.896666667,0.36666666699999995,0.6918238999999998,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024.0,59726836.0,39819620.0,7119287.0,27383079.0,32343757.0,17.905291991599427,17.499870313611545,0.5415280494684165,0.1191974575716684,0.2599885498632203,0.2537326388235901
2453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024Q2,2024Q3,0.6495,4463,13071,font_heading,font_heading,2024-11-13,2024,2453.0,CMIG4,2024-09-30,0.896666667,2024-12-31,0.415,-0.481666667,-0.5371747213616451,stayed,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024.0,59726836.0,39819620.0,7119287.0,27383079.0,32343757.0,17.905291991599427,17.499870313611545,0.5415280494684165,0.1191974575716684,0.2599885498632203,0.2537326388235901
2577,CESP - Companhia Energética de São Paulo,2015Q1,2015Q2,0.9092,687,686,font_heading,font_heading,2015-08-14,2015,2577.0,CESP6,,,,,,,dropped_or_delisted,CESP - Companhia Energética de São Paulo,2015.0,11986763.0,2950982.0,-61357.0,7310892.0,4675871.0,16.29931351557474,14.897648554279227,0.390086214268189,-0.0051187297187739,-0.0083925463541247,-0.4716088328075709
2577,CESP - Companhia Energética de São Paulo,2015Q2,2015Q3,1.0,686,686,font_heading,font_heading,2015-11-13,2015,2577.0,CESP6,,,,,,,dropped_or_delisted,CESP - Companhia Energética de São Paulo,2015.0,11986763.0,2950982.0,-61357.0,7310892.0,4675871.0,16.29931351557474,14.897648554279227,0.390086214268189,-0.0051187297187739,-0.0083925463541247,-0.4716088328075709
2577,CESP - Companhia Energética de São Paulo,2015Q3,2016Q1,0.0403,686,101,font_heading,font_heading,2016-05-13,2016,2577.0,CESP6,,,,,,,dropped_or_delisted,CESP - Companhia Energética de São Paulo,2016.0,11416449.0,1668590.0,305095.0,7161537.0,4254912.0,16.250565768129217,14.32748951638409,0.3727001276841862,0.026724159149662,0.042601888393511,-0.0245842371655821
2577,CESP - Companhia Energética de São Paulo,2016Q1,2016Q2,1.0,101,101,font_heading,font_heading,2016-08-12,2016,2577.0,CESP6,,,,,,,dropped_or_delisted,CESP - Companhia Energética de São Paulo,2016.0,11416449.0,1668590.0,305095.0,7161537.0,4254912.0,16.250565768129217,14.32748951638409,0.3727001276841862,0.026724159149662,0.042601888393511,-0.0245842371655821
2577,CESP - Companhia Energética de São Paulo,2016Q2,2016Q3,1.0,101,101,font_heading,font_heading,2016-11-11,2016,2577.0,CESP6,,,,,,,dropped_or_delisted,CESP - Companhia Energética de São Paulo,2016.0,11416449.0,1668590.0,305095.0,7161537.0,4254912.0,16.250565768129217,14.32748951638409,0.3727001276841862,0.026724159149662,0.042601888393511,-0.0245842371655821
2577,CESP - Companhia Energética de São Paulo,2016Q3,2017Q1,0.3263,101,154,font_heading,font_heading,2017-05-15,2017,2577.0,CESP6,2017-03-31,0.245,2017-06-30,0.012,-0.23299999999999998,-0.9510204081632653,dropped_or_delisted,CESP - Companhia Energética de São Paulo,2017.0,11131537.0,1476615.0,-168528.0,7114565.0,4016972.0,16.225292808955555,14.205262864027771,0.3608640927124439,-0.0151396882568867,-0.0236877447883321,0.010719754977029
