cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
12653,2018,2019,0.8987,37308,44555,KLBN11,2020-02-06,2020-02-06,2021-02-12,0.3328591747935874,0.0367976386839135,0.2960615361096739
12653,2019,2020,0.896,44555,58426,KLBN11,2021-02-10,2021-02-10,2022-02-15,-0.1780626778840132,-0.030456705781965687,-0.1476059721020475
12653,2020,2021,0.8808,58426,63811,KLBN11,2024-06-13,2024-06-13,2025-06-17,-0.1198044007823722,0.1611849805712302,-0.2809893813536024
12653,2021,2022,0.862,63811,58999,KLBN11,2023-02-08,2023-02-08,2024-02-16,0.12584503372083433,0.17075157417148223,-0.0449065404506479
12653,2022,2023,0.8743,58999,55472,KLBN11,2024-02-07,2024-02-07,2025-02-10,0.08930060228668513,-0.03369059922323914,0.12299120150992426
12653,2023,2024,0.9047,55472,63229,KLBN11,2025-02-26,2025-02-26,2026-03-04,-0.015114578105648757,0.48568050435081034,-0.5007950824564591
13986,2016,2022,0.6545,34030,140654,SUZB3,2023-02-28,2023-02-28,2024-03-05,0.22685379136992045,0.2207734099620584,0.0060803814078620455
13986,2022,2023,0.926,140654,143997,SUZB3,2024-02-28,2024-02-28,2025-02-27,-0.003659811781108413,-0.04115441053823099,0.03749459875712258
13986,2023,2024,0.8916,143997,147381,SUZB3,2025-02-12,2025-02-12,2026-02-18,-0.013282732447817747,0.49554587502304415,-0.5088286074708619
14320,2015,2016,0.8063,26033,19414,USIM5,2017-02-17,2017-02-17,2018-03-01,1.165137614678899,0.2602181718776615,0.9049194428012375
14320,2016,2017,0.8082,19414,18408,USIM5,2018-02-09,2018-02-09,2019-02-20,-0.1736420302760464,0.1934037258942356,-0.367045756170282
14320,2017,2018,0.6857,18408,15844,USIM5,2019-02-15,2019-02-15,2020-02-20,0.006382978723404209,0.1749308465822057,-0.1685478678588015
14320,2018,2019,0.7932,15844,15837,USIM5,2020-02-14,2020-02-14,2021-02-24,0.7414141414141413,0.011252597684749288,0.730161543729392
14320,2019,2020,0.7069,15837,19241,USIM5,2021-02-12,2021-02-12,2022-02-17,0.04721634954193088,-0.049403861985626296,0.09662021152755718
14320,2020,2021,0.8234,19241,21606,USIM5,2022-02-11,2022-02-11,2023-02-14,-0.5415325177076626,-0.050395540816052575,-0.49113697689161007
14320,2021,2022,0.7279,21606,21413,USIM5,2023-02-10,2023-02-10,2024-02-20,0.4073569482288828,0.2020557879026006,0.2053011603262822
14320,2022,2023,0.5374,21413,38745,USIM5,2025-01-16,2025-01-16,2026-01-20,0.274793388429752,0.371535278758937,-0.09674189032918501
14320,2023,2024,0.704,38745,41049,USIM5,2025-02-14,2025-02-14,2026-02-20,0.04013377926421402,0.4860124417215945,-0.4458786624573805
14443,2015,2016,0.9482,168528,162440,SBSP3,2017-03-27,2017-03-27,2018-04-05,0.08734177212050187,0.32501622261107777,-0.2376744504905759
14443,2016,2017,0.9269,162440,146834,SBSP3,2018-03-27,2018-03-27,2019-04-05,0.14213054525343582,0.158697404366287,-0.016566859112851162
14443,2017,2019,0.8078,146834,127171,SBSP3,2020-03-27,2020-03-27,2021-04-06,0.04217619159088115,0.6001746181810457,-0.5579984265901645
14443,2019,2023,0.776,127171,101950,SBSP3,2024-03-21,2024-03-21,2025-03-25,0.29667259331807316,0.030502213000660028,0.26617038031741314
14443,2023,2024,0.5216,101950,14715,SBSP3,2025-03-27,2025-03-27,2026-03-31,0.5690189474778666,0.40791287939240894,0.1611060680854577
16101,2015,2016,0.8983,39784,29384,GFSA3,2017-05-09,2017-05-09,2018-05-16,-0.03788191804013863,0.30567308718004127,-0.3435550052201799
16101,2016,2017,0.8376,29384,27067,GFSA3,2018-03-09,2018-03-09,2019-03-20,-0.17983193269974396,0.13511369097714154,-0.3149456236768855
16101,2017,2018,0.7561,27067,20882,GFSA3,2019-04-03,2019-04-03,2020-04-07,-0.5723025226794352,-0.19190502678125054,-0.3803974958981846
16101,2018,2020,0.6946,20882,19191,GFSA3,2021-03-16,2021-03-16,2022-03-21,-0.6365503080768486,0.018731563344213997,-0.6552818714210626
16101,2020,2022,0.7405,19191,14610,GFSA3,2023-03-29,2023-03-29,2024-04-04,0.2589861996960521,0.251835891281599,0.007150308414453077
16101,2022,2023,0.7173,14610,13006,GFSA3,2024-03-26,2024-03-26,2025-03-28,-0.6713395638629284,0.03972126786828811,-0.7110608317312165
16101,2023,2024,0.7035,13006,25346,GFSA3,2025-03-27,2025-03-27,2026-03-31,-0.9484756097560976,0.40791287939240894,-1.3563884891485065
16292,2015,2016,0.6946,52374,58216,BRFS3,2017-02-23,2017-02-23,2018-03-07,-0.3802955665024631,0.2671477714882542,-0.6474433379907173
16292,2016,2017,0.747,58216,74516,BRFS3,2018-02-22,2018-02-22,2019-03-01,-0.3376371852808263,0.09133261311312202,-0.42896979839394833
16292,2017,2018,0.5806,74516,71299,BRFS3,2019-02-28,2019-02-28,2020-03-06,0.12348079727758865,0.025238650469454393,0.09824214680813426
16292,2018,2019,0.6389,71299,70684,BRFS3,2020-03-03,2020-03-03,2021-03-10,-0.07609942638623324,0.06859568815137052,-0.14469511453760375
16292,2019,2020,0.7763,70684,85615,BRFS3,2021-02-25,2021-02-25,2022-03-02,-0.2912912912912913,0.025987391716602914,-0.3172786830078942
16292,2020,2021,0.7449,85615,66303,BRFS3,2022-02-22,2022-02-22,2023-02-27,-0.6656330749354006,-0.063607365636831,-0.6020257092985696
