cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
14443,SABESP,2022,2023,0.9701,20046,18555,font_heading,font_heading,current_66,,SBSP3,2024-03-21,2024-03-21,2025-09-23,0.6786893578549456,0.1425294461384829,0.5361599117164626
14460,CYRELA REALT,2015,2016,0.3485,98953,8306,font_heading,font_heading,current_66,,CYRE3,2017-03-23,2017-03-23,2018-10-02,-0.153076923076923,0.2846098718432432,-0.4376867949201662
14460,CYRELA REALT,2016,2017,0.78,8306,6450,font_heading,font_heading,current_66,,CYRE3,2018-03-22,2018-03-22,2019-10-01,0.6010568031704093,0.2275097595929023,0.373547043577507
14460,CYRELA REALT,2017,2018,0.7128,6450,7697,font_heading,font_heading,current_66,,CYRE3,2019-03-27,2019-03-27,2020-09-30,0.5003227888960622,0.0293784560745304,0.4709443328215317
14460,CYRELA REALT,2018,2019,0.9551,7697,7233,font_heading,font_heading,current_66,,CYRE3,2020-03-19,2020-03-19,2021-09-27,0.3040816326530611,0.6622276890115582,-0.358146056358497
15253,ENERGISA,2015,2016,0.972,34472,34892,font_heading,font_heading,current_66,,ENGI11,2017-03-23,2017-03-23,2018-10-02,0.409090909227686,0.2846098718432432,0.1244810373844427
15253,ENERGISA,2016,2017,0.9402,34892,39827,font_heading,font_heading,current_66,,ENGI11,2018-03-14,2018-03-14,2019-09-23,0.4889112542823342,0.215998055105951,0.2729131991763831
15253,ENERGISA,2017,2018,0.9402,39827,34264,font_heading,font_heading,current_66,,ENGI11,2019-03-21,2019-03-21,2020-09-24,0.020289854973885,0.0029255938338295,0.0173642611400555
15253,ENERGISA,2018,2019,0.4419,34264,12980,font_heading,font_heading,current_66,,ENGI11,2020-03-18,2020-03-18,2021-09-24,0.084893882619603,0.693441283684344,-0.6085474010647409
15253,ENERGISA,2019,2020,0.7589,12980,16257,font_heading,font_heading,current_66,,ENGI11,2021-04-09,2021-04-09,2022-10-13,0.0186306472269557,-0.0286378249662827,0.0472684721932384
