cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,group,prev_ok,curr_ok,both_ok,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
5410,2015,2016,0.9873,89851,91393,stayed,True,True,True,WEGE3,2017-02-22,2017-02-22,2018-09-04,0.4178362572933585,0.08925922389051966,0.32857703340283884
5410,2016,2017,0.9833,91393,94422,stayed,True,True,True,WEGE3,2018-02-28,2018-02-28,2019-09-09,0.253908586052902,0.20886069349865677,0.04504789255424524
5410,2017,2018,0.9814,94422,100991,stayed,True,True,True,WEGE3,2019-04-10,2019-04-10,2020-10-15,3.406437534097109,0.03231368960678327,3.3741238444903257
5410,2018,2019,0.9844,100991,96003,stayed,True,True,True,WEGE3,2020-02-19,2020-02-19,2021-08-30,0.5026628430970914,0.02765556448124573,0.4750072786158457
5410,2019,2020,0.9854,96003,96144,stayed,True,True,True,WEGE3,2021-02-24,2021-02-24,2022-08-29,-0.34555940023068055,-0.028916090548292694,-0.31664330968238785
5410,2020,2021,0.9819,96144,98694,stayed,True,True,True,WEGE3,2022-02-16,2022-02-16,2023-08-22,0.16517571884984017,0.00846546238766055,0.15671025646217962
5410,2021,2022,0.9764,98694,99119,stayed,True,True,True,WEGE3,2023-02-15,2023-02-15,2024-08-22,0.3940329218106995,0.2333322749405249,0.1607006468701746
5410,2022,2023,0.9767,99119,103611,stayed,True,True,True,WEGE3,2024-02-21,2024-02-21,2025-08-25,0.030030030030029797,0.061474220339397645,-0.03144419030936785
6505,2015,2016,0.8717,140191,143638,dropped_or_delisted,True,True,True,BHIA3,2017-02-23,2017-02-23,2018-09-06,0.20454545454545459,0.1327369625796324,0.07180849196582217
6505,2016,2017,0.9138,143638,142991,dropped_or_delisted,True,True,True,BHIA3,2018-02-19,2018-02-19,2019-08-29,-0.05555555555555558,0.1855311618180382,-0.24108671737359377
6505,2017,2018,0.8055,142991,158243,dropped_or_delisted,True,True,True,BHIA3,2019-02-20,2019-02-20,2020-08-27,2.907869481765835,0.04224763609768356,2.8656218456681515
6505,2018,2019,0.7641,158243,166276,dropped_or_delisted,True,True,True,BHIA3,2020-03-26,2020-03-26,2021-10-04,0.3508771929824561,0.4205838759299678,-0.0697066829475117
6505,2019,2020,0.7428,166276,165875,dropped_or_delisted,True,True,True,BHIA3,2021-03-02,2021-03-02,2022-09-02,-0.7420965058236273,-0.00605667214752037,-0.7360398336761069
6505,2020,2021,0.7945,165875,164701,dropped_or_delisted,True,True,True,BHIA3,2022-03-09,2022-03-09,2023-09-11,-0.6539589442815249,0.02618956185732202,-0.6801485061388469
6505,2021,2022,0.9027,164701,164368,dropped_or_delisted,True,True,True,BHIA3,2023-03-09,2023-03-09,2024-09-11,-0.8769072164948454,0.2817666764790614,-1.1586738929739067
6505,2022,2023,0.8896,164368,153589,dropped_or_delisted,True,True,True,BHIA3,2024-03-25,2024-03-25,2025-09-25,-0.353030303030303,0.14476126369607156,-0.4977915667263746
8133,2019,2020,0.7729,139213,180180,stayed,True,True,True,LREN3,2021-02-11,2021-02-11,2022-08-18,-0.22784970797719006,-0.04599302446617071,-0.18185668351101936
8133,2020,2021,0.6466,180180,150743,stayed,True,True,True,LREN3,2022-03-17,2022-03-17,2023-09-19,-0.36244541503384753,0.042179030748521695,-0.4046244457823692
8133,2021,2022,0.9279,150743,143572,stayed,True,True,True,LREN3,2023-02-16,2023-02-16,2024-08-23,-0.08410732702950396,0.23346069808423486,-0.3175680251137388
8133,2022,2023,0.9495,143572,138987,stayed,True,True,True,LREN3,2024-03-14,2024-03-14,2025-09-16,0.12598425190030382,0.1282150038879326,-0.0022307519876287873
8451,2015,2016,0.9828,136443,141275,stayed,True,True,True,POMO4,2017-02-23,2017-02-23,2018-09-05,0.2578397209064296,0.11311477572578932,0.14472494518064027
8451,2016,2017,0.9861,141275,148495,stayed,True,True,True,POMO4,2018-02-22,2018-02-22,2019-09-03,-0.10174351474791032,0.1499009360747845,-0.2516444508226948
8451,2017,2018,0.9573,148495,144360,stayed,True,True,True,POMO4,2019-02-26,2019-02-26,2020-09-02,-0.2770780858248958,0.044144361056325465,-0.32122244688122126
8451,2018,2019,0.9799,144360,148462,stayed,True,True,True,POMO4,2020-02-27,2020-02-27,2021-09-03,-0.45656565653333336,0.13545606820510092,-0.5920217247384343
8451,2019,2020,0.8842,148462,164141,stayed,True,True,True,POMO4,2021-02-25,2021-02-25,2022-08-30,0.034883720829096854,-0.016263844649871073,0.05114756547896793
8451,2020,2021,0.994,164141,161223,stayed,True,True,True,POMO4,2022-02-25,2022-02-25,2023-08-31,1.0896551724263497,0.022978835257730257,1.0666763371686194
8451,2021,2022,0.9912,161223,154805,stayed,True,True,True,POMO4,2023-02-28,2023-02-28,2024-09-02,1.9126582278882869,0.2856531848789974,1.6270050430092895
8451,2022,2023,0.9914,154805,153494,stayed,True,True,True,POMO4,2024-02-27,2024-02-27,2025-08-29,0.29198606262193794,0.07390793957021757,0.21807812305172036
8656,2015,2016,0.9921,205024,204140,stayed,True,True,True,GOAU4,2017-02-22,2017-02-22,2018-09-04,0.2988115450487754,0.08925922389051966,0.20955232115825573
8656,2016,2017,0.9872,204140,216159,stayed,True,True,True,GOAU4,2018-02-28,2018-02-28,2019-09-09,-0.19035532998960614,0.20886069349865677,-0.3992160234882629
8656,2017,2018,0.9861,216159,218055,stayed,True,True,True,GOAU4,2019-02-21,2019-02-21,2020-08-28,0.2609308884977437,0.05375536959982452,0.2071755188979192
8656,2018,2019,0.9854,218055,200372,stayed,True,True,True,GOAU4,2020-02-19,2020-02-19,2021-08-30,0.2850098619427939,0.02765556448124573,0.25735429746154814
8656,2021,2022,0.9864,209428,214736,stayed,True,True,True,GOAU4,2023-03-01,2023-03-01,2024-09-03,-0.21467181473406627,0.28709972450935584,-0.5017715392434221
8656,2022,2023,0.9908,214736,211253,stayed,True,True,True,GOAU4,2024-02-20,2024-02-20,2025-08-22,-0.08358208950234036,0.06197876460432816,-0.14556085410666852
8672,2017,2018,0.8209,194357,187960,stayed,True,True,True,IGTI11,2019-03-14,2021-11-22,2023-05-29,0.054571565342269146,0.08040383316603394,-0.0258322678237648
8672,2018,2019,0.9631,187960,160307,stayed,True,True,True,IGTI11,2020-03-12,2021-11-22,2023-05-29,0.054571565342269146,0.08040383316603394,-0.0258322678237648
8672,2021,2022,0.916,177847,165828,stayed,True,True,True,IGTI11,2023-02-28,2023-02-28,2024-09-02,0.1303673047077083,0.2856531848789974,-0.15528588017128908
8672,2022,2023,0.979,165828,172585,stayed,True,True,True,IGTI11,2024-02-20,2024-02-20,2025-08-22,-0.04132935662547932,0.06197876460432816,-0.10330812122980748
10456,2015,2016,0.9687,135754,126096,dropped_or_delisted,True,True,True,ALPA4,2017-03-22,2017-03-22,2018-10-01,-0.02667744543249806,0.23775191140489182,-0.2644293568373899
