cd_cvm,year_prev,year_curr,cosine_similarity,diagnostic_prev,diagnostic_curr,stock_return,ar_market_adjusted,ar_capm,ar_ff4,company_name,ctrl_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return,size_tercile,peer_bh_return,ar_size_matched
4030,2022,2023,0.9889,font_heading,font_heading,-0.4798798798798798,-0.445968465492614,-0.39849904245895906,-0.363458492979877,CIA SIDERURGICA NACIONAL,2023.0,91529720.0,45437950.0,402649.0,19684838.0,71844882.0,18.33217428624998,17.631858216922865,0.7849350134579238,0.0043991066508233,0.0204547784442015,0.413371675053918,2.0,0.051921327412718626,-0.5318012072925984
4030,2023,2024,0.8955,font_heading,font_heading,-0.2880755608028336,-0.7402825467187815,-0.7050560802914834,-0.6153811891285808,CIA SIDERURGICA NACIONAL,2024.0,103906654.0,43687460.0,-1538141.0,15459116.0,88447538.0,18.459003496367245,17.59257166236418,0.8512211162145593,-0.0148031039475104,-0.0994973451263319,-0.5218564490016191,2.0,0.2830747973679014,-0.571150358170735
4170,2015,2016,0.8425,font_heading,font_heading,0.2918299668375037,0.0246821953492495,-0.023845350625574524,0.25439218762203025,VALE S.A.,2016.0,322696154.0,94633264.0,13296496.0,133701739.0,188994415.0,19.592221738760895,18.36551960012248,0.5856729702455642,0.0412043832415802,0.0994489383567404,1.0156985871271584,2.0,0.14878725177539565,0.14304271506210803
4170,2016,2017,0.9382,font_heading,font_heading,0.0321149376716671,-0.0648467847283114,-0.06359740015758927,-0.34947652942250446,VALE S.A.,2017.0,328096703.0,108532022.0,17669992.0,148105642.0,179991061.0,19.60881894911522,18.502555821041977,0.5485914955993935,0.0538560486540457,0.119306677054207,0.4508108108108106,2.0,0.1694462347236887,-0.1373312970520216
4170,2017,2018,0.7656,font_heading,font_heading,-0.1677443895017116,0.0357659097996287,-0.07659652592330485,-0.26745549479307,VALE S.A.,2018.0,341714838.0,134483126.0,25773768.0,173682178.0,168032660.0,19.649487140198914,18.71694929188668,0.4917335781596935,0.0754247844514144,0.1483961584129835,0.3477801268498941,2.0,-0.06476368970849208,-0.10298069979321953
4170,2018,2019,0.302,font_heading,regex_only,1.1283433994823122,1.0842148897651154,1.0617234987517092,1.2183346198578757,VALE S.A.,2019.0,369670328.0,148639921.0,-8696040.0,157149353.0,212520975.0,19.72812216101588,18.817037301544197,0.5748932465036793,-0.0235237706175865,-0.0553361489181568,0.04,2.0,0.39740823309081613,0.730935166391496
4170,2019,2020,0.2805,regex_only,font_heading,0.0411660223592103,0.0151786306426073,0.06294228959433967,-0.04927415962310833,VALE S.A.,2020.0,478129515.0,208528759.0,24902341.0,180985984.0,297143531.0,19.985392205637744,19.155587522544987,0.6214707975097501,0.0520828357563326,0.1375926491633738,0.6391752577319587,2.0,0.023146990943581375,0.01801903141562892
4170,2020,2021,0.9237,font_heading,font_heading,0.0189627598811972,0.0835481100505241,0.024861530809924128,-0.29843781748349163,VALE S.A.,2021.0,499128000.0,293524000.0,121343000.0,197058000.0,302070000.0,20.028373133848003,19.497469965609916,0.6051954608837813,0.2431099838117677,0.6157730211409839,-0.0958014381813965,2.0,-0.22976270273385424,0.24872546261505143
4170,2021,2022,0.438,font_heading,font_heading,-0.262809732032739,-0.4417012075507102,-0.44965792657965614,-0.5559133895156096,VALE S.A.,2022.0,453387000.0,226508000.0,96337000.0,194894000.0,258493000.0,19.932256623372567,19.238290822351924,0.5701376528219821,0.2124829340056067,0.4943045963446796,0.1049229239184486,2.0,0.21779465748643287,-0.48060438951917184
4170,2022,2023,0.0611,font_heading,font_heading,-0.1347813150847961,-0.1108833048260864,-0.14448704643645474,-0.14315411949991444,VALE S.A.,2023.0,455984000.0,208066000.0,40554000.0,198325000.0,257659000.0,19.93796827914377,19.15336589502646,0.5650614933857329,0.0889373311344257,0.2044825412832472,-0.0989729225023343,2.0,0.03913989908697478,-0.17392121417177087
4170,2023,2024,1.0,font_heading,font_heading,0.342031523642732,-0.0358264881456444,0.08855063626707554,0.1757297194994784,VALE S.A.,2024.0,496325000.0,206005000.0,30431000.0,213720000.0,282605000.0,20.022741512047418,19.14341099830396,0.5693950536442856,0.0613126479625245,0.1423872356354108,-0.2649238647082603,2.0,0.25883990950461044,0.08319161413812154
4820,2017,2018,0.2123,font_heading,regex_only,-0.6875800256081946,-0.4420220151438934,-0.6505069852038373,-0.6328592461435595,BRASKEM S.A.,2018.0,59193982.0,57999866.0,2907210.0,5911245.0,53282737.0,17.896330439281567,17.875951258163198,0.900137736974681,0.0491132696563647,0.4918101009178269,0.0575892857142859,2.0,-0.041134797158197386,-0.6464452284499973
4820,2018,2019,0.3236,regex_only,regex_only,2.003201024327785,1.2876227095292787,0.9211462535454307,1.2787007262967471,BRASKEM S.A.,2019.0,68129037.0,52323525.0,-2896973.0,3944706.0,64184331.0,18.03691406790755,17.77295663669691,0.9420994898254615,-0.0425218545214428,-0.7343951615152055,-0.3723717409587889,2.0,0.36241392809699724,1.6407870962307878
4820,2019,2020,0.2111,regex_only,regex_only,0.4033011522890066,0.4371485437089737,0.4812963662594291,0.3814620242815607,BRASKEM S.A.,2020.0,86083919.0,58543494.0,-7015306.0,-3866518.0,89950437.0,18.27083318075776,17.885280523131897,1.0449156828001755,-0.0814938037381871,1.8143730353770495,-0.1718200983836963,2.0,0.00805802719650653,0.39524312509250004
4820,2020,2021,0.2578,regex_only,regex_only,-0.5865763008307827,-0.5043991762732513,-0.47781858175365954,-0.593425844380588,BRASKEM S.A.,2021.0,92564368.0,105625201.0,13961620.0,6203828.0,86360540.0,18.34341483074747,18.47540754659838,0.9329782276480296,0.1508314732943458,2.250484700736384,1.5727678571428574,2.0,-0.2081363077084264,-0.3784399931223563
4820,2021,2022,0.9576,regex_only,regex_only,0.5865384615384615,0.278350082395526,0.2928835133502581,0.33804962330874444,BRASKEM S.A.,2022.0,88048858.0,96519284.0,-820391.0,6108217.0,81940641.0,18.29340242291892,18.38525338054191,0.9306269594092862,-0.0093174519083484,-0.1343094064929258,-0.5715058611361588,2.0,0.1863373169837958,0.40020114455466566
4820,2022,2024,0.3116,regex_only,font_heading,0.0753598645215918,-0.3706765447561777,-0.3160408196556548,-0.35590044212352523,BRASKEM S.A.,2024.0,101575000.0,77411000.0,-12052000.0,-4278000.0,105853000.0,18.436307999838064,18.16463944732508,1.0421166625646074,-0.1186512429239478,2.817204301075269,-0.3626857457347276,2.0,0.2690965117785004,-0.19373664725690862
5258,2015,2016,0.9762,regex_only,regex_only,0.2024748647767762,-0.0561632914570766,0.0184648549331021,-0.05712800231733042,RAIA DROGASIL S.A.,2016.0,5659303.0,11256565.0,451252.0,2935955.0,2723348.0,15.548811297720087,16.236462071967928,0.4812161497626121,0.0797363208861585,0.1536985410198725,0.5905900703874456,0.0,0.37775011178671625,-0.17527524700994004
5258,2016,2017,0.3026,regex_only,regex_only,-0.2213414639151379,-0.31267407702826,-0.31548703100721087,-0.23091751601590185,RAIA DROGASIL S.A.,2017.0,6464249.0,13212505.0,512653.0,3250372.0,3213877.0,15.681797399480756,16.396674287590077,0.4971771662879942,0.0793058868864735,0.1577213315891227,0.5811229757603975,0.0,0.22362749092269785,-0.4449689548378357
5258,2017,2018,0.9806,regex_only,regex_only,1.0495569413613808,0.9509764746725152,0.9301949746488305,1.1148383002112028,RAIA DROGASIL S.A.,2018.0,7352005.0,14801445.0,509313.0,3534767.0,3817238.0,15.81048362310448,16.51023536910348,0.519210473877534,0.0692753881424182,0.1440867248109988,-0.3461098395492603,0.0,0.16204128710582272,0.887515654255558
5258,2018,2019,0.1729,regex_only,font_heading,-0.0527278778574341,0.0003350928868998,-0.05714007989183184,-0.03722698224924531,RAIA DROGASIL S.A.,2019.0,12248255.0,17565600.0,788735.0,4076419.0,8171836.0,16.320894035828598,16.681453001937264,0.6671836926974496,0.0643957037145291,0.1934872249393401,0.8331691301155637,1.0,0.1767779837916268,-0.2295058616490609
5258,2019,2020,0.6191,font_heading,font_heading,-0.0456521737105088,-0.0330500701742131,-0.07265869616021794,0.006482255278101735,RAIA DROGASIL S.A.,2020.0,13828088.0,20066840.0,495533.0,4425621.0,9402467.0,16.442212443902736,16.814579259447388,0.6799542351769818,0.0358352506868628,0.1119691451211027,0.181020658821833,1.0,-0.12013719126072975,0.07448501755022094
5258,2020,2021,0.6257,font_heading,font_heading,-0.0400000000893305,0.0236073655475004,-0.034147787543970666,0.1214940973098739,RAIA DROGASIL S.A.,2021.0,14775506.0,24127002.0,764133.0,4718802.0,10056704.0,16.508481367708935,16.998842186202264,0.6806334754288618,0.0517161984164874,0.1619336857109071,-0.0451866404240167,1.0,-0.19171438471805097,0.15171438462872047
5258,2021,2022,0.9055,font_heading,font_heading,0.1813937582078095,-0.0434971131737864,-0.03398143174282514,0.1460385394460026,RAIA DROGASIL S.A.,2022.0,17185306.0,29067380.0,1014968.0,5402941.0,11782365.0,16.659565274333904,17.18512714119437,0.6856069365305454,0.0590602227274859,0.1878547257873073,-0.0141313387361072,1.0,0.03231468219604958,0.14907907601175993
5258,2022,2023,0.7686,font_heading,font_heading,-0.2977129339591708,-0.2737978270149701,-0.32083041810655727,-0.318609184749244,RAIA DROGASIL S.A.,2023.0,20094412.0,33973790.0,1087143.0,6028301.0,14066111.0,16.815952324427126,17.341099902944904,0.7000011246907847,0.0541017572447504,0.1803398669044561,0.3961643834822845,1.0,-0.23238170628451751,-0.0653312276746533
5258,2023,2024,0.7589,font_heading,font_heading,0.2243119264557418,-0.1588056387123575,-0.04041678814746155,0.025710710385792063,RAIA DROGASIL S.A.,2024.0,22163756.0,38871522.0,1211373.0,6446887.0,15716869.0,16.913968900065612,17.47577245822339,0.7091247981614669,0.0546555827450906,0.1879004549017223,-0.2405937175581156,1.0,0.21532500429860085,0.008986922157140947
5410,2015,2016,0.99,font_heading,font_heading,0.3286549706745185,0.0798784442211448,0.11787184450769667,0.08042224407844761,WEG S.A.,2016.0,13509331.0,9367008.0,1127832.0,6070832.0,7438499.0,16.418891189835374,16.052704286253036,0.5506193459913004,0.0834854072344515,0.1857788191140852,-0.0025740025096194,1.0,0.18275048306437053,0.14590448761014796
5410,2016,2017,0.9852,font_heading,font_heading,0.053994019631713,-0.094482804834604,-0.0651298183220568,-0.06868913201270413,WEG S.A.,2017.0,13985987.0,9523830.0,1140942.0,6843307.0,7142680.0,16.45356645774459,16.069307636786576,0.5107026054006771,0.0815775104038063,0.1667237784305161,0.6446111870241156,1.0,0.14437990197867112,-0.09038588234695813
5410,2017,2018,0.9835,font_heading,font_heading,1.0731042007637752,1.2515447883611983,1.1249980255884127,1.0506013803718242,WEG S.A.,2018.0,15399850.0,11970090.0,1344148.0,7853257.0,7546593.0,16.54986832707668,16.29792159630288,0.4900432796423342,0.087283187823258,0.1711580303560675,-0.0288756388663832,1.0,0.22726460575972826,0.8458395950040469
5410,2018,2019,0.9799,font_heading,font_heading,0.5977058582548136,0.6507688289991476,0.624844623403203,0.6925052105105903,WEG S.A.,2019.0,15687641.0,13347434.0,1632455.0,8929990.0,6757651.0,16.568383762863693,16.406834714598045,0.4307627258935871,0.1040599411982974,0.1828059157960983,1.0484633569739947,1.0,0.14967657812028315,0.44802928013453047
5410,2019,2020,0.9692,font_heading,font_heading,-0.3217993079584775,-0.2999622847182978,-0.30448257167106324,-0.312282071031253,WEG S.A.,2020.0,19927896.0,17469557.0,2395957.0,11930298.0,7997598.0,16.8076311171229,16.675970324032573,0.4013267632468575,0.1202313079112817,0.2008296020769975,1.230270906949352,1.0,-0.10863106066706436,-0.21316824729141315
5410,2020,2021,0.8919,font_heading,font_heading,0.2658146964856229,0.3179416324068842,0.29645097409136084,0.2860955119049767,WEG S.A.,2021.0,23932787.0,23563338.0,3657480.0,14010672.0,9922115.0,16.990759917791745,16.975202587526823,0.4145825139378878,0.1528229871431187,0.2610495770652543,-0.1001364256480218,1.0,-0.20304085496156773,0.4688555514471906
5410,2021,2022,0.893,font_heading,font_heading,-0.0745884773662552,-0.25541479747862,-0.28725389070637297,-0.06524491876745055,WEG S.A.,2022.0,28134660.0,29904722.0,4272872.0,15248355.0,12886305.0,17.152512826184353,17.213526952313256,0.4580224179001985,0.1518721747481576,0.2802185547227881,0.0817415730337076,1.0,0.04179550573582975,-0.11638398310208495
5410,2022,2023,0.9741,font_heading,font_heading,0.4223314223314223,0.4410268807731331,0.38470619519893234,0.4090486593855014,WEG S.A.,2023.0,31496270.0,32503601.0,5867615.0,17854776.0,13641494.0,17.265379684086113,17.2968614411621,0.4331145878543713,0.1862955518224856,0.3286299979344462,-0.014419225634179,1.0,-0.26007571998800183,0.6824071423194241
5410,2023,2024,0.9123,font_heading,font_heading,-0.0106583072100313,-0.4963388115608417,-0.2869768975915586,-0.2945081390906688,WEG S.A.,2024.0,41489701.0,37986941.0,6318763.0,23125217.0,18364484.0,17.540955785727288,17.452753000732017,0.4426275330352465,0.1522971447781703,0.2732412413686756,0.4642064372918979,1.0,0.22436232097805361,-0.23502062818808492
8133,2015,2016,0.1359,font_heading,font_heading,0.6130252097645599,0.2884355737319273,0.30865546557885204,0.21483060158309497,LOJAS RENNER S.A.,2016.0,6475212.0,6451578.0,625058.0,2636796.0,3838416.0,15.683491906326632,15.67983531001253,0.5927861512487931,0.0965308935058805,0.2370520889746495,0.2965864574051831,0.0,0.3590887324690897,0.2539364772954702
8133,2016,2017,0.1258,font_heading,font_heading,0.2823461757272889,0.0845524852825057,0.09542339662498284,0.3115612036764231,LOJAS RENNER S.A.,2017.0,7547658.0,7444305.0,732679.0,3223446.0,4324212.0,15.83674787442815,15.822959868500304,0.5729210306031355,0.097073688288473,0.2272968121693367,0.7228155335634296,0.0,0.20264050593759672,0.07970566978969215
8133,2017,2018,0.6332,font_heading,font_heading,0.4374855824836507,0.2016043174017843,0.1513206066363028,0.3014157389522664,LOJAS RENNER S.A.,2018.0,8821048.0,8426541.0,1020136.0,3954512.0,4866536.0,15.992651241786012,15.946896925488938,0.5516958982651494,0.115647936617055,0.257967607634014,0.2852379510561307,0.0,0.18865308531789796,0.24883249716575276
8133,2018,2019,0.0487,font_heading,regex_only,-0.2774357117906425,-0.314233350474556,-0.299950113709331,-0.4097736098139493,LOJAS RENNER S.A.,2019.0,11791735.0,9588437.0,1099093.0,4704614.0,7087121.0,16.282909420295777,16.076068451303367,0.6010244463600989,0.0932087602036511,0.2336202289922191,0.5930154642265899,1.0,0.18614081020551052,-0.46357652199615307
8133,2019,2020,0.0486,regex_only,font_heading,-0.2317593297921631,-0.1972338824382147,-0.18194191155258246,-0.11476964153597938,LOJAS RENNER S.A.,2020.0,14642583.0,7537180.0,1096269.0,5501316.0,9141267.0,16.499444485360947,15.83535866472167,0.6242933367698855,0.0748685529049075,0.1992739555408197,-0.1957886960193066,1.0,-0.11238272642399415,-0.11937660336816895
8133,2020,2021,0.1634,font_heading,font_heading,-0.2375545853504318,-0.130074620268438,-0.07224976563862925,0.12052730071348375,LOJAS RENNER S.A.,2021.0,21411985.0,10571556.0,633112.0,9806621.0,11605364.0,16.87946136995341,16.173677556094535,0.5420031818628679,0.0295681133720203,0.0645596480173956,-0.4194774345904615,1.0,-0.18439754822689902,-0.053157037123532785
