cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,group,prev_ok,curr_ok,both_ok,event_date,CD_CVM,ticker,pre_date,pre_eps,post_date,post_eps,revision_raw,revision_pct,company_name,__ctrl_year__,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
8133,2022,2023,0.9495,143572,138987,stayed,True,True,True,2024-03-14,8133.0,LREN3,2023-12-31,0.47000001,2024-03-31,0.049000001,-0.421000009,-0.8957446809416025,LOJAS RENNER S.A.,2023.0,20490638.0,13647849.0,976259.0,10047221.0,10443417.0,16.8354786568704,16.429092484760247,0.5096677321613899,0.0476441485130916,0.0971670673910726,-0.1039094646765291
8451,2015,2016,0.9828,136443,141275,stayed,True,True,True,2017-02-23,8451.0,POMO4,2016-12-31,0.021500001,2017-03-31,0.017000001,-0.0045000000000000005,-0.20930231584640394,MARCOPOLO S.A.,2016.0,4968269.0,2574093.0,222546.0,1868517.0,3099752.0,15.418582047667424,14.761007797021648,0.6239098567327976,0.0447934683085799,0.1191030105693445,0.385165371934594
8451,2016,2017,0.9861,141275,148495,stayed,True,True,True,2018-02-22,8451.0,POMO4,2017-12-31,0.033666669,2018-03-31,0.026500002,-0.0071666670000000016,-0.2128712822762478,MARCOPOLO S.A.,2017.0,4732252.0,2875993.0,82112.0,1928612.0,2803640.0,15.369911757100317,14.87190856388409,0.5924536563141608,0.0173515696121001,0.0425756969260794,0.5647058823529412
8451,2017,2018,0.9573,148495,144360,stayed,True,True,True,2019-02-26,8451.0,POMO4,2018-12-31,0.045000003,2019-03-31,0.045000003,0.0,0.0,MARCOPOLO S.A.,2018.0,5147704.0,4197468.0,190947.0,2134631.0,3013073.0,15.45406134798758,15.249992044319306,0.5853236705140777,0.0370936246528549,0.0894519942791049,0.1784296766371638
8451,2018,2019,0.9799,144360,148462,stayed,True,True,True,2020-02-27,8451.0,POMO4,2019-12-31,0.045000003,2020-03-31,0.038000002,-0.007000000999999999,-0.15555556740740661,MARCOPOLO S.A.,2019.0,5193678.0,4314534.0,212029.0,2358412.0,2835266.0,15.462952674673922,15.27749988130274,0.5459071586648229,0.040824440791285,0.089903290858425,0.1194029852118512
8451,2019,2020,0.8842,148462,164141,stayed,True,True,True,2021-02-25,8451.0,POMO4,2020-12-31,0.061000004,2021-06-30,-0.015000001,-0.076000005,-1.2459016396130072,MARCOPOLO S.A.,2020.0,5860911.0,3589662.0,90707.0,2607996.0,3252915.0,15.583815610221276,15.093568605614204,0.5550186651870332,0.0154766042343929,0.0347803447551299,-0.2913580247283767
8451,2020,2021,0.994,164141,161223,stayed,True,True,True,2022-02-25,8451.0,POMO4,2021-12-31,0.005333334,2022-03-31,0.015000001,0.009666667,,MARCOPOLO S.A.,2021.0,6654524.0,3499439.0,358372.0,2956231.0,3698293.0,15.710807482084256,15.068113227898229,0.5557562043506042,0.0538538894742884,0.1212259799724717,0.0445205481805217
8451,2021,2022,0.9912,161223,154805,stayed,True,True,True,2023-02-28,8451.0,POMO4,,,,,,,MARCOPOLO S.A.,2022.0,7395350.0,5415618.0,436802.0,3204773.0,4190577.0,15.81636198228358,15.504797559329011,0.566650259960651,0.0590644120967905,0.1362973290151908,0.0366300367504732
8451,2022,2023,0.9914,154805,153494,stayed,True,True,True,2024-02-27,8451.0,POMO4,,,,,,,MARCOPOLO S.A.,2023.0,7959303.0,6683218.0,810811.0,3587709.0,4371594.0,15.889851991172648,15.715110166041988,0.5492433194213111,0.1018695983806622,0.2259968687538482,2.065217392102836
8451,2023,2024,0.9847,153494,155281,stayed,True,True,True,2025-02-25,8451.0,POMO4,,,,,,,MARCOPOLO S.A.,2024.0,9441753.0,8593837.0,1222377.0,4082336.0,5359417.0,16.06065222003427,15.96655587641624,0.56762944338832,0.1294650474334586,0.299430767090215,0.2872093023380748
8656,2015,2016,0.9921,205024,204140,stayed,True,True,True,2017-02-22,8656.0,GOAU4,,,,,,,METALURGICA GERDAU S.A.,2016.0,54758969.0,37651667.0,-3165249.0,23354348.0,31404621.0,17.818451730595886,17.443887787458433,0.5735064332566232,-0.0578032979401054,-0.1355314650616664,2.3205479770708246
8656,2016,2017,0.9872,204140,216159,stayed,True,True,True,2018-02-28,8656.0,GOAU4,,,,,,,METALURGICA GERDAU S.A.,2017.0,50351780.0,36917619.0,-404612.0,23342353.0,27009427.0,17.734544529036235,17.424199474728407,0.5364145418493647,-0.008035704000931,-0.0173338137761861,0.2669584243129455
8656,2017,2018,0.9861,216159,218055,stayed,True,True,True,2019-02-21,8656.0,GOAU4,,,,,,,METALURGICA GERDAU S.A.,2018.0,51344416.0,46159478.0,2240690.0,25372471.0,25971945.0,17.75406674451148,17.647612871607976,0.5058377721152774,0.0436403834060553,0.0883118557904746,0.252707581044981
8656,2018,2019,0.9854,218055,200372,stayed,True,True,True,2020-02-19,8656.0,GOAU4,,,,,,,METALURGICA GERDAU S.A.,2019.0,54048736.0,39644010.0,1196725.0,27227253.0,26821483.0,17.80539671602211,17.495450422753684,0.4962462581918659,0.0221415908782769,0.0439532037991493,0.3015427768947383
8656,2021,2022,0.9864,209428,214736,stayed,True,True,True,2023-03-01,8656.0,GOAU4,2022-12-31,0.165499999,2023-03-31,0.301999999,0.1365,0.8247734188808061,METALURGICA GERDAU S.A.,2022.0,74769525.0,82412210.0,11462284.0,47289112.0,27480413.0,18.129920940140615,18.22724416351384,0.3675349415420253,0.15330154899339,0.2423873808414926,0.057049714825994
8656,2022,2023,0.9908,214736,211253,stayed,True,True,True,2024-02-20,8656.0,GOAU4,,,,,,,METALURGICA GERDAU S.A.,2023.0,75232462.0,68916447.0,7585094.0,49573439.0,25659023.0,18.136093371306902,18.04840541577046,0.3410631836028442,0.1008220892731119,0.1530072182403968,-0.1778955337212889
8656,2023,2024,0.9838,211253,223354,stayed,True,True,True,2025-02-24,8656.0,GOAU4,,,,,,,METALURGICA GERDAU S.A.,2024.0,86948529.0,67026656.0,4610512.0,58253714.0,28694815.0,18.280826880852626,18.020600948979887,0.330020706848301,0.0530257619424475,0.0791453743189661,-0.0456238361603815
8672,2017,2018,0.8209,194357,187960,stayed,True,True,True,2019-03-14,8672.0,IGTI11,,,,,,,IGUATEMI S.A.,2018.0,5394908.0,722606.0,239664.0,2855040.0,2539868.0,15.50096610370228,13.49061940101022,0.4707898633303848,0.0444241125149863,0.0839441829186281,
8672,2018,2019,0.9631,187960,160307,stayed,True,True,True,2020-03-12,8672.0,IGTI11,,,,,,,IGUATEMI S.A.,2019.0,5748047.0,755353.0,285588.0,3023770.0,2724277.0,15.564370702904757,13.534940468632747,0.4739482819120998,0.0496843536595995,0.0944476597095678,
8672,2021,2022,0.916,177847,165828,stayed,True,True,True,2023-02-28,8672.0,IGTI11,,,,,,,IGUATEMI S.A.,2022.0,8048137.0,1016341.0,12821.0,4107688.0,3940449.0,15.900951194039592,13.8317194807307,0.4896100799476947,0.001593039482305,0.0031212205016544,-0.0257517510137448
8672,2022,2023,0.979,165828,172585,stayed,True,True,True,2024-02-20,8672.0,IGTI11,,,,,,,IGUATEMI S.A.,2023.0,7791679.0,1157163.0,308934.0,4177518.0,3614161.0,15.868566927357364,13.961481877843257,0.4638488058863821,0.0396492206621961,0.0739515664564461,0.4494649227110581
8672,2023,2024,0.9735,172585,168304,stayed,True,True,True,2025-02-18,8672.0,IGTI11,,,,,,,IGUATEMI S.A.,2024.0,8503874.0,1236345.0,399876.0,4310020.0,4193854.0,15.95603238233724,14.027670004264891,0.4931698188378614,0.0470228039597011,0.092778223766943,-0.2959641255605382
10456,2015,2016,0.9687,135754,126096,dropped_or_delisted,True,True,True,2017-03-22,10456.0,ALPA4,,,,,,,Alpargatas S.A.,2016.0,3782052.0,4054404.0,358473.0,2065749.0,1716303.0,15.145777277444992,15.215314255690949,0.453802063007066,0.0947826735327806,0.1735317311057636,0.3731138545953358
10456,2016,2017,0.9638,126096,144787,dropped_or_delisted,True,True,True,2018-02-09,10456.0,ALPA4,,,,,,,Alpargatas S.A.,2017.0,3853454.0,3721863.0,350562.0,2264389.0,1589065.0,15.164480446928987,15.129734907339245,0.4123741972785973,0.0909734487553244,0.1548152724642276,0.676272814601345
12793,2015,2016,0.551,224345,64818,dropped_or_delisted,True,True,True,2017-02-17,,,,,,,,,Fibria Celulose S.A. (pre-Suzano-merger entity),2016.0,34440328.0,9614817.0,1663616.0,13817680.0,20622648.0,17.354738761287976,16.07881590406258,0.5987936003396948,0.0483043018637917,0.1203976354930784,
12793,2016,2017,0.9342,64818,66755,dropped_or_delisted,True,True,True,2018-01-29,,,,,,,,,Fibria Celulose S.A. (pre-Suzano-merger entity),2017.0,38693331.0,11739153.0,1093344.0,14649929.0,24043402.0,17.471177817568854,16.278440223253874,0.6213836177609005,0.0282566522897705,0.0746313514556964,
12793,2017,2018,0.5613,66755,221183,dropped_or_delisted,True,True,True,2019-02-21,,,,,,,,,Fibria Celulose S.A. (pre-Suzano-merger entity),2018.0,40818649.0,18264486.0,3059621.0,14222844.0,26595805.0,17.524649618276957,16.720469076561784,0.6515601484017759,0.0749564494405486,0.2151201967763971,
13986,2019,2020,0.9244,271462,298348,stayed,True,True,True,2021-02-10,13986.0,SUZB3,2020-12-31,1.613333333,2021-03-31,-2.0975,-3.710833333,-2.3001033060537406,SUZANO S.A.,2020.0,101800748.0,30460277.0,-10714935.0,7337378.0,94463370.0,18.43852800979437,17.231933999283573,0.9279241248797112,-0.1052539908645857,-1.460322066002324,0.4624031976017986
13986,2020,2021,0.9513,298348,290070,stayed,True,True,True,2022-02-09,13986.0,SUZB3,2021-12-31,0.883333333,2022-03-31,8.54,7.656666666999999,8.667924531950158,SUZANO S.A.,2021.0,118975152.0,40965431.0,8635532.0,15175130.0,103800022.0,18.594425222549955,17.52823912267932,0.8724512661265607,0.0725826515439123,0.5690581892873405,0.1055729262460916
13986,2021,2022,0.9632,290070,278350,stayed,True,True,True,2023-02-28,13986.0,SUZB3,2022-12-31,4.156,2023-03-31,2.8975,-1.2584999999999997,-0.30281520692974007,SUZANO S.A.,2022.0,133197968.0,49830946.0,23394887.0,33166365.0,100031603.0,18.707347060698947,17.724146754624844,0.7509994671990792,0.1756399692223533,0.705379893153802,-0.2001326479854087
13986,2022,2023,0.9591,278350,273650,stayed,True,True,True,2024-02-28,13986.0,SUZB3,2023-12-31,2.865,2024-03-31,1.09,-1.7750000000000001,-0.6195462478184991,SUZANO S.A.,2023.0,143593025.0,39755575.0,14106381.0,44810300.0,98782725.0,18.78249364097532,17.49826064080261,0.6879353993691546,0.0982386226629044,0.3148021994943127,0.0816643982111609
13986,2023,2024,0.9751,273650,274607,stayed,True,True,True,2025-02-12,13986.0,SUZB3,2024-12-31,-3.33,2025-03-31,3.806666667,7.136666667,2.1431431432432433,SUZANO S.A.,2024.0,165936105.0,47403282.0,-7044706.0,32415575.0,133520530.0,18.927113362585533,17.674202024774623,0.8046502598093405,-0.0424543290322501,-0.2173247273879917,0.1756422454804949
14176,2019,2020,0.833,286573,281455,dropped_or_delisted,True,True,True,2021-02-24,14176.0,ELPL4,,,,,,,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,2020.0,30255751.0,15490533.0,980816.0,2699038.0,27556713.0,17.225196840073902,16.555739621097384,0.9107925630403292,0.0324175063444962,0.3633946613571205,
14176,2020,2021,0.8868,281455,191653,dropped_or_delisted,True,True,True,2022-02-24,14176.0,ELPL4,,,,,,,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,2021.0,32712953.0,20658070.0,1141433.0,2378304.0,30334649.0,17.303281673642118,16.84361660006074,0.9272977893496804,0.0348923865112391,0.4799357020801378,
14176,2021,2022,0.83,191653,282719,dropped_or_delisted,True,True,True,2023-02-24,14176.0,ELPL4,,,,,,,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,2022.0,29804010.0,18772179.0,1411641.0,2393789.0,27410221.0,17.210153506181133,16.747886491329353,0.9196823179162804,0.0473641298603778,0.5897098700010737,
14176,2022,2023,0.9529,282719,288120,dropped_or_delisted,True,True,True,2024-02-28,14176.0,ELPL4,,,,,,,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,2023.0,28630905.0,19250925.0,1301722.0,2822916.0,25807989.0,17.169997286773796,16.77306966949166,0.9014031865216976,0.0454656253443612,0.461126721446901,
14176,2023,2024,0.8222,288120,293315,dropped_or_delisted,True,True,True,2025-02-27,14176.0,ELPL4,,,,,,,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,2024.0,28963964.0,20550042.0,1075231.0,5629270.0,23334694.0,17.181562994567827,16.83837354270005,0.8056457327456974,0.0371230609180428,0.1910071821035409,
14311,2018,2019,0.9865,325757,308157,stayed,True,True,True,2020-03-25,14311.0,CPLE3,2019-12-31,0.16,2020-03-31,0.21,0.04999999999999999,0.31249999999999994,CIA PARANAENSE DE ENERGIA - COPEL,2019.0,38312550.0,16244274.0,2062869.0,17598212.0,20714338.0,17.461288076716947,16.603251035412626,0.5406671704180483,0.0538431662731924,0.1172203744334935,1.2048500319081046
14311,2019,2020,0.981,308157,350652,stayed,True,True,True,2021-05-05,14311.0,CPLE3,,,,,,,CIA PARANAENSE DE ENERGIA - COPEL,2020.0,46784664.0,18633249.0,3909750.0,20250518.0,26534146.0,17.661066014877328,16.7404581235078,0.5671547838838813,0.0835690516020378,0.1930691353179212,0.0279001468428781
14311,2020,2021,0.9775,350652,334303,stayed,True,True,True,2022-03-22,14311.0,CPLE3,2021-12-31,0.25,2022-03-31,0.235,-0.015000000000000013,-0.06000000000000005,CIA PARANAENSE DE ENERGIA - COPEL,2021.0,49537535.0,23984287.0,5048602.0,22175235.0,27362300.0,17.71824122301603,16.992909465563795,0.5523548961408759,0.1019146794445868,0.227668477921429,-0.1124002900652646
14311,2023,2024,0.9803,326092,277416,stayed,True,True,True,2025-02-27,14311.0,CPLE3,2024-12-31,0.24,2025-03-31,0.17,-0.06999999999999998,-0.2916666666666666,CIA PARANAENSE DE ENERGIA - COPEL,2024.0,57384156.0,22651036.0,2799370.0,25636935.0,31747221.0,17.865278795312523,16.935716148361646,0.5532401835795929,0.0487829776567594,0.1091928500813377,-0.0935093509350935
14320,2015,2016,0.9822,200762,219603,stayed,True,True,True,2017-02-17,14320.0,USIM5,2016-12-31,-0.0935,2017-03-31,0.019,0.1125,1.2032085561497325,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2016.0,26254745.0,8454200.0,-576843.0,15191634.0,11063111.0,17.083357292571204,15.950173917269304,0.4213756789487005,-0.0219709999087783,-0.0379710964600647,1.6973684210526314
14320,2016,2017,0.9797,219603,214206,stayed,True,True,True,2018-02-09,14320.0,USIM5,2017-12-31,0.085,2018-03-31,0.24,0.15499999999999997,1.8235294117647054,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2017.0,25984477.0,10734118.0,315080.0,15183964.0,10800513.0,17.073009879225786,16.188937824764505,0.4156525066869731,0.0121257010483605,0.0207508395040978,1.2921914357682618
14320,2017,2018,0.9804,214206,203967,stayed,True,True,True,2019-02-15,14320.0,USIM5,2018-12-31,0.195,2019-03-31,0.166666667,-0.028333333000000016,-0.14529914358974366,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2018.0,26523851.0,13736780.0,828695.0,15697391.0,10826460.0,17.093554923901202,16.43558746503751,0.4081782845183379,0.0312433892046822,0.0527918938886086,0.0796252927400469
14320,2018,2019,0.9887,203967,204148,stayed,True,True,True,2020-02-14,14320.0,USIM5,2019-12-31,0.040333333,2020-03-31,-0.055,-0.09533333299999999,-2.363636374906086,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2019.0,26337032.0,14948719.0,376691.0,15565684.0,10771348.0,17.08648656759641,16.52013616851102,0.4089810879221318,0.0143027126215285,0.0242000929737491,-0.0286006128702757
14320,2019,2020,0.9777,204148,200997,stayed,True,True,True,2021-02-12,14320.0,USIM5,2020-12-31,0.343333333,2021-03-31,0.625,0.281666667,0.8203883512819303,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2020.0,29952137.0,16088052.0,1291743.0,16838170.0,13113967.0,17.215111232234037,16.593587442652176,0.4378307631271852,0.0431269061035611,0.0767151656029129,0.5794594594594593
14320,2020,2021,0.936,200997,202683,stayed,True,True,True,2022-02-11,14320.0,USIM5,2021-12-31,1.156666667,2022-03-31,0.793333333,-0.3633333340000001,-0.3141210379498211,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2021.0,39481569.0,33736964.0,10059954.0,24358503.0,15123066.0,17.491344513381215,17.3341046488165,0.3830411602943135,0.2548012719555294,0.4129955769449379,0.0969609261939219
14320,2021,2022,0.9691,202683,220649,stayed,True,True,True,2023-02-10,14320.0,USIM5,2022-12-31,0.073,2023-03-31,0.175,0.102,1.3972602739726028,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2022.0,40000451.0,32470510.0,2092889.0,25887750.0,14112701.0,17.504401287014648,17.29584285076196,0.3528135470272572,0.0523216350735645,0.0808447624841865,-0.5453968253968253
14320,2022,2023,0.9752,220649,217795,stayed,True,True,True,2025-01-16,14320.0,USIM5,2024-12-31,0.18,2025-03-31,0.173333333,-0.006666666999999987,-0.03703703888888882,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2023.0,40161751.0,27638348.0,1640368.0,26549437.0,13612314.0,17.50842563299488,17.13471478662602,0.3389372639654083,0.0408440359086933,0.0617854156380039,0.2639455782312925
14320,2023,2024,0.9891,217795,215483,stayed,True,True,True,2025-02-14,14320.0,USIM5,2024-12-31,0.18,2025-03-31,0.173333333,-0.006666666999999987,-0.03703703888888882,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2024.0,39871790.0,25869799.0,3362.0,26683688.0,13188102.0,17.50117961426146,17.06858678451471,0.3307627272314586,8.432026753752465e-05,0.000125994577661,-0.3988700564971751
14443,2018,2019,0.9855,282037,242449,stayed,True,True,True,2020-03-27,14443.0,SBSP3,2019-12-31,0.240000004,2020-03-31,0.009666667,-0.230333337,-0.9597222215046297,CIA SANEAMENTO BASICO EST SAO PAULO,2019.0,46457800.0,17983654.0,3367517.0,21635783.0,24822017.0,17.654054931624025,16.704973792166633,0.5342917012858982,0.0724855029725901,0.1556457189462475,1.0026455029657917
14443,2021,2022,0.9884,223209,218593,stayed,True,True,True,2023-03-23,14443.0,SBSP3,2022-12-31,0.230000004,2023-03-31,0.188333336,-0.04166666800000002,-0.18115942293635792,CIA SANEAMENTO BASICO EST SAO PAULO,2022.0,57207765.0,22055720.0,3121267.0,27333533.0,29874232.0,17.862200198884842,16.9090825366469,0.522205892853881,0.0545601982528071,0.1141918609643327,0.4437989387837582
14443,2022,2023,0.9849,218593,244365,stayed,True,True,True,2024-03-21,14443.0,SBSP3,2023-12-31,0.294000005,2024-03-31,0.266666671,-0.027333333999999987,-0.09297052222839243,CIA SANEAMENTO BASICO EST SAO PAULO,2023.0,61470957.0,25572056.0,3523531.0,29857376.0,31613581.0,17.934075377332036,17.057010750761556,0.5142848353572891,0.0573202561333151,0.1180120784894158,0.4014503531071958
14443,2023,2024,0.955,244365,261497,stayed,True,True,True,2025-03-27,14443.0,SBSP3,2024-12-31,0.492000008,2025-03-31,0.295000005,-0.19700000299999998,-0.40040650365192676,CIA SANEAMENTO BASICO EST SAO PAULO,2024.0,80965430.0,36145477.0,9579563.0,36928054.0,44037376.0,18.209532831412428,17.403062381175495,0.5439034412588187,0.1183167062782226,0.2594115303232605,0.2255920230091468
14460,2015,2016,0.8731,206885,213748,stayed,True,True,True,2017-03-23,14460.0,CYRE3,2016-12-31,0.05,2017-06-30,-0.41,-0.45999999999999996,-9.2,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2016.0,11879699.0,3195310.0,244620.0,6766742.0,5112957.0,16.290341534877456,14.977194667691064,0.4303944906348216,0.020591430809821,0.0361503364543823,0.3099489795918366
14460,2016,2017,0.9823,213748,181084,stayed,True,True,True,2018-03-22,14460.0,CYRE3,,,,,,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2017.0,10401541.0,2673770.0,-10539.0,6365498.0,4036043.0,16.157464526211978,14.799000019481678,0.3880235630470524,-0.0010132152533937,-0.0016556442245367,0.3572895277207391
14460,2017,2018,0.9503,181084,189467,stayed,True,True,True,2019-03-27,14460.0,CYRE3,,,,,,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2018.0,9829268.0,3146157.0,6028.0,5537811.0,4291457.0,16.100875023429975,14.961692265995978,0.4365998566729486,0.0006132704897251,0.0010885167442514,0.2190701339637508
14460,2018,2019,0.9483,189467,193192,stayed,True,True,True,2020-03-19,14460.0,CYRE3,,,,,,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2019.0,9987778.0,3930822.0,534316.0,5175443.0,4812335.0,16.11687270346278,15.18435912227982,0.4818223833168899,0.0534969840138617,0.1032406308020395,0.955862977602108
14460,2019,2020,0.9463,193192,229511,stayed,True,True,True,2021-03-18,14460.0,CYRE3,,,,,,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2020.0,11433926.0,3823695.0,1829496.0,5796628.0,5637298.0,16.252095458859277,15.156727790558252,0.4930325769119023,0.160005933220138,0.315613836182001,-0.0060687795010113
14460,2020,2021,0.9902,229511,233137,stayed,True,True,True,2022-03-17,14460.0,CYRE3,2017-12-31,0.01,2022-06-30,0.52,0.51,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2021.0,13841170.0,4790833.0,1017314.0,6801924.0,7039246.0,16.44315804215295,15.382214858234152,0.5085730469317261,0.0734991333825103,0.1495626825586407,-0.4710023466309084
14460,2021,2022,0.9847,233137,247734,stayed,True,True,True,2023-03-16,14460.0,CYRE3,2022-12-31,0.476666667,2023-03-31,0.8,0.32333333300000006,0.6783216771480269,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2022.0,16560139.0,5412295.0,858591.0,7699331.0,8860808.0,16.622509100605967,15.504183775286911,0.5350684556452092,0.0518468474207855,0.1115150134472722,-0.1567741935483871
14460,2022,2023,0.9907,247734,262016,stayed,True,True,True,2024-03-14,14460.0,CYRE3,2023-12-31,0.85,2024-03-31,0.94,0.08999999999999997,0.10588235294117644,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2023.0,17371200.0,6252699.0,1105700.0,8499826.0,8871374.0,16.670324220459726,15.648523768496526,0.5106943676890485,0.0636513309385649,0.1300850158579717,0.9900826446280993
14460,2023,2024,0.9056,262016,236999,stayed,True,True,True,2025-03-20,14460.0,CYRE3,2024-12-31,1.22,2025-03-31,1.14,-0.08000000000000007,-0.06557377049180334,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2024.0,21240962.0,7965688.0,1921052.0,9949274.0,11291688.0,16.871442045214437,15.890653875499256,0.5315996516541953,0.090440913175213,0.193084641150701,-0.3047579983593108
14761,2017,2018,0.941,140746,134950,dropped_or_delisted,True,True,True,2019-02-28,,,,,,,,,Cia Hering,2018.0,1704129.0,1539568.0,239514.0,1320076.0,384053.0,14.34856468773133,14.247012415556345,0.2253661547922721,0.1405492189851824,0.1814395534802541,
14826,2015,2016,0.8945,303950,263729,dropped_or_delisted,True,True,True,2017-03-07,14826.0,PCAR3,2016-12-31,0.705,2017-03-31,0.31,-0.39499999999999996,-0.5602836879432624,Companhia Brasileira de Distribuição (GPA),2016.0,45217000.0,41454000.0,-1076000.0,12597000.0,32620000.0,17.626983680286944,17.54009493669899,0.7214100891257713,-0.0237963597761903,-0.0854171628165436,
14826,2016,2017,0.9509,263729,254081,dropped_or_delisted,True,True,True,2018-02-19,14826.0,PCAR3,2017-12-31,1.04,2018-03-31,0.44,-0.6000000000000001,-0.576923076923077,Companhia Brasileira de Distribuição (GPA),2017.0,47928000.0,44634000.0,865000.0,13292000.0,34636000.0,17.6852104427459,17.614006458401533,0.7226673343348355,0.01804790519112,0.0650767378874511,
14826,2017,2018,0.934,254081,252055,dropped_or_delisted,True,True,True,2019-03-26,14826.0,PCAR3,2018-12-31,1.3,2019-03-31,0.995,-0.30500000000000005,-0.23461538461538464,Companhia Brasileira de Distribuição (GPA),2018.0,52849000.0,49388000.0,1180000.0,13939000.0,38910000.0,17.782949348625632,17.71521803766977,0.7362485572101648,0.0223277640068875,0.0846545663247004,
14826,2021,2022,0.9353,232095,223447,dropped_or_delisted,True,True,True,2023-02-27,14826.0,PCAR3,2022-12-31,0.51,2023-03-31,-0.267,-0.777,-1.5235294117647058,Companhia Brasileira de Distribuição (GPA),2022.0,43839000.0,17321000.0,-4000.0,13733000.0,30106000.0,17.5960343901249,16.667430196152416,0.6867401172472,-9.124295718424234e-05,-0.0002912692055632,-0.2937152629328773
15253,2015,2016,0.978,313688,361711,stayed,True,True,True,2017-03-23,15253.0,ENGI11,,,,,,,ENERGISA S.A.,2016.0,20022820.0,11810695.0,195786.0,4773041.0,15249779.0,16.81238318107249,16.284516034875576,0.7616199416465812,0.0097781431386787,0.0410191322471355,0.3512727269809363
15253,2016,2017,0.969,361711,397685,stayed,True,True,True,2018-03-14,15253.0,ENGI11,2017-12-31,0.0925,2018-03-31,0.291249999,0.19874999899999998,2.1486486378378378,ENERGISA S.A.,2017.0,22048356.0,13637154.0,572582.0,4784522.0,17263834.0,16.908748599254427,16.428308537582545,0.7829986961386146,0.0259693738617065,0.119673814855486,0.5234375001731657
15253,2017,2018,0.9608,397685,417774,stayed,True,True,True,2019-03-21,15253.0,ENGI11,2018-12-31,0.060833333,2019-03-31,0.040083333,-0.020750000000000005,-0.34109589227997755,ENERGISA S.A.,2018.0,36418008.0,15787581.0,1179672.0,6047528.0,30370480.0,17.410573935545493,16.57473417626905,0.8339412743277996,0.0323925460173439,0.1950668107696235,0.4329016572745292
15253,2018,2019,0.958,417774,438958,stayed,True,True,True,2020-03-18,15253.0,ENGI11,2019-12-31,0.016,2020-03-31,0.01825,0.0022499999999999985,0.14062499999999992,ENERGISA S.A.,2019.0,39319814.0,19903135.0,527158.0,6462220.0,32857594.0,17.487239122814962,16.806387814975405,0.8356497820666191,0.0134069301548578,0.0815753719310082,0.4487144789566635
15253,2019,2020,0.9786,438958,468736,stayed,True,True,True,2021-04-09,15253.0,ENGI11,2021-03-31,0.401666673,2021-06-30,0.44833334,0.04666666700000005,0.11618257161205917,ENERGISA S.A.,2020.0,45562807.0,20330208.0,1607474.0,7515669.0,38047138.0,17.63460230570771,16.827618416737632,0.8350481567125573,0.03528039876911,0.2138830222565682,0.0242566510773234
15253,2020,2021,0.9838,468736,529082,stayed,True,True,True,2024-01-20,15253.0,ENGI11,2023-09-30,0.170000004,2024-03-31,0.180000004,0.009999999999999981,0.05882352802768158,ENERGISA S.A.,2021.0,54258000.0,26475504.0,2814807.0,9085560.0,45172440.0,17.809261004950674,17.09173048609774,0.8325489328762579,0.0518781930775185,0.3098110628293688,-0.1236421093942143
15253,2021,2022,0.9736,529082,514305,stayed,True,True,True,2023-03-16,15253.0,ENGI11,2022-12-31,0.50625001,2023-03-31,0.731250015,0.22500000499999995,0.444444445541838,ENERGISA S.A.,2022.0,59670668.0,26503137.0,2428020.0,12483752.0,47186916.0,17.904351134340914,17.092773661308893,0.7907891361296643,0.0406903438721349,0.1944944116159949,-0.0298441958286256
15253,2022,2023,0.809,514305,478573,stayed,True,True,True,2024-03-15,15253.0,ENGI11,2023-09-30,0.170000004,2024-03-31,0.180000004,0.009999999999999981,0.05882352802768158,ENERGISA S.A.,2023.0,68068471.0,28531858.0,2583534.0,15715696.0,52352775.0,18.03602468300056,17.166531845499602,0.7691193034143518,0.0379549292358866,0.1643919556601247,0.2915067179772435
