cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
4170,VALE,2015,2016,0.8446,5438,8641,font_heading,font_heading,current_66,,VALE3,2017-02-23,2017-02-23,2017-03-01,0.0,-0.007004154524536,0.007004154524536
4170,VALE,2016,2017,0.9393,8641,9102,font_heading,font_heading,current_66,,VALE3,2018-02-27,2018-02-27,2018-03-01,-0.0608493555884216,-0.017917318874788,-0.0429320367136335
4170,VALE,2017,2018,0.7651,9102,4664,font_heading,font_heading,current_66,,VALE3,2019-04-18,2019-04-18,2019-04-23,-0.0125523012552301,0.0142208156504466,-0.0267731169056767
4170,VALE,2020,2021,0.9242,11224,12192,font_heading,font_heading,current_66,,VALE3,2022-02-24,2022-02-24,2022-03-02,0.1383367603381311,0.0320967826778062,0.1062399776603248
4170,VALE,2021,2022,0.4372,12192,2673,font_heading,font_heading,current_66,,VALE3,2023-02-16,2023-02-16,2023-02-22,-0.0205179952909518,-0.0253717751246891,0.0048537798337372
4170,VALE,2022,2023,0.0607,2673,554,font_heading,font_heading,current_66,,VALE3,2024-02-22,2024-02-22,2024-02-26,-0.0218684915203808,-0.0048487203102259,-0.0170197712101548
4170,VALE,2023,2024,1.0,554,554,font_heading,font_heading,current_66,,VALE3,2025-03-17,2025-03-17,2025-03-19,0.0056042031523642,0.012798588378736,-0.0071943852263718
5258,RAIA DROGASIL,2019,2020,0.6223,8158,25292,font_heading,font_heading,current_66,,RADL3,2021-03-09,2021-03-09,2021-03-11,0.0460869568883066,0.0328134344351984,0.0132735224531082
5258,RAIA DROGASIL,2020,2021,0.6294,25292,10190,font_heading,font_heading,current_66,,RADL3,2022-02-22,2022-02-22,2022-02-24,-0.0235789474069741,-0.0115148310151844,-0.0120641163917897
5258,RAIA DROGASIL,2021,2022,0.9063,10190,12138,font_heading,font_heading,current_66,,RADL3,2023-03-07,2023-03-07,2023-03-09,0.0260795212833007,0.0080905377282269,0.0179889835550737
5258,RAIA DROGASIL,2022,2023,0.7692,12138,5541,font_heading,font_heading,current_66,,RADL3,2024-03-05,2024-03-05,2024-03-07,0.0252365930421736,0.0018864446946171,0.0233501483475564
5258,RAIA DROGASIL,2023,2024,0.7601,5541,14023,font_heading,font_heading,current_66,,RADL3,2025-03-20,2025-03-20,2025-03-24,0.0030581040057422,-0.0048005795919665,0.0078586835977088
5410,WEG,2015,2016,0.9901,2516,2501,font_heading,font_heading,current_66,,WEGE3,2017-02-22,2017-02-22,2017-02-24,-0.0070175438361752,-0.0281012195006381,0.0210836756644628
5410,WEG,2016,2017,0.9851,2501,2524,font_heading,font_heading,current_66,,WEGE3,2018-02-28,2018-02-28,2018-03-02,-0.0111063648011771,0.0047771862905825,-0.0158835510917596
5410,WEG,2017,2018,0.9839,2524,2615,font_heading,font_heading,current_66,,WEGE3,2019-04-10,2019-04-10,2019-04-12,-0.0049099836333879,-0.0320827442890275,0.0271727606556396
5410,WEG,2018,2019,0.9799,2615,2633,font_heading,font_heading,current_66,,WEGE3,2020-02-19,2020-02-19,2020-02-21,0.020073740270381,-0.0243413870522566,0.0444151273226376
5410,WEG,2019,2020,0.9697,2633,2695,font_heading,font_heading,current_66,,WEGE3,2021-02-24,2021-02-24,2021-02-26,-0.0997693194925029,-0.0486964477056618,-0.051072871786841
5410,WEG,2020,2021,0.8928,2695,2214,font_heading,font_heading,current_66,,WEGE3,2022-02-16,2022-02-16,2022-02-18,-0.0476038338658147,-0.0199781300640425,-0.0276257038017722
5410,WEG,2021,2022,0.8959,2214,2482,font_heading,font_heading,current_66,,WEGE3,2023-02-15,2023-02-15,2023-02-17,0.0190329218106994,-0.0038614914178028,0.0228944132285023
5410,WEG,2022,2023,0.9747,2482,2322,font_heading,font_heading,current_66,,WEGE3,2024-02-21,2024-02-21,2024-02-23,-0.0177450177450179,-0.0047130858519138,-0.013031931893104
5410,WEG,2023,2024,0.9107,2322,2484,font_heading,font_heading,current_66,,WEGE3,2025-02-26,2025-02-26,2025-02-28,0.0119122257053292,-0.0157861694650847,0.0276983951704139
