cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
6343,2016,TUPY3,2017-03-28,2018-04-06,0.1866,0.8134,0.3428840580489152,0.3428840580489152
6343,2017,TUPY3,2018-03-13,2019-03-22,0.036900000000000044,0.9631,-0.20373840188538983,-0.20373840188538983
6343,2018,TUPY3,2019-03-14,2020-03-18,0.026499999999999968,0.9735,-0.3597444092221378,-0.3597444092221378
6343,2019,TUPY3,2020-03-03,2021-03-10,0.07650000000000001,0.9235,-0.15884043181042906,-0.15884043181042906
6343,2020,TUPY3,2021-03-04,2022-03-09,0.0827,0.9173,-0.4221493235725813,-0.4221493235725813
6343,2021,TUPY3,2022-03-29,2023-03-30,0.3114,0.6886,0.6526945723067583,0.6526945723067583
6343,2022,TUPY3,2023-03-27,2024-04-02,0.28459999999999996,0.7154,-0.38684416300143,-0.38684416300143
6343,2023,TUPY3,2024-03-20,2025-03-24,0.12619999999999998,0.8738,-0.4108125277718584,-0.4108125277718584
6505,2011,BHIA3,2012-02-17,2015-06-17,0.2157,0.7843,-0.28409107097239783,-0.28409107097239783
6505,2012,BHIA3,2013-02-26,2015-12-23,0.34550000000000003,0.6545,-0.7644101391757856,-0.7644101391757856
6505,2013,BHIA3,2014-02-13,2016-05-30,0.7839,0.2161,-0.709932304327108,-0.709932304327108
6505,2014,BHIA3,2015-02-18,2016-10-10,0.03269999999999995,0.9673,-0.9347349674977973,-0.8736189469544653
6505,2015,BHIA3,2016-07-27,2017-08-09,0.043300000000000005,0.9567,-0.13265548023457097,-0.13265548023457097
6505,2016,BHIA3,2017-02-23,2018-03-08,0.016000000000000014,0.984,-0.398855598985535,-0.398855598985535
6505,2017,BHIA3,2018-02-19,2019-02-26,0.10409999999999997,0.8959,-0.6990401117813092,-0.6990401117813092
6505,2018,BHIA3,2019-02-20,2020-02-27,0.1723,0.8277,2.963789246741379,2.649466970280504
6505,2019,BHIA3,2020-03-26,2021-04-05,0.03649999999999998,0.9635,-0.5879437114214066,-0.5879437114214066
6505,2020,BHIA3,2021-03-02,2022-03-07,0.3003,0.6997,-0.7915237671520673,-0.7915237671520673
6505,2021,BHIA3,2022-03-09,2023-03-10,0.03649999999999998,0.9635,1.262915631887759,1.262915631887759
6505,2022,BHIA3,2023-03-09,2024-03-14,0.009000000000000008,0.991,-0.8253485652090224,-0.8253485652090224
6505,2023,BHIA3,2024-03-25,2025-03-27,0.29510000000000003,0.7049,13.227724825960454,2.649466970280504
6505,2024,BHIA3,2025-03-12,2026-03-16,0.22040000000000004,0.7796,-0.6930989786660956,-0.6930989786660956
7870,2011,KEPL3,2012-03-15,2013-03-26,0.05889999999999995,0.9411,-0.060012587571831366,-0.060012587571831366
7870,2012,KEPL3,2013-03-14,2014-03-19,0.038799999999999946,0.9612,1.2992368109905894,1.2992368109905894
7870,2013,KEPL3,2014-03-24,2015-03-30,0.06879999999999997,0.9312,-0.776064289925004,-0.776064289925004
7870,2014,KEPL3,2015-03-20,2016-03-31,0.08479999999999999,0.9152,-0.43429969049295636,-0.43429969049295636
7870,2015,KEPL3,2016-03-18,2017-03-22,0.13449999999999995,0.8655,0.7041488729724104,0.7041488729724104
7870,2016,KEPL3,2017-03-17,2018-03-27,0.11639999999999995,0.8836,-0.6771766737759368,-0.6771766737759368
7870,2017,KEPL3,2018-03-23,2019-04-03,0.16820000000000002,0.8318,1.586652804668745,1.586652804668745
7870,2018,KEPL3,2019-03-20,2020-03-24,0.08240000000000003,0.9176,0.18590064033679865,0.18590064033679865
7870,2019,KEPL3,2021-03-12,2022-03-17,0.06030000000000002,0.9397,-0.17217831249310966,-0.17217831249310966
7870,2020,KEPL3,2021-02-24,2022-02-25,0.020399999999999974,0.9796,-0.28043711272707217,-0.28043711272707217
7870,2021,KEPL3,2022-02-16,2023-02-17,0.056400000000000006,0.9436,0.39977310682700185,0.39977310682700185
7870,2022,KEPL3,2023-02-15,2024-02-23,0.01629999999999998,0.9837,-0.4558076032964721,-0.4558076032964721
7870,2023,KEPL3,2024-02-28,2025-02-27,0.5764,0.4236,-0.10021006169759128,-0.10021006169759128
8133,2011,LREN3,2012-02-08,2013-02-20,0.07669999999999999,0.9233,-0.009630585441210648,-0.009630585441210648
8133,2012,LREN3,2013-02-26,2014-02-27,0.0040999999999999925,0.9959,-0.2889675915072807,-0.2889675915072807
8133,2013,LREN3,2014-02-20,2015-03-02,0.00539999999999996,0.9946,0.7685688511432445,0.7685688511432445
8133,2014,LREN3,2015-02-12,2016-02-25,0.010099999999999998,0.9899,0.10811880869629498,0.10811880869629498
8133,2015,LREN3,2016-02-04,2017-02-07,0.0026000000000000467,0.9974,-0.2535264432055432,-0.2535264432055432
8133,2016,LREN3,2017-02-09,2018-02-21,0.021100000000000008,0.9789,0.122630508902283,0.122630508902283
8133,2017,LREN3,2018-02-08,2019-02-19,0.0004999999999999449,0.9995,0.1096092586448223,0.1096092586448223
8133,2018,LREN3,2019-02-07,2020-02-12,0.039000000000000035,0.961,0.06483368786102228,0.06483368786102228
8133,2019,LREN3,2020-02-06,2021-02-12,0.008900000000000019,0.9911,-0.4088731898367489,-0.4088731898367489
8133,2020,LREN3,2021-02-11,2022-02-16,0.011600000000000055,0.9884,0.05956476497529328,0.05956476497529328
8133,2021,LREN3,2022-03-17,2023-03-20,0.2227,0.7773,0.37329119910129016,0.37329119910129016
8133,2022,LREN3,2023-02-16,2024-02-26,0.0484,0.9516,-0.25649511458635244,-0.25649511458635244
