cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
23272,2015,2016,0.9317,48381,56135
23272,2016,2017,0.9776,56135,66214
23272,2017,2018,0.9788,66214,54776
23272,2018,2019,0.836,54776,80583
23272,2019,2020,0.9605,80583,78465
23272,2020,2021,0.9291,78465,87373
23272,2021,2022,0.9523,87373,91825
23272,2022,2023,0.9538,91825,91525
23272,2023,2024,0.9574,91525,82621
23310,2015,2016,0.9412,33773,50427
23310,2016,2017,0.9778,50427,51237
23310,2017,2018,0.9872,51237,51490
23310,2018,2019,0.9885,51490,49518
23310,2019,2020,0.9358,49518,58397
23310,2020,2021,0.8428,58397,70168
23310,2021,2022,0.1474,70168,141381
23310,2022,2023,0.9981,141381,178619
23310,2023,2024,1.0,178619,178037
24112,2017,2018,0.9927,91138,85628
24112,2018,2019,0.9903,85628,85767
24112,2019,2020,0.9339,85767,153943
24112,2020,2022,0.953,153943,186237
24112,2022,2023,0.878,186237,196865
24112,2023,2024,0.9758,196865,176983
24171,2017,2018,0.9638,92029,91465
24171,2018,2019,0.9867,91465,89829
24171,2019,2020,0.9794,89829,94913
24171,2020,2021,0.9799,94913,111890
24171,2021,2022,0.9876,111890,125010
24171,2022,2024,0.9362,125010,145751
24252,2017,2018,0.9976,47648,48146
24252,2018,2019,0.998,48146,48594
24252,2019,2020,0.9929,48594,47681
24252,2020,2021,0.9905,47681,45201
24260,2017,2018,0.8218,75384,79726
24260,2018,2019,0.9156,79726,87813
24260,2019,2020,0.9626,87813,88757
24260,2020,2021,0.9071,88757,140089
24260,2021,2022,0.9804,140089,133499
24260,2022,2023,0.8767,133499,132967
24260,2023,2024,0.9856,132967,132756
24295,2018,2020,0.9162,97935,115673
24295,2020,2021,0.9477,115673,129475
24295,2021,2022,0.9269,129475,125978
24295,2022,2023,0.92,125978,163160
24295,2023,2024,0.9415,163160,155523
24384,2018,2019,0.979,74915,79971
24384,2019,2020,0.963,79971,99698
24384,2020,2021,0.9887,99698,91484
24392,2018,2019,0.9363,96556,114408
24392,2019,2020,0.9737,114408,110919
24392,2020,2021,0.8136,110919,154314
24392,2021,2022,0.943,154314,141656
24392,2022,2023,0.9237,141656,164407
24392,2023,2024,0.9788,164407,165902
24716,2019,2020,0.8198,69177,100701
24716,2020,2021,0.9682,100701,103653
24716,2021,2022,0.9014,103653,102269
24716,2022,2023,0.9312,102269,108168
24716,2023,2024,0.9917,108168,109004
24783,2019,2020,0.6963,68205,166731
24783,2020,2021,0.9468,166731,173558
24783,2021,2023,0.9294,173558,203070
24783,2023,2024,0.9664,203070,193873
24805,2019,2021,0.9861,89980,89019
24805,2021,2022,0.9867,89019,87638
24805,2022,2023,0.928,87638,86284
24805,2023,2024,0.9523,86284,84939
24821,2019,2020,0.7462,90531,156161
24821,2020,2021,0.9863,156161,154025
24821,2021,2022,0.9669,154025,182285
24821,2022,2023,0.978,182285,188080
24821,2023,2024,0.9869,188080,191166
24848,2019,2020,0.9813,82947,86476
24848,2020,2021,0.9785,86476,86022
24848,2021,2022,0.9676,86022,107110
24848,2022,2023,0.9862,107110,116833
24848,2023,2024,0.9364,116833,117587
24910,2019,2020,0.9441,108883,144624
24910,2020,2021,1.0,144624,144624
24910,2021,2022,1.0,144624,144624
24910,2022,2023,0.9799,144624,137213
24910,2023,2024,0.9956,137213,136054
24929,2019,2020,0.6826,57412,86021
24929,2020,2021,0.9275,86021,108055
24929,2021,2022,0.9288,108055,111699
24929,2022,2023,0.9197,111699,114459
24929,2023,2024,0.917,114459,127813
25011,2020,2021,0.8482,113270,133663
25011,2021,2022,0.9173,133663,117078
25011,2022,2023,0.8748,117078,108143
25011,2023,2024,0.9814,108143,109469
25100,2020,2021,0.9104,156390,156291
25100,2021,2022,0.9784,156291,151866
25100,2022,2023,0.9001,151866,133782
25100,2023,2024,0.932,133782,127437
25232,2020,2021,0.9226,130743,142587
25232,2021,2022,0.5971,142587,162193
25232,2022,2023,0.9789,162193,153983
25232,2023,2024,0.7186,153983,137639
25291,2020,2021,0.9388,151060,176737
25291,2021,2022,0.985,176737,171124
25291,2022,2023,0.9845,171124,155159
25291,2023,2024,0.9858,155159,135013
25372,2020,2021,0.6809,60514,73852
25372,2021,2022,0.5568,73852,97441
25372,2022,2023,0.9113,97441,111685
25372,2023,2024,0.9144,111685,104472
25585,2020,2021,0.9788,151823,149074
25585,2021,2022,0.9589,149074,138704
25585,2022,2023,0.9327,138704,155429
25585,2023,2024,0.9749,155429,147915
25780,2021,2022,0.955,173167,194369
25780,2022,2023,0.7264,194369,192561
25780,2023,2024,0.7333,192561,176413
25917,2021,2023,0.6436,119189,212854
25917,2023,2024,0.8283,212854,181727
26620,2021,2022,0.9905,116424,113133
26620,2022,2023,0.9799,113133,105366
26620,2023,2024,0.9883,105366,109216
