cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
20028,2015,VLID3,2016-04-25,2017-04-27,0.08409999999999995,0.9159,-0.4927253792903832,-0.4927253792903832
20028,2016,VLID3,2017-03-16,2018-03-26,0.02210000000000001,0.9779,0.10400370234307021,0.10400370234307021
20028,2017,VLID3,2018-03-12,2019-03-21,0.06330000000000002,0.9367,0.38751570489089526,0.38751570489089526
20028,2018,VLID3,2019-03-14,2020-03-18,0.015800000000000036,0.9842,-0.5076964105514898,-0.5076964105514898
20028,2019,VLID3,2020-03-05,2021-03-12,0.01739999999999997,0.9826,-0.09131056759138001,-0.09131056759138001
20028,2020,VLID3,2021-04-08,2022-04-12,0.010199999999999987,0.9898,0.24851035944056332,0.24851035944056332
20028,2021,VLID3,2022-04-14,2023-04-18,0.00539999999999996,0.9946,0.184523288769467,0.184523288769467
20028,2022,VLID3,2023-03-15,2024-03-20,0.05259999999999998,0.9474,0.4821840015527401,0.4821840015527401
20028,2023,VLID3,2024-03-06,2025-03-10,0.005700000000000038,0.9943,-0.057608675771165685,-0.057608675771165685
20060,2011,LUPA3,2012-04-02,2013-04-12,0.02729999999999999,0.9727,-0.5358367237885069,-0.5358367237885069
20060,2012,LUPA3,2013-04-01,2014-04-04,0.06740000000000002,0.9326,0.14658497613647792,0.14658497613647792
20060,2014,LUPA3,2015-03-27,2016-04-25,0.7076,0.2924,-0.9373954608134176,-0.873695779030219
20060,2015,LUPA3,2016-03-29,2017-04-03,0.14070000000000005,0.8593,1.4801294702743388,1.4801294702743388
20060,2016,LUPA3,2017-03-28,2018-04-09,0.07879999999999998,0.9212,-0.7468084664669727,-0.7468084664669727
20060,2017,LUPA3,2018-03-22,2019-04-02,0.7087,0.2913,-0.4063590374760524,-0.4063590374760524
20060,2018,LUPA3,2019-04-01,2020-04-03,0.025800000000000045,0.9742,0.8371971561870564,0.8371971561870564
20060,2019,LUPA3,2020-03-20,2021-03-29,0.04730000000000001,0.9527,2.2533294875323358,2.2533294875323358
20060,2020,LUPA3,2021-03-22,2022-03-25,0.0232,0.9768,0.5854672660173061,0.5854672660173061
20060,2021,LUPA3,2022-03-25,2023-03-28,0.04149999999999998,0.9585,-0.8715571801602114,-0.8715571801602114
20060,2022,LUPA3,2023-04-04,2024-04-10,0.03300000000000003,0.967,-0.685926313378264,-0.685926313378264
20060,2023,LUPA3,2024-03-22,2025-03-26,0.2197,0.7803,0.8237509820408799,0.8237509820408799
20087,2011,EMBJ3,2012-03-26,2013-04-05,0.0232,0.9768,0.3060739746933485,0.3060739746933485
20087,2012,EMBJ3,2013-03-12,2014-03-17,0.022199999999999998,0.9778,0.008977367390713642,0.008977367390713642
20087,2013,EMBJ3,2014-04-02,2015-04-09,0.061899999999999955,0.9381,-0.2519441174345749,-0.2519441174345749
20087,2014,EMBJ3,2015-03-16,2016-03-24,0.06530000000000002,0.9347,-0.1973708891192102,-0.1973708891192102
20087,2015,EMBJ3,2016-03-18,2017-03-22,0.006199999999999983,0.9938,0.030523468964524847,0.030523468964524847
20087,2016,EMBJ3,2017-03-09,2018-03-19,0.0047000000000000375,0.9953,0.12402552935268729,0.12402552935268729
20087,2017,EMBJ3,2018-03-08,2019-03-19,0.0032999999999999696,0.9967,-0.4550771664626949,-0.4550771664626949
20087,2018,EMBJ3,2019-03-14,2020-03-18,0.019199999999999995,0.9808,-0.24644461543656926,-0.24644461543656926
20087,2019,EMBJ3,2020-03-26,2021-04-05,0.023599999999999954,0.9764,0.07877531727203824,0.07877531727203824
20087,2020,EMBJ3,2021-03-19,2022-03-24,0.0131,0.9869,0.1997182288586108,0.1997182288586108
