cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
012653,2016,2017,0.9055,148000,157955
012653,2017,2018,0.8965,157955,173194
012653,2018,2019,0.8324,173194,150741
012653,2019,2020,0.8276,150741,210003
012653,2020,2021,0.4171,210003,239679
012653,2021,2022,0.4079,239679,270436
012653,2022,2023,0.9788,270436,252669
012653,2023,2024,0.989,252669,269977
012793,2015,2016,0.551,224345,64818
012793,2016,2017,0.9342,64818,66755
012793,2017,2018,0.5613,66755,221183
013986,2015,2016,0.4688,162228,59750
013986,2016,2017,0.4367,59750,166321
013986,2017,2018,0.8249,166321,215584
013986,2018,2019,0.8582,215584,271462
013986,2019,2020,0.9244,271462,298348
013986,2020,2021,0.9513,298348,290070
013986,2021,2022,0.9632,290070,278350
013986,2022,2023,0.9591,278350,273650
013986,2023,2024,0.9751,273650,274607
014176,2015,2016,0.9403,283551,322686
014176,2016,2017,0.3384,322686,81966
014176,2017,2018,0.3451,81966,392012
014176,2018,2019,0.7375,392012,286573
014176,2019,2020,0.833,286573,281455
014176,2020,2021,0.8868,281455,191653
014176,2021,2022,0.83,191653,282719
014176,2022,2023,0.9529,282719,288120
014176,2023,2024,0.8222,288120,293315
014311,2015,2016,0.8136,289123,163642
014311,2016,2017,0.9624,163642,139503
014311,2017,2018,0.7334,139503,325757
014311,2018,2019,0.9865,325757,308157
014311,2019,2020,0.981,308157,350652
014311,2020,2021,0.9775,350652,334303
014311,2021,2022,0.3424,334303,1082
014311,2022,2023,0.3424,1082,326092
014311,2023,2024,0.9803,326092,277416
014320,2015,2016,0.9822,200762,219603
014320,2016,2017,0.9797,219603,214206
014320,2017,2018,0.9804,214206,203967
014320,2018,2019,0.9887,203967,204148
014320,2019,2020,0.9777,204148,200997
014320,2020,2021,0.936,200997,202683
014320,2021,2022,0.9691,202683,220649
014320,2022,2023,0.9752,220649,217795
014320,2023,2024,0.9891,217795,215483
014443,2015,2016,0.7174,168528,263570
014443,2016,2017,0.7655,263570,146834
014443,2017,2018,0.7256,146834,282037
014443,2018,2019,0.9855,282037,242449
014443,2019,2020,0.6132,242449,176912
014443,2020,2021,0.6004,176912,223209
014443,2021,2022,0.9884,223209,218593
014443,2022,2023,0.9849,218593,244365
014443,2023,2024,0.955,244365,261497
014460,2015,2016,0.8731,206885,213748
014460,2016,2017,0.9823,213748,181084
014460,2017,2018,0.9503,181084,189467
014460,2018,2019,0.9483,189467,193192
014460,2019,2020,0.9463,193192,229511
014460,2020,2021,0.9902,229511,233137
014460,2021,2022,0.9847,233137,247734
014460,2022,2023,0.9907,247734,262016
014460,2023,2024,0.9056,262016,236999
014761,2015,2016,0.3939,149789,28216
014761,2016,2017,0.3285,28216,140746
014761,2017,2018,0.941,140746,134950
014761,2018,2019,0.3325,134950,22168
014761,2019,2020,0.3077,22168,156132
014826,2015,2016,0.8945,303950,263729
014826,2016,2017,0.9509,263729,254081
014826,2017,2018,0.934,254081,252055
014826,2018,2019,0.2347,252055,64569
014826,2019,2020,0.8285,64569,42389
014826,2020,2021,0.5226,42389,232095
014826,2021,2022,0.9353,232095,223447
014826,2022,2023,0.1056,223447,865
014826,2023,2024,0.078,865,221104
015253,2015,2016,0.978,313688,361711
015253,2016,2017,0.969,361711,397685
015253,2017,2018,0.9608,397685,417774
015253,2018,2019,0.958,417774,438958
015253,2019,2020,0.9786,438958,468736
015253,2020,2021,0.9838,468736,529082
015253,2021,2022,0.9736,529082,514305
015253,2022,2023,0.809,514305,478573
015253,2023,2024,0.9692,478573,449191
016101,2015,2016,0.9889,179342,191039
016101,2016,2017,0.9865,191039,186811
016101,2017,2018,0.9797,186811,195820
016101,2018,2019,0.9688,195820,175093
016101,2019,2020,0.9545,175093,172530
016101,2020,2021,0.9731,172530,181063
016101,2021,2022,0.9579,181063,180001
016101,2022,2023,0.9269,180001,180774
016101,2023,2024,0.9211,180774,141451
016292,2015,2016,0.2132,268972,58216
016292,2016,2017,0.7789,58216,74516
016292,2017,2018,0.185,74516,289781
016292,2018,2019,0.9261,289781,247396
016292,2019,2020,0.9298,247396,241315
016292,2020,2021,0.9571,241315,251167
016292,2021,2022,0.9819,251167,237963
016292,2022,2023,0.8657,237963,209387
016292,2023,2024,0.9498,209387,218105
016306,2015,2016,0.9904,264786,292443
016306,2016,2017,0.9987,292443,292066
016306,2017,2018,0.9972,292066,306559
016306,2018,2019,0.1023,306559,50422
016306,2019,2020,0.7452,50422,206373
016306,2020,2021,0.9609,206373,188488
016306,2021,2022,0.9805,188488,154882
016306,2022,2023,0.9864,154882,159421
016306,2023,2024,0.984,159421,200560
017329,2015,2016,0.4058,108677,187641
017329,2016,2017,0.9093,187641,214485
017329,2017,2018,0.9355,214485,226464
017329,2018,2019,0.9447,226464,274580
017329,2019,2020,0.9322,274580,311859
017329,2020,2021,0.9692,311859,317252
017329,2021,2022,0.9521,317252,292847
017329,2022,2023,0.9768,292847,296163
017329,2023,2024,0.9455,296163,304430
017450,2015,2016,0.3248,60747,168388
017450,2016,2017,0.3367,168388,77564
017450,2017,2018,0.497,77564,162549
017450,2018,2019,0.435,162549,49476
017450,2019,2020,0.4361,49476,173524
017450,2020,2021,0.9364,173524,161513
017450,2021,2022,0.9525,161513,176536
017450,2022,2023,0.9863,176536,182700
017450,2023,2024,0.9747,182700,192670
017671,2015,2016,0.9404,286341,271106
017671,2016,2017,0.9096,271106,243541
017671,2017,2018,0.9044,243541,221548
017671,2018,2019,0.9299,221548,204525
017671,2019,2020,0.8619,204525,308808
017671,2020,2021,0.847,308808,322303
017671,2021,2022,0.8872,322303,353605
017671,2022,2023,0.9017,353605,362155
017671,2023,2024,0.8985,362155,341933
017892,2015,2016,0.9384,169631,164826
017892,2016,2017,0.9064,164826,193960
017892,2017,2018,0.823,193960,197219
017892,2018,2019,0.9847,197219,209175
017892,2019,2020,0.9797,209175,222689
017892,2020,2021,0.9741,222689,231887
017892,2021,2022,0.8717,231887,222476
017892,2022,2023,0.9467,222476,196734
017892,2023,2024,0.9412,196734,206047
017914,2015,2016,0.9464,145676,119815
017914,2016,2017,0.0,119815,4193
017914,2017,2018,0.0,4193,97711
017914,2018,2019,0.9709,97711,84725
017914,2019,2020,0.9893,84725,90205
017973,2015,2016,0.9269,147610,129151
017973,2016,2017,0.9534,129151,141798
017973,2017,2018,0.8588,141798,191150
017973,2018,2019,0.5455,191150,214057
017973,2019,2020,0.8961,214057,267371
017973,2020,2021,0.9657,267371,230733
017973,2021,2022,0.958,230733,216974
017973,2022,2023,0.9741,216974,237067
017973,2023,2024,0.9728,237067,226329
018376,2015,2016,0.9755,173691,180812
018376,2016,2017,0.9275,180812,205636
018376,2017,2018,0.8138,205636,214509
018376,2018,2019,0.7198,214509,191584
018376,2019,2020,0.7348,191584,215040
018376,2020,2021,0.933,215040,219262
018376,2021,2022,0.9363,219262,204761
018376,2022,2023,0.3901,204761,60635
018376,2023,2024,0.4025,60635,218668
018465,2015,2016,0.9776,194813,199554
018465,2016,2017,0.9748,199554,223219
018465,2017,2018,0.9772,223219,249965
018465,2018,2019,0.9645,249965,238178
018465,2019,2020,0.9684,238178,262783
018465,2020,2021,0.4037,262783,2869
018465,2021,2022,0.5425,2869,261976
018465,2022,2023,0.9442,261976,247201
018465,2023,2024,0.9453,247201,195504
018627,2015,2016,0.9236,103568,88783
018627,2016,2017,0.927,88783,120542
018627,2017,2018,0.9425,120542,132989
018627,2018,2019,0.9323,132989,143652
018627,2019,2020,0.935,143652,180534
018627,2020,2021,0.4667,180534,159993
018627,2021,2022,0.8774,159993,149783
018627,2022,2023,0.9194,149783,152867
018627,2023,2024,0.8573,152867,133998
018660,2015,2016,0.9557,197873,204333
018660,2016,2017,0.9632,204333,193962
018660,2017,2018,0.9387,193962,187251
018660,2018,2019,0.9593,187251,179949
018660,2019,2020,0.9497,179949,203980
018660,2020,2021,0.9231,203980,224367
018660,2021,2022,0.9068,224367,230608
018660,2022,2023,0.8542,230608,218410
018660,2023,2024,0.9631,218410,217483
018724,2015,2016,0.6122,17727,69869
018724,2016,2017,0.9367,69869,90033
018724,2017,2018,0.8036,90033,92344
018724,2018,2019,0.8158,92344,76006
018724,2019,2020,0.8867,76006,69329
018724,2020,2021,0.9452,69329,64339
018724,2021,2022,0.9589,64339,64426
018724,2022,2023,0.5236,64426,12052
018724,2023,2024,0.9308,12052,11290
018821,2015,2016,0.979,304976,325975
018821,2016,2017,0.9524,325975,366236
018821,2017,2018,0.954,366236,390017
018821,2018,2019,0.9666,390017,397076
018821,2019,2020,0.9837,397076,457410
018821,2020,2021,0.8968,457410,453105
018821,2021,2022,0.9266,453105,362083
018821,2022,2023,0.8915,362083,236187
018821,2023,2024,0.8475,236187,232622
019445,2015,2016,0.941,168385,162910
019445,2016,2017,0.9347,162910,164794
019445,2017,2018,0.9258,164794,187088
019445,2018,2019,0.9016,187088,222334
019445,2019,2020,0.9399,222334,204242
019445,2020,2021,0.9455,204242,210979
019445,2021,2022,0.9606,210979,196766
019445,2022,2023,0.6791,196766,123009
019445,2023,2024,0.6659,123009,218255
019453,2015,2016,0.9923,197825,215135
019453,2016,2017,0.8193,215135,196690
019453,2017,2018,0.945,196690,219762
019453,2018,2019,0.8833,219762,248648
019453,2019,2020,0.9559,248648,233061
019453,2020,2021,0.6522,233061,28545
019453,2021,2022,0.6485,28545,275777
019453,2022,2023,0.8965,275777,245155
019453,2023,2024,0.9217,245155,277132
019550,2015,2016,0.4694,197284,103103
019550,2016,2017,0.4381,103103,255327
019550,2017,2018,0.9648,255327,259633
019550,2018,2019,0.9384,259633,254576
019550,2019,2020,0.8813,254576,279718
019550,2020,2021,0.9817,279718,280814
019550,2021,2022,0.9842,280814,263936
019550,2022,2024,0.9189,263936,281121
019569,2015,2016,0.7615,149530,149472
019569,2016,2017,0.9474,149472,164907
019569,2017,2018,0.9268,164907,185512
019569,2018,2019,0.9379,185512,193337
019569,2019,2020,0.931,193337,202699
019569,2020,2021,0.9522,202699,182755
019569,2021,2022,0.8463,182755,200096
019569,2022,2023,0.9106,200096,197717
019569,2023,2024,0.9094,197717,209006
019623,2015,2016,0.7347,165243,180133
019623,2016,2017,0.8344,180133,218100
019623,2017,2018,0.8005,218100,151096
019623,2018,2019,0.7925,151096,164240
019623,2019,2020,0.7543,164240,283469
019623,2020,2021,0.6423,283469,254133
019623,2021,2022,0.9431,254133,243593
019623,2022,2023,0.6895,243593,179270
019623,2023,2024,0.7946,179270,182936
019739,2015,2016,0.6455,45030,62237
019739,2016,2017,0.9546,62237,78585
019739,2017,2018,0.9832,78585,63486
019739,2018,2019,0.9801,63486,71966
019739,2019,2020,0.5169,71966,193243
019739,2020,2021,0.9898,193243,175865
019739,2021,2022,0.7725,175865,237155
019739,2022,2023,0.8911,237155,260488
019739,2023,2024,0.968,260488,251631
019763,2015,2016,0.9825,418696,476064
019763,2016,2017,0.906,476064,493059
019763,2017,2018,0.9893,493059,532834
019763,2018,2019,0.9863,532834,547244
019763,2019,2020,0.9924,547244,599606
019763,2020,2021,0.9863,599606,670871
019763,2021,2022,0.9898,670871,667055
019763,2022,2023,0.9891,667055,649477
019763,2023,2024,0.9932,649477,593041
019836,2015,2016,0.9749,207365,214117
019836,2016,2017,0.6343,214117,93932
019836,2017,2018,0.6476,93932,179425
019836,2018,2019,0.9645,179425,193087
019836,2019,2020,0.9229,193087,207729
019836,2020,2021,0.8857,207729,303881
019836,2021,2022,0.8689,303881,309670
019836,2022,2023,0.8756,309670,367080
019836,2023,2024,0.9289,367080,354216
019879,2015,2016,0.8919,36945,48065
019879,2016,2017,0.9202,48065,52340
019879,2017,2018,0.7296,52340,291970
019879,2018,2019,0.9851,291970,286237
019879,2019,2020,0.6085,286237,54255
019879,2020,2021,0.6179,54255,238176
019879,2021,2022,0.9878,238176,240364
019879,2022,2023,0.9797,240364,264764
019879,2023,2024,0.961,264764,379991
019909,2015,2016,0.9103,68857,72525
019909,2016,2017,0.8776,72525,78982
019909,2017,2018,0.0,78982,254
019909,2018,2019,0.0,254,126529
019909,2019,2020,0.9109,126529,159034
019909,2020,2021,0.3044,159034,180865
019909,2021,2022,0.9545,180865,189247
019909,2022,2023,0.8872,189247,212084
019909,2023,2024,0.7841,212084,210623
019925,2015,2016,0.9565,185705,195355
019925,2016,2017,0.9106,195355,171812
019925,2017,2018,0.886,171812,175512
019925,2018,2019,0.9707,175512,187308
019925,2019,2020,0.9533,187308,199594
019925,2020,2021,0.9425,199594,209941
019925,2021,2022,0.9283,209941,214302
019992,2015,2016,0.9514,109906,116359
019992,2016,2017,0.9596,116359,116957
019992,2017,2018,0.9584,116957,128921
019992,2018,2019,0.8989,128921,123534
019992,2019,2020,0.8872,123534,213703
019992,2020,2021,0.9359,213703,181205
019992,2021,2022,0.818,181205,172361
019992,2022,2023,0.9534,172361,170859
019992,2023,2024,0.9128,170859,168984
020010,2015,2016,0.7845,278708,284258
020010,2016,2017,0.9496,284258,325960
020010,2017,2018,0.8742,325960,340185
020010,2018,2019,0.609,340185,52219
020010,2019,2020,0.8083,52219,427087
020010,2020,2021,0.9737,427087,621707
020010,2021,2022,0.9614,621707,530309
020010,2022,2023,0.6795,530309,50012
020010,2023,2024,0.6783,50012,557233
020087,2015,2016,0.8457,65992,322208
020087,2016,2017,0.9963,322208,316644
020087,2017,2018,0.8548,316644,78964
020087,2018,2019,0.8671,78964,330717
020087,2019,2020,0.8691,330717,101068
020087,2020,2021,0.8645,101068,340386
020087,2021,2022,0.8502,340386,129294
020087,2022,2023,0.8257,129294,257269
020087,2023,2024,0.9868,257269,269817
020257,2015,2016,0.0003,258604,249428
020257,2016,2017,0.0005,249428,227939
020257,2017,2018,0.9466,227939,248703
020257,2018,2019,0.9426,248703,263475
020257,2019,2020,0.9076,263475,254827
020257,2020,2021,0.933,254827,224490
020257,2021,2022,0.9642,224490,224521
020257,2022,2023,0.9649,224521,228647
020257,2023,2024,0.9616,228647,241460
020362,2015,2016,0.9168,169940,187744
020362,2016,2017,0.8598,187744,166518
020362,2017,2018,0.0728,166518,204393
020362,2018,2019,0.0619,204393,248272
020362,2019,2020,0.7523,248272,198095
020362,2020,2021,0.8942,198095,204073
020362,2021,2022,0.9241,204073,206706
020362,2022,2023,0.8781,206706,237076
020362,2023,2024,0.0069,237076,277669
020478,2015,2016,0.9596,175852,159590
020478,2016,2017,0.965,159590,170759
020478,2017,2018,0.9698,170759,162950
020478,2018,2019,0.9919,162950,166430
020478,2019,2020,0.9866,166430,173827
020478,2020,2021,0.9848,173827,176677
020478,2021,2022,0.9942,176677,176737
020478,2022,2023,0.9601,176737,191672
020478,2023,2024,0.9909,191672,190729
020494,2015,2016,0.9907,146982,149845
020494,2016,2017,0.9496,149845,164337
020494,2017,2018,0.951,164337,172716
020494,2018,2019,0.6071,172716,36811
020494,2019,2020,0.9428,36811,40877
020494,2020,2021,0.6415,40877,181579
020494,2021,2022,0.9086,181579,158171
020494,2022,2023,0.9786,158171,165412
020494,2023,2024,0.9691,165412,161489
020516,2015,2016,0.9679,56482,54281
020516,2016,2017,0.7684,54281,57811
020516,2017,2018,0.9388,57811,51169
020516,2018,2019,0.4746,51169,158268
020516,2019,2020,0.4836,158268,70500
020516,2020,2021,0.4578,70500,106939
020516,2021,2022,0.3423,106939,115479
020516,2022,2023,0.603,115479,114906
020516,2023,2024,0.3593,114906,92379
020524,2015,2016,0.7477,87446,231817
020524,2016,2017,0.9145,231817,119962
020524,2017,2018,0.5221,119962,75383
020524,2018,2019,0.5445,75383,129701
020524,2019,2020,0.6911,129701,55452
020524,2020,2021,0.9547,55452,51598
020524,2021,2022,0.964,51598,75018
020524,2022,2023,0.5171,75018,154492
020524,2023,2024,0.8706,154492,170053
020575,2023,2024,0.7596,260897,82030
020605,2015,2016,0.8449,61320,48163
020605,2016,2017,0.8447,48163,46042
020605,2017,2018,0.8289,46042,40187
020605,2018,2019,0.8615,40187,51367
020605,2019,2020,0.6711,51367,51548
020605,2020,2021,0.5781,51548,165459
020605,2021,2022,0.4086,165459,59415
020605,2022,2023,0.7488,59415,74304
020605,2023,2024,0.6512,74304,160511
020745,2015,2016,0.9423,75713,83581
020745,2016,2017,0.9232,83581,95561
020745,2017,2018,0.8788,95561,85476
020745,2018,2019,0.8598,85476,97670
020745,2019,2020,0.4126,97670,193645
020745,2020,2021,0.9389,193645,227183
020745,2021,2022,0.9209,227183,203893
020745,2022,2023,0.9635,203893,204503
020745,2023,2024,0.9795,204503,236835
020770,2015,2016,0.9745,76418,78661
020770,2016,2017,0.9854,78661,83838
020770,2017,2018,0.9087,83838,82093
020770,2018,2019,0.9267,82093,94406
020770,2019,2020,0.0366,94406,8776
020770,2020,2021,0.0547,8776,79578
