cd_cvm,name,quarter_prev,quarter_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
15253,ENERGISA S.A.,2022Q1,2022Q2,0.2105,944,17756,font_heading,font_heading,ENGI11,2022-08-22,2022-08-22,2022-11-23,-0.04471195182813226,-0.015016941547701168,-0.02969501028043109
15253,ENERGISA S.A.,2022Q2,2022Q3,0.9897,17756,18294,font_heading,font_heading,ENGI11,2022-11-11,2022-11-11,2023-02-10,-0.12416469052322687,-0.037194567402759615,-0.08697012312046726
15253,ENERGISA S.A.,2022Q3,2023Q1,0.9757,18294,16453,font_heading,font_heading,ENGI11,2023-05-11,2023-05-11,2023-08-09,0.0745575220370478,0.0937807833994111,-0.019223261362363298
15253,ENERGISA S.A.,2023Q1,2023Q2,0.9239,16453,16639,font_heading,font_heading,ENGI11,2023-08-10,2023-08-10,2023-11-10,0.03386699507458668,0.018745648485503974,0.015121346589082707
15253,ENERGISA S.A.,2023Q2,2023Q3,0.1929,16639,912,font_heading,font_heading,ENGI11,2023-11-09,2023-11-09,2024-02-14,0.04987479148997287,0.06707445443802929,-0.017199662948056416
15253,ENERGISA S.A.,2023Q3,2024Q1,0.1895,912,17077,font_heading,font_heading,ENGI11,2024-08-14,2024-08-14,2024-11-11,-0.1469370862077647,-0.04083450009548628,-0.10610258611227841
15253,ENERGISA S.A.,2024Q1,2024Q2,0.9808,17077,18308,font_heading,font_heading,ENGI11,2024-08-07,2024-08-07,2024-11-04,-0.03553072612449304,0.023533987045174953,-0.05906471316966799
15253,ENERGISA S.A.,2024Q2,2024Q3,0.9897,18308,19734,font_heading,font_heading,ENGI11,2024-11-14,2024-11-14,2025-02-19,-0.012912482041467666,-0.0037780260987420045,-0.009134455942725661
16101,Gafisa S.A.,2015Q1,2015Q2,0.9938,2295,2562,regex_only,regex_only,GFSA3,2015-08-07,2015-08-07,2015-11-09,0.011718749950057283,-0.04904346308112517,0.060762213031182455
16101,Gafisa S.A.,2015Q2,2015Q3,1.0,2562,2567,regex_only,regex_only,GFSA3,2015-11-06,2015-11-06,2016-02-15,-0.0692307689485625,-0.14547837399815677,0.07624760504959427
16101,Gafisa S.A.,2015Q3,2016Q1,0.9892,2567,2298,regex_only,regex_only,GFSA3,2016-05-05,2016-05-05,2016-08-03,-0.041095890235474664,0.10462088628369015,-0.14571677651916481
16101,Gafisa S.A.,2016Q1,2016Q2,0.9473,2298,2622,regex_only,regex_only,GFSA3,2016-08-11,2016-08-11,2016-11-11,-0.014018691529566807,0.015162032927515723,-0.02918072445708253
16101,Gafisa S.A.,2016Q2,2016Q3,1.0,2622,2623,regex_only,regex_only,GFSA3,2016-11-08,2016-11-08,2017-02-08,0.02325581385233577,0.010563349547552336,0.012692464304783435
16101,Gafisa S.A.,2016Q3,2017Q1,0.8825,2623,2664,regex_only,regex_only,GFSA3,2017-05-09,2017-05-09,2017-08-07,-0.1385135133003237,0.025076168187566195,-0.16358968148788988
16101,Gafisa S.A.,2017Q1,2017Q2,0.9905,2664,2899,regex_only,regex_only,GFSA3,2017-08-10,2017-08-10,2017-11-10,0.19258662356639955,0.07722628149084465,0.1153603420755549
16101,Gafisa S.A.,2017Q2,2017Q3,0.0708,2899,7035,regex_only,font_heading,GFSA3,2017-11-09,2017-11-09,2018-02-16,0.16323712416172365,0.15897134663061596,0.004265777531107684
16101,Gafisa S.A.,2017Q3,2018Q1,0.0729,7035,2733,font_heading,regex_only,GFSA3,2018-05-10,2018-05-10,2018-08-09,-0.0073831003838346065,-0.08261251880942722,0.07522941842559261
16101,Gafisa S.A.,2018Q1,2018Q2,0.9931,2733,2872,regex_only,regex_only,GFSA3,2018-08-09,2018-08-09,2018-11-09,0.018181818051724807,0.08725905028171987,-0.06907723222999507
16101,Gafisa S.A.,2018Q2,2018Q3,0.0878,2872,8774,regex_only,font_heading,GFSA3,2018-11-08,2018-11-08,2019-02-14,-0.15543575949017352,0.14476689068330062,-0.30020265017347414
16101,Gafisa S.A.,2018Q3,2019Q1,0.0616,8774,1636,font_heading,regex_only,GFSA3,2019-05-14,2019-05-14,2019-08-13,0.12199630315360888,0.12169359395841828,0.000302709195190598
16101,Gafisa S.A.,2019Q1,2019Q2,0.762,1636,1648,regex_only,regex_only,GFSA3,2019-08-14,2019-08-14,2019-11-11,0.11449520774298594,0.08088531588501668,0.033609891857969254
16101,Gafisa S.A.,2019Q2,2019Q3,0.98,1648,1632,regex_only,regex_only,GFSA3,2019-11-08,2019-11-08,2020-02-13,0.5174708813768014,0.07463973464400864,0.4428311467327928
16101,Gafisa S.A.,2019Q3,2020Q1,0.5119,1632,2204,regex_only,regex_only,GFSA3,2020-05-14,2020-05-14,2020-08-12,0.620786516735377,0.2924535262959589,0.3283329904394181
16101,Gafisa S.A.,2020Q1,2020Q2,0.9993,2204,2283,regex_only,regex_only,GFSA3,2020-08-11,2020-08-11,2020-11-11,-0.21867294474133048,0.025783660094896632,-0.2444566048362271
16101,Gafisa S.A.,2020Q2,2020Q3,0.997,2283,2366,regex_only,regex_only,GFSA3,2020-11-16,2020-11-16,2021-02-22,0.1839080460537561,0.058609270776488476,0.12529877527726763
16101,Gafisa S.A.,2020Q3,2021Q1,0.0,2366,67,regex_only,font_heading,GFSA3,2021-05-17,2021-05-17,2021-08-16,-0.34838709674045665,-0.03056698477043729,-0.31782011197001936
16101,Gafisa S.A.,2021Q1,2021Q2,0.0,67,2365,font_heading,regex_only,GFSA3,2021-08-16,2021-08-16,2021-11-17,-0.31023102322958673,-0.13619379018447975,-0.174037233045107
16101,Gafisa S.A.,2021Q2,2021Q3,0.2684,2365,662,regex_only,regex_only,GFSA3,2021-11-16,2021-11-16,2022-02-15,-0.04694835693852362,0.09984822371169733,-0.14679658065022094
16101,Gafisa S.A.,2021Q3,2022Q1,0.9556,662,614,regex_only,regex_only,GFSA3,2022-05-16,2022-05-16,2022-08-12,-0.09459459424922678,0.04186829234850742,-0.1364628865977342
16101,Gafisa S.A.,2022Q1,2022Q2,1.0,614,615,regex_only,regex_only,GFSA3,2022-08-15,2022-08-15,2022-11-16,-0.47054489917012743,-0.024671336377545483,-0.44587356279258195
16101,Gafisa S.A.,2022Q2,2022Q3,0.1028,615,126,regex_only,regex_only,GFSA3,2022-11-14,2022-11-14,2023-02-13,0.4031816469692282,-0.038218107819211644,0.44139975478843985
16101,Gafisa S.A.,2022Q3,2023Q1,0.0549,126,750,regex_only,regex_only,GFSA3,2023-05-15,2023-05-15,2023-08-11,-0.007220216639592825,0.08287712493689758,-0.09009734157649041
16101,Gafisa S.A.,2023Q1,2023Q2,0.9951,750,788,regex_only,regex_only,GFSA3,2023-08-14,2023-08-14,2023-11-14,0.018796992455747397,0.05441515697988719,-0.035618164524139795
16101,Gafisa S.A.,2023Q2,2023Q3,0.0399,788,8478,regex_only,font_heading,GFSA3,2023-11-09,2023-11-09,2024-02-14,0.23721881452580518,0.06707445443802929,0.1701443600877759
16101,Gafisa S.A.,2023Q3,2024Q1,0.8316,8478,7480,font_heading,font_heading,GFSA3,2024-05-15,2024-05-15,2024-08-13,-0.37029288702928875,0.03413623579105107,-0.4044291228203398
16101,Gafisa S.A.,2024Q1,2024Q2,0.9718,7480,7350,font_heading,font_heading,GFSA3,2024-08-08,2024-08-08,2024-11-05,-0.4983922829581994,0.015543730153252389,-0.5139360131114518
16292,BRF S.A.,2015Q3,2016Q1,0.0659,13972,754,regex_only,regex_only,BRFS3,2016-04-28,2016-04-28,2016-07-27,0.03530612244897946,0.046783065829331116,-0.011476943380351656
16292,BRF S.A.,2016Q1,2016Q2,0.1051,754,886,regex_only,regex_only,BRFS3,2016-07-28,2016-07-28,2016-10-27,0.029019607843137285,0.13380563543726942,-0.10478602759413214
16292,BRF S.A.,2016Q2,2016Q3,1.0,886,903,regex_only,regex_only,BRFS3,2016-10-27,2016-10-27,2017-01-30,-0.16196646341463417,0.0008129246141994617,-0.16277938802883363
16292,BRF S.A.,2016Q3,2017Q1,0.9268,903,877,regex_only,regex_only,BRFS3,2017-05-11,2017-05-11,2017-08-09,-0.11173814898419854,0.001975787716534949,-0.11371393670073349
16292,BRF S.A.,2017Q1,2017Q2,1.0,877,880,regex_only,regex_only,BRFS3,2017-08-10,2017-08-10,2017-11-10,0.051794871794871966,0.07722628149084465,-0.025431409695972684
16292,BRF S.A.,2017Q2,2017Q3,1.0,880,880,regex_only,regex_only,BRFS3,2017-11-09,2017-11-09,2018-02-16,-0.30930232558139537,0.15897134663061596,-0.4682736722120113
16292,BRF S.A.,2017Q3,2018Q1,0.7706,880,1302,regex_only,regex_only,BRFS3,2018-05-11,2018-05-11,2018-08-10,-0.1447698744769873,-0.10215743374548492,-0.04261244073150239
16292,BRF S.A.,2018Q1,2018Q2,1.0,1302,1298,regex_only,regex_only,BRFS3,2018-08-10,2018-08-10,2018-11-12,-0.023483365949119372,0.11776026327087652,-0.1412436292199959
16292,BRF S.A.,2018Q2,2018Q3,0.8438,1298,802,regex_only,regex_only,BRFS3,2018-11-08,2018-11-08,2019-02-14,0.08666666666666667,0.14476689068330062,-0.05810022401663395
16292,BRF S.A.,2018Q3,2019Q1,0.0446,802,7227,regex_only,font_heading,BRFS3,2019-05-10,2019-05-10,2019-08-09,0.27710843373493965,0.10331945787690655,0.1737889758580331
16292,BRF S.A.,2019Q1,2019Q2,0.0852,7227,9866,font_heading,regex_only,BRFS3,2019-08-09,2019-08-09,2019-11-06,-0.06918238993710679,0.041963071727620926,-0.11114546166472772
16292,BRF S.A.,2019Q2,2019Q3,0.1351,9866,8336,regex_only,font_heading,BRFS3,2019-11-08,2019-11-08,2020-02-13,-0.09056603773584915,0.07463973464400864,-0.16520577237985778
16292,BRF S.A.,2019Q3,2020Q1,0.2475,8336,5492,font_heading,regex_only,BRFS3,2020-05-10,2020-05-11,2020-08-07,0.07529976019184659,0.2998927459318075,-0.2245929857399609
16292,BRF S.A.,2020Q1,2020Q2,0.0803,5492,2324,regex_only,regex_only,BRFS3,2020-08-14,2020-08-14,2020-11-16,-0.034782608695652084,0.0500862821708179,-0.08486889086646998
16292,BRF S.A.,2020Q2,2020Q3,0.0742,2324,5163,regex_only,regex_only,BRFS3,2020-11-16,2020-11-16,2021-02-22,0.07607607607607614,0.058609270776488476,0.017466805299587662
16292,BRF S.A.,2020Q3,2021Q1,0.7712,5163,6530,regex_only,regex_only,BRFS3,2021-05-12,2021-05-12,2021-08-11,0.15676959619952502,0.019599944967017446,0.13716965123250757
16292,BRF S.A.,2021Q1,2021Q2,0.2239,6530,2990,regex_only,font_heading,BRFS3,2021-08-12,2021-08-12,2021-11-12,-0.04309623430962328,-0.11902504851244788,0.0759288142028246
16292,BRF S.A.,2021Q2,2021Q3,0.1855,2990,5740,font_heading,regex_only,BRFS3,2021-11-10,2021-11-10,2022-02-10,-0.1721453287197232,0.06983517872600764,-0.24198050744573085
16292,BRF S.A.,2021Q3,2022Q1,0.7399,5740,5890,regex_only,regex_only,BRFS3,2022-05-04,2022-05-04,2022-08-02,0.20937042459736444,-0.04598364427884816,0.2553540688762126
16292,BRF S.A.,2022Q1,2022Q2,0.0172,5890,2136,regex_only,regex_only,BRFS3,2022-08-10,2022-08-10,2022-11-10,-0.35897435897435903,-0.004175596013489491,-0.35479876296086954
16292,BRF S.A.,2022Q2,2022Q3,0.0117,2136,5629,regex_only,regex_only,BRFS3,2022-11-09,2022-11-09,2023-02-08,-0.42404006677796324,-0.03194750065790575,-0.3920925661200575
16292,BRF S.A.,2022Q3,2023Q1,0.1372,5629,4440,regex_only,font_heading,BRFS3,2023-05-15,2023-05-15,2023-08-11,0.3611491108071134,0.08287712493689758,0.27827198587021584
16292,BRF S.A.,2023Q1,2023Q2,0.0845,4440,1019,font_heading,regex_only,BRFS3,2023-08-14,2023-08-14,2023-11-14,0.30253807106598996,0.05441515697988719,0.24812291408610276
16292,BRF S.A.,2023Q2,2023Q3,0.2533,1019,2729,regex_only,regex_only,BRFS3,2023-11-13,2023-11-13,2024-02-16,0.16084484159220125,0.06906152528478282,0.09178331630741843
16292,BRF S.A.,2023Q3,2024Q1,0.1451,2729,3547,regex_only,regex_only,BRFS3,2024-05-07,2024-05-07,2024-08-05,0.24204204204204216,-0.03050015757235791,0.27254219961440007
16292,BRF S.A.,2024Q1,2024Q2,0.0172,3547,3243,regex_only,font_heading,BRFS3,2024-08-14,2024-08-14,2024-11-11,0.029774564015312643,-0.04083450009548628,0.07060906411079892
16292,BRF S.A.,2024Q2,2024Q3,0.0207,3243,4143,font_heading,regex_only,BRFS3,2024-11-13,2024-11-13,2025-02-18,-0.2305533279871692,0.006246032767500687,-0.2367993607546699
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2015Q1,2015Q2,0.8474,6491,5405,font_heading,font_heading,RSID3,2015-08-12,2015-08-12,2015-11-12,0.08000000000000007,-0.031091767492180455,0.11109176749218053
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2015Q2,2015Q3,0.9514,5405,5864,font_heading,font_heading,RSID3,2015-11-10,2015-11-10,2016-02-17,-0.040909090909091006,-0.09902812522115356,0.058119034312062556
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2015Q3,2016Q1,0.1336,5864,2327,font_heading,font_heading,RSID3,2016-05-12,2016-05-12,2016-08-10,0.10227272727272729,0.0690903230798936,0.03318240419283369
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2016Q1,2017Q2,0.0546,2327,4623,font_heading,regex_only,RSID3,2017-08-14,2017-08-14,2017-11-14,-0.17251051893408131,0.03722549105465256,-0.20973600998873387
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2017Q2,2017Q3,0.0926,4623,666,regex_only,font_heading,RSID3,2017-11-13,2017-11-13,2018-02-20,0.08091603053435104,0.1839082267761496,-0.10299219624179856
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2017Q3,2018Q1,0.0829,666,4515,font_heading,regex_only,RSID3,2018-05-14,2018-05-14,2018-08-13,-0.30756843800322053,-0.09076077946606798,-0.21680765853715256
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2018Q1,2018Q2,0.1686,4515,1336,regex_only,font_heading,RSID3,2018-08-13,2018-08-13,2018-11-13,0.2069767441860464,0.09571612635159421,0.11126061783445218
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2018Q2,2018Q3,1.0,1336,1339,font_heading,font_heading,RSID3,2018-11-13,2018-11-13,2019-02-19,-0.019267822736030782,0.1500933119360257,-0.1693611346720565
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2018Q3,2019Q1,0.581,1339,1220,font_heading,font_heading,RSID3,2019-05-14,2019-05-14,2019-08-13,0.2235576923076923,0.12169359395841828,0.10186409834927401
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2019Q1,2019Q2,1.0,1220,1223,font_heading,font_heading,RSID3,2019-08-14,2019-08-14,2019-11-11,-0.22947761194029848,0.08088531588501668,-0.31036292782531516
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2019Q2,2019Q3,1.0,1223,1220,font_heading,font_heading,RSID3,2019-11-13,2019-11-13,2020-02-18,1.3456790123456792,0.08407788044503106,1.2616011319006482
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2019Q3,2020Q1,0.9935,1220,1200,font_heading,font_heading,RSID3,2020-06-09,2020-06-09,2020-09-08,-0.07251264755480602,0.03414953814890542,-0.10666218570371144
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2020Q1,2020Q3,0.0122,1200,4367,font_heading,regex_only,RSID3,2020-11-11,2020-11-11,2021-02-17,1.2615384615384615,0.14833635677451973,1.1132021047639418
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2020Q3,2021Q1,0.0861,4367,2479,regex_only,font_heading,RSID3,2021-05-12,2021-05-12,2021-08-11,-0.010517799352750878,0.019599944967017446,-0.030117744319768325
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2021Q1,2021Q2,0.1422,2479,4868,font_heading,regex_only,RSID3,2021-08-11,2021-08-11,2021-11-11,-0.1823385118560915,-0.11848356259084947,-0.06385494926524204
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2021Q2,2023Q2,0.0155,4868,449,regex_only,font_heading,RSID3,2023-08-09,2023-08-09,2023-11-09,-0.06639004149377603,0.005281450014217759,-0.07167149150799379
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2023Q2,2024Q1,0.8028,449,478,font_heading,font_heading,RSID3,2024-06-24,2024-06-24,2024-09-19,-0.4018691588785046,0.08550203788482702,-0.4873711967633316
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2024Q1,2024Q2,0.9545,478,456,font_heading,font_heading,RSID3,2024-08-15,2024-08-15,2024-11-12,-0.1071428571428572,-0.04811729734508452,-0.059025559797772686
17329,ENGIE BRASIL ENERGIA S.A.,2015Q1,2016Q2,0.6732,9040,3320,font_heading,font_heading,EGIE3,2016-07-28,2016-07-28,2016-10-27,-0.016949152542372947,0.13380563543726942,-0.15075478797964237
17329,ENGIE BRASIL ENERGIA S.A.,2016Q2,2016Q3,0.0309,3320,191,font_heading,font_heading,EGIE3,2016-10-27,2016-10-27,2017-01-30,-0.12290640387931029,0.0008129246141994617,-0.12371932849350975
17329,ENGIE BRASIL ENERGIA S.A.,2016Q3,2017Q1,0.0218,191,2178,font_heading,font_heading,EGIE3,2017-04-25,2017-04-25,2017-07-25,0.0161151079113504,0.007970731415300802,0.008144376496049599
17329,ENGIE BRASIL ENERGIA S.A.,2017Q1,2017Q2,0.9451,2178,2415,font_heading,font_heading,EGIE3,2017-07-27,2017-07-27,2017-10-26,0.02623324800399196,0.1626745742552782,-0.13644132625128624
17329,ENGIE BRASIL ENERGIA S.A.,2017Q2,2017Q3,0.9285,2415,2767,font_heading,font_heading,EGIE3,2017-10-26,2017-10-26,2018-02-01,0.002778549249212725,0.12647367099998874,-0.12369512175077602
17329,ENGIE BRASIL ENERGIA S.A.,2017Q3,2018Q1,0.4886,2767,2758,font_heading,font_heading,EGIE3,2018-04-19,2018-04-19,2018-07-20,-0.046443736733442376,-0.08450955475759425,0.038065818024151876
17329,ENGIE BRASIL ENERGIA S.A.,2018Q1,2018Q2,0.8997,2758,2577,font_heading,font_heading,EGIE3,2018-08-08,2018-08-08,2018-11-08,0.09614859321223701,0.08172193395719884,0.014426659255038166
17329,ENGIE BRASIL ENERGIA S.A.,2018Q2,2018Q3,0.9628,2577,2805,font_heading,font_heading,EGIE3,2018-10-31,2018-10-31,2019-02-07,0.3316582918130224,0.07986452163061308,0.25179377018240934
17329,ENGIE BRASIL ENERGIA S.A.,2018Q3,2019Q1,0.8712,2805,3246,font_heading,font_heading,EGIE3,2019-05-08,2019-05-08,2019-08-07,0.12455516013052859,0.07516783283423956,0.04938732729628903
17329,ENGIE BRASIL ENERGIA S.A.,2019Q1,2019Q2,1.0,3246,3358,font_heading,font_heading,EGIE3,2019-08-06,2019-08-06,2019-11-01,-0.05195876289088308,0.05904151866073781,-0.1110002815516209
17329,ENGIE BRASIL ENERGIA S.A.,2019Q2,2019Q3,0.9613,3358,3520,font_heading,font_heading,EGIE3,2019-11-05,2019-11-05,2020-02-10,0.08614313655608319,0.035424350849437625,0.050718785706645564
17329,ENGIE BRASIL ENERGIA S.A.,2019Q3,2020Q1,0.9857,3520,3589,font_heading,font_heading,EGIE3,2020-06-24,2020-06-24,2020-09-22,-0.0035394054744473102,0.030899147846475072,-0.03443855332092238
17329,ENGIE BRASIL ENERGIA S.A.,2020Q1,2020Q2,0.9685,3589,3530,font_heading,font_heading,EGIE3,2020-07-30,2020-07-30,2020-10-29,-0.09738079255899879,-0.08024611294111816,-0.01713467961788062
17329,ENGIE BRASIL ENERGIA S.A.,2020Q2,2020Q3,0.9012,3530,4116,font_heading,font_heading,EGIE3,2020-11-05,2020-11-05,2021-02-09,0.03625866046021886,0.18580605331538824,-0.14954739285516938
17329,ENGIE BRASIL ENERGIA S.A.,2020Q3,2021Q1,0.8524,4116,4327,font_heading,font_heading,EGIE3,2021-05-05,2021-05-05,2021-08-04,-0.05943795086095194,0.018707652542846454,-0.07814560340379839
17329,ENGIE BRASIL ENERGIA S.A.,2021Q1,2021Q2,0.0917,4327,1764,font_heading,font_heading,EGIE3,2021-08-05,2021-08-05,2021-11-05,0.06469002679245284,-0.13819194671968738,0.2028819735121402
17329,ENGIE BRASIL ENERGIA S.A.,2021Q2,2021Q3,0.9389,1764,1838,font_heading,font_heading,EGIE3,2021-11-04,2021-11-04,2022-02-04,0.024880623373957356,0.08541409423211554,-0.06053347085815819
17329,ENGIE BRASIL ENERGIA S.A.,2021Q3,2022Q1,0.8624,1838,1707,font_heading,font_heading,EGIE3,2022-05-05,2022-05-05,2022-08-03,0.03528564569992465,-0.014524683205862976,0.049810328905787626
17329,ENGIE BRASIL ENERGIA S.A.,2022Q1,2022Q3,0.8095,1707,1162,font_heading,font_heading,EGIE3,2022-11-08,2022-11-08,2023-02-07,-0.06716604239029556,-0.0717165538843505,0.004550511494054943
17329,ENGIE BRASIL ENERGIA S.A.,2022Q3,2023Q1,0.0638,1162,601,font_heading,font_heading,EGIE3,2023-05-04,2023-05-04,2023-08-02,0.04060079774129055,0.18286763584673027,-0.14226683810543972
17329,ENGIE BRASIL ENERGIA S.A.,2023Q1,2023Q2,0.9939,601,644,font_heading,font_heading,EGIE3,2023-08-08,2023-08-08,2023-11-08,-0.04160887669902902,0.0007257521691113045,-0.04233462886814032
17329,ENGIE BRASIL ENERGIA S.A.,2023Q2,2023Q3,1.0,644,642,font_heading,font_heading,EGIE3,2023-11-06,2023-11-06,2024-02-07,0.005626222945205539,0.09726022481397423,-0.09163400186876869
17329,ENGIE BRASIL ENERGIA S.A.,2023Q3,2024Q1,0.9889,642,562,font_heading,font_heading,EGIE3,2024-05-07,2024-05-07,2024-08-05,0.05152168683905867,-0.03050015757235791,0.08202184441141658
17329,ENGIE BRASIL ENERGIA S.A.,2024Q1,2024Q2,0.0631,562,460,font_heading,font_heading,EGIE3,2024-08-07,2024-08-07,2024-11-04,-0.05394378967188718,0.023533987045174953,-0.07747777671706213
17329,ENGIE BRASIL ENERGIA S.A.,2024Q2,2024Q3,0.9159,460,672,font_heading,font_heading,EGIE3,2024-11-05,2024-11-05,2025-02-10,-0.14552417416424357,-0.038947732964949355,-0.10657644119929421
17450,RUMO S.A.,2015Q1,2015Q2,0.0797,833,2879,regex_only,font_heading,RAIL3,2015-10-01,2015-10-01,2016-01-07,-0.2416666666666667,-0.10192488866947802,-0.13974177799718868
17450,RUMO S.A.,2015Q2,2015Q3,0.9266,2879,3267,font_heading,font_heading,RAIL3,2015-11-13,2015-11-13,2016-02-22,-0.6852646638054363,-0.07055865979434639,-0.6147060040110899
17450,RUMO S.A.,2015Q3,2016Q1,0.3155,3267,3655,font_heading,font_heading,RAIL3,2016-05-12,2016-05-12,2016-08-10,0.45227272727272716,0.0690903230798936,0.38318240419283356
17450,RUMO S.A.,2016Q1,2016Q2,0.8579,3655,4343,font_heading,font_heading,RAIL3,2016-08-12,2016-08-12,2016-11-14,-0.23357664233576636,0.023311956535349676,-0.25688859887111604
17450,RUMO S.A.,2016Q2,2016Q3,0.7154,4343,3694,font_heading,font_heading,RAIL3,2016-11-10,2016-11-10,2017-02-10,0.36721311475409846,0.08044906485127035,0.2867640499028281
17450,RUMO S.A.,2016Q3,2017Q1,0.3768,3694,2993,font_heading,font_heading,RAIL3,2017-05-10,2017-05-10,2017-08-08,0.11855670103092786,0.008154598392599466,0.11040210263832839
17450,RUMO S.A.,2017Q1,2017Q2,0.9539,2993,2966,font_heading,font_heading,RAIL3,2017-08-09,2017-08-09,2017-11-09,0.13687150837988837,0.07772347588466921,0.05914803249521916
17450,RUMO S.A.,2017Q2,2017Q3,0.9838,2966,2774,font_heading,font_heading,RAIL3,2017-11-08,2017-11-08,2018-02-15,0.059523809523809534,0.13349935646872302,-0.07397554694491348
17450,RUMO S.A.,2017Q3,2018Q1,0.9872,2774,2805,font_heading,font_heading,RAIL3,2018-05-08,2018-05-08,2018-08-07,0.03401360544217691,-0.031456777414064385,0.0654703828562413
17450,RUMO S.A.,2018Q1,2018Q2,0.9981,2805,2839,font_heading,font_heading,RAIL3,2018-08-13,2018-08-13,2018-11-13,0.1465277777777778,0.09571612635159421,0.0508116514261836
17450,RUMO S.A.,2018Q2,2018Q3,0.9939,2839,2890,font_heading,font_heading,RAIL3,2018-11-08,2018-11-08,2019-02-14,0.20638820638820632,0.14476689068330062,0.0616213157049057
17450,RUMO S.A.,2018Q3,2019Q1,0.9536,2890,2958,font_heading,font_heading,RAIL3,2019-05-09,2019-05-09,2019-08-08,0.3129682997118155,0.09817066835710331,0.2147976313547122
17450,RUMO S.A.,2019Q1,2019Q2,0.9849,2958,3093,font_heading,font_heading,RAIL3,2019-08-12,2019-08-12,2019-11-07,0.05829995549621736,0.07521351084038508,-0.01691355534416772
17450,RUMO S.A.,2019Q2,2019Q3,0.9857,3093,2911,font_heading,font_heading,RAIL3,2019-11-11,2019-11-11,2020-02-14,-0.033585222502099055,0.05548993516500356,-0.08907515766710261
17450,RUMO S.A.,2019Q3,2020Q1,0.9626,2911,3049,font_heading,font_heading,RAIL3,2020-05-27,2020-05-27,2020-08-25,-0.011087420042643847,0.1611364896172378,-0.17222390965988166
17450,RUMO S.A.,2020Q1,2020Q2,0.9337,3049,2820,font_heading,font_heading,RAIL3,2020-08-13,2020-08-13,2020-11-13,-0.12352406902815616,0.042428573988210205,-0.16595264301636636
17450,RUMO S.A.,2020Q2,2020Q3,0.0637,2820,3185,font_heading,font_heading,RAIL3,2020-11-11,2020-11-11,2021-02-17,0.007984031936127733,0.14833635677451973,-0.140352324838392
17450,RUMO S.A.,2020Q3,2021Q1,0.0574,3185,2664,font_heading,font_heading,RAIL3,2021-05-13,2021-05-13,2021-08-12,-0.062350119904076795,-4.084307056717584e-05,-0.06230927683350962
17450,RUMO S.A.,2021Q1,2021Q2,0.9858,2664,2686,font_heading,font_heading,RAIL3,2021-08-12,2021-08-12,2021-11-12,-0.1421994884910487,-0.11902504851244788,-0.023174439978600803
17450,RUMO S.A.,2021Q2,2021Q3,0.0704,2686,6540,font_heading,regex_only,RAIL3,2021-11-11,2021-11-11,2022-02-11,-0.06519208381839359,0.05555739889345834,-0.12074948271185193
17450,RUMO S.A.,2021Q3,2022Q1,0.0785,6540,4948,regex_only,regex_only,RAIL3,2022-05-05,2022-05-05,2022-08-03,0.14467813894200132,-0.014524683205862976,0.1592028221478643
17450,RUMO S.A.,2022Q1,2022Q2,0.0806,4948,5933,regex_only,regex_only,RAIL3,2022-08-11,2022-08-11,2022-11-11,0.08360477741585237,0.023109712048913877,0.060495065366938494
17450,RUMO S.A.,2022Q2,2022Q3,0.0477,5933,3486,regex_only,font_heading,RAIL3,2022-11-10,2022-11-10,2023-02-09,-0.13316326530612255,-0.01610022859389526,-0.11706303671222729
17450,RUMO S.A.,2022Q3,2023Q1,0.044,3486,5775,font_heading,regex_only,RAIL3,2023-05-04,2023-05-04,2023-08-02,0.15778894472361804,0.18286763584673027,-0.02507869112311223
17450,RUMO S.A.,2023Q1,2023Q2,0.0661,5775,3062,regex_only,font_heading,RAIL3,2023-08-10,2023-08-10,2023-11-10,-0.037114261884904076,0.018745648485503974,-0.05585991037040805
17450,RUMO S.A.,2023Q2,2023Q3,0.1996,3062,5875,font_heading,font_heading,RAIL3,2023-11-09,2023-11-09,2024-02-14,0.0428884026258205,0.06707445443802929,-0.024186051812208786
17450,RUMO S.A.,2023Q3,2024Q1,0.7423,5875,8225,font_heading,font_heading,RAIL3,2024-05-09,2024-05-09,2024-08-07,0.13294232649071347,-0.005261476979887547,0.13820380347060102
