cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return,extreme_ar,prev_bad,curr_bad,either_bad
14311,2023,2024,0.9803,326092,277416,CPLE3,2025-02-27,2025-02-27,2026-03-05,0.5962800875273522,0.4460364092777695,0.1502436782495826,False,False,False,False
14320,2015,2016,0.9822,200762,219603,USIM5,2017-02-17,2017-02-17,2018-03-01,1.165137614678899,0.2602181718776615,0.9049194428012376,True,False,False,False
14320,2016,2017,0.9797,219603,214206,USIM5,2018-02-09,2018-02-09,2019-02-20,-0.1736420302760464,0.1934037258942356,-0.367045756170282,False,False,False,False
14320,2017,2018,0.9804,214206,203967,USIM5,2019-02-15,2019-02-15,2020-02-20,0.0063829787234042,0.1749308465822057,-0.1685478678588015,False,False,False,False
14320,2018,2019,0.9887,203967,204148,USIM5,2020-02-14,2020-02-14,2021-02-24,0.7414141414141413,0.0112525976847492,0.730161543729392,True,False,False,False
14320,2019,2020,0.9777,204148,200997,USIM5,2021-02-12,2021-02-12,2022-02-17,0.0472163495419308,-0.0494038619856262,0.0966202115275571,False,False,False,False
14320,2020,2021,0.936,200997,202683,USIM5,2022-02-11,2022-02-11,2023-02-14,-0.5415325177076626,-0.0503955408160525,-0.49113697689161,False,False,False,False
14320,2021,2022,0.9691,202683,220649,USIM5,2023-02-10,2023-02-10,2024-02-20,0.4073569482288828,0.2020557879026006,0.2053011603262822,False,False,False,False
14320,2022,2023,0.9752,220649,217795,USIM5,2025-01-16,2025-01-16,2026-01-20,0.274793388429752,0.371535278758937,-0.096741890329185,False,False,False,False
14320,2023,2024,0.9891,217795,215483,USIM5,2025-02-14,2025-02-14,2026-02-20,0.040133779264214,0.4860124417215945,-0.4458786624573805,False,False,False,False
14443,2015,2016,0.7174,168528,263570,SBSP3,2017-03-27,2017-03-27,2018-04-05,0.0873417721205018,0.3250162226110777,-0.2376744504905759,False,False,False,False
14443,2016,2017,0.7655,263570,146834,SBSP3,2018-03-27,2018-03-27,2019-04-05,0.1421305452534358,0.158697404366287,-0.0165668591128511,False,False,False,False
14443,2017,2018,0.7256,146834,282037,SBSP3,2019-03-28,2019-03-28,2020-04-01,-0.1063414634658006,-0.2481460221928544,0.1418045587270537,False,False,False,False
14443,2018,2019,0.9855,282037,242449,SBSP3,2020-03-27,2020-03-27,2021-04-06,0.0421761915908811,0.6001746181810457,-0.5579984265901645,True,False,False,False
14443,2019,2020,0.6132,242449,176912,SBSP3,2021-03-25,2021-03-25,2022-03-30,0.1071953009463615,0.0572295887732647,0.0499657121730967,False,False,False,False
14443,2020,2021,0.6004,176912,223209,SBSP3,2022-03-24,2022-03-24,2023-03-27,0.0539544962329547,-0.162805260283012,0.2167597565159668,False,False,False,False
14443,2021,2022,0.9884,223209,218593,SBSP3,2023-03-23,2023-03-23,2024-03-28,0.7568969095417135,0.3081883791429354,0.4487085303987781,False,False,False,False
14443,2022,2023,0.9849,218593,244365,SBSP3,2024-03-21,2024-03-21,2025-03-25,0.2966725933180731,0.03050221300066,0.2661703803174131,False,False,False,False
14443,2023,2024,0.955,244365,261497,SBSP3,2025-03-27,2025-03-27,2026-03-31,0.5690189474778666,0.4079128793924089,0.1611060680854577,False,False,False,False
14460,2015,2016,0.8731,206885,213748,CYRE3,2017-03-23,2017-03-23,2018-04-03,0.1507692307692307,0.3320070472915575,-0.1812378165223267,False,False,False,False
14460,2016,2017,0.9823,213748,181084,CYRE3,2018-03-22,2018-03-22,2019-04-02,0.060105680317041,0.125270090510698,-0.065164410193657,False,False,False,False
14460,2017,2018,0.9503,181084,189467,CYRE3,2019-03-27,2019-03-27,2020-03-31,-0.0877985797288571,-0.2054727028597418,0.1176741231308846,False,False,False,False
14460,2018,2019,0.9483,189467,193192,CYRE3,2020-03-19,2020-03-19,2021-03-26,0.6108843537414967,0.6797540822867243,-0.0688697285452275,False,False,False,False
14460,2019,2020,0.9463,193192,229511,CYRE3,2021-03-18,2021-03-18,2022-03-23,-0.2991769547325104,0.0228318908197584,-0.3220088455522688,False,False,False,False
14460,2020,2021,0.9902,229511,233137,CYRE3,2022-03-17,2022-03-17,2023-03-20,-0.0306122448979591,-0.1074799650819937,0.0768677201840346,False,False,False,False
14460,2021,2022,0.9847,233137,247734,CYRE3,2023-03-16,2023-03-16,2024-03-21,0.5455116133082234,0.2390292576975647,0.3064823556106586,False,False,False,False
14460,2022,2023,0.9907,247734,262016,CYRE3,2024-03-14,2024-03-14,2025-03-18,-0.07686243594797,0.0296402293774522,-0.1065026653254223,False,False,False,False
14460,2023,2024,0.9056,262016,236999,CYRE3,2025-03-20,2025-03-20,2026-03-24,0.3639505186121088,0.3831175651680993,-0.0191670465559905,False,False,False,False
14826,2015,2016,0.8945,303950,263729,PCAR3,2017-03-07,2017-03-29,2020-12-29,-0.1132941176789174,0.8222534114654907,-0.935547529144408,True,False,False,False
14826,2016,2017,0.9509,263729,254081,PCAR3,2018-02-19,2018-10-23,2021-01-12,-0.1018703681272804,0.4536688908550208,-0.5555392589823013,True,False,False,False
14826,2017,2018,0.934,254081,252055,PCAR3,2019-03-26,2019-07-10,2021-01-18,-0.1571428571679333,0.1457659489817808,-0.3029088061497141,False,False,False,False
14826,2020,2021,0.5226,42389,232095,PCAR3,2022-02-23,2022-02-23,2023-02-28,-0.3040752351097179,-0.0631714220132008,-0.2409038130965171,False,False,False,False
14826,2021,2022,0.9353,232095,223447,PCAR3,2023-02-27,2023-02-27,2024-03-04,-0.313041400659123,0.2140692954993823,-0.5271106961585054,True,False,False,False
15253,2015,2016,0.978,313688,361711,ENGI11,2017-03-23,2017-03-23,2018-04-03,0.5454545456369146,0.3320070472915575,0.2134474983453571,False,False,False,False
15253,2016,2017,0.969,361711,397685,ENGI11,2018-03-14,2018-03-14,2019-03-25,0.1800366587615969,0.0884481707118665,0.0915884880497304,False,False,False,False
15253,2017,2018,0.9608,397685,417774,ENGI11,2019-03-21,2019-03-21,2020-03-25,-0.1263285025481807,-0.2250978712916529,0.0987693687434722,False,False,False,False
15253,2018,2019,0.958,417774,438958,ENGI11,2020-03-18,2020-03-18,2021-03-25,0.0986267165768133,0.7004258168964921,-0.6017991003196788,True,False,False,False
15253,2019,2020,0.9786,438958,468736,ENGI11,2021-04-09,2021-04-09,2022-04-13,0.1115510012704656,-0.0075460249392579,0.1190970262097236,False,False,False,False
15253,2020,2021,0.9838,468736,529082,ENGI11,2024-01-20,2024-01-22,2025-01-23,-0.2497478312688922,-0.032529064612558,-0.2172187666563342,False,False,False,False
15253,2021,2022,0.9736,529082,514305,ENGI11,2023-03-16,2023-03-16,2024-03-21,0.2118559279374867,0.2390292576975647,-0.027173329760078,False,False,False,False
15253,2022,2023,0.809,514305,478573,ENGI11,2024-03-15,2024-03-15,2025-03-19,-0.1097152430230438,0.0454991135127391,-0.1552143565357829,False,False,False,False
15253,2023,2024,0.9692,478573,449191,ENGI11,2025-03-18,2025-03-18,2026-03-20,0.2933076553965632,0.3403290503049521,-0.0470213949083888,False,False,False,False
16101,2015,2016,0.9889,179342,191039,GFSA3,2017-05-09,2017-05-09,2018-05-16,-0.0378819180401386,0.3056730871800412,-0.3435550052201799,False,False,False,False
16101,2016,2017,0.9865,191039,186811,GFSA3,2018-03-09,2018-03-09,2019-03-20,-0.1798319326997439,0.1351136909771415,-0.3149456236768855,False,False,False,False
16101,2017,2018,0.9797,186811,195820,GFSA3,2019-04-03,2019-04-03,2020-04-07,-0.5723025226794352,-0.1919050267812505,-0.3803974958981846,False,False,False,False
16101,2018,2019,0.9688,195820,175093,GFSA3,2020-03-26,2020-03-26,2021-04-05,0.3490916150288385,0.5122758225939992,-0.1631842075651606,False,False,False,False
16101,2019,2020,0.9545,175093,172530,GFSA3,2021-03-16,2021-03-16,2022-03-21,-0.6365503080768486,0.0187315633442139,-0.6552818714210626,True,False,False,False
16101,2020,2021,0.9731,172530,181063,GFSA3,2022-03-19,2022-03-21,2023-03-22,-0.578032307580552,-0.1371784638963283,-0.4408538436842236,False,False,False,False
16101,2021,2022,0.9579,181063,180001,GFSA3,2023-03-29,2023-03-29,2024-04-04,0.2589861996960521,0.251835891281599,0.007150308414453,False,False,False,False
16101,2022,2023,0.9269,180001,180774,GFSA3,2024-03-26,2024-03-26,2025-03-28,-0.6713395638629284,0.0397212678682881,-0.7110608317312165,True,False,False,False
16101,2023,2024,0.9211,180774,141451,GFSA3,2025-03-27,2025-03-27,2026-03-31,-0.9484756097560976,0.4079128793924089,-1.3563884891485063,True,False,False,False
16292,2018,2019,0.9261,289781,247396,BRFS3,2020-03-03,2020-03-03,2021-03-10,-0.0760994263862332,0.0685956881513705,-0.1446951145376037,False,False,False,False
16292,2019,2020,0.9298,247396,241315,BRFS3,2021-02-25,2021-02-25,2022-03-02,-0.2912912912912913,0.0259873917166029,-0.3172786830078942,False,False,False,False
16292,2020,2021,0.9571,241315,251167,BRFS3,2022-02-22,2022-02-22,2023-02-27,-0.6656330749354006,-0.063607365636831,-0.6020257092985696,True,False,False,False
16292,2021,2022,0.9819,251167,237963,BRFS3,2023-02-28,2023-02-28,2024-03-05,1.5876623376623376,0.2207734099620584,1.3668889277002791,True,False,False,False
16292,2022,2023,0.8657,237963,209387,BRFS3,2024-02-26,2024-02-26,2025-02-25,0.3461812990720914,-0.0280038315225673,0.3741851305946587,False,False,False,False
16306,2015,2016,0.9904,264786,292443,RSID3,2017-03-23,2017-03-23,2018-04-03,-0.1482939632545932,0.3320070472915575,-0.4803010105461507,False,False,False,False
16306,2016,2017,0.9987,292443,292066,RSID3,2018-03-26,2018-03-26,2019-04-04,-0.3109374999999998,0.1319248127758765,-0.4428623127758764,False,False,False,False
16306,2017,2018,0.9972,292066,306559,RSID3,2019-03-27,2019-03-27,2020-03-31,-0.0826271186440676,-0.2054727028597418,0.1228455842156741,False,False,False,False
16306,2020,2021,0.9609,206373,188488,RSID3,2022-03-16,2022-03-16,2023-03-17,-0.6347826086956523,-0.0821771245575314,-0.5526054841381208,True,False,False,False
16306,2021,2022,0.9805,188488,154882,RSID3,2023-09-29,2023-09-29,2024-10-02,-0.1546391752577319,0.1454102456162505,-0.3000494208739824,False,False,False,False
16306,2022,2023,0.9864,154882,159421,RSID3,2024-06-24,2024-06-24,2025-06-27,-0.6186915887850467,0.1160239947239396,-0.7347155835089864,True,False,False,False
17329,2015,2016,0.4058,108677,187641,EGIE3,2017-02-23,2017-02-23,2018-03-07,0.0360742706944396,0.2671477714882542,-0.2310735007938145,False,False,False,False
17329,2016,2017,0.9093,187641,214485,EGIE3,2018-02-22,2018-02-22,2019-03-01,0.3206806282512644,0.091332613113122,0.2293480151381424,False,False,False,False
17329,2017,2018,0.9355,214485,226464,EGIE3,2019-02-19,2019-02-19,2020-02-26,0.0784269661916727,0.0825232453897049,-0.0040962791980321,False,False,False,False
17329,2018,2019,0.9447,226464,274580,EGIE3,2020-02-20,2020-02-20,2021-03-02,-0.197083248960553,-0.0265860985005175,-0.1704971504600355,False,False,False,False
17329,2019,2020,0.9322,274580,311859,EGIE3,2021-04-20,2021-04-20,2022-04-26,0.0251196172224765,-0.0986917674777838,0.1238113847002604,False,False,False,False
17329,2020,2021,0.9692,311859,317252,EGIE3,2022-02-14,2022-02-14,2023-02-15,-0.0431885488690215,-0.0377443421678416,-0.0054442067011799,False,False,False,False
17329,2021,2022,0.9521,317252,292847,EGIE3,2023-11-30,2023-11-30,2024-12-02,-0.1411494251099379,-0.016457720626348,-0.1246917044835898,False,False,False,False
17329,2022,2023,0.9768,292847,296163,EGIE3,2024-02-27,2024-02-27,2025-02-26,-0.1098348887772194,-0.0525529129648049,-0.0572819758124145,False,False,False,False
17329,2023,2024,0.9455,296163,304430,EGIE3,2025-02-20,2025-02-20,2026-02-26,0.2961117193927529,0.4968977413739026,-0.2007860219811497,False,False,False,False
17450,2015,2016,0.3248,60747,168388,RAIL3,2017-02-20,2017-02-20,2018-03-02,0.4838709677419355,0.2513900631025758,0.2324809046393596,False,False,False,False
17450,2016,2017,0.3367,168388,77564,RAIL3,2018-02-27,2018-02-27,2019-03-08,0.4045584045584045,0.0969617223999785,0.3075966821584259,False,False,False,False
17450,2017,2018,0.497,77564,162549,RAIL3,2019-02-13,2019-02-13,2020-02-18,0.2166841552990557,0.199649633147751,0.0170345221513046,False,False,False,False
17450,2018,2019,0.435,162549,49476,RAIL3,2020-02-13,2020-02-13,2021-02-23,-0.1823529411764706,-0.0037604268975914,-0.1785925142788791,False,False,False,False
17450,2019,2020,0.4361,49476,173524,RAIL3,2021-06-01,2021-06-01,2022-06-06,-0.1456674473067917,-0.1409648074076701,-0.0047026398991215,False,False,False,False
17450,2020,2021,0.9364,173524,161513,RAIL3,2022-02-17,2022-02-17,2023-02-22,0.0791366906474819,-0.0561659065637097,0.1353025972111917,False,False,False,False
17450,2021,2022,0.9525,161513,176536,RAIL3,2023-02-15,2023-02-15,2024-02-23,0.3086632243258749,0.1808263201123647,0.1278369042135101,False,False,False,False
17450,2022,2023,0.9863,176536,182700,RAIL3,2024-03-27,2024-03-27,2025-03-31,-0.2781486426346239,0.0201183140938621,-0.298266956728486,False,False,False,False
17450,2023,2024,0.9747,182700,192670,RAIL3,2025-02-20,2025-02-20,2026-02-26,-0.1005949161709032,0.4968977413739026,-0.5974926575448058,True,False,False,False
17671,2015,2016,0.9404,286341,271106,VIVT3,2017-02-21,2017-02-21,2018-03-05,0.1531200839014157,0.2457684800531541,-0.0926483961517383,False,False,False,False
17671,2016,2017,0.9096,271106,243541,VIVT3,2018-02-21,2018-02-21,2019-02-28,-0.0034658040665433,0.1107766227373225,-0.1142424268038659,False,False,False,False
17671,2017,2018,0.9044,243541,221548,VIVT3,2019-02-20,2019-02-20,2020-02-27,0.1101871101871103,0.0666912079478949,0.0434959022392154,False,False,False,False
17671,2018,2019,0.9299,221548,204525,VIVT3,2020-02-19,2020-02-19,2021-03-01,-0.1650279545016386,-0.0530629707443339,-0.1119649837573046,False,False,False,False
17671,2019,2020,0.8619,204525,308808,VIVT3,2021-02-23,2021-02-23,2022-02-24,0.1046331190423408,-0.0315514201215578,0.1361845391638987,False,False,False,False
17671,2020,2021,0.847,308808,322303,VIVT3,2022-02-22,2022-02-22,2023-02-27,-0.1962902568283734,-0.063607365636831,-0.1326828911915424,False,False,False,False
17671,2021,2022,0.8872,322303,353605,VIVT3,2023-02-17,2023-02-17,2024-02-27,0.3581910031272552,0.2062015488255209,0.1519894543017343,False,False,False,False
17671,2022,2023,0.9017,353605,362155,VIVT3,2024-02-20,2024-02-20,2025-02-19,-0.0037785754770451,-0.0200691815664739,0.0162906060894287,False,False,False,False
17671,2023,2024,0.8985,362155,341933,VIVT3,2025-02-25,2025-02-25,2026-03-03,0.5543092166760142,0.4534497279319254,0.1008594887440887,False,False,False,False
17892,2015,2016,0.9384,169631,164826,STBP3,2017-02-15,2017-02-15,2018-02-27,0.9591836734693876,0.2789216362699664,0.6802620371994212,True,False,False,False
17892,2016,2017,0.9064,164826,193960,STBP3,2018-06-18,2018-06-18,2019-06-27,0.8025210084033614,0.4427323574838719,0.3597886509194894,False,False,False,False
17892,2017,2018,0.823,193960,197219,STBP3,2019-02-21,2019-02-21,2020-02-28,0.4119047619047618,0.0746844162423927,0.337220345662369,False,False,False,False
17892,2018,2019,0.9847,197219,209175,STBP3,2020-03-05,2020-03-05,2021-03-12,0.1179487179487179,0.1166666014562782,0.0012821164924397,False,False,False,False
17892,2019,2020,0.9797,209175,222689,STBP3,2021-03-08,2021-03-08,2022-03-11,0.2433962264150944,0.0099581797855161,0.2334380466295782,False,False,False,False
17892,2020,2021,0.9741,222689,231887,STBP3,2022-03-10,2022-03-10,2023-03-13,0.1769005847953217,-0.0927457302997023,0.2696463150950241,False,False,False,False
17892,2021,2022,0.8717,231887,222476,STBP3,2023-11-29,2023-11-29,2024-11-29,0.5334928229665072,-0.0039456860045254,0.5374385089710327,True,False,False,False
17892,2022,2023,0.9467,222476,196734,STBP3,2024-03-20,2024-03-20,2025-03-24,0.1323155216284988,0.0170115228806109,0.1153039987478878,False,False,False,False
17973,2015,2016,0.9269,147610,129151,COGN3,2017-03-22,2017-03-22,2018-04-02,0.0416988416312815,0.3328818315230757,-0.2911829898917941,False,False,False,False
17973,2016,2017,0.9534,129151,141798,COGN3,2018-03-16,2018-03-16,2019-03-27,-0.2869924295191333,0.0826623980638612,-0.3696548275829945,False,False,False,False
17973,2017,2018,0.8588,141798,191150,COGN3,2019-06-21,2019-06-21,2020-06-26,-0.4149034038562115,-0.0801676459574601,-0.3347357578987513,False,False,False,False
17973,2018,2019,0.5455,191150,214057,COGN3,2020-03-30,2020-03-30,2021-04-07,-0.2094861660869564,0.5758895962297701,-0.7853757623167266,True,False,False,False
17973,2019,2020,0.8961,214057,267371,COGN3,2021-03-31,2021-03-31,2022-04-05,-0.2512562813945355,0.019303422715146,-0.2705597041096815,False,False,False,False
17973,2020,2021,0.9657,267371,230733,COGN3,2022-03-24,2022-03-24,2023-03-27,-0.2164502166666667,-0.162805260283012,-0.0536449563836547,False,False,False,False
17973,2021,2022,0.958,230733,216974,COGN3,2023-09-21,2023-09-21,2024-09-24,-0.5,0.1378509889142929,-0.6378509889142929,True,False,False,False
17973,2022,2023,0.9741,216974,237067,COGN3,2024-03-20,2024-03-20,2025-03-24,-0.3159851298728596,0.0170115228806109,-0.3329966527534705,False,False,False,False
17973,2023,2024,0.9728,237067,226329,COGN3,2025-03-12,2025-03-12,2026-03-16,0.9058139530451595,0.4522069859159479,0.4536069671292118,False,False,False,False
18376,2015,2016,0.9755,173691,180812,ISAE4,2017-02-23,2017-02-23,2018-03-07,0.0270434518383471,0.2671477714882542,-0.240104319649907,False,False,False,False
18376,2016,2017,0.9275,180812,205636,ISAE4,2018-02-26,2018-02-26,2019-03-07,0.1488855869242198,0.07629581949842,0.0725897674257998,False,False,False,False
18376,2017,2018,0.8138,205636,214509,ISAE4,2019-02-28,2019-02-28,2020-03-06,0.1632124352331605,0.0252386504694543,0.1379737847637061,False,False,False,False
18376,2018,2019,0.7198,214509,191584,ISAE4,2020-03-04,2020-03-04,2021-03-11,0.0246808510638296,0.0723676185040316,-0.0476867674402019,False,False,False,False
18376,2019,2020,0.7348,191584,215040,ISAE4,2021-02-22,2021-02-22,2022-02-23,0.0339263549855191,-0.0058587332483045,0.0397850882338236,False,False,False,False
18376,2020,2021,0.933,215040,219262,ISAE4,2022-02-23,2022-02-23,2023-02-28,-0.129251700680272,-0.0631714220132008,-0.0660802786670712,False,False,False,False
18376,2021,2022,0.9363,219262,204761,ISAE4,2023-02-23,2023-02-23,2024-02-29,0.1616389013957677,0.1991502782665803,-0.0375113768708126,False,False,False,False
18376,2022,2023,0.3901,204761,60635,ISAE4,2024-02-20,2024-02-20,2025-02-19,-0.1234613950018649,-0.0200691815664739,-0.1033922134353909,False,False,False,False
18376,2023,2024,0.4025,60635,218668,ISAE4,2025-02-24,2025-02-24,2026-03-02,0.2198975234842015,0.509608745932461,-0.2897112224482594,False,False,False,False
18465,2015,2016,0.9776,194813,199554,UGPA3,2017-02-22,2017-02-22,2018-03-06,0.0657856093979443,0.2487765264533736,-0.1829909170554293,False,False,False,False
18465,2016,2017,0.9748,199554,223219,UGPA3,2018-02-21,2018-02-21,2019-02-28,-0.3199643493761142,0.1107766227373225,-0.4307409721134367,False,False,False,False
18465,2017,2018,0.9772,223219,249965,UGPA3,2019-02-20,2019-02-20,2020-02-27,-0.2996891570671055,0.0666912079478949,-0.3663803650150005,False,False,False,False
18465,2018,2019,0.9645,249965,238178,UGPA3,2020-03-16,2020-03-16,2021-03-23,0.5361067503924646,0.5914697676836727,-0.055363017291208,False,False,False,False
18465,2019,2020,0.9684,238178,262783,UGPA3,2021-02-25,2021-02-25,2022-03-02,-0.2728658536585365,0.0259873917166029,-0.2988532453751394,False,False,False,False
18465,2022,2023,0.9442,261976,247201,UGPA3,2024-02-28,2024-02-28,2025-02-27,-0.4400785854616895,-0.0411544105382309,-0.3989241749234585,False,False,False,False
18465,2023,2024,0.9453,247201,195504,UGPA3,2025-02-26,2025-02-26,2026-03-04,0.5933456561922366,0.4856805043508103,0.1076651518414262,False,False,False,False
18627,2015,2016,0.9236,103568,88783,SAPR11,2017-02-21,2017-11-22,2018-11-30,-0.0550595238095238,0.2010934423385029,-0.2561529661480267,False,False,False,False
18627,2016,2017,0.927,88783,120542,SAPR11,2018-02-06,2018-02-06,2019-02-15,0.2882332406229457,0.1624891351042339,0.1257441055187118,False,False,False,False
18627,2017,2018,0.9425,120542,132989,SAPR11,2019-02-21,2019-02-21,2020-02-28,0.305873181042863,0.0746844162423927,0.2311887648004702,False,False,False,False
18627,2018,2019,0.9323,132989,143652,SAPR11,2020-02-06,2020-02-06,2021-02-12,-0.3575604052374863,0.0367976386839135,-0.3943580439213998,False,False,False,False
18627,2019,2020,0.935,143652,180534,SAPR11,2021-02-11,2021-02-11,2022-02-16,-0.1095152603231598,-0.0345254473539484,-0.0749898129692113,False,False,False,False
18627,2020,2021,0.4667,180534,159993,SAPR11,2022-02-24,2022-02-24,2023-03-01,-0.1322564361433618,-0.0645853501693268,-0.0676710859740349,False,False,False,False
18627,2021,2022,0.8774,159993,149783,SAPR11,2023-02-16,2023-02-16,2024-02-26,0.4835545297172534,0.1788914755179711,0.3046630541992823,False,False,False,False
18627,2022,2023,0.9194,149783,152867,SAPR11,2024-02-08,2024-02-08,2025-02-11,-0.0010968921389397,-0.0132218119106276,0.0121249197716879,False,False,False,False
18627,2023,2024,0.8573,152867,133998,SAPR11,2025-02-20,2025-02-20,2026-02-26,0.6829887558940877,0.4968977413739026,0.186091014520185,False,False,False,False
18660,2015,2016,0.9557,197873,204333,CPFE3,2017-03-23,2017-03-23,2018-04-03,-0.0363139398672393,0.3320070472915575,-0.3683209871587968,False,False,False,False
18660,2016,2017,0.9632,204333,193962,CPFE3,2018-03-27,2018-03-27,2019-04-05,0.2065573770491804,0.158697404366287,0.0478599726828934,False,False,False,False
18660,2017,2018,0.9387,193962,187251,CPFE3,2019-03-28,2019-03-28,2020-04-01,-0.145040650406504,-0.2481460221928544,0.1031053717863503,False,False,False,False
18660,2018,2019,0.9593,187251,179949,CPFE3,2020-03-09,2020-03-09,2021-03-16,-0.1067647058823528,0.3247646025431292,-0.4315293084254821,False,False,False,False
18660,2019,2020,0.9497,179949,203980,CPFE3,2021-03-31,2021-03-31,2022-04-05,0.0877712031558186,0.019303422715146,0.0684677804406725,False,False,False,False
18660,2020,2021,0.9231,203980,224367,CPFE3,2022-03-17,2022-03-17,2023-03-20,-0.0752755905511811,-0.1074799650819937,0.0322043745308125,False,False,False,False
18660,2021,2022,0.9068,224367,230608,CPFE3,2023-03-16,2023-03-16,2024-03-21,0.0955109837631327,0.2390292576975647,-0.143518273934432,False,False,False,False
18660,2022,2023,0.8542,230608,218410,CPFE3,2024-03-21,2024-03-21,2025-03-25,0.1200232490555071,0.03050221300066,0.089521036054847,False,False,False,False
18660,2023,2024,0.9631,218410,217483,CPFE3,2025-02-26,2025-02-26,2026-03-04,0.3541783510936624,0.4856805043508103,-0.1315021532571478,False,False,False,False
18724,2015,2016,0.6122,17727,69869,BRAP4,2017-03-21,2017-03-21,2018-03-29,0.509587728112675,0.3554312240464765,0.1541565040661985,False,False,False,False
18724,2016,2017,0.9367,69869,90033,BRAP4,2018-03-21,2018-03-21,2019-04-01,0.0248524389427791,0.1303636683938482,-0.1055112294510691,False,False,False,False
18724,2017,2018,0.8036,90033,92344,BRAP4,2019-03-28,2019-03-28,2020-04-01,-0.0431654678557456,-0.2481460221928544,0.2049805543371088,False,False,False,False
18724,2018,2019,0.8158,92344,76006,BRAP4,2020-03-26,2020-03-26,2021-04-05,1.3583245332348426,0.5122758225939992,0.8460487106408434,True,False,False,False
18724,2019,2020,0.8867,76006,69329,BRAP4,2021-03-25,2021-03-25,2022-03-30,0.3162109918807363,0.0572295887732647,0.2589814031074715,False,False,False,False
18724,2020,2021,0.9452,69329,64339,BRAP4,2022-03-29,2022-03-29,2023-03-30,-0.1764884568651276,-0.1358232948659312,-0.0406651619991963,False,False,False,False
18724,2021,2022,0.9589,64339,64426,BRAP4,2023-03-27,2023-03-27,2024-04-02,-0.1859198755348113,0.2797022026684534,-0.4656220782032648,False,False,False,False
18724,2022,2023,0.5236,64426,12052,BRAP4,2024-03-27,2024-03-27,2025-03-31,-0.1224889759921606,0.0201183140938621,-0.1426072900860228,False,False,False,False
18724,2023,2024,0.9308,12052,11290,BRAP4,2025-03-25,2025-03-25,2026-03-27,0.2217319360176504,0.3747250368352774,-0.152993100817627,False,False,False,False
18821,2015,2016,0.979,304976,325975,MOTV3,2017-03-06,2017-03-06,2018-03-14,-0.2972222222222221,0.29709350289269,-0.5943157251149122,True,False,False,False
18821,2016,2017,0.9524,325975,366236,MOTV3,2018-02-27,2018-02-27,2019-03-08,-0.0023400936037442,0.0969617223999785,-0.0993018160037227,False,False,False,False
18821,2017,2018,0.954,366236,390017,MOTV3,2019-03-21,2019-03-21,2020-03-25,0.0731707317073169,-0.2250978712916529,0.2982686029989698,False,False,False,False
18821,2018,2019,0.9666,390017,397076,MOTV3,2020-03-05,2020-03-05,2021-03-12,-0.1798045602605863,0.1166666014562782,-0.2964711617168646,False,False,False,False
18821,2019,2020,0.9837,397076,457410,MOTV3,2021-03-04,2021-03-04,2022-03-09,0.060189165950129,0.0107389136071052,0.0494502523430238,False,False,False,False
18821,2020,2021,0.8968,457410,453105,MOTV3,2022-02-24,2022-02-24,2023-03-01,-0.1216760676873488,-0.0645853501693268,-0.0570907175180219,False,False,False,False
18821,2021,2022,0.9266,453105,362083,MOTV3,2023-02-15,2023-02-15,2024-02-23,0.2365107913669066,0.1808263201123647,0.0556844712545419,False,False,False,False
18821,2022,2023,0.8915,362083,236187,MOTV3,2024-02-08,2024-02-08,2025-02-11,-0.1455085374907201,-0.0132218119106276,-0.1322867255800924,False,False,False,False
18821,2023,2024,0.8475,236187,232622,MOTV3,2025-02-06,2025-02-06,2026-02-10,0.5142602495543669,0.4730022814861807,0.0412579680681861,False,False,False,False
19445,2015,2016,0.941,168385,162910,CSMG3,2017-03-09,2017-03-09,2018-03-19,0.0482057931258106,0.2992608371914134,-0.2510550440656027,False,False,False,False
19445,2016,2017,0.9347,162910,164794,CSMG3,2018-02-23,2018-02-23,2019-03-06,0.346024636135728,0.0793146181766193,0.2667100179591086,False,False,False,False
19445,2017,2018,0.9258,164794,187088,CSMG3,2019-02-28,2019-02-28,2020-03-06,-0.0960451975786923,0.0252386504694543,-0.1212838480481467,False,False,False,False
19445,2018,2019,0.9016,187088,222334,CSMG3,2020-03-19,2020-03-19,2021-03-26,0.1632974530944348,0.6797540822867243,-0.5164566291922894,True,False,False,False
19445,2019,2020,0.9399,222334,204242,CSMG3,2021-04-20,2021-04-20,2022-04-26,-0.1572026300059773,-0.0986917674777838,-0.0585108625281934,False,False,False,False
19445,2020,2021,0.9455,204242,210979,CSMG3,2022-06-13,2022-06-13,2023-06-16,0.6592592592592592,0.1575100065127861,0.5017492527464731,True,False,False,False
19445,2021,2022,0.9606,210979,196766,CSMG3,2023-03-21,2023-03-21,2024-03-26,0.3909626719056973,0.2560927613214225,0.1348699105842747,False,False,False,False
19445,2022,2023,0.6791,196766,123009,CSMG3,2024-03-21,2024-03-21,2025-03-25,0.0336700336700337,0.03050221300066,0.0031678206693737,False,False,False,False
19445,2023,2024,0.6659,123009,218255,CSMG3,2025-03-24,2025-03-24,2026-03-26,1.383005977796755,0.3914915188258674,0.9915144589708876,True,False,False,False
19453,2015,2016,0.9923,197825,215135,ECOR3,2017-02-20,2017-02-20,2018-03-02,-0.0316789862724393,0.2513900631025758,-0.2830690493750152,False,False,False,False
