cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
16292,2021,2022,0.7187,66303,69410
16292,2022,2023,0.7871,69410,66086
16292,2023,2024,0.8337,66086,71344
16306,2015,2016,0.7867,7200,6935
16306,2016,2017,0.7248,6935,9396
16306,2017,2018,0.5677,9396,4142
17329,2015,2016,0.5765,108677,122365
17329,2016,2017,0.1683,122365,6953
17329,2017,2018,0.2445,6953,115252
17329,2018,2019,0.8647,115252,136655
17329,2019,2020,0.9054,136655,168084
17329,2020,2021,0.9291,168084,181165
17329,2021,2022,0.8976,181165,208506
17329,2022,2023,0.9359,208506,204033
17450,2016,2017,0.7296,27993,77564
17450,2017,2018,0.8493,77564,65883
17450,2018,2020,0.6496,65883,23475
17450,2020,2024,0.6265,23475,17079
17671,2015,2016,0.88,155028,149774
17671,2016,2017,0.8488,149774,156149
17671,2017,2018,0.8403,156149,107358
17671,2018,2019,0.794,107358,60991
17671,2019,2021,0.6086,60991,33326
17671,2021,2022,0.6809,33326,30232
17671,2022,2023,0.2831,30232,252
17671,2023,2024,0.0,252,1801
17892,2015,2016,0.9127,55139,54147
17892,2016,2017,0.8842,54147,60839
17892,2017,2018,0.936,60839,57548
17892,2018,2019,0.9071,57548,52455
17892,2019,2020,0.9364,52455,61121
17892,2020,2021,0.9145,61121,65086
17892,2021,2022,0.8018,65086,92795
17892,2022,2023,0.9128,92795,96524
17892,2023,2024,0.9517,96524,106237
17973,2015,2016,0.8982,31755,35349
17973,2016,2017,0.8891,35349,42188
17973,2017,2018,0.8849,42188,45077
17973,2018,2019,0.5275,45077,53478
17973,2019,2020,0.822,53478,55014
17973,2020,2021,0.781,55014,44699
17973,2021,2022,0.7858,44699,43975
17973,2022,2023,0.8559,43975,38967
17973,2023,2024,0.83,38967,31549
18465,2015,2016,0.886,38860,32295
18465,2016,2017,0.9049,32295,34412
18465,2017,2018,0.8322,34412,50877
18465,2018,2019,0.8761,50877,59884
18465,2019,2020,0.8548,59884,86750
18465,2020,2021,0.8982,86750,76556
18465,2021,2022,0.8024,76556,73090
18465,2022,2023,0.9397,73090,72367
18465,2023,2024,0.9183,72367,76196
18627,2016,2017,0.9313,88783,120542
18627,2017,2018,0.9478,120542,132989
18627,2018,2019,0.9366,132989,143652
18627,2019,2020,0.9367,143652,180534
18627,2020,2021,0.7041,180534,68473
18627,2021,2022,0.8257,68473,65689
