cd_cvm,name,group,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,event_date,CD_CVM,ticker,pre_date,pre_eps,post_date,post_eps,revision_raw,revision_pct,company_name,__ctrl_year__,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
4170,VALE,stayed,2023,2024,1.0,554,554,font_heading,font_heading,2025-03-17,4170.0,VALE3,2024-12-31,2.713333333,2025-03-31,2.265,-0.4483333329999999,-0.165233415130864,VALE S.A.,2024.0,496325000.0,206005000.0,30431000.0,213720000.0,282605000.0,20.022741512047418,19.14341099830396,0.5693950536442856,0.0613126479625245,0.1423872356354108,-0.2649238647082603
5258,RAIA DROGASIL,stayed,2019,2020,0.6315,8158,25292,font_heading,font_heading,2021-03-09,5258.0,RADL3,2020-12-31,0.11666666,2021-03-31,0.104999994,-0.011666666000000006,-0.10000000000000005,RAIA DROGASIL S.A.,2020.0,13828088.0,20066840.0,495533.0,4425621.0,9402467.0,16.442212443902736,16.814579259447388,0.6799542351769818,0.0358352506868628,0.1119691451211027,0.181020658821833
5258,RAIA DROGASIL,stayed,2020,2021,0.6433,25292,10190,font_heading,font_heading,2022-02-22,5258.0,RADL3,2021-12-31,0.109999994,2022-06-30,0.159999991,0.049999997000000004,0.4545454520661156,RAIA DROGASIL S.A.,2021.0,14775506.0,24127002.0,764133.0,4718802.0,10056704.0,16.508481367708935,16.998842186202264,0.6806334754288618,0.0517161984164874,0.1619336857109071,-0.0451866404240167
5258,RAIA DROGASIL,stayed,2021,2022,0.9068,10190,12138,font_heading,font_heading,2023-03-07,5258.0,RADL3,2022-12-31,0.129999993,2023-03-31,0.119999993,-0.010000000000000009,-0.07692308106508905,RAIA DROGASIL S.A.,2022.0,17185306.0,29067380.0,1014968.0,5402941.0,11782365.0,16.659565274333904,17.18512714119437,0.6856069365305454,0.0590602227274859,0.1878547257873073,-0.0141313387361072
5258,RAIA DROGASIL,stayed,2022,2023,0.772,12138,5541,font_heading,font_heading,2024-03-05,5258.0,RADL3,2023-12-31,0.179999997,2024-03-31,0.174999997,-0.0050000000000000044,-0.027777778240740774,RAIA DROGASIL S.A.,2023.0,20094412.0,33973790.0,1087143.0,6028301.0,14066111.0,16.815952324427126,17.341099902944904,0.7000011246907847,0.0541017572447504,0.1803398669044561,0.3961643834822845
5258,RAIA DROGASIL,stayed,2023,2024,0.7652,5541,14023,font_heading,font_heading,2025-03-20,5258.0,RADL3,2024-12-31,0.164999997,2025-03-31,0.144999997,-0.020000000000000018,-0.1212121234159781,RAIA DROGASIL S.A.,2024.0,22163756.0,38871522.0,1211373.0,6446887.0,15716869.0,16.913968900065612,17.47577245822339,0.7091247981614669,0.0546555827450906,0.1879004549017223,-0.2405937175581156
5410,WEG,stayed,2015,2016,0.9897,2516,2501,font_heading,font_heading,2017-02-22,5410.0,WEGE3,2016-12-31,0.068999997,2017-03-31,0.074499997,0.005500000000000005,0.07971014839319493,WEG S.A.,2016.0,13509331.0,9367008.0,1127832.0,6070832.0,7438499.0,16.418891189835374,16.052704286253036,0.5506193459913004,0.0834854072344515,0.1857788191140852,-0.0025740025096194
5410,WEG,stayed,2016,2017,0.9844,2501,2524,font_heading,font_heading,2018-02-28,5410.0,WEGE3,2017-12-31,0.072499997,2018-03-31,0.078499997,0.006000000000000005,0.08275862411415004,WEG S.A.,2017.0,13985987.0,9523830.0,1140942.0,6843307.0,7142680.0,16.45356645774459,16.069307636786576,0.5107026054006771,0.0815775104038063,0.1667237784305161,0.6446111870241156
5410,WEG,stayed,2017,2018,0.9838,2524,2615,font_heading,font_heading,2019-04-10,5410.0,WEGE3,2018-12-31,0.1025,2019-06-30,0.088,-0.014499999999999999,-0.14146341463414633,WEG S.A.,2018.0,15399850.0,11970090.0,1344148.0,7853257.0,7546593.0,16.54986832707668,16.29792159630288,0.4900432796423342,0.087283187823258,0.1711580303560675,-0.0288756388663832
5410,WEG,stayed,2018,2019,0.9795,2615,2633,font_heading,font_heading,2020-02-19,5410.0,WEGE3,2019-12-31,0.0965,2020-03-31,0.1,0.003500000000000003,0.0362694300518135,WEG S.A.,2019.0,15687641.0,13347434.0,1632455.0,8929990.0,6757651.0,16.568383762863693,16.406834714598045,0.4307627258935871,0.1040599411982974,0.1828059157960983,1.0484633569739947
