cd_cvm,year_prev,year_curr,cosine_similarity,ticker,window_start,window_end,stock_return,ar_market_adjusted,alpha_i,beta_mkt,beta_smb,beta_hml,beta_mom,n_est_obs,n_event_days,alpha_ar_sum,alpha_ar_compound
2437,2015,2016,0.9939,AXIA3,2017-03-27,2018-10-04,0.0283490826176229,-0.2615729633238164,0.002609804845195159,0.8040722873004507,0.18542920381751246,0.6627355905696111,0.25218760978008137,252,379,-1.063788412690263,-0.7426115454288074
2437,2016,2017,0.9904,AXIA3,2018-03-27,2019-10-04,0.7523680646688593,0.5287230806846239,-5.600535940288617e-05,1.8469085780473202,0.10268737501179882,0.23440740653503928,-0.23633716276586092,252,379,0.48478356699008085,0.384996236472146
2437,2017,2018,0.9843,AXIA3,2019-03-27,2020-09-30,-0.0945813141678112,-0.1239597702423417,0.000377126480904438,1.64256758405905,-0.797557500083516,1.8293616816177813,-1.1252721050732588,252,379,0.28721088155661256,0.13598476364971357
2437,2018,2019,0.9909,AXIA3,2020-03-27,2021-10-05,0.7362428842504745,0.2319602310455595,-0.00024561847004978834,1.2476424285864731,-0.4568603767331202,1.3010248870867147,0.0690884328497573,252,379,0.10792206907179436,-0.012541104005492354
2437,2019,2020,0.9892,AXIA3,2021-03-19,2022-09-22,0.3877182420228777,0.4062268529021998,-0.00022605296200524806,1.2975055530020223,-0.06467347159328041,0.8767182579843454,-0.22001255593897381,252,379,0.39765849247912316,0.3986277835942611
2437,2020,2021,0.9842,AXIA3,2022-03-18,2023-09-20,0.0302338847689673,0.0008835830499018,0.0009019689020641926,1.3022381919184778,-0.10286336706849641,0.38065674441054215,-0.4100170432820206,252,379,-0.28680694022853737,-0.2896187356731579
2437,2021,2022,0.8906,AXIA3,2023-03-13,2024-09-13,0.3019755409219191,-0.006016809062604,0.0001243124547966298,1.0662893526058561,-0.12601102257464092,0.3179959052369679,-0.10219175885957855,252,379,-0.13261589920905378,-0.1535796847221642
2437,2022,2023,0.9393,AXIA3,2024-05-14,2025-11-12,0.6134937238493723,0.3869264049993255,-0.0006763485355090245,1.2762724121126536,-0.07651953892355756,0.3246733346133158,-0.056139488803647095,252,379,0.62489571813511,0.766798772179696
2453,2015,2016,0.8806,CMIG4,2017-04-11,2018-10-22,0.1015521029558366,-0.2284194522652105,-0.00045197532776599454,1.2254518853827086,0.16855175869732125,0.7347178964904671,0.25121283959206137,252,379,-0.10418313484400848,-0.16978501219803765
2453,2016,2018,0.783,CMIG4,2019-04-01,2020-10-05,-0.2129679265806955,-0.2133295964460687,0.001305055229989627,1.2851268794752566,-0.08586476400346575,0.38798438292932086,-0.7575957868460925,252,379,-0.4566180915113477,-0.40911486449063217
2453,2018,2019,0.9514,CMIG4,2020-04-01,2021-10-08,0.9457308187894712,0.3557851118593196,-0.0007738804313919749,0.9748360890760379,-0.07830610987388109,0.3178348522486213,0.15952703719340183,252,379,0.43567670746246967,0.4555127950602371
2453,2019,2020,0.844,CMIG4,2021-03-30,2022-10-03,0.3330552145952172,0.3391759849833577,-0.00047145432152413203,1.1011895879006857,0.07684248101447994,0.3226790061063206,-0.11411038548288405,252,379,0.46953652878413654,0.5329766194891268
2453,2020,2021,0.9738,CMIG4,2022-03-29,2023-09-29,0.1019808743616559,0.1307191475172341,0.0012664849394215469,0.9009811250400132,-0.09429510864645681,0.35642957330156266,-0.42809245159076137,252,379,-0.337848981075636,-0.31920826697191473
2453,2021,2022,0.9487,CMIG4,2023-03-27,2024-09-27,0.3513314967736332,0.019639572375163,0.000338946465741888,1.251335654714466,-0.1938039918712731,0.6547097455659363,0.05528964385433273,252,379,-0.341329060913375,-0.31941791782144147
2453,2022,2023,0.7848,CMIG4,2024-03-21,2025-09-23,0.2310116086133415,0.0884821624748586,-0.0008275075703869166,0.8268341334221192,-0.05269398576957428,0.24492231873801246,0.13432381189202452,252,379,0.44282517632353924,0.4885981945753355
2577,2015,2018,0.7394,CESP6,2019-03-22,2020-09-25,0.1963414634146341,0.1615174939645398,0.0020734165252725843,0.6650315554191641,0.1964791866534573,-0.41055057314511234,-0.3187471636399396,252,379,-0.5307867466761587,-0.4421942156455355
3980,2015,2016,0.8057,GGBR4,2017-02-22,2018-09-04,0.1906941272726288,0.1014349033821091,0.0013966016641136485,1.1442145926782008,-0.631411577162841,1.4661105548977935,-0.6066527776085879,252,379,-0.370007852482914,-0.3552808022272612
