cd_cvm,year_prev,year_curr,cosine_similarity,diagnostic_prev,diagnostic_curr,ticker,window_start,window_end,stock_return,ar_market_adjusted,alpha_i,beta_mkt,beta_smb,beta_hml,beta_mom,n_est_obs,n_event_days,alpha_ar_sum,alpha_ar_compound
15253,2016,2017,0.9402,font_heading,font_heading,ENGI11,2018-03-14,2019-03-25,0.1800366587615969,0.0915884880497304,0.0006889748934239078,0.656865834916553,0.20660848350682387,-0.08465797528268626,0.21593802179429009,252,253,-0.05543561823970221,-0.0748911712674798
15253,2017,2018,0.9402,font_heading,font_heading,ENGI11,2019-03-21,2020-03-25,-0.1263285025481807,0.0987693687434722,0.0006877282200175185,0.6435137815319171,0.10769859405169963,-0.24241486769399428,-0.09946755539056809,252,253,-0.17149490069378465,-0.18255707661639442
15253,2018,2019,0.4419,font_heading,font_heading,ENGI11,2020-03-18,2021-03-25,0.0986267165768133,-0.6017991003196788,0.0006632950814095201,0.7005155700802312,0.0783434396827841,-0.06794262543527455,0.4658922512250716,252,253,-0.5719253784302397,-0.4647693667718136
15253,2019,2020,0.7589,font_heading,font_heading,ENGI11,2021-04-09,2022-04-13,0.1115510012704656,0.1190970262097236,-0.0011293791079538193,1.0279791438246997,0.2137662320286514,-0.2688580657349801,0.056713000659251805,252,253,0.4209255541011798,0.4869813637901126
15253,2020,2021,0.958,font_heading,font_heading,ENGI11,2024-01-22,2025-01-23,-0.2497478312688922,-0.2172187666563342,-0.00022523609011443452,0.9419477686730613,0.14025264994058984,0.2328181036642343,0.13782374453176618,252,253,-0.23254127683281686,-0.2211869394300623
15253,2021,2022,0.9378,font_heading,font_heading,ENGI11,2023-03-16,2024-03-21,0.2118559279374867,-0.027173329760078,-0.00014328488997358396,0.7373748999490781,-0.008726358026573358,0.06371133308850267,0.0212997853932356,252,253,0.019206816270047347,-0.007732077705739582
15253,2022,2023,0.8377,font_heading,font_heading,ENGI11,2024-03-15,2025-03-19,-0.1097152430230438,-0.1552143565357829,-0.0003274332659759971,0.9580366285520279,-0.019765155401168702,0.2495581388970865,0.1050901948748206,252,253,-0.09556698454377716,-0.10941907684020746
15253,2023,2024,0.9339,font_heading,font_heading,ENGI11,2025-03-18,2026-03-20,0.2933076553965632,-0.0470213949083888,-0.0006345925669701746,1.2383583227507513,0.1835534594484902,0.056531976102961054,-0.048768388993251977,252,253,0.15562207689589966,0.11893111303589321
17329,2016,2017,0.1425,font_heading,font_heading,EGIE3,2018-02-22,2019-03-01,0.3206806282512644,0.2293480151381424,-0.0006469480917153966,0.6589482801619945,0.11862012875062544,-0.16933004855426104,-0.16865305050531426,252,253,0.42016734498850006,0.4890307866787986
17329,2017,2018,0.9375,font_heading,font_heading,EGIE3,2019-02-19,2020-02-26,0.0784269661916727,-0.0040962791980321,0.0011064044011851602,0.5823884884222221,-0.1412661432227188,0.060994194144193874,-0.2727506351786264,252,253,-0.1560684013757828,-0.16077800797942432
17329,2018,2019,0.1336,font_heading,font_heading,EGIE3,2020-02-20,2021-03-02,-0.197083248960553,-0.1704971504600355,-0.0002067296082851468,0.768175341864662,0.041213920000720466,0.014418840164905744,0.1871892374214401,252,253,-0.2272535738163412,-0.23314450763373706
17329,2019,2020,0.9054,font_heading,font_heading,EGIE3,2021-04-20,2022-04-26,0.0251196172224765,0.1238113847002604,-0.0008639261310475012,0.7647909952075038,0.14760873025664784,-0.3033989664016262,0.025312894696417246,252,253,0.34473625160157756,0.3909928553646549
17329,2020,2021,0.2072,font_heading,font_heading,EGIE3,2022-02-14,2023-02-15,-0.0431885488690215,-0.0054442067011799,2.3717715568059508e-05,0.5559184301237221,-0.15829941232898276,-0.027790247042217255,-0.36603603946118396,252,253,0.061477547006427324,0.04435955383518597
17329,2021,2022,0.0935,font_heading,font_heading,EGIE3,2023-11-30,2024-12-02,-0.1411494251099379,-0.1246917044835898,-6.475441682853947e-05,0.48811260750863106,-0.08721595268953969,-0.0017080500927705855,-0.04159752791412389,252,253,-0.17820962389089587,-0.17451604560374756
17329,2022,2023,0.065,font_heading,font_heading,EGIE3,2024-02-27,2025-02-26,-0.1098348887772194,-0.0572819758124145,-0.00028714516093213696,0.44905691651286206,0.052566435312717916,-0.06944632961475959,0.00241956735843913,252,253,-0.05359560202359562,-0.06484100814520477
17329,2023,2024,0.4078,font_heading,font_heading,EGIE3,2025-02-20,2026-02-26,0.2961117193927529,-0.2007860219811497,-0.0005766047550039117,0.724406990108194,-0.07482826102273626,0.06976164771143759,-0.05969834882373646,252,253,0.17060874020316996,0.15136491117783546
17450,2015,2016,0.2697,font_heading,font_heading,RAIL3,2017-02-20,2018-03-02,0.4838709677419355,0.2324809046393596,0.003615163494228223,1.2203994350249099,0.7173879273538568,-0.0941281912665816,0.15857166755742053,252,253,-0.7996325180169539,-0.5714390330891884
17450,2016,2017,0.2308,font_heading,font_heading,RAIL3,2018-02-27,2019-03-08,0.4045584045584045,0.3075966821584259,0.00048559818011533764,1.2173316780437657,0.5315717268388065,0.06415573668052388,0.4990179036930556,252,253,0.16040601253691295,0.12403149734397378
17450,2017,2018,0.1469,font_heading,font_heading,RAIL3,2019-02-13,2020-02-18,0.2166841552990557,0.0170345221513046,0.001482465197447293,1.1195358718734028,0.23821456801557706,-0.5085022993782973,0.15322060429676498,252,253,-0.454381112515335,-0.38104795918945533
17450,2018,2019,0.164,font_heading,font_heading,RAIL3,2020-02-13,2021-02-23,-0.1823529411764706,-0.1785925142788791,0.00011876814914318435,0.8609692578410564,-0.060870794230368924,-0.1151702270268441,0.30285965035456675,252,253,-0.27449057811077615,-0.2955616852599744
17450,2019,2020,0.091,font_heading,font_heading,RAIL3,2021-06-01,2022-06-06,-0.1456674473067917,-0.0047026398991215,-0.0010672026039170053,1.1272643157041986,0.03618182377391976,-0.4781366857326338,-0.2620491935239823,252,253,0.5314111732435765,0.6329218413922082
17450,2023,2024,0.9698,font_heading,font_heading,RAIL3,2025-02-20,2026-02-26,-0.1005949161709032,-0.5974926575448058,-0.0005859092898586762,1.253653570071228,0.2446951463596758,-0.39107631908208446,0.0020580170613950163,252,253,-0.3203439472135682,-0.3243909187450369
17671,2015,2016,0.7642,font_heading,font_heading,VIVT3,2017-02-21,2018-03-05,0.1531200839014157,-0.0926483961517383,-0.0004609633110363848,0.7392441929462672,-0.1923681386662029,0.12147631688524213,0.20318894604321788,252,253,0.07474783226445411,0.040707947463441974
17671,2016,2017,0.6651,font_heading,font_heading,VIVT3,2018-02-21,2019-02-28,-0.0034658040665433,-0.1142424268038659,2.8656978575025162e-05,0.4560970844547662,0.20720924711359245,0.0567904216286004,-0.22477143157533258,252,253,-0.07983904030718406,-0.10159965347168676
17671,2017,2018,0.9209,font_heading,font_heading,VIVT3,2019-02-20,2020-02-27,0.1101871101871103,0.0434959022392154,-0.0003372986023352236,0.603611668808936,-0.10965652140863771,-0.34721562588450033,-0.19836217868367748,252,253,0.23279781133982003,0.22609870659195552
17671,2018,2019,0.735,font_heading,font_heading,VIVT3,2020-02-19,2021-03-01,-0.1650279545016386,-0.1119649837573046,9.666365449609483e-05,0.3747231227935337,0.009307654154363201,0.2928360536989234,0.25103763309346777,252,253,-0.21961929305772757,-0.24781114925708936
17671,2019,2020,0.8651,font_heading,font_heading,VIVT3,2021-02-23,2022-02-24,0.1046331190423408,0.1361845391638987,-0.00040904879005205467,0.5703605172269395,-0.17265513660214524,0.012413823891374187,-0.1855456955054631,252,253,0.23924802167059311,0.24674870640516944
17671,2020,2021,0.7395,font_heading,font_heading,VIVT3,2022-02-22,2023-02-27,-0.1962902568283734,-0.1326828911915424,0.0005742687601828388,0.42662446455154696,-0.13842848927313375,-0.025539947729532414,-0.2529178089897819,252,253,-0.3076667890348434,-0.2819983771704171
17671,2023,2024,0.8269,font_heading,font_heading,VIVT3,2025-02-25,2026-03-03,0.5543092166760142,0.1008594887440887,-0.00016641459457812156,0.9760011068338714,0.07789204754975732,0.17081211836176577,0.13581512768836507,252,253,0.18158801503975042,0.15222486132542334
17973,2015,2016,0.8377,font_heading,font_heading,COGN3,2017-03-22,2018-04-02,0.0416988416312815,-0.2911829898917941,0.0005449535416476632,1.3140101768645938,0.3899695996360878,-0.8893320409360813,0.035092016933108205,252,253,-0.38592160404168524,-0.34692918868052625
17973,2016,2017,0.9774,font_heading,font_heading,COGN3,2018-03-16,2019-03-27,-0.2869924295191333,-0.3696548275829945,-0.0005661476137461573,1.1310438598713168,0.06458322749613596,-0.6378401494279804,0.11068065188396353,252,253,-0.07705934336538094,-0.15494712296623847
17973,2017,2018,0.4531,font_heading,font_heading,COGN3,2019-06-21,2020-06-26,-0.4149034038562115,-0.3347357578987513,-0.0009196955754556569,1.2731583956585133,-0.09581542475752425,-0.2423147672584478,-0.49053761447905114,252,253,0.0995124532782882,-0.045832738761639735
18376,2015,2016,0.975,font_heading,font_heading,ISAE4,2017-02-23,2018-03-07,0.0270434518383471,-0.240104319649907,0.0003866951924090231,0.3409999673682207,0.08754520457055996,0.1847822754626682,0.27193064982213766,252,253,-0.2481229894817186,-0.23411904058023247
18376,2016,2017,0.8778,font_heading,font_heading,ISAE4,2018-02-26,2019-03-07,0.1488855869242198,0.0725897674257998,-0.0006396298521785165,0.40160049432430833,-0.07466835291778176,0.20629919128573287,-0.05838269100314325,252,253,0.2265702839484957,0.21818660964359737
18376,2017,2018,0.7107,font_heading,font_heading,ISAE4,2019-02-28,2020-03-06,0.1632124352331605,0.1379737847637061,0.0004332551885229942,0.5254280985986173,0.06105150488120215,-0.08612185833786129,0.023034766528137143,252,253,-0.014889681972977215,-0.033694758388501556
18376,2020,2021,0.0805,font_heading,font_heading,ISAE4,2022-02-23,2023-02-28,-0.129251700680272,-0.0660802786670712,-8.243074137264923e-05,0.6366339968199217,-0.17714092640569112,0.37930767146771693,-0.11905318682361452,252,253,-0.10338409473307839,-0.11139917346303263
18376,2021,2022,0.0654,font_heading,font_heading,ISAE4,2023-02-23,2024-02-29,0.1616389013957677,-0.0375113768708126,-0.00048295600312872904,0.503898619813817,-0.03856961638946871,0.27231080908486294,-0.030797965756807405,252,253,0.029714061907451045,0.006550328832904739
18465,2015,2016,0.9488,font_heading,font_heading,UGPA3,2017-02-22,2018-03-06,0.0657856093979443,-0.1829909170554293,-0.0003815852132138302,0.6007861015013537,-0.15841858576298096,-0.19190442431462879,0.001022290496832376,252,253,0.0274361040555222,0.01293729732555704
18465,2016,2017,0.9252,font_heading,font_heading,UGPA3,2018-02-21,2019-02-28,-0.3199643493761142,-0.4307409721134367,-7.097962209284269e-05,0.8634660383443503,0.12607155056153593,-0.5441477242343709,-0.3486813335602549,252,253,-0.2919372196782528,-0.2959184704872546
18465,2017,2018,0.9189,font_heading,font_heading,UGPA3,2019-02-20,2020-02-27,-0.2996891570671055,-0.3663803650150005,-0.0015536534041882069,1.12411533118015,-0.1393725553750758,-0.3787324088578943,-0.7325834810864116,252,253,0.19436887425799587,0.1596208056673074
18465,2020,2022,0.6999,font_heading,font_heading,UGPA3,2023-02-15,2024-02-23,1.3272311212814647,1.1464048011691,0.000869221335984026,1.314393484055275,-0.3725131271533556,-0.16023783085462134,-0.4410115824209995,252,253,0.5693381051569002,0.7013498924544428
18465,2022,2023,0.5113,font_heading,font_heading,UGPA3,2024-02-28,2025-02-27,-0.4400785854616895,-0.3989241749234585,0.0023820699990487306,0.9215155593078753,-0.052089469009114174,0.19385178036815107,0.13574206507727826,252,253,-1.1460835574173804,-0.6944995486761787
18465,2023,2024,0.2829,font_heading,font_heading,UGPA3,2025-02-26,2026-03-04,0.5933456561922366,0.1076651518414262,-0.0018716225002771611,1.5825182651272138,0.08002586508897067,-0.15031051079153035,-0.12580554889447484,252,253,0.5440138764502083,0.5894006147527133
18660,2015,2016,0.9124,font_heading,font_heading,CPFE3,2017-03-23,2018-04-03,-0.0363139398672393,-0.3683209871587968,0.0006107875288598697,0.46859278308345265,0.04469721603621829,-0.1984092877779121,-0.3050174059045785,252,253,-0.2785456128213554,-0.26535018058654514
18660,2016,2017,0.4813,font_heading,font_heading,CPFE3,2018-03-27,2019-04-05,0.2065573770491804,0.0478599726828934,-0.0006048157274699522,0.3645010291101787,-0.04716486753467032,-0.27905937302046635,-0.08101055866950299,252,253,0.3274081614856652,0.3612742493975296
18660,2017,2018,0.5703,font_heading,font_heading,CPFE3,2019-03-28,2020-04-01,-0.145040650406504,0.1031053717863503,0.0009542202846822154,0.385943688813825,0.10502822346041821,-0.26387952691861,0.04753613065192439,252,253,-0.32762595367938496,-0.3044840347859282
18660,2018,2019,0.9025,font_heading,font_heading,CPFE3,2020-03-09,2021-03-16,-0.1067647058823528,-0.4315293084254821,0.00013062502482027208,0.5449187451068251,0.17503441238051226,-0.046670749213535284,0.3625463995237933,252,253,-0.3446684214651708,-0.32348231832568874
18660,2019,2020,0.9289,font_heading,font_heading,CPFE3,2021-03-31,2022-04-05,0.0877712031558186,0.0684677804406725,-0.0005132180504418252,0.8714307883990204,0.24441220550278103,-0.42425290953871114,-0.07037721805294048,252,253,0.24778813088620222,0.24167347396174876
18660,2020,2021,0.5917,font_heading,font_heading,CPFE3,2022-03-17,2023-03-20,-0.0752755905511811,0.0322043745308125,0.0005086285749335683,0.6023548559379084,-0.04150595265052965,0.10198971490418807,-0.33771491147924315,252,253,-0.043720373219719486,-0.08064024088130595
18660,2021,2022,0.6326,font_heading,font_heading,CPFE3,2023-03-16,2024-03-21,0.0955109837631327,-0.143518273934432,0.0004493434017980156,0.9057465586077816,-0.1048763280618831,0.009839291351783325,0.052051977579458064,252,253,-0.2610512343285449,-0.2441399980194906
18660,2022,2023,0.9719,font_heading,font_heading,CPFE3,2024-03-21,2025-03-25,0.1200232490555071,0.089521036054847,-0.0007876879331531667,0.7802961347345705,-0.11637868142542494,0.1587219438162025,0.10373439232600618,252,253,0.2703980225423699,0.28777359700330973
18660,2023,2024,0.4466,font_heading,font_heading,CPFE3,2025-02-26,2026-03-04,0.3541783510936624,-0.1315021532571478,-2.223760625268763e-05,0.7163035610806188,-0.02361370977719849,-0.17093074809224698,0.05198670921503282,252,253,0.09043429295902843,0.06537936434403413
18724,2016,2017,0.9143,font_heading,font_heading,BRAP4,2018-03-21,2019-04-01,0.0248524389427791,-0.1055112294510691,0.00040953449168324807,0.704419017498507,-0.827029506573796,1.1819154708125845,0.4650840207569851,252,253,-0.3218287022826415,-0.3380266047160341
18724,2017,2018,0.8307,font_heading,font_heading,BRAP4,2019-03-28,2020-04-01,-0.0431654678557456,0.2049805543371088,-0.00032127497227702926,0.775524409316995,-0.12278112706481917,0.41070403937252814,0.8949930744053382,252,253,0.12759799456555845,0.06674555159485562
18724,2018,2019,0.3885,font_heading,font_heading,BRAP4,2020-03-26,2021-04-05,1.3583245332348426,0.8460487106408434,0.0013294205532352287,1.019661450848742,-0.4287455308014744,0.599323707456004,-0.5985902058243328,252,253,0.1726199463826981,0.11063808121880392
18724,2019,2020,0.8777,font_heading,font_heading,BRAP4,2021-03-25,2022-03-30,0.3162109918807363,0.2589814031074715,0.0018200125215425613,0.5524933827322764,-0.530974792905381,0.8796193459896796,0.0531874332624868,252,253,-0.2245706287055649,-0.24454516601173515
18821,2015,2016,0.9292,font_heading,font_heading,MOTV3,2017-03-06,2018-03-14,-0.2972222222222221,-0.5943157251149122,-0.00030210865909683667,1.2682030057062466,0.7002048263097443,-0.5998158545119795,0.16083654680103046,252,253,-0.6120280989674125,-0.4726464322354452
18821,2016,2017,0.9179,font_heading,font_heading,MOTV3,2018-02-27,2019-03-08,-0.0023400936037442,-0.0993018160037227,-0.0027857517036571325,1.2621722149587442,0.6820660321972538,-0.8536424920407684,-0.07023248299018883,252,253,0.890690072181721,1.2961602665663956
18821,2017,2018,0.9436,font_heading,font_heading,MOTV3,2019-03-21,2020-03-25,0.0731707317073169,0.2982686029989698,-6.931623188531503e-05,1.1352690637227418,-0.17758228727295033,-0.38590239981384444,-0.907615918763419,252,253,0.5775703675958087,0.6740372135565633
18821,2018,2019,0.2957,font_heading,font_heading,MOTV3,2020-03-05,2021-03-12,-0.1798045602605863,-0.2964711617168646,0.000267056285812633,1.1911866830363311,0.11980886314339666,-0.5088536928368907,0.027990367838949565,252,253,-0.26588510315536357,-0.2828330585618427
18821,2019,2020,0.5605,font_heading,font_heading,MOTV3,2021-03-04,2022-03-09,0.060189165950129,0.0494502523430238,-0.0016965633458959563,1.293694945441767,-0.038378436164266796,-0.2900784289230871,0.1266645089815313,252,253,0.6079953730706245,0.7568806842697979
18821,2020,2021,0.8221,font_heading,font_heading,MOTV3,2022-02-24,2023-03-01,-0.1216760676873488,-0.0570907175180219,0.0012614982043318668,0.9156911298119335,0.03213530555768149,-0.38798885791326343,-0.5867540235028377,252,253,-0.08095044893374156,-0.10920858987652327
18821,2021,2022,0.6657,font_heading,font_heading,MOTV3,2023-02-15,2024-02-23,0.2365107913669066,0.0556844712545419,0.0003525971894665571,1.0167455331875195,-0.008549317799136424,-0.2968350940863867,-0.1665982504131757,252,253,0.056951883467689396,0.03783967158866597
18821,2022,2023,0.9375,font_heading,font_heading,MOTV3,2024-02-08,2025-02-11,-0.1455085374907201,-0.1322867255800924,9.671886091844697e-07,0.7717139137559437,0.2891813678355968,0.020582578064441165,-0.03236143749586607,252,253,-0.14803787907456703,-0.15157231303305163
19445,2015,2016,0.8349,font_heading,font_heading,CSMG3,2017-03-09,2018-03-19,0.0482057931258106,-0.2510550440656027,0.003554011709814643,0.543653315540785,0.16840208948069846,0.379231353885198,0.22642125472089839,252,253,-1.151469359218949,-0.7061679932984548
19445,2016,2017,0.7473,font_heading,font_heading,CSMG3,2018-02-23,2019-03-06,0.346024636135728,0.2667100179591086,-0.001118338769740536,0.5926843084199795,0.37149304040179193,0.20339215424294171,0.2153433355742263,252,253,0.511230818876232,0.5971576812815418
19445,2017,2018,0.792,font_heading,font_heading,CSMG3,2019-02-28,2020-03-06,-0.0960451975786923,-0.1212838480481467,0.00045382509457431717,0.7885880889406591,-0.1663954747056438,0.7327746488381236,-0.6337946044475088,252,253,-0.14081233199653195,-0.159328352709057
19445,2018,2019,0.1308,font_heading,font_heading,CSMG3,2020-03-19,2021-03-26,0.1632974530944348,-0.5164566291922894,-0.0011442880914344137,0.7157349232921122,0.14131268823502283,0.5638729187722282,0.4438692789773244,252,253,-0.04750133902568439,-0.11754153313542115
19445,2019,2020,0.9387,font_heading,font_heading,CSMG3,2021-04-20,2022-04-26,-0.1572026300059773,-0.0585108625281934,-0.0013548508058155721,0.9320763997915671,0.26709290390487717,-0.06469008715161065,0.017477445149502197,252,253,0.3389315104492049,0.34579699895601346
19445,2020,2021,0.1768,font_heading,font_heading,CSMG3,2022-06-13,2023-06-16,0.6592592592592592,0.5017492527464731,-0.00017950919686678438,0.8704564783225819,-0.23527181839701067,0.44887697580323904,-0.46624302817907076,252,253,0.3609563991926445,0.3557406655417392
19445,2021,2022,0.8182,font_heading,font_heading,CSMG3,2023-03-21,2024-03-26,0.3909626719056973,0.1348699105842747,0.0007927090265235214,0.9997864032121806,0.08819946398906171,0.4581361266283454,-0.11548263455076666,252,253,-0.24634787325358984,-0.2513119533377811
19445,2022,2023,0.2108,font_heading,font_heading,CSMG3,2024-03-21,2025-03-25,0.0336700336700337,0.0031678206693737,5.942135424944606e-05,0.6175772057838765,0.1917374375490156,0.12367930783440417,0.08192701684853279,252,253,-0.009410573205109157,-0.04981393570104775
19445,2023,2024,0.1883,font_heading,font_heading,CSMG3,2025-03-24,2026-03-26,1.383005977796755,0.9915144589708876,0.0004317095182511166,0.5335976305158963,0.10622128747895371,0.4469279968494898,0.019925941169444857,252,253,0.5249986829416037,0.6252605512037108
19550,2017,2018,0.084,font_heading,font_heading,NATU3,2019-02-28,2020-03-06,0.6453079785035138,0.6200693280340595,0.0018035475634809064,1.0482663384438293,0.32762846278370955,-0.8825944955380971,-0.049272669904236496,252,253,0.0644321376988142,-0.0019037348095837237
19550,2018,2019,0.1436,font_heading,font_heading,NATU3,2020-03-05,2021-03-12,0.1845772455099981,0.0679106440537198,0.0017776917660974887,0.9062008567339064,-0.057421391159662855,-0.2955345765747934,0.5222466063410355,252,253,-0.3826238829846045,-0.3742568019533614
19550,2019,2020,1.0,font_heading,font_heading,NATU3,2021-03-31,2022-04-05,-0.4212712920648109,-0.440574714779957,0.0007375892140165747,1.201360701001597,0.4406974413928263,-0.6098563362513127,0.5713018946801977,252,253,-0.751484394260789,-0.5737452483311485
19550,2020,2021,1.0,font_heading,font_heading,NATU3,2022-03-29,2023-03-30,-0.4948148148148148,-0.3589915199488835,-0.0017312657465616815,0.9391465779862647,0.37687871478710017,-1.0761114280686206,-0.4983664132843483,252,253,0.5231888750140113,0.4681526813298167
19550,2021,2022,1.0,font_heading,font_heading,NATU3,2023-03-16,2024-03-21,0.3564575645756456,0.1174283068780808,0.0007524898542457171,1.0025947172339509,-0.1610685920583103,-0.3369356730642649,-1.2979507136182853,252,253,0.2585924176567771,0.20221154997617452
19550,2022,2024,1.0,font_heading,font_heading,NATU3,2025-03-13,2026-03-17,-0.3097345132743363,-0.7456934429249786,-0.00050281186547544,0.998618123270978,-0.037358018900839715,0.33017735577597973,-0.5789152755383875,252,253,-0.39421725740240476,-0.44197355751108924
19739,2016,2017,0.8077,font_heading,font_heading,RENT3,2018-03-14,2019-03-25,0.141396332933142,0.0529481622212755,0.002411282498000073,0.9349549372236108,0.1735775042417056,-0.7423141953327306,0.2803624327927792,252,253,-0.3610113024276652,-0.33178737481386
19739,2017,2018,0.611,font_heading,font_heading,RENT3,2019-02-21,2020-02-28,0.5299117644525086,0.4552273482101159,0.0015133423146755564,1.546447088977847,0.29402356074588243,-0.9922527929600988,0.29987172941922785,252,253,-0.11790099207711899,-0.1357064682217487
19739,2018,2019,0.9874,font_heading,font_heading,RENT3,2020-03-10,2021-03-17,0.4250297974357018,0.161134445654143,0.0007666409216860289,0.9998010815122803,0.01888902111613272,-0.06141524347501254,0.5839468645206662,252,253,-0.054808414652545545,-0.1631477473661177
19739,2019,2020,0.7781,font_heading,font_heading,RENT3,2021-02-25,2022-03-02,-0.0551286335699982,-0.0811160252866011,0.0006307370426707681,1.3244291858373551,0.3565842078072799,-0.6377145715784438,0.5324141862476384,252,253,-0.15714266259966336,-0.18352381608081514
19739,2020,2021,0.9807,font_heading,font_heading,RENT3,2022-02-22,2023-02-27,-0.1085148636600212,-0.0449074980231902,0.0008466138850296399,1.1955601704306176,0.20247247960778317,-0.9713911443776271,-0.1519281489898067,252,253,0.07269335109111834,0.044764073687461714
19739,2021,2022,0.7482,font_heading,font_heading,RENT3,2023-03-28,2024-04-03,-0.0267496191427563,-0.2850218606360435,0.0009495383765217031,1.2452807813159787,0.32639254044313704,-0.2518307496267534,-0.10724372413902994,252,253,-0.4170201575673077,-0.3538672594762555
19739,2022,2023,0.9431,font_heading,font_heading,RENT3,2024-03-12,2025-03-14,-0.3858346618496252,-0.3959331330072794,-0.0006583100722520982,1.3413636681686452,0.7297964165190277,-0.3004976746648651,0.054624792659456044,252,253,-0.19839260396263064,-0.22790662823138053
19739,2023,2024,0.9492,font_heading,font_heading,RENT3,2025-02-27,2026-03-05,0.7629166535105723,0.3168802442328027,-0.0014927396507970496,1.2247309299243763,0.5234219516922057,-0.4485674681117511,-0.7466733036954991,252,253,0.5769369164838353,0.6501279329201348
19836,2015,2016,0.3836,font_heading,font_heading,CSAN3,2017-02-16,2018-02-28,0.0228773584905659,-0.2357607977432869,0.0007468409152397294,0.9003026846070696,-0.015517421513084925,0.09451312683496443,0.3272260926895135,252,253,-0.40828719778217204,-0.3550370770185062
19836,2016,2017,0.1208,font_heading,font_heading,CSAN3,2018-03-26,2019-04-04,0.034125676629795,-0.0977991361460814,-0.0004947953215446418,0.9402695523520416,-0.023355894254040173,0.026976179166756202,-0.005595976336217112,252,253,0.09206353966555504,0.04290827825480781
19836,2017,2018,0.0364,font_heading,font_heading,CSAN3,2019-02-14,2020-02-19,0.8992974238875875,0.7105253684826491,-0.00024372299613401542,1.0077695431579583,0.04236961253295221,-0.22869273100215723,-0.28315286386239835,252,253,0.5938316282257579,0.7567839646126804
19836,2018,2019,0.8012,font_heading,font_heading,CSAN3,2020-02-14,2021-02-24,0.0425634824667471,0.0313108847819978,0.0017623375860589515,1.0500661382695848,0.02973537944190381,0.1847045823224464,-0.04412065722888516,252,253,-0.331464056786178,-0.32559959476689404
19836,2019,2020,0.6366,font_heading,font_heading,CSAN3,2021-02-11,2022-02-16,0.0611111111111111,0.0956365584650595,-0.0001416900524656428,1.0364210852497662,-0.10637375946732408,-0.17110284303989404,0.28254373464723226,252,253,0.18767438560899985,0.167333147314356
19836,2020,2021,0.7942,font_heading,font_heading,CSAN3,2022-02-24,2023-03-01,-0.2784007801072647,-0.2138154299379379,0.00045001906280611986,1.0135753399593763,0.11144509909417821,-0.29240161562218897,-0.14316821728138626,252,253,-0.21348399394544854,-0.21957173493429338
19836,2021,2022,0.7254,font_heading,font_heading,CSAN3,2023-02-28,2024-03-05,0.0914552736982643,-0.129318136263794,-0.00023394056347005553,1.2249322612664777,-0.247705811446785,-0.4092003294523244,-0.11329348281882315,252,253,0.1461730471283209,0.13483049412329784
19836,2022,2023,0.5721,font_heading,font_heading,CSAN3,2024-05-29,2025-06-03,-0.3829479768786128,-0.503877884215814,-0.0008906070279377086,1.623607100407495,-0.04763593801998121,-0.07987326835596961,0.09083243945388036,252,253,-0.314255597370899,-0.2976598383595912
19836,2023,2024,0.1275,font_heading,font_heading,CSAN3,2025-03-10,2026-03-12,-0.2045133991537376,-0.644325338467923,-0.0023936257794258025,1.600592656703192,-0.12659467380357922,0.3071979487006903,-0.6203704020937415,252,253,0.08504459739476723,-0.02628333680479855
19992,2015,2016,0.9094,font_heading,font_heading,TOTS3,2017-02-22,2018-03-06,0.21400000044856,-0.0347765260048136,-0.0013091312917612205,0.7840519745575163,0.36618913528323294,-0.9754985513989354,0.04207935054399696,252,253,0.334140586919808,0.34983609606320987
19992,2016,2017,0.8736,font_heading,font_heading,TOTS3,2018-02-07,2019-02-18,0.1414141414141414,-0.0246327713973228,-0.0001727290515786663,0.4888649522020834,0.4608693223356063,-0.729370459514727,-0.2325447978679866,252,253,0.3029712971958134,0.29254378941866976
19992,2017,2018,0.9355,font_heading,font_heading,TOTS3,2019-02-13,2020-02-18,1.5974842764150945,1.3978346432673434,0.00029499511469742554,0.9152180174978799,0.44510164795525,-0.6128660056297295,-0.10794609656999593,252,253,0.7138653508770325,0.9469869547707304
19992,2018,2019,0.8793,font_heading,font_heading,TOTS3,2020-02-12,2021-02-22,0.2815051022042738,0.3158434857872627,0.0024654593332650698,0.5208033917885275,0.30343170273469744,-0.5224952499661766,0.30267910536338405,252,253,-0.2517051606576979,-0.300533976953004
19992,2021,2022,0.8583,font_heading,font_heading,TOTS3,2023-02-14,2024-02-22,0.0650134048257373,-0.1426081720836416,0.0017544647406094378,1.111015778779362,0.17387634874358043,-0.9238108107088687,-0.18775876264702168,252,253,-0.22491269833445443,-0.2292997278186324
19992,2022,2023,0.9258,font_heading,font_heading,TOTS3,2024-02-07,2025-02-10,0.0316590563165906,0.0653496555398297,-1.1515371186632023e-05,1.160875629428084,-0.026371354517628877,-0.13658808129919503,-0.09138991876568098,252,253,0.1616069579180427,0.1286189672203526
19992,2023,2024,0.8729,font_heading,font_heading,TOTS3,2025-02-12,2026-02-18,0.161875945537065,-0.333669929485979,0.00118418370894532,1.1054594218865077,0.1987033389067022,-0.5654341252838373,-0.46824670683209935,252,253,-0.45870081046339306,-0.40666691775074937
20010,2015,2016,0.3184,font_heading,font_heading,EQTL3,2017-09-25,2018-10-03,-0.0319253431564363,-0.1505377454783052,2.3483791574421413e-05,0.5409566173420952,0.030925411364038688,-0.08119273085452866,0.21244820985953092,252,253,-0.13241560870627928,-0.1405900263161528
