cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,group,prev_ok,curr_ok,both_ok,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
17892,2019,2020,0.9797,209175,222689,dropped_or_delisted,True,True,True,STBP3,2021-03-08,2021-03-08,2021-03-10,0.09245283018867934,0.019572182225405355,0.07288064796327398
17892,2020,2021,0.9741,222689,231887,dropped_or_delisted,True,True,True,STBP3,2022-03-10,2022-03-10,2022-03-14,-0.051169590643274754,-0.03286474690605479,-0.018304843737219967
17892,2021,2022,0.8717,231887,222476,dropped_or_delisted,True,True,True,STBP3,2023-11-29,2023-11-29,2023-12-01,0.027511961722488154,0.016004912272469696,0.011507049450018458
17892,2022,2023,0.9467,222476,196734,dropped_or_delisted,True,True,True,STBP3,2024-03-20,2024-03-20,2024-03-22,0.12637828668363027,-0.016245752269335,0.14262403895296527
17892,2023,2024,0.9412,196734,206047,dropped_or_delisted,True,True,True,STBP3,2025-02-20,2025-02-20,2025-02-24,0.0,-0.01723503137681659,0.01723503137681659
17973,2015,2016,0.9269,147610,129151,stayed,True,True,True,COGN3,2017-03-22,2017-03-22,2017-03-24,-0.0015444016991995602,0.005233359371826785,-0.006777761071026345
17973,2016,2017,0.9534,129151,141798,stayed,True,True,True,COGN3,2018-03-16,2018-03-16,2018-03-20,0.0034411558153171207,-0.008513487660225638,0.011954643475542759
17973,2017,2018,0.8588,141798,191150,stayed,True,True,True,COGN3,2019-06-21,2019-06-21,2019-06-25,-0.019319227239754988,-0.018817283355193393,-0.0005019438845615953
17973,2018,2019,0.5455,191150,214057,stayed,True,True,True,COGN3,2020-03-30,2020-03-30,2020-04-01,-0.2351778656521739,-0.049206934453455475,-0.18597093119871844
17973,2019,2020,0.8961,214057,267371,stayed,True,True,True,COGN3,2021-03-31,2021-03-31,2021-04-05,0.02261306537802077,0.007585456418606862,0.015027608959413907
17973,2020,2021,0.9657,267371,230733,stayed,True,True,True,COGN3,2022-03-24,2022-03-24,2022-03-28,0.19047619047619047,-0.0026469743578716454,0.1931231648340621
17973,2021,2022,0.958,230733,216974,stayed,True,True,True,COGN3,2023-09-21,2023-09-21,2023-09-25,-0.007575757499999947,-0.0018979715450636592,-0.0056777859549362875
17973,2022,2023,0.9741,216974,237067,stayed,True,True,True,COGN3,2024-03-20,2024-03-20,2024-03-22,-0.08921933079725275,-0.016245752269335,-0.07297357852791775
17973,2023,2024,0.9728,237067,226329,stayed,True,True,True,COGN3,2025-03-12,2025-03-12,2025-03-14,0.01744186028664152,0.0411226067404844,-0.023680746453842882
18465,2019,2020,0.9684,238178,262783,stayed,True,True,True,UGPA3,2021-02-25,2021-02-25,2021-03-01,-0.047256097560975596,-0.017117337494285345,-0.03013876006669025
18465,2022,2023,0.9442,261976,247201,stayed,True,True,True,UGPA3,2024-02-28,2024-02-28,2024-03-01,-0.037000654878847405,-0.007491504580331321,-0.029509150298516085
18465,2023,2024,0.9453,247201,195504,stayed,True,True,True,UGPA3,2025-02-26,2025-02-26,2025-02-28,0.02464571780653113,-0.01578616946508471,0.04043188727161584
18660,2015,2016,0.9557,197873,204333,stayed,True,True,True,CPFE3,2017-03-23,2017-03-23,2017-03-27,0.007028504490433463,0.012239734465760543,-0.005211229975327081
18660,2016,2017,0.9632,204333,193962,stayed,True,True,True,CPFE3,2018-03-27,2018-03-27,2018-03-29,0.020901639344262257,0.01858425294467536,0.002317386399586896
18660,2017,2018,0.9387,193962,187251,stayed,True,True,True,CPFE3,2019-03-28,2019-03-28,2019-04-01,-0.034146341463414664,0.01764518173421581,-0.051791523197630474
18660,2018,2019,0.9593,187251,179949,stayed,True,True,True,CPFE3,2020-03-09,2020-03-09,2020-03-11,-0.05588235294117638,-0.010411283276323569,-0.045471069664852815
18660,2019,2020,0.9497,179949,203980,stayed,True,True,True,CPFE3,2021-03-31,2021-03-31,2021-04-05,0.00591715976331364,0.007585456418606862,-0.0016682966552932221
18660,2020,2021,0.9231,203980,224367,stayed,True,True,True,CPFE3,2022-03-17,2022-03-17,2022-03-21,0.02425196850393707,0.027222319649037097,-0.0029703511451000253
18660,2021,2022,0.9068,224367,230608,stayed,True,True,True,CPFE3,2023-03-16,2023-03-16,2023-03-20,-0.06526583890480742,-0.02428363954597046,-0.04098219935883696
18660,2022,2023,0.8542,230608,218410,stayed,True,True,True,CPFE3,2024-03-21,2024-03-21,2024-03-25,0.016855565242662074,-0.0095748571476727,0.026430422390334773
18660,2023,2024,0.9631,218410,217483,stayed,True,True,True,CPFE3,2025-02-26,2025-02-26,2025-02-28,-0.016264722378014573,-0.01578616946508471,-0.0004785529129298638
18724,2015,2016,0.6122,17727,69869,stayed,True,True,True,BRAP4,2017-03-21,2017-03-21,2017-03-23,0.011505273266854354,0.008739548529168584,0.0027657247376857708
18724,2016,2017,0.9367,69869,90033,stayed,True,True,True,BRAP4,2018-03-21,2018-03-21,2018-03-23,-0.0323081700944754,-0.007053589700410479,-0.02525458039406492
18724,2017,2018,0.8036,90033,92344,stayed,True,True,True,BRAP4,2019-03-28,2019-03-28,2019-04-01,0.0788096796704072,0.01764518173421581,0.061164497936191387
18724,2018,2019,0.8158,92344,76006,stayed,True,True,True,BRAP4,2020-03-26,2020-03-26,2020-03-30,0.005631820019015521,-0.03950834426505023,0.045140164284065754
18724,2019,2020,0.8867,76006,69329,stayed,True,True,True,BRAP4,2021-03-25,2021-03-25,2021-03-29,0.10396119649191538,0.014670957952490626,0.08929023853942475
18724,2020,2021,0.9452,69329,64339,stayed,True,True,True,BRAP4,2022-03-29,2022-03-29,2022-03-31,0.004860267314702238,-0.0001244853003607993,0.004984752615063037
18724,2021,2022,0.9589,64339,64426,stayed,True,True,True,BRAP4,2023-03-27,2023-03-27,2023-03-29,0.03072734344612993,0.021290659108961885,0.009436684337168044
18724,2022,2023,0.5236,64426,12052,stayed,True,True,True,BRAP4,2024-03-27,2024-03-27,2024-04-01,0.01714845663890263,-0.005483331508610356,0.022631788147512988
18724,2023,2024,0.9308,12052,11290,stayed,True,True,True,BRAP4,2025-03-25,2025-03-25,2025-03-27,0.013789299503585317,0.008185650858283378,0.00560364864530194
18821,2015,2016,0.979,304976,325975,stayed,True,True,True,MOTV3,2017-03-06,2017-03-06,2017-03-08,-0.02777777777777779,-0.02446964842601229,-0.0033081293517654986
19445,2015,2016,0.941,168385,162910,stayed,True,True,True,CSMG3,2017-03-09,2017-03-09,2017-03-13,0.07565931712062257,0.014694845864913653,0.06096447125570892
19445,2016,2017,0.9347,162910,164794,stayed,True,True,True,CSMG3,2018-02-23,2018-02-23,2018-02-27,-0.008062709968211124,-0.004098828271238419,-0.003963881696972704
19445,2017,2018,0.9258,164794,187088,stayed,True,True,True,CSMG3,2019-02-28,2019-02-28,2019-03-06,-0.029862792736077393,-0.014306526120646423,-0.01555626661543097
19445,2018,2019,0.9016,187088,222334,stayed,True,True,True,CSMG3,2020-03-19,2020-03-19,2020-03-23,-0.08821212914460175,-0.06969200284494192,-0.018520126299659823
19445,2019,2020,0.9399,222334,204242,stayed,True,True,True,CSMG3,2021-04-20,2021-04-20,2021-04-23,-0.019127316198445876,0.0038985693973587754,-0.02302588559580465
19445,2020,2021,0.9455,204242,210979,stayed,True,True,True,CSMG3,2022-06-13,2022-06-13,2022-06-15,0.003292181069958877,0.0020335643380808843,0.0012586167318779928
19445,2021,2022,0.9606,210979,196766,stayed,True,True,True,CSMG3,2023-03-21,2023-03-21,2023-03-23,-0.006548788474132317,-0.030414325492957195,0.02386553701882488
19453,2015,2016,0.9923,197825,215135,dropped_or_delisted,True,True,True,ECOR3,2017-02-20,2017-02-20,2017-02-22,0.04012671594508954,0.0008271944290665356,0.039299521516023006
19453,2016,2017,0.8193,215135,196690,dropped_or_delisted,True,True,True,ECOR3,2018-02-28,2018-02-28,2018-03-02,-0.08756218905472646,0.004777186290582547,-0.092339375345309
19453,2017,2018,0.945,196690,219762,dropped_or_delisted,True,True,True,ECOR3,2019-03-14,2019-03-14,2019-03-18,-0.03864734299516914,0.014089089289584411,-0.052736432284753554
19453,2018,2019,0.8833,219762,248648,dropped_or_delisted,True,True,True,ECOR3,2020-02-18,2020-02-18,2020-02-20,0.019790454016298087,-0.003401540999832142,0.02319199501613023
19453,2019,2020,0.9559,248648,233061,dropped_or_delisted,True,True,True,ECOR3,2021-03-10,2021-03-10,2021-03-12,0.0882629107981221,0.012271263274818978,0.07599164752330312
19453,2022,2023,0.8965,275777,245155,dropped_or_delisted,True,True,True,ECOR3,2024-03-13,2024-03-13,2024-03-15,-0.05820105820105814,-0.00987640818539437,-0.04832465001566377
19453,2023,2024,0.9217,245155,277132,dropped_or_delisted,True,True,True,ECOR3,2025-03-18,2025-03-18,2025-03-20,-0.014519056261342977,0.003652184720211782,-0.01817124098155476
19550,2017,2018,0.9648,255327,259633,stayed,True,True,True,NATU3,2019-02-28,2019-02-28,2019-03-06,-0.025837122778007426,-0.014306526120646423,-0.011530596657361003
19550,2018,2019,0.9384,259633,254576,stayed,True,True,True,NATU3,2020-03-05,2020-03-05,2020-03-09,-0.12727272727272732,-0.15812867052973012,0.030855943257002805
19550,2019,2020,0.8813,254576,279718,stayed,True,True,True,NATU3,2021-03-31,2021-03-31,2021-04-05,-0.0014540922309929094,0.007585456418606862,-0.009039548649599771
19550,2020,2021,0.9817,279718,280814,stayed,True,True,True,NATU3,2022-03-29,2022-03-29,2022-03-31,-0.03518518518518521,-0.0001244853003607993,-0.03506069988482441
19550,2021,2022,0.9842,280814,263936,stayed,True,True,True,NATU3,2023-03-16,2023-03-16,2023-03-20,-0.04428044280442811,-0.02428363954597046,-0.01999680325845765
19550,2022,2024,0.9189,263936,281121,stayed,True,True,True,NATU3,2025-03-13,2025-03-13,2025-03-17,-0.3215339233038349,0.041363972794344006,-0.3628978960981789
19739,2019,2020,0.5169,71966,193243,stayed,True,True,True,RENT3,2021-02-25,2021-02-25,2021-03-01,-0.011693952580741906,-0.017117337494285345,0.005423384913543439
19739,2023,2024,0.968,260488,251631,stayed,True,True,True,RENT3,2025-02-27,2025-02-27,2025-03-05,0.018115942028985588,-0.014039459944217514,0.0321554019732031
19836,2015,2016,0.9749,207365,214117,stayed,True,True,True,CSAN3,2017-02-16,2017-02-16,2017-02-20,0.014150943396226356,0.010596889384884234,0.0035540540113421226
19836,2016,2017,0.6343,214117,93932,stayed,True,True,True,CSAN3,2018-03-26,2018-03-26,2018-03-28,-0.039774064485761484,-0.014264432082320533,-0.02550963240344095
19836,2017,2018,0.6476,93932,179425,stayed,True,True,True,CSAN3,2019-02-14,2019-02-14,2019-02-18,-0.011709601873536313,-0.015356819036742131,0.003647217163205818
19836,2018,2019,0.9645,179425,193087,stayed,True,True,True,CSAN3,2020-02-14,2020-02-14,2020-02-18,-0.03821039903264811,0.005215914922710008,-0.04342631395535812
19879,2018,2019,0.9851,291970,286237,dropped_or_delisted,True,True,True,LIGT3,2020-03-12,2020-03-12,2020-03-16,0.02116788321167884,-0.019487885032389962,0.0406557682440688
19879,2021,2022,0.9878,238176,240364,dropped_or_delisted,True,True,True,LIGT3,2023-03-28,2023-03-28,2023-03-30,-0.12017167381974259,0.024987475921600666,-0.14515914974134325
19879,2022,2023,0.9797,240364,264764,dropped_or_delisted,True,True,True,LIGT3,2024-03-25,2024-03-25,2024-03-27,0.0038610038610038533,0.005980786325093357,-0.0021197824640895035
19879,2023,2024,0.961,264764,379991,dropped_or_delisted,True,True,True,LIGT3,2025-03-28,2025-03-28,2025-04-01,0.098901098901099,-0.005723104803878054,0.10462420370497705
19992,2015,2016,0.9514,109906,116359,stayed,True,True,True,TOTS3,2017-02-22,2017-02-22,2017-02-24,0.013600000080544072,-0.028101219500638153,0.041701219581182225
19992,2016,2017,0.9596,116359,116957,stayed,True,True,True,TOTS3,2018-02-07,2018-02-07,2018-02-09,0.004713804747474848,-0.022569817606663878,0.027283622354138726
19992,2017,2018,0.9584,116957,128921,stayed,True,True,True,TOTS3,2019-02-13,2019-02-13,2019-02-15,0.04842767264150938,0.01756539903007437,0.03086227361143501
19992,2018,2019,0.8989,128921,123534,stayed,True,True,True,TOTS3,2020-02-12,2020-02-12,2020-02-14,-0.008928571302159294,-0.019656461888285515,0.01072789058612622
19992,2019,2020,0.8872,123534,213703,stayed,True,True,True,TOTS3,2022-02-16,2022-02-16,2022-02-18,0.04499178981937613,-0.019978130064042587,0.06496991988341871
19992,2020,2021,0.9359,213703,181205,stayed,True,True,True,TOTS3,2022-02-16,2022-02-16,2022-02-18,0.04499178981937613,-0.019978130064042587,0.06496991988341871
19992,2021,2022,0.818,181205,172361,stayed,True,True,True,TOTS3,2023-02-14,2023-02-14,2023-02-16,-0.044906166219839116,0.019403552065154983,-0.0643097182849941
19992,2022,2023,0.9534,172361,170859,stayed,True,True,True,TOTS3,2024-02-07,2024-02-07,2024-02-09,-0.06788432267884326,-0.014807244945936882,-0.053077077732906375
19992,2023,2024,0.9128,170859,168984,stayed,True,True,True,TOTS3,2025-02-12,2025-02-12,2025-02-14,0.0408472012102874,0.030860054023063466,0.009987147187223933
20010,2015,2016,0.7845,278708,284258,stayed,True,True,True,EQTL3,2017-09-23,2017-09-25,2017-09-27,0.0008185989656435133,-0.008688067779743625,0.009506666745387138
20010,2016,2017,0.9496,284258,325960,stayed,True,True,True,EQTL3,2018-03-09,2018-03-09,2018-03-13,-0.008089260886967264,0.00014391336207197902,-0.008233174249039243
20010,2017,2018,0.8742,325960,340185,stayed,True,True,True,EQTL3,2019-04-12,2019-04-12,2019-04-16,0.008131114538996176,0.015701857335127745,-0.007570742796131569
20087,2016,2017,0.9963,322208,316644,stayed,True,True,True,EMBJ3,2018-03-08,2018-03-08,2018-03-12,0.05879518072289147,0.022543140458019417,0.036252040264872054
20087,2023,2024,0.9868,257269,269817,stayed,True,True,True,EMBJ3,2025-02-27,2025-02-27,2025-03-05,0.10087082728592156,-0.014039459944217514,0.11491028723013907
20257,2017,2018,0.9466,227939,248703,stayed,True,True,True,TAEE11,2019-04-11,2019-04-11,2019-04-15,0.008695652173912993,-0.017642713237443597,0.02633836541135659
20257,2018,2019,0.9426,248703,263475,stayed,True,True,True,TAEE11,2020-03-12,2020-03-12,2020-03-16,-0.05827672506256698,-0.019487885032389962,-0.03878884003017702
20257,2019,2020,0.9076,263475,254827,stayed,True,True,True,TAEE11,2021-03-03,2021-03-03,2021-03-05,0.05138211382113811,0.036140827880283055,0.015241285940855054
20257,2020,2021,0.933,254827,224490,stayed,True,True,True,TAEE11,2022-02-18,2022-02-18,2022-02-22,0.0305039787798409,0.00010586477568841346,0.030398114004152488
20257,2021,2022,0.9642,224490,224521,stayed,True,True,True,TAEE11,2023-03-15,2023-03-15,2023-03-17,-0.04751677852349001,-0.00675838284614283,-0.04075839567734718
20257,2022,2023,0.9649,224521,228647,stayed,True,True,True,TAEE11,2024-03-06,2024-03-06,2024-03-08,0.021657522379439742,-0.01411619794611274,0.03577372032555248
20257,2023,2024,0.9616,228647,241460,stayed,True,True,True,TAEE11,2025-03-18,2025-03-18,2025-03-20,0.008440046565774129,0.003652184720211782,0.004787861845562347
20362,2018,2019,0.0619,204393,248272,dropped_or_delisted,True,True,True,POSI3,2020-03-04,2020-03-04,2020-03-06,-0.22388059701492535,-0.08605734526347586,-0.1378232517514495
20494,2015,2016,0.9907,146982,149845,dropped_or_delisted,True,True,True,IGTA3,2017-02-21,2017-02-21,2017-02-23,-0.026135656502800253,-0.0230352421261536,-0.003100414376646654
20494,2016,2017,0.9496,149845,164337,dropped_or_delisted,True,True,True,IGTA3,2018-02-27,2018-02-27,2018-03-01,-0.017128463476070555,-0.01791731887478809,0.0007888553987175362
20494,2017,2018,0.951,164337,172716,dropped_or_delisted,True,True,True,IGTA3,2019-02-26,2019-02-26,2019-02-28,-0.034038638454461756,-0.020677236751107775,-0.013361401703353981
20494,2018,2019,0.6071,172716,36811,dropped_or_delisted,True,True,True,IGTA3,2020-02-18,2020-02-18,2020-02-20,0.006152732537097361,-0.003401540999832142,0.009554273536929503
20516,2015,2016,0.9679,56482,54281,dropped_or_delisted,True,True,True,SMTO3,2016-06-06,2016-06-06,2016-06-08,-0.001319012436404754,0.023744740421717925,-0.02506375285812268
20516,2016,2017,0.7684,54281,57811,dropped_or_delisted,True,True,True,SMTO3,2017-06-26,2017-06-26,2017-06-28,0.041587901701323426,-0.0027355720363818614,0.04432347373770529
20516,2019,2020,0.4836,158268,70500,dropped_or_delisted,True,True,True,SMTO3,2020-06-29,2020-06-29,2020-07-01,0.07857857857857864,0.004886909589822297,0.07369166898875634
20516,2020,2021,0.4578,70500,106939,dropped_or_delisted,True,True,True,SMTO3,2021-06-21,2021-06-21,2021-06-23,-0.01428949457528439,-0.006474917874109143,-0.007814576701175246
20516,2021,2022,0.3423,106939,115479,dropped_or_delisted,True,True,True,SMTO3,2022-06-20,2022-06-20,2022-06-22,-0.061443200762086314,-0.0033083742277496553,-0.05813482653433666
20516,2022,2023,0.603,115479,114906,dropped_or_delisted,True,True,True,SMTO3,2023-06-19,2023-06-19,2023-06-21,-0.004797441364605581,0.004693062843824203,-0.009490504208429784
20516,2023,2024,0.3593,114906,92379,dropped_or_delisted,True,True,True,SMTO3,2024-06-17,2024-06-17,2024-06-19,0.01958266452648494,0.009430083770180175,0.010152580756304763
20524,2015,2016,0.7477,87446,231817,dropped_or_delisted,True,True,True,EVEN3,2017-03-22,2017-03-22,2017-03-24,-0.03191489361702138,0.005233359371826785,-0.03714825298884816
20524,2016,2017,0.9145,231817,119962,dropped_or_delisted,True,True,True,EVEN3,2018-03-26,2018-03-26,2018-03-28,-0.09566787003610111,-0.014264432082320533,-0.08140343795378058
20524,2017,2018,0.5221,119962,75383,dropped_or_delisted,True,True,True,EVEN3,2019-03-28,2019-03-28,2019-04-01,-0.0050000000000000044,0.01764518173421581,-0.022645181734215813
20524,2020,2021,0.9547,55452,51598,dropped_or_delisted,True,True,True,EVEN3,2022-03-22,2022-03-22,2022-03-24,0.030844155844155674,0.015182339516428556,0.01566181632772712
20524,2021,2022,0.964,51598,75018,dropped_or_delisted,True,True,True,EVEN3,2023-03-28,2023-03-28,2023-03-30,-0.006696428571428603,0.024987475921600666,-0.03168390449302927
20524,2022,2023,0.5171,75018,154492,dropped_or_delisted,True,True,True,EVEN3,2024-03-21,2024-03-21,2024-03-25,-0.038004750593824244,-0.0095748571476727,-0.028429893446151544
20524,2023,2024,0.8706,154492,170053,dropped_or_delisted,True,True,True,EVEN3,2025-03-27,2025-03-27,2025-03-31,-0.08872180451127831,-0.021699114711929424,-0.06702268979934889
20745,2019,2020,0.4126,97670,193645,stayed,True,True,True,SLCE3,2021-03-17,2021-03-17,2021-03-19,-0.016059444103870835,-0.0028130551292223638,-0.013246388974648471
20745,2020,2021,0.9389,193645,227183,stayed,True,True,True,SLCE3,2022-03-15,2022-03-15,2022-03-17,-0.046052631900320384,0.03778502615196677,-0.08383765805228716
20745,2021,2022,0.9209,227183,203893,stayed,True,True,True,SLCE3,2023-03-31,2023-03-31,2023-04-04,0.010967317284612532,-0.00012514452966272405,0.011092461814275256
20745,2022,2023,0.9635,203893,204503,stayed,True,True,True,SLCE3,2024-04-12,2024-04-12,2024-04-16,-0.021621621289627524,-0.012366163967456267,-0.009255457322171257
20745,2023,2024,0.9795,204503,236835,stayed,True,True,True,SLCE3,2025-03-25,2025-03-25,2025-03-27,0.009229098739663932,0.008185650858283378,0.0010434478813805548
20770,2015,2016,0.9745,76418,78661,dropped_or_delisted,True,True,True,EZTC3,2017-03-20,2017-03-20,2017-03-22,0.009132420019911436,-0.021005553426123202,0.030137973446034638
20770,2016,2017,0.9854,78661,83838,dropped_or_delisted,True,True,True,EZTC3,2018-03-16,2018-03-16,2018-03-20,-0.015546218076529339,-0.008513487660225638,-0.007032730416303701
20770,2017,2018,0.9087,83838,82093,dropped_or_delisted,True,True,True,EZTC3,2019-03-22,2019-03-22,2019-03-26,0.033294618249739116,0.01676713591432888,0.016527482335410237
20770,2021,2022,0.9529,79578,82585,dropped_or_delisted,True,True,True,EZTC3,2023-09-18,2023-09-18,2023-09-20,-0.012459621657061493,0.0034416785916364656,-0.015901300248697958
20770,2022,2023,0.9464,82585,80812,dropped_or_delisted,True,True,True,EZTC3,2024-03-18,2024-03-18,2024-03-20,0.04833836884235421,0.017097900990735493,0.031240467851618714
20770,2023,2024,0.9517,80812,86871,dropped_or_delisted,True,True,True,EZTC3,2025-03-13,2025-03-13,2025-03-17,0.1828442447059062,0.041363972794344006,0.1414802719115622
20788,2015,2016,0.9816,285466,325031,stayed,True,True,True,MBRF3,2017-02-23,2017-02-23,2017-03-01,0.029459901800327426,-0.007004154524536066,0.03646405632486349
20788,2016,2017,0.9669,325031,265489,stayed,True,True,True,MBRF3,2018-03-27,2018-03-27,2018-03-29,0.05506216696269983,0.01858425294467536,0.03647791401802447
20788,2019,2020,0.9757,218863,233895,stayed,True,True,True,MBRF3,2021-04-08,2021-04-08,2021-04-12,0.006067291781577611,0.004213476379606895,0.0018538154019707154
20788,2020,2021,0.972,233895,242469,stayed,True,True,True,MBRF3,2022-03-08,2022-03-08,2022-03-10,-0.005489478499542622,0.022118738222600243,-0.027608216722142864
20788,2021,2022,0.8915,242469,305067,stayed,True,True,True,MBRF3,2023-03-01,2023-03-01,2023-03-03,0.030441400304414,-0.0049689288666620035,0.035410329171076005
20788,2022,2023,0.9668,305067,312502,stayed,True,True,True,MBRF3,2024-03-27,2024-03-27,2024-04-01,0.12800875273522982,-0.005483331508610356,0.13349208424384018
20788,2023,2024,0.9791,312502,305504,stayed,True,True,True,MBRF3,2025-02-26,2025-02-26,2025-02-28,-0.02153625269203152,-0.01578616946508471,-0.005750083226946812
20915,2018,2019,0.3238,30012,188638,stayed,True,True,True,MRVE3,2020-03-02,2020-03-02,2020-03-04,-0.01449275362318847,0.005615922660079153,-0.020108676283267624
20915,2021,2022,0.847,228525,244689,stayed,True,True,True,MRVE3,2023-07-06,2023-07-06,2023-07-10,0.009280742459396807,0.004400569892280881,0.004880172567115926
20915,2022,2023,0.9587,244689,230464,stayed,True,True,True,MRVE3,2024-02-29,2024-02-29,2024-03-04,0.022309711286089273,-0.005266469498299675,0.02757618078438895
20915,2023,2024,0.9656,230464,230495,stayed,True,True,True,MRVE3,2025-02-24,2025-02-24,2025-02-26,-0.12149532710280364,-0.005045159790107556,-0.11645016731269608
20931,2021,2022,0.9841,201620,209217,stayed,True,True,True,BEEF3,2023-02-23,2023-02-23,2023-02-27,-0.0423728813559322,-0.017490192426319662,-0.02488268892961254
20931,2022,2023,0.989,209217,213742,stayed,True,True,True,BEEF3,2024-03-25,2024-03-25,2024-03-27,-0.0706371191135734,0.005980786325093357,-0.07661790543866676
20982,2016,2017,0.9941,228745,247081,stayed,True,True,True,MULT3,2018-02-28,2018-02-28,2018-03-02,-0.0008547008547008517,0.004777186290582547,-0.0056318871452833985
20982,2017,2018,0.9188,247081,345172,stayed,True,True,True,MULT3,2019-02-21,2019-02-21,2019-02-25,0.02012072434607637,0.0031736592983946377,0.01694706504768173
20982,2018,2019,0.9972,345172,353296,stayed,True,True,True,MULT3,2020-02-17,2020-02-17,2020-02-19,0.02620481927710827,0.010480525821465969,0.015724293455642302
20982,2019,2020,0.9966,353296,353263,stayed,True,True,True,MULT3,2021-02-11,2021-02-11,2021-02-17,-0.013114754098360715,0.008851311858533162,-0.021966065956893877
20982,2020,2021,0.9986,353263,355992,stayed,True,True,True,MULT3,2022-02-10,2022-02-10,2022-02-14,0.03777985074626855,0.004687575666346699,0.03309227507992185
20982,2021,2022,0.9969,355992,341236,stayed,True,True,True,MULT3,2023-02-09,2023-02-09,2023-02-13,0.0181582360570689,0.007669983857684581,0.010488252199384318
20982,2022,2023,0.997,341236,324339,stayed,True,True,True,MULT3,2024-02-08,2024-02-08,2024-02-14,-0.047706422018348627,-0.00934845416657959,-0.03835796785176904
20982,2023,2024,0.9973,324339,325936,stayed,True,True,True,MULT3,2025-02-06,2025-02-06,2025-02-10,0.0017969451931716396,-0.005172757733547417,0.006969702926719057
20990,2020,2021,0.7195,148405,207710,dropped_or_delisted,True,True,True,AMER3,2022-02-24,2022-02-24,2022-03-02,0.07450331125827825,0.032096782677806246,0.042406528580472
20990,2021,2022,0.7884,207710,291459,dropped_or_delisted,True,True,True,AMER3,2023-11-16,2023-11-16,2023-11-20,0.18823529411764706,0.010573074739544275,0.17766221937810278
21016,2017,2018,0.8071,162509,171186,stayed,True,True,True,YDUQ3,2019-03-14,2019-03-14,2019-03-18,-0.021582733812949728,0.014089089289584411,-0.03567182310253414
21016,2018,2019,0.9602,171186,159441,stayed,True,True,True,YDUQ3,2020-03-23,2020-03-23,2020-03-25,0.2757142857142856,0.17910992703747497,0.09660435867681061
21016,2019,2020,0.6137,159441,184640,stayed,True,True,True,YDUQ3,2021-03-17,2021-03-17,2021-03-19,-0.0404745289602233,-0.0028130551292223638,-0.037661473831000936
21016,2020,2021,0.9621,184640,183354,stayed,True,True,True,YDUQ3,2022-03-15,2022-03-15,2022-03-17,-0.1370087336244541,0.03778502615196677,-0.17479375977642087
21016,2021,2022,0.9371,183354,175955,stayed,True,True,True,YDUQ3,2023-03-15,2023-03-15,2023-03-17,0.028532608695652106,-0.00675838284614283,0.035290991541794936
21016,2022,2023,0.9689,175955,177752,stayed,True,True,True,YDUQ3,2024-03-14,2024-03-14,2024-03-18,-0.13201320132013206,-0.005762316335417794,-0.12625088498471426
21016,2023,2024,0.9551,177752,186030,stayed,True,True,True,YDUQ3,2025-04-24,2025-04-24,2025-04-28,-0.011509817197020933,0.003235685901731955,-0.014745503098752888
21091,2015,2016,0.9825,139892,150339,dropped_or_delisted,True,True,True,DXCO3,2017-02-08,2017-02-08,2017-02-10,0.08433734945857352,0.01988296517026189,0.06445438428831163
21091,2016,2017,0.9773,150339,168382,dropped_or_delisted,True,True,True,DXCO3,2018-02-05,2018-02-05,2018-02-07,0.13152610436862733,0.011063131458425524,0.1204629729102018
21091,2017,2018,0.9854,168382,178255,dropped_or_delisted,True,True,True,DXCO3,2019-02-13,2019-02-13,2019-02-15,-0.00163666117755068,0.01756539903007437,-0.01920206020762505
21091,2018,2019,0.9513,178255,173990,dropped_or_delisted,True,True,True,DXCO3,2020-02-12,2020-02-12,2020-02-14,0.05413625269989697,-0.019656461888285515,0.07379271458818248
21091,2019,2020,0.9885,173990,180750,dropped_or_delisted,True,True,True,DXCO3,2021-02-08,2021-02-08,2021-02-10,-0.09896810495356312,-0.010535241004822504,-0.08843286394874061
21091,2020,2021,0.2604,180750,171055,dropped_or_delisted,True,True,True,DXCO3,2022-02-09,2022-02-09,2022-02-11,-0.04097771406592965,0.009878590332202064,-0.05085630439813171
21091,2021,2022,0.9857,171055,187329,dropped_or_delisted,True,True,True,DXCO3,2023-03-08,2023-03-08,2023-03-10,0.03703703698582528,-0.027427362711131442,0.06446439969695672
21091,2022,2023,0.9929,187329,193791,dropped_or_delisted,True,True,True,DXCO3,2024-03-06,2024-03-06,2024-03-08,0.023720349544018804,-0.01411619794611274,0.037836547490131545
21091,2023,2024,0.9914,193791,217643,dropped_or_delisted,True,True,True,DXCO3,2025-03-12,2025-03-12,2025-03-14,0.0,0.0411226067404844,-0.0411226067404844
21237,2015,2016,0.9354,199633,210225,stayed,True,True,True,ENEV3,2017-09-16,2017-09-18,2017-09-20,-0.013333333333333308,0.0001808122893400821,-0.01351414562267339
21237,2018,2019,0.9048,202899,193041,stayed,True,True,True,ENEV3,2020-04-10,2020-04-13,2020-04-15,0.06413574920908816,-5.53048094127373e-05,0.06419105401850089
21237,2019,2020,0.8604,193041,172423,stayed,True,True,True,ENEV3,2021-03-10,2021-03-10,2021-03-12,0.06759098786828432,0.012271263274818978,0.05531972459346535
