cd_cvm,year_prev,year_curr,cosine_similarity,ticker,window_start,window_end,stock_return,ar_market_adjusted,alpha_i,beta_mkt,beta_smb,beta_hml,beta_mom,n_est_obs,n_event_days,alpha_ar_sum,alpha_ar_compound
17450,2016,2017,0.2308,RAIL3,2018-02-27,2019-09-06,0.6609686609686611,0.4769245013025918,0.00048559818011533764,1.2173316780437657,0.5315717268388065,0.06415573668052388,0.4990179036930556,252,379,0.03924247352829571,-0.020266630476689307
17450,2017,2018,0.1469,RAIL3,2019-02-13,2020-08-20,0.1951731374606506,0.1364778209827661,0.001482465197447293,1.1195358718734028,0.23821456801557706,-0.5085022993782973,0.15322060429676498,252,379,-0.4820574752259833,-0.4275331588201132
17450,2018,2019,0.164,RAIL3,2020-02-13,2021-08-24,-0.2130252100840336,-0.252349571328483,0.00011876814914318435,0.8609692578410564,-0.060870794230368924,-0.1151702270268441,0.30285965035456675,252,379,-0.36597189892613535,-0.3699362924655396
17450,2019,2020,0.091,RAIL3,2021-06-01,2022-12-06,-0.1203747072599531,0.0205693621639557,-0.0010672026039170053,1.1272643157041986,0.03618182377391976,-0.4781366857326338,-0.2620491935239823,252,379,0.8045967923227755,1.1087596308174792
17671,2015,2016,0.7642,VIVT3,2017-02-21,2018-09-03,-0.0348715259570004,-0.1382821140904104,-0.0004609633110363848,0.7392441929462672,-0.1923681386662029,0.12147631688524213,0.20318894604321788,252,379,-0.0036426228645311254,-0.051349013792634235
17671,2016,2017,0.6651,VIVT3,2018-02-21,2019-09-02,0.0536044362292051,-0.1157572344478354,2.8656978575025162e-05,0.4560970844547662,0.20720924711359245,0.0567904216286004,-0.22477143157533258,252,379,-0.04594517186961544,-0.08355348266807627
17671,2017,2018,0.9209,VIVT3,2019-02-20,2020-08-27,0.1383691383691383,0.0961215022714547,-0.0003372986023352236,0.603611668808936,-0.10965652140863771,-0.34721562588450033,-0.19836217868367748,252,379,0.32880188659259546,0.28589612703563727
17671,2018,2019,0.735,VIVT3,2020-02-19,2021-08-30,-0.1638712165027954,-0.1915267809840412,9.666365449609483e-05,0.3747231227935337,0.009307654154363201,0.2928360536989234,0.25103763309346777,252,379,-0.3070986401924734,-0.31582159052540903
17671,2019,2020,0.8651,VIVT3,2021-02-23,2022-08-26,-0.0636222567058301,-0.0382064400246326,-0.00040904879005205467,0.5703605172269395,-0.17265513660214524,0.012413823891374187,-0.1855456955054631,252,379,0.13372420382861416,0.1095497405036403
17671,2020,2021,0.7395,VIVT3,2022-02-22,2023-08-28,-0.1428862617203425,-0.1803485043278658,0.0005742687601828388,0.42662446455154696,-0.13842848927313375,-0.025539947729532414,-0.2529178089897819,252,379,-0.38133513573043376,-0.3379724268810036
17973,2015,2016,0.8377,COGN3,2017-03-22,2018-10-01,-0.127413127442644,-0.3651650388475358,0.0005449535416476632,1.3140101768645938,0.3899695996360878,-0.8893320409360813,0.035092016933108205,252,379,-0.3552501580744765,-0.36172405291750553
17973,2016,2017,0.9774,COGN3,2018-03-16,2019-09-25,-0.2222986926206264,-0.4531307403153831,-0.0005661476137461573,1.1310438598713168,0.06458322749613596,-0.6378401494279804,0.11068065188396353,252,379,-0.04371439340514524,-0.15669252351636775
