cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
18660,2023,CPFE3,2024-03-21,2025-03-25,0.053300000000000014,0.9467,0.28777359700330973,0.28777359700330973
18660,2024,CPFE3,2025-02-26,2026-03-04,0.06469999999999998,0.9353,0.06537936434403413,0.06537936434403413
18724,2011,BRAP4,2012-03-16,2013-03-27,0.04710000000000003,0.9529,-0.01104077984268681,-0.01104077984268681
18724,2012,BRAP4,2013-03-20,2014-03-25,0.04949999999999999,0.9505,-0.048446230204358676,-0.048446230204358676
18724,2013,BRAP4,2014-03-20,2015-03-26,0.039100000000000024,0.9609,-0.35402539508116504,-0.35402539508116504
18724,2014,BRAP4,2015-03-19,2016-03-30,0.03259999999999996,0.9674,-0.14576805875627796,-0.14576805875627796
18724,2015,BRAP4,2016-03-21,2017-03-23,0.0686,0.9314,4.06632428694149,2.7515029164187417
18724,2016,BRAP4,2017-03-21,2018-03-29,0.08330000000000004,0.9167,-0.6362131145213247,-0.6362131145213247
18724,2017,BRAP4,2018-03-21,2019-04-01,0.07240000000000002,0.9276,-0.3380266047160341,-0.3380266047160341
18724,2019,BRAP4,2020-03-26,2021-04-05,0.13790000000000002,0.8621,0.11063808121880392,0.11063808121880392
18724,2020,BRAP4,2021-03-25,2022-03-30,0.09150000000000003,0.9085,-0.24454516601173515,-0.24454516601173515
18724,2021,BRAP4,2022-03-29,2023-03-30,0.06679999999999997,0.9332,-0.47814224877345624,-0.47814224877345624
18724,2022,BRAP4,2023-03-27,2024-04-02,0.031299999999999994,0.9687,-0.2735832677905129,-0.2735832677905129
18724,2023,BRAP4,2024-03-27,2025-03-31,0.06499999999999995,0.935,0.41174840820057,0.41174840820057
18724,2024,BRAP4,2025-03-25,2026-03-27,0.0827,0.9173,0.1341595023151383,0.1341595023151383
18821,2011,MOTV3,2012-03-07,2013-03-18,0.06579999999999997,0.9342,0.270112976390664,0.270112976390664
18821,2012,MOTV3,2013-03-18,2014-03-21,0.17079999999999995,0.8292,-0.32969204827546783,-0.32969204827546783
18821,2013,MOTV3,2014-03-12,2015-03-18,0.19820000000000004,0.8018,-0.06525436664583284,-0.06525436664583284
