cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
4030,2020,2021,0.7728,108318,277847,CSNA3,2022-03-09,2022-03-09,2023-03-10,-0.4308187343582409,-0.09027312824527123,-0.3405456061129697
4030,2021,2022,0.9608,277847,286438,CSNA3,2023-03-16,2023-03-16,2024-03-21,0.10216508795669821,0.23902925769756478,-0.13686416974086657
4030,2022,2023,0.9668,286438,247953,CSNA3,2024-03-06,2024-03-06,2025-03-10,-0.4798798798798798,-0.03391141438726575,-0.44596846549261404
4030,2023,2024,0.9658,247953,276107,CSNA3,2025-03-12,2025-03-12,2026-03-16,-0.2880755608028336,0.4522069859159479,-0.7402825467187815
4170,2015,2016,0.9052,224509,237390,VALE3,2017-02-23,2017-02-23,2018-03-07,0.29182996683750373,0.2671477714882542,0.024682195349249536
4170,2016,2017,0.9392,237390,227057,VALE3,2018-02-27,2018-02-27,2019-03-08,0.032114937671667176,0.09696172239997858,-0.0648467847283114
4170,2017,2018,0.8964,227057,248583,VALE3,2019-04-18,2019-04-18,2020-04-24,-0.16774438950171167,-0.20351029930134046,0.03576590979962879
4170,2018,2019,0.579,248583,90315,VALE3,2020-03-02,2020-03-02,2021-03-09,1.1283433994823122,0.04412850971719684,1.0842148897651154
4170,2019,2020,0.5645,90315,274603,VALE3,2021-02-25,2021-02-25,2022-03-02,0.0411660223592103,0.025987391716602914,0.015178630642607382
4170,2020,2021,0.9428,274603,306915,VALE3,2022-02-24,2022-02-24,2023-03-01,0.018962759881197222,-0.06458535016932687,0.0835481100505241
4170,2021,2022,0.9321,306915,323774,VALE3,2023-02-16,2023-02-16,2024-02-26,-0.26280973203273905,0.17889147551797113,-0.4417012075507102
4170,2022,2023,0.939,323774,344928,VALE3,2024-02-22,2024-02-22,2025-02-21,-0.13478131508479618,-0.023898010258709745,-0.11088330482608644
4170,2023,2024,0.9444,344928,322916,VALE3,2025-03-17,2025-03-17,2026-03-19,0.34203152364273204,0.3778580117883765,-0.035826488145644486
4820,2015,2016,0.8039,64386,296557,BRKM5,2017-08-15,2017-08-15,2018-08-23,0.5273396424815984,0.10648271753707439,0.420856924944524
4820,2016,2017,0.9885,296557,279551,BRKM5,2018-03-29,2018-03-29,2019-04-09,-0.006041666666666612,0.12799342029736582,-0.13403508696403243
4820,2017,2018,0.8387,279551,93770,BRKM5,2019-03-13,2019-03-13,2020-03-17,-0.6875800256081946,-0.24555801046430126,-0.4420220151438934
4820,2018,2019,0.8316,93770,315972,BRKM5,2020-04-03,2020-04-03,2021-04-13,2.003201024327785,0.7155783147985062,1.2876227095292787
4820,2019,2020,0.7571,315972,133746,BRKM5,2021-03-10,2021-03-10,2022-03-15,0.40330115228900665,-0.033847391419967066,0.4371485437089737
4820,2020,2021,0.7773,133746,343707,BRKM5,2022-03-16,2022-03-16,2023-03-17,-0.5865763008307827,-0.08217712455753146,-0.5043991762732513
4820,2021,2022,0.9889,343707,308708,BRKM5,2023-03-23,2023-03-23,2024-03-28,0.5865384615384615,0.3081883791429354,0.27835008239552606
4820,2022,2023,0.8016,308708,109681,BRKM5,2024-07-01,2024-07-01,2025-07-04,-0.4733257661748014,0.1326631337383588,-0.6059888999131602
4820,2023,2024,0.7925,109681,260453,BRKM5,2025-02-27,2025-02-27,2026-03-05,0.07535986452159182,0.44603640927776955,-0.37067654475617773
5258,2015,2016,0.8694,50853,41986,RADL3,2017-02-16,2017-02-16,2018-02-28,0.20247486477677623,0.2586381562338529,-0.05616329145707666
5258,2016,2017,0.7544,41986,43769,RADL3,2018-02-22,2018-02-22,2019-03-01,-0.22134146391513798,0.09133261311312202,-0.31267407702826
5258,2017,2018,0.7994,43769,48943,RADL3,2019-02-26,2019-02-26,2020-03-04,1.0495569413613808,0.09858046668886544,0.9509764746725153
5258,2018,2019,0.2671,48943,166326,RADL3,2020-02-19,2020-02-19,2021-03-01,-0.05272787785743416,-0.05306297074433397,0.00033509288689981265
5258,2019,2020,0.9354,166326,182671,RADL3,2021-03-09,2021-03-09,2022-03-14,-0.04565217371050889,-0.012602103536295761,-0.03305007017421313
5258,2020,2021,0.5221,182671,251661,RADL3,2022-02-22,2022-02-22,2023-02-27,-0.04000000008933058,-0.063607365636831,0.023607365547500425
5258,2021,2022,0.9492,251661,242447,RADL3,2023-03-07,2023-03-07,2024-03-12,0.18139375820780956,0.22489087138159602,-0.04349711317378646
5258,2022,2023,0.9479,242447,249418,RADL3,2024-03-05,2024-03-05,2025-03-07,-0.29771293395917087,-0.023915106944200737,-0.27379782701497013
5258,2023,2024,0.9618,249418,249898,RADL3,2025-03-20,2025-03-20,2026-03-24,0.22431192645574183,0.38311756516809936,-0.15880563871235753
5410,2015,2016,0.9873,89851,91393,WEGE3,2017-02-22,2017-02-22,2018-03-06,0.32865497067451854,0.24877652645337367,0.07987844422114487
5410,2016,2017,0.9833,91393,94422,WEGE3,2018-02-28,2018-02-28,2019-03-11,0.05399401963171302,0.14847682446631705,-0.09448280483460403
5410,2017,2018,0.9814,94422,100991,WEGE3,2019-04-10,2019-04-10,2020-04-15,1.0731042007637752,-0.17844058759742343,1.2515447883611985
5410,2018,2019,0.9844,100991,96003,WEGE3,2020-02-19,2020-02-19,2021-03-01,0.5977058582548136,-0.05306297074433397,0.6507688289991476
5410,2019,2020,0.9854,96003,96144,WEGE3,2021-02-24,2021-02-24,2022-02-25,-0.32179930795847755,-0.021837023240179776,-0.2999622847182978
5410,2020,2021,0.9819,96144,98694,WEGE3,2022-02-16,2022-02-16,2023-02-17,0.26581469648562295,-0.052126935921261275,0.3179416324068842
5410,2021,2022,0.9764,98694,99119,WEGE3,2023-02-15,2023-02-15,2024-02-23,-0.07458847736625529,0.18082632011236477,-0.25541479747862006
5410,2022,2023,0.9767,99119,103611,WEGE3,2024-02-21,2024-02-21,2025-02-20,0.4223314223314223,-0.018695458441710833,0.4410268807731331
5410,2023,2024,0.9627,103611,112878,WEGE3,2025-02-26,2025-02-26,2026-03-04,-0.01065830721003136,0.48568050435081034,-0.4963388115608417
6505,2015,2016,0.8717,140191,143638,BHIA3,2017-02-23,2017-02-23,2018-03-08,0.893939393939394,0.2597518373102008,0.6341875566291932
6505,2016,2017,0.9138,143638,142991,BHIA3,2018-02-19,2018-02-19,2019-02-26,-0.38372093023255816,0.15107183152891324,-0.5347927617614714
6505,2017,2018,0.8055,142991,158243,BHIA3,2019-02-20,2019-02-20,2020-02-27,1.7024952015355086,0.06669120794789496,1.6358039935876136
6505,2018,2019,0.7641,158243,166276,BHIA3,2020-03-26,2020-03-26,2021-04-05,1.1964912280701756,0.5122758225939992,0.6842154054761764
6505,2019,2020,0.7428,166276,165875,BHIA3,2021-03-02,2021-03-02,2022-03-07,-0.7171381031613977,0.00048108388216583364,-0.7176191870435635
6505,2020,2021,0.7945,165875,164701,BHIA3,2022-03-09,2022-03-09,2023-03-10,-0.46627565982404695,-0.09027312824527123,-0.3760025315787757
6505,2021,2022,0.9027,164701,164368,BHIA3,2023-03-09,2023-03-09,2024-03-14,-0.8348453608247423,0.2152709986438719,-1.050116359468614
6505,2022,2023,0.8896,164368,153589,BHIA3,2024-03-25,2024-03-25,2025-03-27,0.4696969696969697,0.048981391297209464,0.42071557839976026
6505,2023,2024,0.9063,153589,162067,BHIA3,2025-03-12,2025-03-12,2026-03-16,-0.4652014652014652,0.4522069859159479,-0.9174084511174131
8133,2015,2016,0.6631,157314,44337,LREN3,2017-02-09,2017-02-09,2018-02-21,0.6130252097645599,0.3245896360326326,0.2884355737319273
8133,2016,2017,0.6852,44337,153830,LREN3,2018-02-08,2018-02-08,2019-02-19,0.28234617572728893,0.19779369044478323,0.0845524852825057
8133,2017,2018,0.8929,153830,160225,LREN3,2019-02-07,2019-02-07,2020-02-12,0.43748558248365077,0.23588126508186646,0.2016043174017843
8133,2018,2019,0.8952,160225,139213,LREN3,2020-02-06,2020-02-06,2021-02-12,-0.2774357117906425,0.0367976386839135,-0.31423335047455603
8133,2019,2020,0.7729,139213,180180,LREN3,2021-02-11,2021-02-11,2022-02-16,-0.23175932979216318,-0.03452544735394847,-0.1972338824382147
8133,2020,2021,0.6466,180180,150743,LREN3,2022-03-17,2022-03-17,2023-03-20,-0.23755458535043183,-0.10747996508199376,-0.13007462026843808
8133,2021,2022,0.9279,150743,143572,LREN3,2023-02-16,2023-02-16,2024-02-26,-0.21155830766650585,0.17889147551797113,-0.390449783184477
8133,2022,2023,0.9495,143572,138987,LREN3,2024-03-14,2024-03-14,2025-03-18,-0.1778316172514941,0.029640229377452254,-0.20747184662894635
8133,2023,2024,0.945,138987,150333,LREN3,2025-02-20,2025-02-20,2026-02-26,0.17067833698030643,0.49689774137390263,-0.3262194043935962
8451,2015,2016,0.9828,136443,141275,POMO4,2017-02-23,2017-02-23,2018-03-07,0.3693379788830662,0.2671477714882542,0.102190207394812
8451,2016,2017,0.9861,141275,148495,POMO4,2018-02-22,2018-02-22,2019-03-01,0.05602391337279333,0.09133261311312202,-0.035308699740328686
8451,2017,2018,0.9573,148495,144360,POMO4,2019-02-26,2019-02-26,2020-03-04,0.3476070526965591,0.09858046668886544,0.24902658600769367
8451,2018,2019,0.9799,144360,148462,POMO4,2020-02-27,2020-02-27,2021-03-05,-0.4707070706666666,0.11864745323279946,-0.5893545238994661
8451,2019,2020,0.8842,148462,164141,POMO4,2021-02-25,2021-02-25,2022-03-02,0.062015503753019674,0.025987391716602914,0.03602811203641676
8451,2020,2021,0.994,164141,161223,POMO4,2022-02-25,2022-02-25,2023-03-02,0.14137931052218788,-0.08676119571575314,0.22814050623794102
8451,2021,2022,0.9912,161223,154805,POMO4,2023-02-28,2023-02-28,2024-03-05,1.7246835443487418,0.2207734099620584,1.5039101343866834
8451,2022,2023,0.9914,154805,153494,POMO4,2024-02-27,2024-02-27,2025-02-26,0.06480836225512987,-0.05255291296480491,0.11736127521993478
8451,2023,2024,0.9847,153494,155281,POMO4,2025-02-25,2025-02-25,2026-03-03,-0.05714285714285716,0.4534497279319254,-0.5105925850747826
8656,2015,2016,0.9921,205024,204140,GOAU4,2017-02-22,2017-02-22,2018-03-06,0.2988115450487754,0.24877652645337367,0.050035018595401715
8656,2016,2017,0.9872,204140,216159,GOAU4,2018-02-28,2018-02-28,2019-03-11,-0.10152284274008339,0.14847682446631705,-0.24999966720640043
8656,2017,2018,0.9861,216159,218055,GOAU4,2019-02-21,2019-02-21,2020-02-28,0.12129760217686303,0.07468441624239275,0.04661318593447028
8656,2018,2019,0.9854,218055,200372,GOAU4,2020-02-19,2020-02-19,2021-03-01,0.1745562129687348,-0.05306297074433397,0.22761918371306877
8656,2019,2020,0.5159,200372,31584,GOAU4,2021-02-24,2021-02-24,2022-02-25,-0.14742014744080645,-0.021837023240179776,-0.12558312420062667
8656,2020,2021,0.53,31584,209428,GOAU4,2022-02-23,2022-02-23,2023-02-28,0.24308300392418847,-0.0631714220132008,0.3062544259373893
8656,2021,2022,0.9864,209428,214736,GOAU4,2023-03-01,2023-03-01,2024-03-06,-0.23938223942795422,0.23476205845168652,-0.47414429787964074
8656,2022,2023,0.9908,214736,211253,GOAU4,2024-02-20,2024-02-20,2025-02-19,-0.04875621894269855,-0.02006918156647397,-0.028687037376224578
8656,2023,2024,0.9838,211253,223354,GOAU4,2025-02-24,2025-02-24,2026-03-02,0.3840639417044378,0.509608745932461,-0.12554480422802317
8672,2015,2016,0.5959,230573,10759,IGTI11,2017-03-10,2021-11-22,2022-11-24,-0.08472953566299668,0.09507015945673802,-0.1797996951197347
