cd_cvm,name,quarter_prev,quarter_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,event_date,ctrl_year_tmp,CD_CVM,ticker,pre_date,pre_eps,post_date,post_eps,revision_raw,revision_pct,group,company_name,__ctrl_year__,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
14826,Companhia Brasileira de Distribuição (GPA),2021Q1,2021Q2,0.0767,4669,2131,font_heading,regex_only,2021-07-28,2021,14826.0,PCAR3,2021-06-30,-0.02,2021-09-30,-0.24,-0.22,-11.0,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2021.0,49443000.0,51291000.0,960000.0,16380000.0,33063000.0,17.716331048884427,17.753025856153357,0.668709422971907,0.01941629755476,0.0586080586080586,0.4605101186311442
14826,Companhia Brasileira de Distribuição (GPA),2021Q2,2021Q3,0.8924,2131,2521,regex_only,regex_only,2021-11-03,2021,14826.0,PCAR3,2021-09-30,-0.24,2021-12-31,0.285,0.5249999999999999,2.1874999999999996,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2021.0,49443000.0,51291000.0,960000.0,16380000.0,33063000.0,17.716331048884427,17.753025856153357,0.668709422971907,0.01941629755476,0.0586080586080586,0.4605101186311442
14826,Companhia Brasileira de Distribuição (GPA),2021Q3,2022Q1,0.0742,2521,4863,regex_only,font_heading,2022-05-04,2022,14826.0,PCAR3,2022-03-31,7.02,2022-06-30,-0.105,-7.125,-1.0149572649572651,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2022.0,43839000.0,17321000.0,-4000.0,13733000.0,30106000.0,17.5960343901249,16.667430196152416,0.6867401172472,-9.124295718424234e-05,-0.0002912692055632,-0.2937152629328773
14826,Companhia Brasileira de Distribuição (GPA),2022Q1,2022Q2,0.9831,4863,4859,font_heading,font_heading,2022-07-27,2022,14826.0,PCAR3,2022-06-30,-0.105,2022-09-30,-0.795,-0.6900000000000001,-6.571428571428572,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2022.0,43839000.0,17321000.0,-4000.0,13733000.0,30106000.0,17.5960343901249,16.667430196152416,0.6867401172472,-9.124295718424234e-05,-0.0002912692055632,-0.2937152629328773
14826,Companhia Brasileira de Distribuição (GPA),2022Q2,2022Q3,0.9685,4859,5034,font_heading,font_heading,2022-11-03,2022,14826.0,PCAR3,2022-09-30,-0.795,2022-12-31,0.51,1.3050000000000002,1.6415094339622642,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2022.0,43839000.0,17321000.0,-4000.0,13733000.0,30106000.0,17.5960343901249,16.667430196152416,0.6867401172472,-9.124295718424234e-05,-0.0002912692055632,-0.2937152629328773
14826,Companhia Brasileira de Distribuição (GPA),2022Q3,2023Q1,0.0594,5034,1559,font_heading,regex_only,2023-05-03,2023,14826.0,PCAR3,2023-03-31,-0.267,2023-06-30,-0.79,-0.523,-1.9588014981273407,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2023.0,22050000.0,19250000.0,-2134000.0,4722000.0,17328000.0,16.90882315985713,16.773021618698067,0.7858503401360544,-0.0967800453514739,-0.4519271495129182,-0.207268252019779
14826,Companhia Brasileira de Distribuição (GPA),2023Q1,2023Q2,0.053,1559,4751,regex_only,font_heading,2023-07-26,2023,14826.0,PCAR3,2023-06-30,-0.79,2023-09-30,-0.83,-0.039999999999999925,-0.050632911392404965,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2023.0,22050000.0,19250000.0,-2134000.0,4722000.0,17328000.0,16.90882315985713,16.773021618698067,0.7858503401360544,-0.0967800453514739,-0.4519271495129182,-0.207268252019779
14826,Companhia Brasileira de Distribuição (GPA),2023Q2,2023Q3,0.077,4751,2274,font_heading,regex_only,2023-10-30,2023,14826.0,PCAR3,2023-09-30,-0.83,2023-12-31,-0.47,0.36,0.43373493975903615,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2023.0,22050000.0,19250000.0,-2134000.0,4722000.0,17328000.0,16.90882315985713,16.773021618698067,0.7858503401360544,-0.0967800453514739,-0.4519271495129182,-0.207268252019779
14826,Companhia Brasileira de Distribuição (GPA),2023Q3,2024Q1,0.2536,2274,7879,regex_only,regex_only,2024-07-17,2024,14826.0,PCAR3,,,,,,,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2024.0,19703000.0,18790000.0,-2403000.0,2935000.0,16768000.0,16.796281466378105,16.74883537138965,0.8510379130081713,-0.1219611226716743,-0.8187393526405451,-0.3734643734643735
14826,Companhia Brasileira de Distribuição (GPA),2024Q1,2024Q2,0.9945,7879,7943,regex_only,regex_only,2024-08-06,2024,14826.0,PCAR3,,,,,,,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2024.0,19703000.0,18790000.0,-2403000.0,2935000.0,16768000.0,16.796281466378105,16.74883537138965,0.8510379130081713,-0.1219611226716743,-0.8187393526405451,-0.3734643734643735
14826,Companhia Brasileira de Distribuição (GPA),2024Q2,2024Q3,0.9926,7943,7970,regex_only,regex_only,2024-11-05,2024,14826.0,PCAR3,2024-06-30,-0.62,2024-12-31,-0.385,0.235,0.3790322580645161,dropped_or_delisted,Companhia Brasileira de Distribuição (GPA),2024.0,19703000.0,18790000.0,-2403000.0,2935000.0,16768000.0,16.796281466378105,16.74883537138965,0.8510379130081713,-0.1219611226716743,-0.8187393526405451,-0.3734643734643735
15253,ENERGISA S.A.,2015Q1,2015Q2,0.9891,33682,33662,font_heading,font_heading,2015-08-14,2015,15253.0,ENGI11,,,,,,,stayed,ENERGISA S.A.,2015.0,18502182.0,11935130.0,351401.0,3318170.0,15184012.0,16.733399229039424,16.29499671002922,0.8206606118132446,0.0189924085710539,0.1059020484182546,0.2280701760668417
15253,ENERGISA S.A.,2015Q2,2015Q3,0.9952,33662,34119,font_heading,font_heading,2015-11-13,2015,15253.0,ENGI11,,,,,,,stayed,ENERGISA S.A.,2015.0,18502182.0,11935130.0,351401.0,3318170.0,15184012.0,16.733399229039424,16.29499671002922,0.8206606118132446,0.0189924085710539,0.1059020484182546,0.2280701760668417
15253,ENERGISA S.A.,2015Q3,2016Q1,0.764,34119,34472,font_heading,font_heading,2016-07-05,2016,15253.0,ENGI11,,,,,,,stayed,ENERGISA S.A.,2016.0,20022820.0,11810695.0,195786.0,4773041.0,15249779.0,16.81238318107249,16.284516034875576,0.7616199416465812,0.0097781431386787,0.0410191322471355,0.3512727269809363
15253,ENERGISA S.A.,2016Q1,2016Q2,0.9633,34472,34807,font_heading,font_heading,2016-08-12,2016,15253.0,ENGI11,,,,,,,stayed,ENERGISA S.A.,2016.0,20022820.0,11810695.0,195786.0,4773041.0,15249779.0,16.81238318107249,16.284516034875576,0.7616199416465812,0.0097781431386787,0.0410191322471355,0.3512727269809363
15253,ENERGISA S.A.,2016Q2,2016Q3,0.9833,34807,33719,font_heading,font_heading,2016-11-11,2016,15253.0,ENGI11,,,,,,,stayed,ENERGISA S.A.,2016.0,20022820.0,11810695.0,195786.0,4773041.0,15249779.0,16.81238318107249,16.284516034875576,0.7616199416465812,0.0097781431386787,0.0410191322471355,0.3512727269809363
15253,ENERGISA S.A.,2016Q3,2017Q1,0.9856,33719,32442,font_heading,font_heading,2017-07-20,2017,15253.0,ENGI11,2017-03-31,0.07,2017-09-30,0.00675,-0.06325,-0.9035714285714285,stayed,ENERGISA S.A.,2017.0,22048356.0,13637154.0,572582.0,4784522.0,17263834.0,16.908748599254427,16.428308537582545,0.7829986961386146,0.0259693738617065,0.119673814855486,0.5234375001731657
15253,ENERGISA S.A.,2017Q1,2017Q2,0.9814,32442,34116,font_heading,font_heading,2017-08-18,2017,15253.0,ENGI11,2017-03-31,0.07,2017-09-30,0.00675,-0.06325,-0.9035714285714285,stayed,ENERGISA S.A.,2017.0,22048356.0,13637154.0,572582.0,4784522.0,17263834.0,16.908748599254427,16.428308537582545,0.7829986961386146,0.0259693738617065,0.119673814855486,0.5234375001731657
15253,ENERGISA S.A.,2017Q2,2017Q3,0.9777,34116,36203,font_heading,font_heading,2017-11-14,2017,15253.0,ENGI11,2017-09-30,0.00675,2017-12-31,0.0925,0.08574999999999999,,stayed,ENERGISA S.A.,2017.0,22048356.0,13637154.0,572582.0,4784522.0,17263834.0,16.908748599254427,16.428308537582545,0.7829986961386146,0.0259693738617065,0.119673814855486,0.5234375001731657
15253,ENERGISA S.A.,2017Q3,2018Q1,0.9633,36203,33257,font_heading,font_heading,2018-05-10,2018,15253.0,ENGI11,2018-03-31,0.291249999,2018-06-30,0.052875,-0.23837499899999998,-0.8184549349989869,stayed,ENERGISA S.A.,2018.0,36418008.0,15787581.0,1179672.0,6047528.0,30370480.0,17.410573935545493,16.57473417626905,0.8339412743277996,0.0323925460173439,0.1950668107696235,0.4329016572745292
15253,ENERGISA S.A.,2018Q1,2018Q2,0.9946,33257,34631,font_heading,font_heading,2018-08-08,2018,15253.0,ENGI11,2018-06-30,0.052875,2018-09-30,0.07925,0.026375000000000003,0.49881796690307334,stayed,ENERGISA S.A.,2018.0,36418008.0,15787581.0,1179672.0,6047528.0,30370480.0,17.410573935545493,16.57473417626905,0.8339412743277996,0.0323925460173439,0.1950668107696235,0.4329016572745292
15253,ENERGISA S.A.,2018Q2,2018Q3,0.9957,34631,36085,font_heading,font_heading,2018-11-08,2018,15253.0,ENGI11,2018-09-30,0.07925,2018-12-31,0.060833333,-0.018416666999999998,-0.2323869652996845,stayed,ENERGISA S.A.,2018.0,36418008.0,15787581.0,1179672.0,6047528.0,30370480.0,17.410573935545493,16.57473417626905,0.8339412743277996,0.0323925460173439,0.1950668107696235,0.4329016572745292
15253,ENERGISA S.A.,2018Q3,2019Q1,0.8488,36085,25744,font_heading,font_heading,2019-05-09,2019,15253.0,ENGI11,2019-03-31,0.040083333,2019-06-30,0.01375,-0.026333333,-0.6569646541119722,stayed,ENERGISA S.A.,2019.0,39319814.0,19903135.0,527158.0,6462220.0,32857594.0,17.487239122814962,16.806387814975405,0.8356497820666191,0.0134069301548578,0.0815753719310082,0.4487144789566635
15253,ENERGISA S.A.,2019Q1,2019Q2,0.5107,25744,8772,font_heading,font_heading,2019-08-08,2019,15253.0,ENGI11,2019-06-30,0.01375,2019-09-30,0.02275,0.009,0.6545454545454545,stayed,ENERGISA S.A.,2019.0,39319814.0,19903135.0,527158.0,6462220.0,32857594.0,17.487239122814962,16.806387814975405,0.8356497820666191,0.0134069301548578,0.0815753719310082,0.4487144789566635
15253,ENERGISA S.A.,2019Q2,2019Q3,0.9597,8772,9009,font_heading,font_heading,2019-11-07,2019,15253.0,ENGI11,2019-09-30,0.02275,2019-12-31,0.016,-0.006749999999999999,-0.29670329670329665,stayed,ENERGISA S.A.,2019.0,39319814.0,19903135.0,527158.0,6462220.0,32857594.0,17.487239122814962,16.806387814975405,0.8356497820666191,0.0134069301548578,0.0815753719310082,0.4487144789566635
15253,ENERGISA S.A.,2019Q3,2020Q1,0.9079,9009,14191,font_heading,font_heading,2021-05-17,2020,15253.0,ENGI11,2021-03-31,0.401666673,2021-06-30,0.44833334,0.04666666700000005,0.11618257161205917,stayed,ENERGISA S.A.,2020.0,45562807.0,20330208.0,1607474.0,7515669.0,38047138.0,17.63460230570771,16.827618416737632,0.8350481567125573,0.03528039876911,0.2138830222565682,0.0242566510773234
15253,ENERGISA S.A.,2020Q1,2020Q2,0.935,14191,13642,font_heading,font_heading,2020-08-28,2020,15253.0,ENGI11,2020-06-30,0.02275,2020-09-30,0.11625,0.0935,4.10989010989011,stayed,ENERGISA S.A.,2020.0,45562807.0,20330208.0,1607474.0,7515669.0,38047138.0,17.63460230570771,16.827618416737632,0.8350481567125573,0.03528039876911,0.2138830222565682,0.0242566510773234
15253,ENERGISA S.A.,2020Q2,2020Q3,0.8751,13642,14642,font_heading,font_heading,2020-11-12,2020,15253.0,ENGI11,2020-09-30,0.11625,2020-12-31,0.174166668,0.05791666799999999,0.4982078967741934,stayed,ENERGISA S.A.,2020.0,45562807.0,20330208.0,1607474.0,7515669.0,38047138.0,17.63460230570771,16.827618416737632,0.8350481567125573,0.03528039876911,0.2138830222565682,0.0242566510773234
15253,ENERGISA S.A.,2020Q3,2021Q1,0.9615,14642,15408,font_heading,font_heading,2021-05-17,2021,15253.0,ENGI11,2021-03-31,0.401666673,2021-06-30,0.44833334,0.04666666700000005,0.11618257161205917,stayed,ENERGISA S.A.,2021.0,54258000.0,26475504.0,2814807.0,9085560.0,45172440.0,17.809261004950674,17.09173048609774,0.8325489328762579,0.0518781930775185,0.3098110628293688,-0.1236421093942143
15253,ENERGISA S.A.,2021Q1,2021Q2,0.995,15408,15652,font_heading,font_heading,2021-08-12,2021,15253.0,ENGI11,2021-06-30,0.44833334,2021-09-30,0.426666673,-0.02166666700000003,-0.04832713757134374,stayed,ENERGISA S.A.,2021.0,54258000.0,26475504.0,2814807.0,9085560.0,45172440.0,17.809261004950674,17.09173048609774,0.8325489328762579,0.0518781930775185,0.3098110628293688,-0.1236421093942143
15253,ENERGISA S.A.,2021Q2,2021Q3,0.9954,15652,15673,font_heading,font_heading,2021-11-23,2021,15253.0,ENGI11,2021-09-30,0.426666673,2021-12-31,0.36833334,-0.05833333299999999,-0.13671874718933108,stayed,ENERGISA S.A.,2021.0,54258000.0,26475504.0,2814807.0,9085560.0,45172440.0,17.809261004950674,17.09173048609774,0.8325489328762579,0.0518781930775185,0.3098110628293688,-0.1236421093942143
15253,ENERGISA S.A.,2021Q3,2022Q1,0.2065,15673,944,font_heading,font_heading,2022-05-12,2022,15253.0,ENGI11,2022-03-31,0.0375,2022-06-30,0.0375,0.0,0.0,stayed,ENERGISA S.A.,2022.0,59670668.0,26503137.0,2428020.0,12483752.0,47186916.0,17.904351134340914,17.092773661308893,0.7907891361296643,0.0406903438721349,0.1944944116159949,-0.0298441958286256
15253,ENERGISA S.A.,2022Q1,2022Q2,0.2105,944,17756,font_heading,font_heading,2022-08-22,2022,15253.0,ENGI11,2022-06-30,0.0375,2022-09-30,0.468750009,0.43125000900000005,11.500000240000002,stayed,ENERGISA S.A.,2022.0,59670668.0,26503137.0,2428020.0,12483752.0,47186916.0,17.904351134340914,17.092773661308893,0.7907891361296643,0.0406903438721349,0.1944944116159949,-0.0298441958286256
15253,ENERGISA S.A.,2022Q2,2022Q3,0.9897,17756,18294,font_heading,font_heading,2022-11-11,2022,15253.0,ENGI11,2022-09-30,0.468750009,2022-12-31,0.50625001,0.037500001000000005,0.08000000059733332,stayed,ENERGISA S.A.,2022.0,59670668.0,26503137.0,2428020.0,12483752.0,47186916.0,17.904351134340914,17.092773661308893,0.7907891361296643,0.0406903438721349,0.1944944116159949,-0.0298441958286256
15253,ENERGISA S.A.,2022Q3,2023Q1,0.9757,18294,16453,font_heading,font_heading,2023-05-11,2023,15253.0,ENGI11,2023-03-31,0.731250015,2023-06-30,0.0625,-0.668750015,-0.9145299162831471,stayed,ENERGISA S.A.,2023.0,68068471.0,28531858.0,2583534.0,15715696.0,52352775.0,18.03602468300056,17.166531845499602,0.7691193034143518,0.0379549292358866,0.1643919556601247,0.2915067179772435
15253,ENERGISA S.A.,2023Q1,2023Q2,0.9239,16453,16639,font_heading,font_heading,2023-08-10,2023,15253.0,ENGI11,2023-06-30,0.0625,2023-09-30,0.170000004,0.10750000400000001,1.7200000640000002,stayed,ENERGISA S.A.,2023.0,68068471.0,28531858.0,2583534.0,15715696.0,52352775.0,18.03602468300056,17.166531845499602,0.7691193034143518,0.0379549292358866,0.1643919556601247,0.2915067179772435
15253,ENERGISA S.A.,2023Q2,2023Q3,0.1929,16639,912,font_heading,font_heading,2023-11-09,2023,15253.0,ENGI11,,,,,,,stayed,ENERGISA S.A.,2023.0,68068471.0,28531858.0,2583534.0,15715696.0,52352775.0,18.03602468300056,17.166531845499602,0.7691193034143518,0.0379549292358866,0.1643919556601247,0.2915067179772435
15253,ENERGISA S.A.,2023Q3,2024Q1,0.1895,912,17077,font_heading,font_heading,2024-08-14,2024,15253.0,ENGI11,2024-06-30,0.05,2024-09-30,0.0275,-0.022500000000000003,-0.45,stayed,ENERGISA S.A.,2024.0,77181653.0,33715476.0,4636282.0,22143222.0,55038431.0,18.16167233131006,17.333467518396105,0.713102516734126,0.0600697422222869,0.2093770274262706,-0.2899961075264695
15253,ENERGISA S.A.,2024Q1,2024Q2,0.9808,17077,18308,font_heading,font_heading,2024-08-07,2024,15253.0,ENGI11,2024-06-30,0.05,2024-09-30,0.0275,-0.022500000000000003,-0.45,stayed,ENERGISA S.A.,2024.0,77181653.0,33715476.0,4636282.0,22143222.0,55038431.0,18.16167233131006,17.333467518396105,0.713102516734126,0.0600697422222869,0.2093770274262706,-0.2899961075264695
15253,ENERGISA S.A.,2024Q2,2024Q3,0.9897,18308,19734,font_heading,font_heading,2024-11-14,2024,15253.0,ENGI11,2024-09-30,0.0275,2024-12-31,0.532499998,0.5049999980000001,18.363636290909092,stayed,ENERGISA S.A.,2024.0,77181653.0,33715476.0,4636282.0,22143222.0,55038431.0,18.16167233131006,17.333467518396105,0.713102516734126,0.0600697422222869,0.2093770274262706,-0.2899961075264695
16101,Gafisa S.A.,2015Q1,2015Q2,0.9938,2295,2562,regex_only,regex_only,2015-08-07,2015,16101.0,GFSA3,2015-06-30,3.791427658,2015-09-30,45.47715072,41.685723061999994,10.994729907095063,dropped_or_delisted,Gafisa S.A.,2015.0,6760332.0,2294319.0,70979.0,3097236.0,3663096.0,15.726582559239208,14.64594662541698,0.5418514948674118,0.0104993364231224,0.0229168846029169,0.2272727272512591
16101,Gafisa S.A.,2015Q2,2015Q3,1.0,2562,2567,regex_only,regex_only,2015-11-06,2015,16101.0,GFSA3,2015-09-30,45.47715072,2015-12-31,15.16071534,-30.316435379999998,-0.6666300526753844,dropped_or_delisted,Gafisa S.A.,2015.0,6760332.0,2294319.0,70979.0,3097236.0,3663096.0,15.726582559239208,14.64594662541698,0.5418514948674118,0.0104993364231224,0.0229168846029169,0.2272727272512591
16101,Gafisa S.A.,2015Q3,2016Q1,0.9892,2567,2298,regex_only,regex_only,2016-05-05,2016,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2016.0,5210089.0,915698.0,-1161725.0,1930453.0,3279636.0,15.466107496117234,13.727441894972,0.6294779225460448,-0.2229760374534868,-0.6017888029389993,-0.2648221346006542
16101,Gafisa S.A.,2016Q1,2016Q2,0.9473,2298,2622,regex_only,regex_only,2016-08-11,2016,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2016.0,5210089.0,915698.0,-1161725.0,1930453.0,3279636.0,15.466107496117234,13.727441894972,0.6294779225460448,-0.2229760374534868,-0.6017888029389993,-0.2648221346006542
16101,Gafisa S.A.,2016Q2,2016Q3,1.0,2622,2623,regex_only,regex_only,2016-11-08,2016,16101.0,GFSA3,2015-12-31,15.16071534,2016-12-31,-181.8986123,-197.05932764,-12.998023062940776,dropped_or_delisted,Gafisa S.A.,2016.0,5210089.0,915698.0,-1161725.0,1930453.0,3279636.0,15.466107496117234,13.727441894972,0.6294779225460448,-0.2229760374534868,-0.6017888029389993,-0.2648221346006542
16101,Gafisa S.A.,2016Q3,2017Q1,0.8825,2623,2664,regex_only,regex_only,2017-05-09,2017,16101.0,GFSA3,2017-03-31,-368.7627795,2017-06-30,-331.657717,37.10506250000003,0.10062041117682818,dropped_or_delisted,Gafisa S.A.,2017.0,2878138.0,608823.0,-850137.0,759404.0,2118734.0,14.87265411524514,13.31928286405384,0.7361474675640988,-0.2953774280454933,-1.1194792231802837,0.2094358233411075
16101,Gafisa S.A.,2017Q1,2017Q2,0.9905,2664,2899,regex_only,regex_only,2017-08-10,2017,16101.0,GFSA3,2017-06-30,-331.657717,2017-09-30,-393.4894973,-61.83178029999999,-0.1864325089712898,dropped_or_delisted,Gafisa S.A.,2017.0,2878138.0,608823.0,-850137.0,759404.0,2118734.0,14.87265411524514,13.31928286405384,0.7361474675640988,-0.2953774280454933,-1.1194792231802837,0.2094358233411075
16101,Gafisa S.A.,2017Q2,2017Q3,0.0708,2899,7035,regex_only,font_heading,2017-11-09,2017,16101.0,GFSA3,2017-09-30,-393.4894973,2017-12-31,-500.2989274,-106.80943010000004,-0.2714416288945256,dropped_or_delisted,Gafisa S.A.,2017.0,2878138.0,608823.0,-850137.0,759404.0,2118734.0,14.87265411524514,13.31928286405384,0.7361474675640988,-0.2953774280454933,-1.1194792231802837,0.2094358233411075
16101,Gafisa S.A.,2017Q3,2018Q1,0.0729,7035,2733,font_heading,regex_only,2018-05-10,2018,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2018.0,2526280.0,960891.0,-421276.0,493191.0,2033089.0,14.74225842293871,13.775616258002326,0.8047757968237883,-0.1667574457304811,-0.8541842815460947,-0.096983096405694
16101,Gafisa S.A.,2018Q1,2018Q2,0.9931,2733,2872,regex_only,regex_only,2018-08-09,2018,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2018.0,2526280.0,960891.0,-421276.0,493191.0,2033089.0,14.74225842293871,13.775616258002326,0.8047757968237883,-0.1667574457304811,-0.8541842815460947,-0.096983096405694
16101,Gafisa S.A.,2018Q2,2018Q3,0.0878,2872,8774,regex_only,font_heading,2018-11-08,2018,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2018.0,2526280.0,960891.0,-421276.0,493191.0,2033089.0,14.74225842293871,13.775616258002326,0.8047757968237883,-0.1667574457304811,-0.8541842815460947,-0.096983096405694
16101,Gafisa S.A.,2018Q3,2019Q1,0.0616,8774,1636,font_heading,regex_only,2019-05-14,2019,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2019.0,2551887.0,400465.0,-14103.0,895143.0,1656744.0,14.752343643469608,12.900381650910209,0.649223104314572,-0.0055264986263106,-0.0157550246161786,-0.423335789015119
16101,Gafisa S.A.,2019Q1,2019Q2,0.762,1636,1648,regex_only,regex_only,2019-08-14,2019,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2019.0,2551887.0,400465.0,-14103.0,895143.0,1656744.0,14.752343643469608,12.900381650910209,0.649223104314572,-0.0055264986263106,-0.0157550246161786,-0.423335789015119
16101,Gafisa S.A.,2019Q2,2019Q3,0.98,1648,1632,regex_only,regex_only,2019-11-08,2019,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2019.0,2551887.0,400465.0,-14103.0,895143.0,1656744.0,14.752343643469608,12.900381650910209,0.649223104314572,-0.0055264986263106,-0.0157550246161786,-0.423335789015119
16101,Gafisa S.A.,2019Q3,2020Q1,0.5119,1632,2204,regex_only,regex_only,2020-05-14,2020,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2020.0,3749999.0,884045.0,-77000.0,1558388.0,2191611.0,15.137266131279892,13.69226324530154,0.5844297558479349,-0.0205333388088903,-0.0494100313914121,-0.3623520279468271
16101,Gafisa S.A.,2020Q1,2020Q2,0.9993,2204,2283,regex_only,regex_only,2020-08-11,2020,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2020.0,3749999.0,884045.0,-77000.0,1558388.0,2191611.0,15.137266131279892,13.69226324530154,0.5844297558479349,-0.0205333388088903,-0.0494100313914121,-0.3623520279468271
16101,Gafisa S.A.,2020Q2,2020Q3,0.997,2283,2366,regex_only,regex_only,2020-11-16,2020,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2020.0,3749999.0,884045.0,-77000.0,1558388.0,2191611.0,15.137266131279892,13.69226324530154,0.5844297558479349,-0.0205333388088903,-0.0494100313914121,-0.3623520279468271
16101,Gafisa S.A.,2020Q3,2021Q1,0.0,2366,67,regex_only,font_heading,2021-05-17,2021,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2021.0,4722224.0,818308.0,81050.0,1815954.0,2906270.0,15.367790433028944,13.61499407283332,0.6154451800676969,0.0171635229502031,0.0446321878197355,-0.5732484076159097
16101,Gafisa S.A.,2021Q1,2021Q2,0.0,67,2365,font_heading,regex_only,2021-08-16,2021,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2021.0,4722224.0,818308.0,81050.0,1815954.0,2906270.0,15.367790433028944,13.61499407283332,0.6154451800676969,0.0171635229502031,0.0446321878197355,-0.5732484076159097
16101,Gafisa S.A.,2021Q2,2021Q3,0.2684,2365,662,regex_only,regex_only,2021-11-16,2021,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2021.0,4722224.0,818308.0,81050.0,1815954.0,2906270.0,15.367790433028944,13.61499407283332,0.6154451800676969,0.0171635229502031,0.0446321878197355,-0.5732484076159097
16101,Gafisa S.A.,2021Q3,2022Q1,0.9556,662,614,regex_only,regex_only,2022-05-16,2022,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2022.0,5486674.0,1135997.0,-83192.0,1772906.0,3713768.0,15.517832801117706,13.943021237414676,0.67687054124229,-0.0151625556758065,-0.0469240896020432,-0.4708720444512153
16101,Gafisa S.A.,2022Q1,2022Q2,1.0,614,615,regex_only,regex_only,2022-08-15,2022,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2022.0,5486674.0,1135997.0,-83192.0,1772906.0,3713768.0,15.517832801117706,13.943021237414676,0.67687054124229,-0.0151625556758065,-0.0469240896020432,-0.4708720444512153
16101,Gafisa S.A.,2022Q2,2022Q3,0.1028,615,126,regex_only,regex_only,2022-11-14,2022,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2022.0,5486674.0,1135997.0,-83192.0,1772906.0,3713768.0,15.517832801117706,13.943021237414676,0.67687054124229,-0.0151625556758065,-0.0469240896020432,-0.4708720444512153
16101,Gafisa S.A.,2022Q3,2023Q1,0.0549,126,750,regex_only,regex_only,2023-05-15,2023,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2023.0,5126365.0,1103532.0,-195470.0,1707291.0,3419074.0,15.449907388989567,13.914026502899164,0.6669587514739976,-0.0381303321164216,-0.1144913198745849,0.8409893990849842
16101,Gafisa S.A.,2023Q1,2023Q2,0.9951,750,788,regex_only,regex_only,2023-08-14,2023,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2023.0,5126365.0,1103532.0,-195470.0,1707291.0,3419074.0,15.449907388989567,13.914026502899164,0.6669587514739976,-0.0381303321164216,-0.1144913198745849,0.8409893990849842
16101,Gafisa S.A.,2023Q2,2023Q3,0.0399,788,8478,regex_only,font_heading,2023-11-09,2023,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2023.0,5126365.0,1103532.0,-195470.0,1707291.0,3419074.0,15.449907388989567,13.914026502899164,0.6669587514739976,-0.0381303321164216,-0.1144913198745849,0.8409893990849842
16101,Gafisa S.A.,2023Q3,2024Q1,0.8316,8478,7480,font_heading,font_heading,2024-05-15,2024,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2024.0,5302367.0,1012352.0,-40723.0,1951996.0,3350371.0,15.483663882598153,13.827786894439036,0.6318632791732447,-0.0076801549194916,-0.0208622353734331,-0.7659625370166183
16101,Gafisa S.A.,2024Q1,2024Q2,0.9718,7480,7350,font_heading,font_heading,2024-08-08,2024,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2024.0,5302367.0,1012352.0,-40723.0,1951996.0,3350371.0,15.483663882598153,13.827786894439036,0.6318632791732447,-0.0076801549194916,-0.0208622353734331,-0.7659625370166183
