CD_CVM,ANO,ID_DOC,found,n_bytes,error,DENOM_CIA
20931,2020,104710,True,216840,,MINERVA S.A.
20982,2020,103091,True,369837,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2020,103796,True,409049,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2020,104577,True,637595,,YDUQS PARTICIPACOES S.A.
21091,2020,104593,True,745488,,DEXCO S.A.
21237,2020,104873,True,322624,,ENEVA S.A
21350,2020,104609,False,0,File is not a zip file,DIRECIONAL ENGENHARIA S.A.
21431,2020,104052,True,155494,,HYPERA S.A.
21881,2020,103580,True,44903,,FLEURY S.A.
22187,2020,103769,True,568294,,PRIO S.A.
22349,2020,104601,True,388664,,AZZAS 2154 S.A.
22357,2020,103608,True,378217,,ALLOS S.A.
22470,2020,103504,True,273329,,MAGAZINE LUIZA S.A.
22691,2020,103602,True,213648,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
23264,2020,104468,True,797826,,AMBEV S.A.
23272,2020,97132,True,235392,,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23310,2020,103508,True,668544,,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.
24112,2020,104561,True,367157,,AZUL S.A.
24171,2020,103416,True,269967,,ATACADÃO S.A.
24252,2020,103679,True,169127,,SMILES FIDELIDADE S.A.
24260,2020,99415,True,224445,,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.
24295,2020,103075,True,291119,,VIBRA ENERGIA S/A
24384,2020,103447,True,232244,,NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.
24392,2020,100175,True,222262,,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.
24716,2020,104879,True,252008,,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A."
24783,2020,121233,True,387860,,NATURA &CO HOLDING S.A.
24805,2020,104784,False,0,File is not a zip file,VIVARA PARTICIPAÇÕES S.A.
24821,2020,103739,True,307039,,REDE D'OR SÃO LUIZ S.A.
24848,2020,104576,True,341958,,C&A MODAS S.A.
24910,2020,103756,True,384688,,LWSA S/A
24929,2020,104308,True,245833,,TIM S.A.
25011,2020,104694,True,389043,,GRUPO DE MODA SOMA S.A.
25100,2020,103656,True,460053,,CURY CONSTRUTORA E INCORPORADORA S.A.
25232,2020,103579,True,655865,,MÉLIUZ S.A.
25291,2020,100714,True,401567,,BRAVA ENERGIA S.A.
25372,2020,103627,True,285499,,SENDAS DISTRIBUIDORA S.A.
25585,2020,103856,True,411295,,CSN MINERAÇÃO S.A.
2437,2021,111351,True,363783,,CENTRAIS ELET BRAS S.A. - ELETROBRAS
2453,2021,115710,True,727181,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2577,2021,115700,True,271661,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2021,115101,True,189772,,GERDAU S.A.
4030,2021,114687,True,251727,,CIA SIDERURGICA NACIONAL
4170,2021,115792,True,504841,,VALE S.A.
4820,2021,114838,True,443393,,BRASKEM S.A.
5258,2021,113999,True,210298,,RAIA DROGASIL S.A.
5410,2021,114378,True,145648,,WEG S.A.
6505,2021,114386,True,420270,,GRUPO CASAS BAHIA S.A.
8087,2021,110527,True,614719,,LOJAS AMERICANAS S.A.
8133,2021,114384,True,222725,,LOJAS RENNER S.A.
8451,2021,113758,True,117447,,MARCOPOLO S.A.
8656,2021,115100,True,179912,,METALURGICA GERDAU S.A.
8672,2021,115393,True,191030,,IGUATEMI S.A.
9512,2021,113911,False,0,File is not a zip file,PETROLEO BRASILEIRO S.A. PETROBRAS
10456,2021,111641,True,183101,,ALPARGATAS S.A.
11312,2021,114704,True,259302,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
12653,2021,113697,True,537497,,KLABIN S.A.
13986,2021,114800,True,308428,,SUZANO S.A.
14176,2021,115851,True,236723,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2021,114634,True,288552,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2021,116029,True,324787,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2021,114580,True,337201,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2021,114178,True,196784,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14761,2021,110624,True,247473,,CIA HERING
14826,2021,114389,True,250268,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2021,115599,True,203886,,ENERGISA S.A.
16101,2021,114205,True,40431,,GAFISA S.A.
16292,2021,111776,True,544468,,BRF S.A.
16306,2021,114150,True,107722,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2021,115589,True,313098,,ENGIE BRASIL ENERGIA S.A.
17450,2021,115500,True,898659,,RUMO S.A.
17671,2021,114359,True,226038,,TELEFÔNICA BRASIL S.A
17892,2021,115702,True,219677,,SANTOS BRASIL PARTICIPACOES S.A.
17973,2021,115845,True,308476,,COGNA EDUCAÇÃO S.A.
18376,2021,119216,True,608941,,ISA ENERGIA BRASIL
18465,2021,115454,True,188013,,ULTRAPAR PARTICIPACOES S.A.
18627,2021,114781,True,794271,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2021,115542,True,854628,,CPFL ENERGIA S.A.
18724,2021,115449,True,94189,,BRADESPAR S.A.
18821,2021,114588,True,243244,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
19445,2021,114506,True,396713,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2021,114760,True,422878,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2021,121237,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121237 after 5 attempts,NATURA COSMÉTICOS S.A.
19569,2021,115734,True,305569,,GOL LINHAS AEREAS INTELIGENTES S.A.
19623,2021,114753,True,270921,,DIAGNOSTICOS DA AMERICA S.A.
19739,2021,114350,True,275926,,LOCALIZA RENT A CAR S.A.
19763,2021,111096,True,222973,,EDP - ENERGIAS DO BRASIL S.A.
19836,2021,115492,True,894071,,COSAN S.A.
19879,2021,114218,True,282541,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2021,115718,True,98591,,BR MALLS PARTICIPACOES S.A.
19925,2021,115860,True,171346,,BR PROPERTIES S.A.
19992,2021,114000,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114000 after 5 attempts,TOTVS S.A.
20010,2021,115541,True,424914,,EQUATORIAL S.A.
20087,2021,115513,True,279484,,EMBRAER S.A.
20257,2021,112127,True,257390,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20362,2021,115594,True,485767,,POSITIVO TECNOLOGIA S.A.
20478,2021,115678,True,451826,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2021,111594,True,237290,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20516,2021,107401,True,107666,,SAO MARTINHO S.A.
20524,2021,114618,True,297390,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20605,2021,115654,True,561893,,JHSF PARTICIPACOES S.A.
20745,2021,115603,True,135107,,SLC AGRICOLA S.A.
20770,2021,115668,True,589780,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2021,113664,True,475823,,MARFRIG GLOBAL FOODS S.A.
20915,2021,115303,True,176643,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2021,114214,True,228829,,MINERVA S.A.
20982,2021,114661,True,182277,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2021,115623,True,369711,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2021,115625,False,0,File is not a zip file,YDUQS PARTICIPACOES S.A.
21091,2021,115636,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115636 after 5 attempts,DEXCO S.A.
21237,2021,115717,True,279634,,ENEVA S.A
21350,2021,114519,True,329026,,DIRECIONAL ENGENHARIA S.A.
21431,2021,114394,True,171569,,HYPERA S.A.
21881,2021,115733,True,177105,,FLEURY S.A.
22187,2021,115628,True,423272,,PRIO S.A.
22349,2021,114619,True,460842,,AZZAS 2154 S.A.
22357,2021,114667,True,370635,,ALLOS S.A.
22470,2021,113929,True,349018,,MAGAZINE LUIZA S.A.
22691,2021,122058,True,399980,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
23264,2021,114809,True,330401,,AMBEV S.A.
23272,2021,113943,True,227297,,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23310,2021,114674,True,378647,,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.
24112,2021,115872,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115872 after 5 attempts,AZUL S.A.
24171,2021,116032,True,336674,,ATACADÃO S.A.
24252,2021,108514,True,178114,,SMILES FIDELIDADE S.A.
24260,2021,114215,True,341311,,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.
24295,2021,115774,True,315632,,VIBRA ENERGIA S/A
24384,2021,111817,True,1240557,,NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.
24392,2021,115749,True,288242,,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.
24716,2021,114448,True,243616,,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A."
24783,2021,121234,True,422282,,NATURA &CO HOLDING S.A.
24805,2021,115503,True,352782,,VIVARA PARTICIPAÇÕES S.A.
24821,2021,115656,True,323011,,REDE D'OR SÃO LUIZ S.A.
24848,2021,115612,True,392721,,C&A MODAS S.A.
24910,2021,115548,True,384688,,LWSA S/A
24929,2021,115627,True,309876,,TIM S.A.
25011,2021,114627,True,309852,,GRUPO DE MODA SOMA S.A.
25100,2021,114521,True,641044,,CURY CONSTRUTORA E INCORPORADORA S.A.
25232,2021,114472,True,390260,,MÉLIUZ S.A.
25291,2021,114714,True,373041,,BRAVA ENERGIA S.A.
25372,2021,115525,True,911378,,SENDAS DISTRIBUIDORA S.A.
25585,2021,114689,True,374049,,CSN MINERAÇÃO S.A.
25780,2021,113616,True,417505,,PETRORECÔNCAVO S.A.
25917,2021,105411,True,335364,,RAÍZEN S.A.
26620,2021,113572,True,380785,,AUREN ENERGIA S.A.
2437,2022,127025,True,469713,,AXIA ENERGIA S.A.
2453,2022,125990,True,515296,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2577,2022,126176,True,270992,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2022,126945,True,250975,,GERDAU S.A.
4030,2022,126668,True,244691,,CIA SIDERURGICA NACIONAL
4170,2022,127293,True,626474,,VALE S.A.
4820,2022,126369,True,938578,,BRASKEM S.A.
5258,2022,126603,True,527239,,RAIA DROGASIL S.A.
5410,2022,123176,True,134899,,WEG S.A.
6505,2022,126891,True,406584,,GRUPO CASAS BAHIA S.A.
8133,2022,126261,True,240419,,LOJAS RENNER S.A.
8451,2022,127188,True,119581,,MARCOPOLO S.A.
8656,2022,127005,True,248936,,METALURGICA GERDAU S.A.
8672,2022,125690,True,279836,,IGUATEMI S.A.
9512,2022,126948,True,175591,,PETROLEO BRASILEIRO S.A. PETROBRAS
10456,2022,127160,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127160 after 5 attempts,ALPARGATAS S.A.
11312,2022,124658,True,804547,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
12653,2022,125778,True,296476,,KLABIN S.A.
13986,2022,125949,True,308908,,SUZANO S.A.
14176,2022,116972,True,369512,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2022,125885,True,526668,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2022,126081,True,521202,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2022,126250,True,371592,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2022,125767,True,188257,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14826,2022,126097,True,227816,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2022,127076,True,196749,,ENERGISA S.A.
16101,2022,159078,True,359440,,GAFISA S.A.
16292,2022,125591,True,358206,,BRF S.A.
16306,2022,125757,True,107925,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2022,126050,True,468512,,ENGIE BRASIL ENERGIA S.A.
17450,2022,127111,True,844586,,RUMO S.A.
17671,2022,125390,True,163382,,TELEFÔNICA BRASIL S.A
17892,2022,125996,True,214308,,SANTOS BRASIL PARTICIPACOES S.A.
17973,2022,127177,True,308476,,COGNA EDUCAÇÃO S.A.
18376,2022,126090,True,258894,,ISA ENERGIA BRASIL
18465,2022,125889,True,211853,,ULTRAPAR PARTICIPACOES S.A.
18627,2022,126125,True,292975,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2022,127220,True,287278,,CPFL ENERGIA S.A.
18724,2022,125994,True,61095,,BRADESPAR S.A.
18821,2022,125620,True,364986,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
19445,2022,126001,True,374553,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2022,126912,True,578103,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2022,121238,False,0,File is not a zip file,NATURA COSMÉTICOS S.A.
19569,2022,127271,True,163445,,GOL LINHAS AEREAS INTELIGENTES S.A.
19623,2022,124188,True,557896,,DIAGNOSTICOS DA AMERICA S.A.
19739,2022,126982,True,345356,,LOCALIZA RENT A CAR S.A.
19763,2022,125441,True,265354,,EDP - ENERGIAS DO BRASIL S.A.
19836,2022,125763,True,705824,,COSAN S.A.
19879,2022,127408,True,260182,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2022,123150,True,102552,,BR MALLS PARTICIPACOES S.A.
19925,2022,127086,True,231317,,BR PROPERTIES S.A.
19992,2022,125611,True,260285,,TOTVS S.A.
20010,2022,127055,True,946327,,EQUATORIAL S.A.
20087,2022,126246,True,265704,,EMBRAER S.A.
20257,2022,126020,True,302341,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20362,2022,127114,True,208296,,POSITIVO TECNOLOGIA S.A.
20478,2022,127214,True,191169,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2022,116759,True,250845,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20516,2022,119314,True,272049,,SAO MARTINHO S.A.
20524,2022,126168,True,261006,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20605,2022,127215,True,1030299,,JHSF PARTICIPACOES S.A.
20745,2022,126799,True,100810,,SLC AGRICOLA S.A.
20770,2022,126061,True,235659,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2022,125073,True,198369,,MARFRIG GLOBAL FOODS S.A.
20915,2022,127243,True,235023,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2022,126969,False,0,File is not a zip file,MINERVA S.A.
20982,2022,126119,True,371604,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2022,127140,True,365186,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2022,126927,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126927 after 5 attempts,YDUQS PARTICIPACOES S.A.
21091,2022,126783,True,251327,,DEXCO S.A.
21237,2022,127252,True,359701,,ENEVA S.A
21350,2022,127348,True,327375,,DIRECIONAL ENGENHARIA S.A.
21431,2022,126247,True,479508,,HYPERA S.A.
21881,2022,126644,True,124476,,FLEURY S.A.
22187,2022,127162,True,416513,,PRIO S.A.
22349,2022,127081,True,468818,,AZZAS 2154 S.A.
22357,2022,127027,False,0,File is not a zip file,ALLOS S.A.
22470,2022,126359,True,491707,,MAGAZINE LUIZA S.A.
22691,2022,122067,True,467937,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
23264,2022,128293,True,335896,,AMBEV S.A.
23272,2022,125600,True,237268,,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23310,2022,127245,True,348815,,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.
24112,2022,127023,True,446813,,AZUL S.A.
24171,2022,127401,True,363299,,ATACADÃO S.A.
24260,2022,125835,True,303987,,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.
24295,2022,126115,True,351839,,VIBRA ENERGIA S/A
24392,2022,124430,True,267353,,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.
24716,2022,126955,True,225090,,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A."
24783,2022,125705,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125705 after 5 attempts,NATURA &CO HOLDING S.A.
24805,2022,127221,True,277967,,VIVARA PARTICIPAÇÕES S.A.
24821,2022,125825,True,364756,,REDE D'OR SÃO LUIZ S.A.
24848,2022,127200,True,459856,,C&A MODAS S.A.
24910,2022,126272,True,384688,,LWSA S/A
24929,2022,125541,True,388316,,TIM S.A.
25011,2022,124245,True,336030,,GRUPO DE MODA SOMA S.A.
25100,2022,125572,True,626070,,CURY CONSTRUTORA E INCORPORADORA S.A.
25232,2022,124966,True,813703,,MÉLIUZ S.A.
25291,2022,125846,True,362410,,BRAVA ENERGIA S.A.
25372,2022,123560,True,240071,,SENDAS DISTRIBUIDORA S.A.
25585,2022,126153,True,282443,,CSN MINERAÇÃO S.A.
25780,2022,124104,True,488429,,PETRORECÔNCAVO S.A.
25917,2022,119171,False,0,File is not a zip file,RAÍZEN S.A.
26620,2022,127212,True,244267,,AUREN ENERGIA S.A.
2437,2023,136627,True,493809,,AXIA ENERGIA S.A.
2453,2023,137237,True,442990,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2577,2023,136998,False,0,File is not a zip file,CESP - CIA ENERGETICA DE SAO PAULO
3980,2023,138034,True,266381,,GERDAU S.A.
4030,2023,137659,True,289238,,CIA SIDERURGICA NACIONAL
4170,2023,137025,True,471872,,VALE S.A.
4820,2023,137858,True,1182688,,BRASKEM S.A.
5258,2023,137915,True,188024,,RAIA DROGASIL S.A.
5410,2023,136075,True,143514,,WEG S.A.
6505,2023,137451,True,513354,,GRUPO CASAS BAHIA S.A.
8133,2023,136012,True,250257,,LOJAS RENNER S.A.
8451,2023,136048,True,135150,,MARCOPOLO S.A.
8656,2023,138036,True,266469,,METALURGICA GERDAU S.A.
8672,2023,135854,True,432595,,IGUATEMI S.A.
9512,2023,137831,True,442659,,PETROLEO BRASILEIRO S.A. PETROBRAS
10456,2023,137696,True,339955,,ALPARGATAS S.A.
11312,2023,137764,True,285838,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
12653,2023,137486,True,248435,,KLABIN S.A.
13986,2023,137725,True,320305,,SUZANO S.A.
14176,2023,137244,True,287182,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2023,136123,True,1005629,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2023,137617,True,329755,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2023,136741,True,340575,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2023,137801,True,188280,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14826,2023,134287,True,789982,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2023,137075,True,352352,,ENERGISA S.A.
16101,2023,160991,True,211805,,GAFISA S.A.
16292,2023,135972,True,481957,,BRF S.A.
16306,2023,137803,True,107722,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2023,136621,True,259386,,ENGIE BRASIL ENERGIA S.A.
17450,2023,137808,True,796580,,RUMO S.A.
17671,2023,135834,True,207036,,TELEFÔNICA BRASIL S.A
17892,2023,136600,True,205313,,SANTOS BRASIL PARTICIPACOES S.A.
17973,2023,137698,True,263224,,COGNA EDUCAÇÃO S.A.
18376,2023,137825,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137825 after 5 attempts,ISA ENERGIA BRASIL
18465,2023,137601,True,296984,,ULTRAPAR PARTICIPACOES S.A.
18627,2023,137663,True,328665,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2023,137649,True,278000,,CPFL ENERGIA S.A.
18724,2023,137283,True,46532,,BRADESPAR S.A.
18821,2023,136034,True,931776,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
19445,2023,136672,True,383497,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2023,135938,True,558392,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2023,133746,True,405635,,NATURA COSMÉTICOS S.A.
19569,2023,137756,True,166674,,GOL LINHAS AEREAS INTELIGENTES S.A.
19623,2023,136991,True,351006,,DIAGNOSTICOS DA AMERICA S.A.
19739,2023,137317,True,327289,,LOCALIZA RENT A CAR S.A.
19763,2023,135695,True,527113,,EDP - ENERGIAS DO BRASIL S.A.
19836,2023,136131,True,494966,,COSAN S.A.
19879,2023,137859,True,301240,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2023,134104,True,232282,,BR MALLS PARTICIPACOES S.A.
19925,2023,133016,True,223658,,BR PROPERTIES S.A.
19992,2023,136153,True,286254,,TOTVS S.A.
20010,2023,137644,True,486822,,EQUATORIAL S.A.
20087,2023,138085,True,211807,,EMBRAER S.A.
20257,2023,137638,True,233655,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20362,2023,137753,True,251420,,POSITIVO TECNOLOGIA S.A.
20478,2023,136543,True,79639,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2023,128182,True,431820,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20516,2023,129782,True,269680,,SAO MARTINHO S.A.
20524,2023,137609,True,344074,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20605,2023,137694,True,495573,,JHSF PARTICIPACOES S.A.
20745,2023,137386,False,0,File is not a zip file,SLC AGRICOLA S.A.
20770,2023,137519,True,340292,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2023,135325,True,283237,,MARFRIG GLOBAL FOODS S.A.
20915,2023,137479,True,1191630,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2023,136838,True,374188,,MINERVA S.A.
20982,2023,137757,True,326799,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2023,138478,True,300494,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2023,137953,True,207989,,YDUQS PARTICIPACOES S.A.
21091,2023,136737,True,155122,,DEXCO S.A.
21237,2023,136750,True,371233,,ENEVA S.A
21350,2023,137670,False,0,File is not a zip file,DIRECIONAL ENGENHARIA S.A.
21431,2023,137158,True,306968,,HYPERA S.A.
21881,2023,136614,True,196203,,FLEURY S.A.
22187,2023,136834,True,343613,,PRIO S.A.
22349,2023,136975,False,0,File is not a zip file,AZZAS 2154 S.A.
22357,2023,137501,True,10550032,,ALLOS S.A.
22470,2023,136524,True,493928,,MAGAZINE LUIZA S.A.
22691,2023,133774,True,343877,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
23264,2023,136881,True,353087,,AMBEV S.A.
23272,2023,136085,True,237630,,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23310,2023,138038,True,384508,,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.
24112,2023,137785,True,421158,,AZUL S.A.
24171,2023,135906,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135906 after 5 attempts,ATACADÃO S.A.
24260,2023,138419,True,378996,,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.
24295,2023,138000,True,465290,,VIBRA ENERGIA S/A
24392,2023,137749,True,309864,,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.
24716,2023,136159,True,246027,,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A."
24783,2023,137902,True,492909,,NATURA &CO HOLDING S.A.
24805,2023,136574,True,265452,,VIVARA PARTICIPAÇÕES S.A.
24821,2023,137033,True,546446,,REDE D'OR SÃO LUIZ S.A.
24848,2023,131429,True,389620,,C&A MODAS S.A.
24910,2023,136130,True,328274,,LWSA S/A
24929,2023,135622,True,355749,,TIM S.A.
25011,2023,137695,True,340996,,GRUPO DE MODA SOMA S.A.
25100,2023,137337,True,370789,,CURY CONSTRUTORA E INCORPORADORA S.A.
25232,2023,137804,True,662565,,MÉLIUZ S.A.
25291,2023,137857,True,332004,,BRAVA ENERGIA S.A.
25372,2023,137036,True,277328,,SENDAS DISTRIBUIDORA S.A.
25585,2023,135595,True,338280,,CSN MINERAÇÃO S.A.
25780,2023,136830,True,618465,,PETRORECÔNCAVO S.A.
25917,2023,130598,True,960932,,RAÍZEN S.A.
26620,2023,137267,True,506362,,AUREN ENERGIA S.A.
2437,2024,147675,True,773434,,AXIA ENERGIA S.A.
2453,2024,148065,True,421983,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2577,2024,138261,True,443875,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2024,148343,True,238649,,GERDAU S.A.
4030,2024,147221,True,502757,,CIA SIDERURGICA NACIONAL
4170,2024,147435,True,229438,,VALE S.A.
4820,2024,147168,True,537624,,BRASKEM S.A.
5258,2024,146900,True,203180,,RAIA DROGASIL S.A.
5410,2024,147065,True,140223,,WEG S.A.
6505,2024,146755,True,533238,,GRUPO CASAS BAHIA S.A.
8133,2024,148165,False,0,File is not a zip file,LOJAS RENNER S.A.
8451,2024,147203,True,243107,,MARCOPOLO S.A.
8656,2024,148342,True,238649,,METALURGICA GERDAU S.A.
8672,2024,147294,True,431833,,IGUATEMI S.A.
9512,2024,148031,True,432364,,PETROLEO BRASILEIRO S.A. PETROBRAS
10456,2024,148081,True,324540,,ALPARGATAS S.A.
11312,2024,147299,True,648066,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
12653,2024,147821,True,293519,,KLABIN S.A.
13986,2024,146712,True,188963,,SUZANO S.A.
14176,2024,147193,True,372135,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2024,147033,True,912390,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2024,146837,True,306822,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2024,148172,True,429199,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2024,147752,True,188280,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14826,2024,148149,True,517742,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2024,148374,True,384282,,ENERGISA S.A.
16101,2024,147220,True,292990,,GAFISA S.A.
16292,2024,148266,True,533392,,BRF S.A.
16306,2024,154413,True,104080,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2024,147971,False,0,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147971 after 5 attempts,ENGIE BRASIL ENERGIA S.A.
17450,2024,146854,True,483537,,RUMO S.A.
