CD_CVM,QUARTER_LABEL,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,DT_REFER,error
018970,2017Q2,67576,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2017Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122301930000000000000000.pdf.pdf', 'size_bytes': 403823}]",AES TIETE ENERGIA SA,2017-06-30,
018970,2017Q3,69416,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2017Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\Temp\\files\\00121201920000000000000000.pdf.pdf', 'size_bytes': 645904}]",AES TIETE ENERGIA SA,2017-09-30,
018970,2018Q1,73869,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2018Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\EmpresasNet\\Temp\\files\\00122101930000000000000000.pdf.pdf', 'size_bytes': 592152}]",AES TIETE ENERGIA SA,2018-03-31,
018970,2018Q2,76711,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2018Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00121601930000000000000000.pdf.pdf', 'size_bytes': 649937}]",AES TIETE ENERGIA SA,2018-06-30,
018970,2018Q3,78653,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2018Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00121901930000000000000000.pdf.pdf', 'size_bytes': 569003}]",AES TIETE ENERGIA SA,2018-09-30,
018970,2019Q1,82739,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2019Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 687146}]",AES TIETE ENERGIA SA,2019-03-31,
018970,2019Q2,86053,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2019Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15001\\Temp\\files\\00122001930000000000000000.pdf.pdf', 'size_bytes': 1733154}]",AES TIETE ENERGIA SA,2019-06-30,
018970,2019Q3,89035,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2019Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15001\\Temp\\files\\00121101930000000000000000.pdf.pdf', 'size_bytes': 1773649}]",AES TIETE ENERGIA SA,2019-09-30,
018970,2020Q1,92806,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2020Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15001\\Temp\\files\\00122501930000000000000000.pdf.pdf', 'size_bytes': 3589237}]",AES TIETE ENERGIA SA,2020-03-31,
018970,2020Q2,95697,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2020Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00123301930000000000000000.pdf.pdf', 'size_bytes': 5189354}]",AES TIETE ENERGIA SA,2020-06-30,
