CD_CVM,QUARTER_LABEL,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,DT_REFER,error
2453,2018Q2,79571,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2018Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13004\\Temp\\files\\00124401930000000000000000.pdf.pdf', 'size_bytes': 1210136}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2018-06-30,
2453,2018Q3,79541,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2018Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13004\\Temp\\files\\00124501930000000000000000.pdf.pdf', 'size_bytes': 1241261}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2018-09-30,
2453,2019Q1,83796,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2019Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00127601930000000000000000.pdf.pdf', 'size_bytes': 3172856}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019-03-31,
2453,2019Q2,86823,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2019Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15001\\Temp\\files\\00122201930000000000000000.pdf.pdf', 'size_bytes': 3535508}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019-06-30,
2453,2019Q3,89621,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2019Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121201930000000000000000.pdf.pdf', 'size_bytes': 1156198}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019-09-30,
2453,2020Q1,93222,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2020Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121601930000000000000000.pdf.pdf', 'size_bytes': 3084345}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020-03-31,
2453,2020Q2,96201,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2020Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 3531714}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020-06-30,
2453,2020Q3,98558,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2020Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121901930000000000000000.pdf.pdf', 'size_bytes': 3712327}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020-09-30,
2453,2021Q1,104325,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2021Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 2955524}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021-03-31,
2453,2021Q2,108005,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2021Q2\\notas_explicativas.pdf', 'original_filename': 'Cemig H 2T_2021 Notas explicativas.pdf', 'size_bytes': 3310658}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021-06-30,
2453,2021Q3,109865,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2021Q3\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas.pdf', 'size_bytes': 3450969}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021-09-30,
