CD_CVM,ANO,ID_DOC,found,tier,files,DENOM_CIA
19569,2013,35520,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19569\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\EmpresasNet\\Temp\\files\\00001416530000000000000000.docx.pdf', 'size_bytes': 342458}]",GOL LINHAS AEREAS INTELIGENTES S.A.
19569,2014,45596,False,not_found,[],GOL LINHAS AEREAS INTELIGENTES S.A.
6505,2010,4930,False,not_found,[],GRUPO CASAS BAHIA S.A.
6505,2011,14401,False,not_found,[],GRUPO CASAS BAHIA S.A.
6505,2012,24360,False,not_found,[],GRUPO CASAS BAHIA S.A.
6505,2013,34524,False,not_found,[],GRUPO CASAS BAHIA S.A.
6505,2014,44017,False,not_found,[],GRUPO CASAS BAHIA S.A.
21431,2010,5428,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\21431\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000416530000000000000000.docx.pdf', 'size_bytes': 915284}]",HYPERA S.A.
21431,2011,14881,False,not_found,[],HYPERA S.A.
21431,2012,24745,False,not_found,[],HYPERA S.A.
21431,2013,35327,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\21431\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003116530000000000000000.pdf.pdf', 'size_bytes': 815840}]",HYPERA S.A.
21431,2014,43885,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\21431\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001416530000000000000000.pdf.pdf', 'size_bytes': 612866}]",HYPERA S.A.
20494,2010,5861,False,not_found,[],IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20494,2011,24141,False,not_found,[],IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20494,2012,28108,False,not_found,[],IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20494,2013,36089,False,not_found,[],IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20494,2014,45090,False,not_found,[],IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
8672,2010,9652,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8672\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00003216530000000000000000.pdf.pdf', 'size_bytes': 178253}]",IGUATEMI S.A.
8672,2011,15701,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8672\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00009216530000000000000000.pdf.pdf', 'size_bytes': 169059}]",IGUATEMI S.A.
8672,2012,25062,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8672\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00015416530000000000000000.pdf.pdf', 'size_bytes': 549707}]",IGUATEMI S.A.
8672,2013,35526,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8672\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00024816530000000000000000.pdf.pdf', 'size_bytes': 308600}]",IGUATEMI S.A.
8672,2014,45483,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8672\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00139516530000000000000000.pdf.pdf', 'size_bytes': 402916}]",IGUATEMI S.A.
20605,2010,5969,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20605\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000316530000000000000000.pdf.pdf', 'size_bytes': 55023}]",JHSF PARTICIPACOES S.A.
20605,2011,15391,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20605\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001716530000000000000000.pdf.pdf', 'size_bytes': 118516}]",JHSF PARTICIPACOES S.A.
20605,2012,25560,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20605\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001316530000000000000000.pdf.pdf', 'size_bytes': 89871}]",JHSF PARTICIPACOES S.A.
20605,2013,35522,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20605\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000716530000000000000000.pdf.pdf', 'size_bytes': 141813}]",JHSF PARTICIPACOES S.A.
20605,2014,44953,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20605\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00120916530000000000000000.pdf.pdf', 'size_bytes': 136755}]",JHSF PARTICIPACOES S.A.
12653,2010,4933,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\12653\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000916530000000000000000.pdf.pdf', 'size_bytes': 116834}]",KLABIN S.A.
12653,2011,14625,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\12653\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00004516530000000000000000.pdf.pdf', 'size_bytes': 105911}]",KLABIN S.A.
12653,2012,24397,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\12653\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00006116530000000000000000.pdf.pdf', 'size_bytes': 113319}]",KLABIN S.A.
12653,2013,34485,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\12653\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001916530000000000000000.pdf.pdf', 'size_bytes': 246465}]",KLABIN S.A.
12653,2014,43996,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\12653\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001516530000000000000000.pdf.pdf', 'size_bytes': 131510}]",KLABIN S.A.
19879,2010,5658,False,not_found,[],LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19879,2011,14727,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19879\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001316530000000000000000.pdf.pdf', 'size_bytes': 320045}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19879,2012,25265,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19879\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002216530000000000000000.pdf.pdf', 'size_bytes': 679515}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19879,2013,35112,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19879\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00001716530000000000000000.pdf.pdf', 'size_bytes': 3480766}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19879,2014,44829,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19879\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121016530000000000000000.pdf.pdf', 'size_bytes': 2971412}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19739,2010,5142,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19739\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000816530000000000000000.pdf.pdf', 'size_bytes': 506027}]",LOCALIZA RENT A CAR S.A.
19739,2011,14940,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19739\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00004416530000000000000000.pdf.pdf', 'size_bytes': 817547}]",LOCALIZA RENT A CAR S.A.
19739,2012,25068,False,not_found,[],LOCALIZA RENT A CAR S.A.
19739,2013,35398,False,not_found,[],LOCALIZA RENT A CAR S.A.
19739,2014,45167,False,not_found,[],LOCALIZA RENT A CAR S.A.
23272,2012,32733,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\23272\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002716530000000000000000.pdf.pdf', 'size_bytes': 286454}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23272,2013,35378,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\23272\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00005116530000000000000000.pdf.pdf', 'size_bytes': 308568}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23272,2014,44385,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\23272\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00006416530000000000000000.pdf.pdf', 'size_bytes': 210043}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
8087,2010,9803,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8087\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000516530000000000000000.pdf.pdf', 'size_bytes': 898586}]",LOJAS AMERICANAS S.A.
8087,2011,14726,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8087\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00003416530000000000000000.pdf.pdf', 'size_bytes': 892452}]",LOJAS AMERICANAS S.A.
8087,2012,25008,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8087\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002016530000000000000000.pdf.pdf', 'size_bytes': 887465}]",LOJAS AMERICANAS S.A.
8087,2013,35308,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8087\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001916530000000000000000.pdf.pdf', 'size_bytes': 596789}]",LOJAS AMERICANAS S.A.
8087,2014,45054,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8087\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121416530000000000000000.pdf.pdf', 'size_bytes': 976599}]",LOJAS AMERICANAS S.A.
8133,2010,4793,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8133\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000816530000000000000000.pdf.pdf', 'size_bytes': 250158}]",LOJAS RENNER S.A.
8133,2011,14175,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8133\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002516530000000000000000.pdf.pdf', 'size_bytes': 256424}]",LOJAS RENNER S.A.
8133,2012,24469,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8133\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00004316530000000000000000.pdf.pdf', 'size_bytes': 406164}]",LOJAS RENNER S.A.
8133,2013,34705,False,not_found,[],LOJAS RENNER S.A.
8133,2014,44074,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8133\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003216530000000000000000.pdf.pdf', 'size_bytes': 450216}]",LOJAS RENNER S.A.
22470,2010,7179,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\22470\\2010\\relatorio_administracao.pdf', 'original_filename': 'D:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001416530000000000000000.pdf.pdf', 'size_bytes': 2246105}]",MAGAZINE LUIZA S.A.
22470,2011,15992,False,not_found,[],MAGAZINE LUIZA S.A.
22470,2012,25378,False,not_found,[],MAGAZINE LUIZA S.A.
22470,2013,34733,False,not_found,[],MAGAZINE LUIZA S.A.
22470,2014,44332,False,not_found,[],MAGAZINE LUIZA S.A.
8451,2010,4934,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8451\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNetv3\\Temp\\files\\00000416530000000000000000.pdf.pdf', 'size_bytes': 557114}]",MARCOPOLO S.A.
8451,2011,14567,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8451\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00002716530000000000000000.pdf.pdf', 'size_bytes': 566737}]",MARCOPOLO S.A.
8451,2012,24370,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8451\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001216530000000000000000.pdf.pdf', 'size_bytes': 680638}]",MARCOPOLO S.A.
8451,2013,34785,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8451\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003016530000000000000000.pdf.pdf', 'size_bytes': 1049798}]",MARCOPOLO S.A.
8451,2014,44201,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8451\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00005116530000000000000000.pdf.pdf', 'size_bytes': 918168}]",MARCOPOLO S.A.
20788,2010,22071,False,not_found,[],MARFRIG GLOBAL FOODS S.A.
20788,2011,22962,False,not_found,[],MARFRIG GLOBAL FOODS S.A.
20788,2012,25552,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20788\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00007916530000000000000000.pdf.pdf', 'size_bytes': 1006492}]",MARFRIG GLOBAL FOODS S.A.
20788,2013,35309,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20788\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003516530000000000000000.pdf.pdf', 'size_bytes': 1801208}]",MARFRIG GLOBAL FOODS S.A.
20788,2014,44411,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20788\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003416530000000000000000.pdf.pdf', 'size_bytes': 1404411}]",MARFRIG GLOBAL FOODS S.A.
17914,2010,5488,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\17914\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000616530000000000000000.docx.pdf', 'size_bytes': 343427}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17914,2011,16094,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\17914\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001116530000000000000000.pdf.pdf', 'size_bytes': 131607}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17914,2012,25004,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\17914\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001716530000000000000000.pdf.pdf', 'size_bytes': 82016}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17914,2013,35564,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\17914\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000416530000000000000000.pdf.pdf', 'size_bytes': 205430}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17914,2014,45626,False,not_found,[],MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
8656,2010,5131,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8656\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00002916530000000000000000.pdf.pdf', 'size_bytes': 453390}]",METALURGICA GERDAU S.A.
8656,2011,14378,False,not_found,[],METALURGICA GERDAU S.A.
8656,2012,24389,False,not_found,[],METALURGICA GERDAU S.A.
8656,2013,34728,False,not_found,[],METALURGICA GERDAU S.A.
8656,2014,44902,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\8656\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124816530000000000000000.pdf.pdf', 'size_bytes': 396675}]",METALURGICA GERDAU S.A.
20931,2010,10113,False,not_found,[],MINERVA S.A.
20931,2011,25100,False,not_found,[],MINERVA S.A.
20931,2012,25098,False,not_found,[],MINERVA S.A.
20931,2013,35116,False,not_found,[],MINERVA S.A.
20931,2014,45416,False,not_found,[],MINERVA S.A.
20915,2010,6069,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20915\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000216530000000000000000.docx.pdf', 'size_bytes': 755906}]",MRV ENGENHARIA E PARTICIPACOES S.A.
20915,2011,15064,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20915\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00001316530000000000000000.docx.pdf', 'size_bytes': 1279470}]",MRV ENGENHARIA E PARTICIPACOES S.A.
20915,2012,24946,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20915\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet1\\Temp\\files\\00001916530000000000000000.docx.pdf', 'size_bytes': 1259806}]",MRV ENGENHARIA E PARTICIPACOES S.A.
20915,2013,35180,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20915\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00004316530000000000000000.pdf.pdf', 'size_bytes': 1058902}]",MRV ENGENHARIA E PARTICIPACOES S.A.
20915,2014,44802,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20915\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00119316530000000000000000.pdf.pdf', 'size_bytes': 1474618}]",MRV ENGENHARIA E PARTICIPACOES S.A.
20982,2010,6378,False,not_found,[],MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20982,2011,24277,False,not_found,[],MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20982,2012,24955,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20982\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001816530000000000000000.doc.pdf', 'size_bytes': 803836}]",MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20982,2013,35323,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20982\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003116530000000000000000.docx.pdf', 'size_bytes': 257596}]",MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20982,2014,44230,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20982\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00003416530000000000000000.docx.pdf', 'size_bytes': 220462}]",MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
19550,2010,4942,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19550\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000316530000000000000000.pdf.pdf', 'size_bytes': 588323}]",NATURA COSMETICOS S.A.
19550,2011,14348,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19550\\2011\\relatorio_administracao.pdf', 'original_filename': 'Q:\\CVEMPNET.10\\EmpresasNet\\Temp\\files\\00001016530000000000000000.pdf.pdf', 'size_bytes': 1017125}]",NATURA COSMETICOS S.A.
19550,2012,24134,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19550\\2012\\relatorio_administracao.pdf', 'original_filename': 'Q:\\CVEMPNET.10\\EmpresasNet\\Temp\\files\\00001416530000000000000000.pdf.pdf', 'size_bytes': 581830}]",NATURA COSMETICOS S.A.
19550,2013,39253,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19550\\2013\\relatorio_administracao.pdf', 'original_filename': 'Q:\\CVEMPNET.10\\EmpresasNet\\Temp\\files\\00001416530000000000000000.docx.pdf', 'size_bytes': 539904}]",NATURA COSMETICOS S.A.
19550,2014,44015,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19550\\2014\\relatorio_administracao.pdf', 'original_filename': 'Q:\\CVEMPNET.10\\EmpresasNet\\Temp\\files\\00001016530000000000000000.doc.pdf', 'size_bytes': 438049}]",NATURA COSMETICOS S.A.
11312,2010,6058,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\11312\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000216530000000000000000.pdf.pdf', 'size_bytes': 84032}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
11312,2011,15959,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\11312\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00002416530000000000000000.pdf.pdf', 'size_bytes': 130610}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
11312,2012,26434,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\11312\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00004516530000000000000000.pdf.pdf', 'size_bytes': 226423}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
11312,2013,34636,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\11312\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00004816530000000000000000.pdf.pdf', 'size_bytes': 380744}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
11312,2014,45350,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\11312\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124516530000000000000000.pdf.pdf', 'size_bytes': 583613}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
20478,2010,6307,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20478\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000616530000000000000000.pdf.pdf', 'size_bytes': 322936}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
20478,2011,16273,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20478\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00006916530000000000000000.pdf.pdf', 'size_bytes': 338497}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
20478,2012,25382,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20478\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00013204190000000000000000.pdf.pdf', 'size_bytes': 33870}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
20478,2013,34541,False,not_found,[],PDG REALTY S.A. EMPREEND E PARTICIPACOES
20478,2014,45065,False,not_found,[],PDG REALTY S.A. EMPREEND E PARTICIPACOES
9512,2010,5169,False,not_found,[],PETROLEO BRASILEIRO S.A. PETROBRAS
9512,2011,14307,False,not_found,[],PETROLEO BRASILEIRO S.A. PETROBRAS
9512,2012,24066,False,not_found,[],PETROLEO BRASILEIRO S.A. PETROBRAS
9512,2013,34830,False,not_found,[],PETROLEO BRASILEIRO S.A. PETROBRAS
9512,2014,46133,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\9512\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121816530000000000000000.pdf.pdf', 'size_bytes': 1439806}]",PETROLEO BRASILEIRO S.A. PETROBRAS
20362,2010,7578,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20362\\2010\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000416530000000000000000.pdf.pdf', 'size_bytes': 107456}]",POSITIVO TECNOLOGIA S.A.
20362,2011,15164,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20362\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001816530000000000000000.pdf.pdf', 'size_bytes': 155590}]",POSITIVO TECNOLOGIA S.A.
20362,2012,24944,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20362\\2012\\relatorio_administracao.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001216530000000000000000.pdf.pdf', 'size_bytes': 371091}]",POSITIVO TECNOLOGIA S.A.
20362,2013,34704,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20362\\2013\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001016530000000000000000.pdf.pdf', 'size_bytes': 323542}]",POSITIVO TECNOLOGIA S.A.
20362,2014,44812,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\20362\\2014\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00119416530000000000000000.pdf.pdf', 'size_bytes': 107968}]",POSITIVO TECNOLOGIA S.A.
22187,2010,7251,False,not_found,[],PRIO S.A.
22187,2011,14918,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\22187\\2011\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00003016530000000000000000.pdf.pdf', 'size_bytes': 282484}]",PRIO S.A.
