CD_CVM,ANO,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,error
019925,2012,24306,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019925\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00018704120000000000000000.docx.pdf', 'size_bytes': 917509}]",BR PROPERTIES S.A.,
019925,2013,34595,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019925\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00036504120000000000000000.pdf.pdf', 'size_bytes': 1103689}]",BR PROPERTIES S.A.,
019925,2014,44050,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019925\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet7\\Temp\\files\\00027004120000000000000000.pdf.pdf', 'size_bytes': 1056675}]",BR PROPERTIES S.A.,
018724,2010,5596,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018724\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001204120000000000000000.pdf.pdf', 'size_bytes': 506414}]",BRADESPAR S.A.,
018724,2011,15100,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018724\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00004616530000000000000000.pdf.pdf', 'size_bytes': 410939}]",BRADESPAR S.A.,
018724,2012,25064,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018724\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003616530000000000000000.pdf.pdf', 'size_bytes': 280915}]",BRADESPAR S.A.,
018724,2013,35387,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018724\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00010304120000000000000000.pdf.pdf', 'size_bytes': 539576}]",BRADESPAR S.A.,
018724,2014,45084,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018724\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00119804120000000000000000.pdf.pdf', 'size_bytes': 634145}]",BRADESPAR S.A.,
004820,2010,5303,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\004820\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00003816530000000000000000.pdf.pdf', 'size_bytes': 2435683}]",BRASKEM S.A.,
004820,2011,15385,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\004820\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00002816530000000000000000.pdf.pdf', 'size_bytes': 1098824}]",BRASKEM S.A.,
004820,2012,24137,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\004820\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003116530000000000000000.pdf.pdf', 'size_bytes': 1178414}]",BRASKEM S.A.,
004820,2013,35243,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\004820\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00006304120000000000000000.pdf.pdf', 'size_bytes': 871456}]",BRASKEM S.A.,
004820,2014,44019,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\004820\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00007916530000000000000000.pdf.pdf', 'size_bytes': 892945}]",BRASKEM S.A.,
016292,2010,6508,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016292\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000404120000000000000000.pdf.pdf', 'size_bytes': 1305965}]",BRF S.A.,
016292,2011,15260,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016292\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00001016530000000000000000.pdf.pdf', 'size_bytes': 1819349}]",BRF S.A.,
016292,2012,24657,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016292\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002016530000000000000000.pdf.pdf', 'size_bytes': 1419959}]",BRF S.A.,
016292,2013,34932,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016292\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003316530000000000000000.pdf.pdf', 'size_bytes': 1614415}]",BRF S.A.,
016292,2014,44337,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016292\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003716530000000000000000.pdf.pdf', 'size_bytes': 2052517}]",BRF S.A.,
018821,2010,5330,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018821\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00002204120000000000000000.docx.pdf', 'size_bytes': 1807650}]",CCR S.A.,
018821,2011,14776,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018821\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00007004120000000000000000.pdf.pdf', 'size_bytes': 605767}]",CCR S.A.,
018821,2012,25009,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018821\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00004804120000000000000000.pdf.pdf', 'size_bytes': 695252}]",CCR S.A.,
