CD_CVM,company_name,fiscal_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
4030,CIA SIDERURGICA NACIONAL,2024,103906654.0,43687460.0,-1538141.0,15459116.0,88447538.0,18.459003496367245,17.59257166236418,0.8512211162145593,-0.014803103947510426,-0.09949734512633193,-0.5218564490016191
4170,VALE S.A.,2015,345549435.0,85499184.0,-45996622.0,139419590.0,206129845.0,19.660646273425822,18.264017390001797,0.5965278021652676,-0.13311155319932733,-0.32991505713078056,-0.3266149870801034
4170,VALE S.A.,2016,322696154.0,94633264.0,13296496.0,133701739.0,188994415.0,19.592221738760898,18.36551960012248,0.5856729702455642,0.04120438324158025,0.09944893835674044,1.0156985871271584
4170,VALE S.A.,2017,328096703.0,108532022.0,17669992.0,148105642.0,179991061.0,19.60881894911522,18.502555821041977,0.5485914955993935,0.05385604865404576,0.11930667705420703,0.45081081081081065
4170,VALE S.A.,2018,341714838.0,134483126.0,25773768.0,173682178.0,168032660.0,19.649487140198914,18.716949291886678,0.4917335781596935,0.07542478445141443,0.1483961584129835,0.3477801268498941
4170,VALE S.A.,2019,369670328.0,148639921.0,-8696040.0,157149353.0,212520975.0,19.72812216101588,18.817037301544193,0.5748932465036793,-0.023523770617586596,-0.05533614891815686,0.040000000000000036
4170,VALE S.A.,2020,478129515.0,208528759.0,24902341.0,180985984.0,297143531.0,19.985392205637744,19.155587522544987,0.6214707975097501,0.05208283575633268,0.13759264916337388,0.6391752577319587
4170,VALE S.A.,2021,499128000.0,293524000.0,121343000.0,197058000.0,302070000.0,20.028373133848003,19.497469965609913,0.6051954608837813,0.2431099838117677,0.6157730211409839,-0.09580143818139653
4170,VALE S.A.,2022,453387000.0,226508000.0,96337000.0,194894000.0,258493000.0,19.932256623372567,19.238290822351924,0.5701376528219821,0.2124829340056067,0.49430459634467966,0.1049229239184486
4170,VALE S.A.,2023,455984000.0,208066000.0,40554000.0,198325000.0,257659000.0,19.937968279143774,19.15336589502646,0.5650614933857329,0.08893733113442577,0.2044825412832472,-0.09897292250233436
