CD_CVM,ANO,ID_DOC,new_tier
018465,2024,145073,largest_attachment_fallback
018627,2010,5592,largest_attachment_fallback
018627,2011,35851,largest_attachment_fallback
018627,2012,34800,largest_attachment_fallback
018627,2013,34808,largest_attachment_fallback_content_filtered
018627,2014,60081,largest_attachment_fallback
018627,2015,54301,largest_attachment_fallback
018627,2016,62684,largest_attachment_fallback
018627,2017,71362,largest_attachment_fallback_content_filtered
018627,2018,80809,largest_attachment_fallback_content_filtered
018627,2019,90796,largest_attachment_fallback_content_filtered
018627,2020,100129,largest_attachment_fallback_content_filtered
018660,2010,5752,largest_attachment_fallback
018660,2011,14930,largest_attachment_fallback
018660,2012,24909,largest_attachment_fallback
018660,2013,35644,largest_attachment_fallback
018660,2014,45342,largest_attachment_fallback
018660,2015,54212,largest_attachment_fallback
018660,2016,63488,largest_attachment_fallback
018660,2017,72757,largest_attachment_fallback
018660,2018,81697,largest_attachment_fallback
018660,2019,91443,largest_attachment_fallback
018660,2020,102515,largest_attachment_fallback
018660,2021,112650,largest_attachment_fallback
018660,2022,124256,largest_attachment_fallback
018660,2023,134981,largest_attachment_fallback
018660,2024,145056,largest_attachment_fallback
018724,2010,5596,largest_attachment_fallback
018724,2011,15100,largest_attachment_fallback_content_filtered
018724,2012,25064,largest_attachment_fallback_content_filtered
018724,2013,35387,largest_attachment_fallback
018724,2014,45084,largest_attachment_fallback
018724,2015,54217,largest_attachment_fallback_content_filtered
018724,2016,63373,largest_attachment_fallback
018724,2017,72464,largest_attachment_fallback
018724,2018,81696,largest_attachment_fallback
018724,2019,91842,largest_attachment_fallback
018724,2020,102213,largest_attachment_fallback
018724,2021,113117,largest_attachment_fallback
018724,2022,124650,largest_attachment_fallback
018724,2023,135181,largest_attachment_fallback_content_filtered
018724,2024,145726,largest_attachment_fallback_content_filtered
018821,2010,5330,largest_attachment_fallback
018821,2011,14776,largest_attachment_fallback
018821,2012,25009,largest_attachment_fallback
018821,2013,35137,largest_attachment_fallback
018821,2014,45811,largest_attachment_fallback
018821,2015,53651,largest_attachment_fallback
018821,2016,62916,largest_attachment_fallback
018821,2017,71809,largest_attachment_fallback
018821,2018,81414,largest_attachment_fallback
018821,2019,91386,largest_attachment_fallback
018821,2020,100683,largest_attachment_fallback
018961,2010,8548,largest_attachment_fallback
018961,2011,15882,largest_attachment_fallback_content_filtered
018961,2012,25251,largest_attachment_fallback
018961,2013,35221,largest_attachment_fallback_content_filtered
018970,2010,5659,largest_attachment_fallback
018970,2011,15023,largest_attachment_fallback
018970,2012,24572,largest_attachment_fallback
018970,2013,34956,largest_attachment_fallback
018970,2014,44291,largest_attachment_fallback
018970,2015,53577,largest_attachment_fallback
018970,2016,62808,largest_attachment_fallback_content_filtered
018970,2017,71802,largest_attachment_fallback
018970,2018,80910,largest_attachment_fallback
018970,2019,91270,largest_attachment_fallback
018970,2020,100848,largest_attachment_fallback
019445,2010,5323,largest_attachment_fallback
019445,2011,14868,largest_attachment_fallback
019445,2012,24718,largest_attachment_fallback
019445,2013,34244,largest_attachment_fallback
019445,2014,45826,largest_attachment_fallback
019445,2015,54029,largest_attachment_fallback
019445,2016,63037,largest_attachment_fallback
019445,2017,71739,largest_attachment_fallback
019445,2018,80985,largest_attachment_fallback
019445,2019,91684,largest_attachment_fallback
019445,2020,102985,largest_attachment_fallback
019445,2021,116984,largest_attachment_fallback
019445,2023,134977,largest_attachment_fallback
019453,2010,8103,largest_attachment_fallback_content_filtered
019453,2011,15053,largest_attachment_fallback
019453,2012,24951,largest_attachment_fallback
019453,2013,35292,largest_attachment_fallback
019453,2014,45024,largest_attachment_fallback
019453,2015,54087,largest_attachment_fallback
019453,2016,62648,largest_attachment_fallback
019453,2017,71875,largest_attachment_fallback
019453,2018,81212,largest_attachment_fallback
019453,2019,91040,largest_attachment_fallback
019453,2020,100819,largest_attachment_fallback
019453,2021,112982,largest_attachment_fallback_content_filtered
019453,2022,124228,largest_attachment_fallback
019453,2023,134692,largest_attachment_fallback
019453,2024,145479,largest_attachment_fallback
019550,2010,4942,largest_attachment_fallback
019550,2011,14348,largest_attachment_fallback
019550,2012,24134,largest_attachment_fallback
019550,2013,39253,largest_attachment_fallback
019550,2014,44015,largest_attachment_fallback
019550,2015,53441,largest_attachment_fallback
019550,2016,62718,largest_attachment_fallback
019550,2017,72264,largest_attachment_fallback
019550,2018,80968,largest_attachment_fallback
019550,2019,91402,largest_attachment_fallback
019550,2020,102570,largest_attachment_fallback
019550,2021,113131,largest_attachment_fallback
019550,2022,124274,largest_attachment_fallback
019550,2023,134850,largest_attachment_fallback
019550,2024,145393,largest_attachment_fallback
019569,2010,4959,largest_attachment_fallback
019569,2011,19865,largest_attachment_fallback
019569,2012,25431,largest_attachment_fallback
019569,2013,35520,largest_attachment_fallback
019569,2014,45596,largest_attachment_fallback
019569,2015,54661,largest_attachment_fallback
019569,2016,62584,largest_attachment_fallback
019569,2017,72037,largest_attachment_fallback
019569,2018,80954,largest_attachment_fallback
019569,2019,91266,largest_attachment_fallback
019569,2020,101035,largest_attachment_fallback
019615,2010,4980,largest_attachment_fallback_content_filtered
019615,2011,14648,largest_attachment_fallback_content_filtered
019615,2012,24578,largest_attachment_fallback_content_filtered
019615,2013,34532,largest_attachment_fallback_content_filtered
019615,2014,44045,largest_attachment_fallback_content_filtered
019615,2015,53646,largest_attachment_fallback
019615,2016,62569,largest_attachment_fallback
019615,2017,71706,largest_attachment_fallback
019615,2018,80667,largest_attachment_fallback
019615,2019,90955,largest_attachment_fallback
019615,2020,100659,largest_attachment_fallback
019615,2023,134366,largest_attachment_fallback
019615,2025,155103,largest_attachment_fallback
019623,2010,5703,largest_attachment_fallback
019623,2011,15393,largest_attachment_fallback
019623,2012,24839,largest_attachment_fallback
019623,2013,35471,largest_attachment_fallback
019623,2014,45162,largest_attachment_fallback
019623,2015,54381,largest_attachment_fallback
019623,2016,63357,largest_attachment_fallback
019623,2017,72354,largest_attachment_fallback
019623,2018,81214,largest_attachment_fallback
019623,2019,91578,largest_attachment_fallback
019623,2020,100717,largest_attachment_fallback
019623,2021,113140,largest_attachment_fallback
019623,2022,124722,largest_attachment_fallback
019739,2010,5142,largest_attachment_fallback
019739,2011,14940,largest_attachment_fallback_content_filtered
019739,2012,25068,largest_attachment_fallback
019739,2013,35398,largest_attachment_fallback
019739,2014,45167,largest_attachment_fallback
019739,2015,53834,largest_attachment_fallback
019739,2016,62319,largest_attachment_fallback_content_filtered
019739,2017,72263,largest_attachment_fallback_content_filtered
019739,2018,80824,largest_attachment_fallback
019739,2019,91474,largest_attachment_fallback_content_filtered
019739,2020,100482,largest_attachment_fallback
019763,2010,5393,largest_attachment_fallback_content_filtered
019763,2011,14860,largest_attachment_fallback
019763,2012,30020,largest_attachment_fallback
019763,2013,34927,largest_attachment_fallback
019763,2014,44445,largest_attachment_fallback
019763,2015,53798,largest_attachment_fallback
019763,2016,62728,largest_attachment_fallback
019763,2017,72147,largest_attachment_fallback
019763,2018,81087,largest_attachment_fallback
019763,2019,91055,largest_attachment_fallback
019763,2020,103062,largest_attachment_fallback
019763,2022,123741,largest_attachment_fallback
019763,2023,134268,largest_attachment_fallback
019771,2010,9613,largest_attachment_fallback_content_filtered
019771,2011,15250,largest_attachment_fallback
019771,2012,24686,largest_attachment_fallback_content_filtered
019771,2013,34833,largest_attachment_fallback_content_filtered
019771,2014,44339,largest_attachment_fallback
019771,2015,54628,largest_attachment_fallback
019771,2016,63202,largest_attachment_fallback
019771,2017,71721,largest_attachment_fallback
019771,2018,81010,largest_attachment_fallback_content_filtered
019771,2019,91159,largest_attachment_fallback
019771,2020,102739,largest_attachment_fallback
019771,2022,123669,largest_attachment_fallback
019771,2023,137595,largest_attachment_fallback
019771,2024,145096,largest_attachment_fallback
019771,2025,155574,largest_attachment_fallback
019836,2011,9577,largest_attachment_fallback
019836,2012,18623,largest_attachment_fallback_content_filtered
019836,2013,34913,largest_attachment_fallback
019836,2014,45071,largest_attachment_fallback
019836,2015,53472,largest_attachment_fallback
019836,2016,62582,largest_attachment_fallback
019836,2017,72672,largest_attachment_fallback_content_filtered
019836,2018,80687,largest_attachment_fallback
019836,2019,90980,largest_attachment_fallback
019836,2020,100139,largest_attachment_fallback
019836,2021,112025,largest_attachment_fallback
019836,2022,123768,largest_attachment_fallback
019836,2023,138141,largest_attachment_fallback
019836,2024,145271,largest_attachment_fallback
019879,2010,5658,largest_attachment_fallback
019879,2011,14727,largest_attachment_fallback
019879,2012,25265,largest_attachment_fallback_content_filtered
019879,2013,35112,largest_attachment_fallback_content_filtered
019879,2014,44829,largest_attachment_fallback_content_filtered
019879,2015,60681,largest_attachment_fallback_content_filtered
019879,2016,63504,largest_attachment_fallback_content_filtered
019879,2017,72794,largest_attachment_fallback_content_filtered
019879,2018,81727,largest_attachment_fallback
019879,2019,91540,largest_attachment_fallback
019879,2020,102071,largest_attachment_fallback_content_filtered
019879,2021,112964,largest_attachment_fallback
019879,2022,124713,largest_attachment_fallback
019909,2010,21727,largest_attachment_fallback_content_filtered
019909,2011,21729,largest_attachment_fallback_content_filtered
019909,2012,24746,largest_attachment_fallback
019909,2013,35253,largest_attachment_fallback_content_filtered
019909,2014,44919,largest_attachment_fallback_content_filtered
019909,2015,54051,largest_attachment_fallback
019909,2016,63185,largest_attachment_fallback
019909,2017,72384,largest_attachment_fallback
019909,2018,81862,largest_attachment_fallback
019909,2019,91538,largest_attachment_fallback_content_filtered
019909,2020,102775,largest_attachment_fallback_content_filtered
019909,2024,145599,largest_attachment_fallback
019925,2010,5372,largest_attachment_fallback
019925,2011,19623,largest_attachment_fallback
019925,2012,24306,largest_attachment_fallback
019925,2013,34595,largest_attachment_fallback
019925,2014,44050,largest_attachment_fallback
019925,2015,53400,largest_attachment_fallback
019925,2016,66835,largest_attachment_fallback
019925,2017,71365,largest_attachment_fallback
019925,2018,80509,largest_attachment_fallback
019925,2019,91755,largest_attachment_fallback
019925,2020,100345,largest_attachment_fallback
019925,2021,111933,largest_attachment_fallback
019925,2022,123391,largest_attachment_fallback
019992,2010,4506,largest_attachment_fallback
019992,2011,14025,largest_attachment_fallback
019992,2012,23966,largest_attachment_fallback
019992,2013,34227,largest_attachment_fallback
019992,2014,43677,largest_attachment_fallback
019992,2015,54126,largest_attachment_fallback
019992,2016,62713,largest_attachment_fallback
019992,2017,71390,largest_attachment_fallback
019992,2018,80641,largest_attachment_fallback
019992,2019,90914,largest_attachment_fallback
019992,2021,111818,largest_attachment_fallback
019992,2022,123527,largest_attachment_fallback
019992,2023,133904,largest_attachment_fallback
019992,2024,144748,largest_attachment_fallback
020010,2010,22032,largest_attachment_fallback
020010,2011,23012,largest_attachment_fallback
020010,2012,25814,ERROR: File is not a zip file
020010,2013,35098,largest_attachment_fallback
020010,2014,44231,largest_attachment_fallback
020010,2015,68808,largest_attachment_fallback
020010,2016,68809,largest_attachment_fallback
020010,2017,72120,largest_attachment_fallback
020010,2018,82190,largest_attachment_fallback
020010,2019,93389,largest_attachment_fallback_content_filtered
020010,2020,102205,largest_attachment_fallback
020028,2010,5375,largest_attachment_fallback
020028,2011,15205,largest_attachment_fallback
020028,2012,25528,largest_attachment_fallback
020028,2013,35422,largest_attachment_fallback
020028,2014,44748,largest_attachment_fallback
020028,2015,55235,largest_attachment_fallback
020028,2016,63223,largest_attachment_fallback
020028,2017,72181,largest_attachment_fallback
020028,2018,81211,largest_attachment_fallback
020028,2019,91393,largest_attachment_fallback
020028,2020,102772,largest_attachment_fallback
020028,2022,124198,largest_attachment_fallback
020028,2024,145338,largest_attachment_fallback
020060,2010,5099,largest_attachment_fallback
020060,2011,15916,largest_attachment_fallback
020060,2012,25780,largest_attachment_fallback
020060,2014,45471,largest_attachment_fallback
020060,2015,54603,largest_attachment_fallback
020060,2016,63734,largest_attachment_fallback
020060,2017,72566,largest_attachment_fallback
020060,2018,81939,largest_attachment_fallback
020060,2019,91689,largest_attachment_fallback
020060,2020,102106,largest_attachment_fallback
020087,2010,5552,largest_attachment_fallback
020087,2011,15398,largest_attachment_fallback_content_filtered
020087,2012,24875,largest_attachment_fallback
020087,2013,36055,largest_attachment_fallback
020087,2014,44997,largest_attachment_fallback
020087,2015,54195,largest_attachment_fallback_content_filtered
020087,2016,63004,largest_attachment_fallback
020087,2017,72078,largest_attachment_fallback
020087,2018,81183,largest_attachment_fallback_content_filtered
020087,2019,91843,largest_attachment_fallback
020087,2020,102072,largest_attachment_fallback_content_filtered
020087,2022,124044,largest_attachment_fallback_content_filtered
020125,2010,5379,largest_attachment_fallback
020125,2011,14645,largest_attachment_fallback
020125,2012,24672,largest_attachment_fallback
020125,2013,35072,largest_attachment_fallback
020125,2014,44667,largest_attachment_fallback
020125,2015,53947,largest_attachment_fallback
020125,2016,62676,largest_attachment_fallback
020125,2017,71871,largest_attachment_fallback
020125,2018,80897,largest_attachment_fallback
020125,2019,91901,largest_attachment_fallback
020125,2020,100662,largest_attachment_fallback
020125,2021,111983,largest_attachment_fallback
020125,2022,123793,largest_attachment_fallback
020125,2023,134322,largest_attachment_fallback_content_filtered
020168,2010,14558,largest_attachment_fallback
020168,2011,15320,largest_attachment_fallback
020168,2012,25364,largest_attachment_fallback
020168,2013,36037,largest_attachment_fallback_content_filtered
020168,2014,45163,largest_attachment_fallback
020168,2015,54530,largest_attachment_fallback
020168,2016,63306,largest_attachment_fallback
020168,2017,72067,largest_attachment_fallback
020184,2010,5989,largest_attachment_fallback
020184,2011,15591,largest_attachment_fallback
020184,2012,24371,largest_attachment_fallback
020184,2013,36243,largest_attachment_fallback
020184,2014,45680,largest_attachment_fallback
020184,2015,54780,largest_attachment_fallback
020184,2016,63746,largest_attachment_fallback
020184,2017,73218,largest_attachment_fallback
020184,2018,81954,largest_attachment_fallback
020184,2019,97154,largest_attachment_fallback
020184,2020,106325,largest_attachment_fallback
020257,2010,9636,largest_attachment_fallback
020257,2011,19520,largest_attachment_fallback
020257,2012,25406,largest_attachment_fallback_content_filtered
020257,2013,35399,largest_attachment_fallback
020257,2014,44926,largest_attachment_fallback
020257,2015,54034,largest_attachment_fallback
020257,2016,63089,largest_attachment_fallback
020257,2017,74904,largest_attachment_fallback
020257,2018,82172,largest_attachment_fallback
020257,2019,91546,largest_attachment_fallback
020257,2020,100641,largest_attachment_fallback
020257,2021,111877,largest_attachment_fallback
020257,2023,134502,largest_attachment_fallback
020257,2024,145522,largest_attachment_fallback
020338,2010,5050,largest_attachment_fallback_content_filtered
020338,2011,14693,largest_attachment_fallback
020338,2012,24638,largest_attachment_fallback
020338,2013,35082,largest_attachment_fallback
020338,2014,44390,largest_attachment_fallback_content_filtered
020338,2015,53692,largest_attachment_fallback_content_filtered
020338,2016,62917,largest_attachment_fallback_content_filtered
020338,2017,71993,largest_attachment_fallback_content_filtered
020338,2018,81151,largest_attachment_fallback_content_filtered
020338,2019,91423,largest_attachment_fallback
020338,2020,102539,largest_attachment_fallback
020354,2010,9555,largest_attachment_fallback
020354,2011,15711,largest_attachment_fallback
020354,2012,25921,largest_attachment_fallback
020354,2014,45487,largest_attachment_fallback
020354,2015,54377,largest_attachment_fallback
020354,2016,63011,largest_attachment_fallback
020354,2017,72780,largest_attachment_fallback
020354,2018,81417,largest_attachment_fallback
020354,2019,91506,largest_attachment_fallback
020354,2020,100837,largest_attachment_fallback
020362,2010,7578,largest_attachment_fallback
020362,2011,15164,largest_attachment_fallback
020362,2012,24944,largest_attachment_fallback
020362,2013,34704,largest_attachment_fallback
020362,2014,44812,largest_attachment_fallback
020362,2015,54390,largest_attachment_fallback
020362,2016,63234,largest_attachment_fallback
020362,2017,72280,largest_attachment_fallback
020362,2018,81611,largest_attachment_fallback
020362,2019,91367,largest_attachment_fallback
020362,2020,101012,largest_attachment_fallback
020362,2021,113274,largest_attachment_fallback
020362,2022,124427,largest_attachment_fallback
020362,2023,134942,largest_attachment_fallback
020362,2024,145551,largest_attachment_fallback
020435,2010,5495,largest_attachment_fallback
020435,2011,15223,largest_attachment_fallback
020435,2012,25191,largest_attachment_fallback
020435,2013,36490,largest_attachment_fallback_content_filtered
020435,2014,45154,largest_attachment_fallback_content_filtered
020435,2015,54299,largest_attachment_fallback_content_filtered
020435,2016,63495,largest_attachment_fallback_content_filtered
020435,2017,72541,largest_attachment_fallback_content_filtered
020435,2018,85030,largest_attachment_fallback_content_filtered
020435,2019,91651,largest_attachment_fallback_content_filtered
020435,2023,135247,largest_attachment_fallback
020435,2024,145816,largest_attachment_fallback
020435,2025,155728,largest_attachment_fallback
020478,2010,6307,largest_attachment_fallback
020478,2011,16273,largest_attachment_fallback
020478,2012,25382,largest_attachment_fallback
020478,2013,34541,largest_attachment_fallback
020478,2014,45065,largest_attachment_fallback
020478,2015,54655,largest_attachment_fallback
020478,2016,63852,largest_attachment_fallback
020478,2017,73029,largest_attachment_fallback
020478,2018,81992,largest_attachment_fallback
020478,2019,92016,largest_attachment_fallback
020478,2020,102449,largest_attachment_fallback
020478,2021,113027,largest_attachment_fallback
020478,2022,131625,largest_attachment_fallback
020478,2023,135377,largest_attachment_fallback
020478,2024,146046,largest_attachment_fallback
020494,2010,5861,largest_attachment_fallback
020494,2011,24141,largest_attachment_fallback
020494,2012,28108,largest_attachment_fallback
020494,2013,36089,largest_attachment_fallback
020494,2014,45090,largest_attachment_fallback
020494,2015,53929,largest_attachment_fallback
020494,2016,62678,largest_attachment_fallback
020494,2017,71825,largest_attachment_fallback
020494,2018,80907,largest_attachment_fallback
020494,2019,91046,largest_attachment_fallback
020494,2020,100676,largest_attachment_fallback
020516,2011,9891,largest_attachment_fallback
020516,2012,19419,largest_attachment_fallback
020516,2013,29547,largest_attachment_fallback
020516,2014,39394,largest_attachment_fallback
020516,2015,48989,largest_attachment_fallback_content_filtered
020516,2016,57586,largest_attachment_fallback_content_filtered
020516,2017,66917,largest_attachment_fallback_content_filtered
020516,2018,76061,largest_attachment_fallback
020516,2019,85121,largest_attachment_fallback
020516,2020,94440,largest_attachment_fallback
020516,2021,106077,largest_attachment_fallback
020516,2022,117070,largest_attachment_fallback
020516,2023,128513,largest_attachment_fallback
020524,2010,5829,largest_attachment_fallback
020524,2011,15479,largest_attachment_fallback
020524,2012,24655,largest_attachment_fallback
020524,2013,34774,largest_attachment_fallback
020524,2014,44977,largest_attachment_fallback_content_filtered
020524,2015,54715,largest_attachment_fallback_content_filtered
020524,2016,63446,largest_attachment_fallback
020524,2017,72684,largest_attachment_fallback
020524,2018,81685,largest_attachment_fallback_content_filtered
020524,2019,92048,largest_attachment_fallback
020524,2020,102057,largest_attachment_fallback_content_filtered
020524,2021,112820,largest_attachment_fallback
020524,2022,124720,largest_attachment_fallback
020524,2023,134964,largest_attachment_fallback
020524,2024,145847,largest_attachment_fallback
020575,2010,5520,largest_attachment_fallback_content_filtered
020575,2011,15222,largest_attachment_fallback
020575,2012,31726,largest_attachment_fallback
020575,2013,35474,largest_attachment_fallback
020575,2014,58532,largest_attachment_fallback
020575,2016,64176,largest_attachment_fallback
020575,2017,72874,largest_attachment_fallback_content_filtered
020575,2018,81726,largest_attachment_fallback_content_filtered
020575,2019,91835,largest_attachment_fallback
020575,2020,102194,largest_attachment_fallback
020575,2021,112767,largest_attachment_fallback_content_filtered
020575,2024,145755,largest_attachment_fallback
020575,2025,155687,largest_attachment_fallback
020605,2010,5969,largest_attachment_fallback
020605,2011,15391,largest_attachment_fallback_content_filtered
020605,2012,25560,largest_attachment_fallback_content_filtered
020605,2013,35522,largest_attachment_fallback_content_filtered
020605,2014,44953,largest_attachment_fallback
020605,2015,54766,largest_attachment_fallback_content_filtered
020605,2016,63853,largest_attachment_fallback_content_filtered
020605,2017,73325,largest_attachment_fallback_content_filtered
020605,2018,80817,largest_attachment_fallback_content_filtered
020605,2019,90944,largest_attachment_fallback_content_filtered
020605,2020,100247,largest_attachment_fallback
020605,2022,124478,largest_attachment_fallback
020605,2023,135114,largest_attachment_fallback
020621,2010,6634,largest_attachment_fallback_content_filtered
020621,2011,14983,largest_attachment_fallback_content_filtered
020621,2012,24794,largest_attachment_fallback_content_filtered
020621,2013,35134,largest_attachment_fallback_content_filtered
020621,2014,44935,largest_attachment_fallback_content_filtered
020621,2015,53990,largest_attachment_fallback_content_filtered
020621,2016,63250,largest_attachment_fallback_content_filtered
020621,2017,72208,largest_attachment_fallback_content_filtered
020621,2018,81686,largest_attachment_fallback_content_filtered
020621,2019,92142,largest_attachment_fallback_content_filtered
020621,2020,102313,largest_attachment_fallback_content_filtered
020621,2021,113098,largest_attachment_fallback
020621,2022,124731,largest_attachment_fallback
020621,2023,135372,largest_attachment_fallback
020621,2024,145720,largest_attachment_fallback
020621,2025,155801,largest_attachment_fallback
020702,2010,5773,largest_attachment_fallback
020702,2011,15850,largest_attachment_fallback
020702,2012,25906,largest_attachment_fallback
020702,2013,35512,largest_attachment_fallback
020702,2014,45696,largest_attachment_fallback
020702,2015,54762,largest_attachment_fallback
020702,2016,63824,largest_attachment_fallback
020702,2017,72849,largest_attachment_fallback
020702,2018,81624,largest_attachment_fallback
020702,2019,92004,largest_attachment_fallback
020702,2020,102436,largest_attachment_fallback
020702,2022,124920,largest_attachment_fallback
020702,2023,135354,largest_attachment_fallback
020702,2024,146202,largest_attachment_fallback_content_filtered
020745,2010,5627,largest_attachment_fallback
020745,2011,15552,largest_attachment_fallback
020745,2012,24917,largest_attachment_fallback
020745,2013,35155,largest_attachment_fallback
020745,2014,44921,largest_attachment_fallback
020745,2015,53951,largest_attachment_fallback
020745,2016,63591,largest_attachment_fallback
020745,2017,72071,largest_attachment_fallback
020745,2018,81179,largest_attachment_fallback_content_filtered
020745,2019,91857,largest_attachment_fallback_content_filtered
020745,2020,101024,largest_attachment_fallback
020770,2010,5442,largest_attachment_fallback
020770,2011,14980,largest_attachment_fallback
020770,2012,25049,largest_attachment_fallback
020770,2013,35341,largest_attachment_fallback
020770,2014,45072,largest_attachment_fallback
020770,2015,54645,largest_attachment_fallback
020770,2016,63372,largest_attachment_fallback
020770,2017,72336,largest_attachment_fallback
020770,2018,81445,largest_attachment_fallback
020770,2019,91678,largest_attachment_fallback
020770,2020,101015,largest_attachment_fallback
020788,2010,22071,largest_attachment_fallback
020788,2011,22962,largest_attachment_fallback
020788,2012,25552,largest_attachment_fallback_content_filtered
020788,2013,35309,largest_attachment_fallback_content_filtered
020788,2014,44411,largest_attachment_fallback_content_filtered
020788,2015,53704,largest_attachment_fallback
020788,2016,62782,largest_attachment_fallback
020788,2017,72771,largest_attachment_fallback
020788,2018,80935,largest_attachment_fallback_content_filtered
020788,2019,91096,largest_attachment_fallback
020788,2020,102751,largest_attachment_fallback
020842,2010,5514,largest_attachment_fallback
020842,2011,14812,largest_attachment_fallback
020842,2012,24983,largest_attachment_fallback
020842,2013,35385,largest_attachment_fallback
020842,2014,45006,largest_attachment_fallback
020842,2016,63155,largest_attachment_fallback
020842,2017,73559,largest_attachment_fallback
020893,2010,4722,largest_attachment_fallback
020893,2011,14057,largest_attachment_fallback
020915,2010,6069,largest_attachment_fallback
020915,2011,15064,largest_attachment_fallback_content_filtered
020915,2012,24946,largest_attachment_fallback_content_filtered
020915,2013,35180,largest_attachment_fallback
020915,2014,44802,largest_attachment_fallback_content_filtered
020915,2015,53894,largest_attachment_fallback_content_filtered
020915,2016,63110,largest_attachment_fallback_content_filtered
020915,2017,72097,largest_attachment_fallback_content_filtered
020915,2018,80989,largest_attachment_fallback_content_filtered
020915,2019,91299,largest_attachment_fallback
020915,2020,100692,largest_attachment_fallback_content_filtered
020915,2021,128797,largest_attachment_fallback
020915,2022,128798,largest_attachment_fallback
020915,2023,134377,largest_attachment_fallback
020915,2024,144971,largest_attachment_fallback
020931,2010,10113,largest_attachment_fallback
020931,2011,25100,largest_attachment_fallback
020931,2012,25098,largest_attachment_fallback_content_filtered
020931,2013,35116,largest_attachment_fallback
020931,2014,45416,largest_attachment_fallback
020931,2015,53924,largest_attachment_fallback_content_filtered
020931,2016,62780,largest_attachment_fallback_content_filtered
020931,2017,71995,largest_attachment_fallback
020931,2018,81143,largest_attachment_fallback_content_filtered
020931,2019,91056,largest_attachment_fallback
020931,2020,100470,largest_attachment_fallback
020982,2010,6378,largest_attachment_fallback
020982,2011,24277,largest_attachment_fallback
020982,2012,24955,largest_attachment_fallback
020982,2013,35323,largest_attachment_fallback
020982,2014,44230,largest_attachment_fallback
020982,2015,53601,largest_attachment_fallback
020982,2016,63020,largest_attachment_fallback
020982,2017,71883,largest_attachment_fallback
020982,2018,80812,largest_attachment_fallback
020982,2019,91010,largest_attachment_fallback
020982,2020,100117,largest_attachment_fallback
020990,2010,5481,largest_attachment_fallback
020990,2011,16136,largest_attachment_fallback
020990,2012,24779,largest_attachment_fallback
020990,2013,35307,largest_attachment_fallback
020990,2014,45058,largest_attachment_fallback_content_filtered
020990,2015,54096,largest_attachment_fallback_content_filtered
020990,2016,62640,largest_attachment_fallback_content_filtered
020990,2017,72061,largest_attachment_fallback_content_filtered
020990,2018,81382,largest_attachment_fallback_content_filtered
020990,2019,91171,largest_attachment_fallback_content_filtered
020990,2020,100690,largest_attachment_fallback
020990,2021,112049,largest_attachment_fallback
020990,2022,132682,largest_attachment_fallback
020990,2023,141202,largest_attachment_fallback
020990,2024,145807,largest_attachment_fallback
021016,2010,5332,largest_attachment_fallback
021016,2011,23826,largest_attachment_fallback
021016,2012,25343,largest_attachment_fallback
021016,2013,35514,largest_attachment_fallback
021016,2014,45097,largest_attachment_fallback
021016,2015,54001,largest_attachment_fallback
021016,2016,63235,largest_attachment_fallback
021016,2017,72335,largest_attachment_fallback
021016,2018,81225,largest_attachment_fallback
021016,2019,91730,largest_attachment_fallback
021016,2020,101023,largest_attachment_fallback
021016,2021,112551,largest_attachment_fallback
021016,2022,124190,largest_attachment_fallback
021016,2023,134739,largest_attachment_fallback
021016,2024,146505,largest_attachment_fallback
021091,2010,4753,largest_attachment_fallback
021091,2011,14404,largest_attachment_fallback
021091,2012,24420,largest_attachment_fallback
021091,2013,34610,largest_attachment_fallback
021091,2014,43803,largest_attachment_fallback
021091,2015,53358,largest_attachment_fallback
021091,2016,62390,largest_attachment_fallback
021091,2017,71345,largest_attachment_fallback
021091,2018,80649,largest_attachment_fallback
021091,2019,90918,largest_attachment_fallback
021091,2020,100004,largest_attachment_fallback
021148,2010,5761,largest_attachment_fallback
021148,2011,16161,largest_attachment_fallback
021148,2012,24846,largest_attachment_fallback
021148,2013,60083,largest_attachment_fallback
021148,2014,60084,largest_attachment_fallback
021148,2015,60085,largest_attachment_fallback
021148,2016,63107,largest_attachment_fallback
021148,2017,72100,largest_attachment_fallback
021148,2018,81135,largest_attachment_fallback
021148,2019,91671,largest_attachment_fallback
021148,2021,112437,largest_attachment_fallback
021148,2022,124040,largest_attachment_fallback_content_filtered
021148,2023,134774,largest_attachment_fallback
021148,2024,145353,largest_attachment_fallback
021148,2025,155118,largest_attachment_fallback
021180,2010,14255,largest_attachment_fallback
021180,2011,16019,largest_attachment_fallback
021180,2012,25084,largest_attachment_fallback
021180,2013,35299,largest_attachment_fallback
021180,2014,45116,largest_attachment_fallback
021180,2015,54652,largest_attachment_fallback
021180,2016,63643,largest_attachment_fallback_content_filtered
021180,2017,72876,largest_attachment_fallback
021180,2018,81559,largest_attachment_fallback
021180,2019,92052,largest_attachment_fallback
021180,2020,100558,largest_attachment_fallback
021180,2021,112942,largest_attachment_fallback
021180,2024,147847,largest_attachment_fallback
021180,2025,155945,largest_attachment_fallback
021237,2010,5587,largest_attachment_fallback
021237,2011,28175,largest_attachment_fallback
021237,2012,28270,largest_attachment_fallback
021237,2013,35682,largest_attachment_fallback
021237,2014,45339,largest_attachment_fallback
021237,2015,54419,largest_attachment_fallback
021237,2016,68726,largest_attachment_fallback
