CD_CVM,ANO,ID_DOC,found,tier,files,DENOM_CIA
22349,2015,53767,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\22349\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122016530000000000000000.pdf.pdf', 'size_bytes': 608436}]",AZZAS 2154 S.A.
22349,2016,62971,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\22349\\2016\\relatorio_administracao.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00122416530000000000000000.pdf.pdf', 'size_bytes': 497883}]",AZZAS 2154 S.A.
22349,2017,72053,False,not_found,[],AZZAS 2154 S.A.
22349,2018,80780,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\22349\\2018\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00123916530000000000000000.pdf.pdf', 'size_bytes': 820299}]",AZZAS 2154 S.A.
22349,2019,92868,False,not_found,[],AZZAS 2154 S.A.
22349,2020,100689,False,not_found,[],AZZAS 2154 S.A.
22349,2021,112444,False,not_found,[],AZZAS 2154 S.A.
22349,2022,125277,False,not_found,[],AZZAS 2154 S.A.
22349,2023,134550,False,not_found,[],AZZAS 2154 S.A.
22349,2024,145319,False,not_found,[],AZZAS 2154 S.A.
18724,2015,54217,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122716530000000000000000.pdf.pdf', 'size_bytes': 541214}]",BRADESPAR S.A.
18724,2016,63373,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2016\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124716530000000000000000.pdf.pdf', 'size_bytes': 476665}]",BRADESPAR S.A.
18724,2017,72464,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2017\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123816530000000000000000.pdf.pdf', 'size_bytes': 471333}]",BRADESPAR S.A.
18724,2018,81696,False,not_found,[],BRADESPAR S.A.
18724,2019,91842,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2019\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121116530000000000000000.pdf.pdf', 'size_bytes': 993250}]",BRADESPAR S.A.
18724,2020,102213,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2020\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121916530000000000000000.pdf.pdf', 'size_bytes': 948465}]",BRADESPAR S.A.
18724,2021,113117,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2021\\relatorio_administracao.pdf', 'original_filename': 'Rel Adm_4T_21_V3 LIMPA_sem dividendos.pdf', 'size_bytes': 555757}]",BRADESPAR S.A.
18724,2022,124650,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2022\\relatorio_administracao.pdf', 'original_filename': 'Rel Adm_4T_22 V6 Limpa.pdf', 'size_bytes': 943703}]",BRADESPAR S.A.
18724,2023,135181,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2023\\relatorio_administracao.pdf', 'original_filename': 'Rel Adm_4T_23 V2 Limpa.pdf', 'size_bytes': 663992}]",BRADESPAR S.A.
18724,2024,145726,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18724\\2024\\relatorio_administracao.pdf', 'original_filename': 'Versão Final.pdf', 'size_bytes': 582722}]",BRADESPAR S.A.
4820,2015,53451,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122816530000000000000000.pdf.pdf', 'size_bytes': 947743}]",BRASKEM S.A.
4820,2016,68264,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2016\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123616530000000000000000.pdf.pdf', 'size_bytes': 814552}]",BRASKEM S.A.
4820,2017,72881,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2017\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124116530000000000000000.pdf.pdf', 'size_bytes': 868818}]",BRASKEM S.A.
4820,2018,81173,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2018\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00122116530000000000000000.pdf.pdf', 'size_bytes': 882890}]",BRASKEM S.A.
4820,2019,92224,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2019\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121516530000000000000000.pdf.pdf', 'size_bytes': 1196185}]",BRASKEM S.A.
4820,2020,100840,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2020\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122416530000000000000000.pdf.pdf', 'size_bytes': 2325249}]",BRASKEM S.A.
4820,2021,112600,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2021\\relatorio_administracao.pdf', 'original_filename': 'RA_2021_PORT_16032022_Slim.pdf', 'size_bytes': 1421518}]",BRASKEM S.A.
4820,2022,124488,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2022\\relatorio_administracao.pdf', 'original_filename': 'RA_2022_PORT_22032023.pdf', 'size_bytes': 2103665}]",BRASKEM S.A.
4820,2023,139362,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2023\\relatorio_administracao.pdf', 'original_filename': 'RA_2023_PORT_20240318_slim.pdf', 'size_bytes': 2321676}]",BRASKEM S.A.
4820,2024,145080,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\4820\\2024\\relatorio_administracao.pdf', 'original_filename': 'RA_2024_PT- 26.02_slim.pdf', 'size_bytes': 2366380}]",BRASKEM S.A.
25291,2020,101006,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\25291\\2020\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121704120000000000000000.pdf.pdf', 'size_bytes': 1111360}]",BRAVA ENERGIA S.A.
25291,2021,111958,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\25291\\2021\\relatorio_administracao.pdf', 'original_filename': 'Notas Explicativas.pdf', 'size_bytes': 1420561}]",BRAVA ENERGIA S.A.
25291,2022,123994,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\25291\\2022\\relatorio_administracao.pdf', 'original_filename': 'DF 3ROG - 2022 Anual_Final.pdf', 'size_bytes': 891150}]",BRAVA ENERGIA S.A.
25291,2023,134516,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\25291\\2023\\relatorio_administracao.pdf', 'original_filename': 'DF 3ROG - 2023_PT - Sem quadros.pdf', 'size_bytes': 1099044}]",BRAVA ENERGIA S.A.
25291,2024,145612,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\25291\\2024\\relatorio_administracao.pdf', 'original_filename': 'Notas explicativas_DF Brava - 4T24 v9.5.pdf', 'size_bytes': 1423238}]",BRAVA ENERGIA S.A.
24848,2018,87072,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\24848\\2018\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15000\\Temp\\files\\00121316530000000000000000.pdf.pdf', 'size_bytes': 407858}]",C&A MODAS S.A.
24848,2019,91737,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\24848\\2019\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121216530000000000000000.pdf.pdf', 'size_bytes': 165067}]",C&A MODAS S.A.
24848,2020,102056,False,not_found,[],C&A MODAS S.A.
24848,2021,112425,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\24848\\2021\\relatorio_administracao.pdf', 'original_filename': '20220310_Relatório da Aministração.pdf', 'size_bytes': 797021}]",C&A MODAS S.A.
24848,2022,123795,False,not_found,[],C&A MODAS S.A.
24848,2023,134324,False,not_found,[],C&A MODAS S.A.
24848,2024,145051,False,not_found,[],C&A MODAS S.A.
18821,2015,53651,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18821\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00135716530000000000000000.pdf.pdf', 'size_bytes': 118535}]",CCR S.A.
18821,2016,62916,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18821\\2016\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122316530000000000000000.pdf.pdf', 'size_bytes': 259541}]",CCR S.A.
18821,2017,71809,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18821\\2017\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124516530000000000000000.pdf.pdf', 'size_bytes': 253128}]",CCR S.A.
18821,2018,81414,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18821\\2018\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121116530000000000000000.pdf.pdf', 'size_bytes': 530608}]",CCR S.A.
18821,2019,91386,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18821\\2019\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121616530000000000000000.pdf.pdf', 'size_bytes': 438048}]",CCR S.A.
18821,2020,100683,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\18821\\2020\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00124016530000000000000000.pdf.pdf', 'size_bytes': 274079}]",CCR S.A.
2437,2015,54894,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2437\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121916530000000000000000.pdf.pdf', 'size_bytes': 5571417}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS
