CD_CVM,ANO,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,error
022365,2022,123811,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022365\\2022\\notas_explicativas.pdf', 'original_filename': 'DF E.P. 31.12.2022 - VF.pdf', 'size_bytes': 1135974}]",ENAUTA PARTICIPAÇÕES S.A.,
022365,2023,134554,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022365\\2023\\notas_explicativas.pdf', 'original_filename': 'Enauta - DF 31.12.2023.pdf', 'size_bytes': 1674845}]",ENAUTA PARTICIPAÇÕES S.A.,
020621,2010,6634,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000516530000000000000000.pdf.pdf', 'size_bytes': 1779414}]",FERTILIZANTES HERINGER S.A.,
020621,2011,14983,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000216530000000000000000.pdf.pdf', 'size_bytes': 2077930}]",FERTILIZANTES HERINGER S.A.,
020621,2012,24794,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001616530000000000000000.pdf.pdf', 'size_bytes': 1593342}]",FERTILIZANTES HERINGER S.A.,
020621,2013,35134,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002416530000000000000000.pdf.pdf', 'size_bytes': 1159996}]",FERTILIZANTES HERINGER S.A.,
020621,2014,44935,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00119716530000000000000000.pdf.pdf', 'size_bytes': 882598}]",FERTILIZANTES HERINGER S.A.,
020621,2015,53990,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122016530000000000000000.pdf.pdf', 'size_bytes': 2079421}]",FERTILIZANTES HERINGER S.A.,
020621,2016,63250,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124216530000000000000000.pdf.pdf', 'size_bytes': 2090942}]",FERTILIZANTES HERINGER S.A.,
020621,2017,72208,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00130216530000000000000000.pdf.pdf', 'size_bytes': 2271008}]",FERTILIZANTES HERINGER S.A.,
020621,2018,81686,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00126016530000000000000000.pdf.pdf', 'size_bytes': 2046523}]",FERTILIZANTES HERINGER S.A.,
020621,2019,92142,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121916530000000000000000.pdf.pdf', 'size_bytes': 1093985}]",FERTILIZANTES HERINGER S.A.,
020621,2020,102313,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122816530000000000000000.pdf.pdf', 'size_bytes': 2023532}]",FERTILIZANTES HERINGER S.A.,
020621,2021,113098,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2021\\notas_explicativas.pdf', 'original_filename': 'NE_FH_2021.pdf', 'size_bytes': 589038}]",FERTILIZANTES HERINGER S.A.,
020621,2022,124731,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2022\\notas_explicativas.pdf', 'original_filename': 'NE_FH_2022.pdf', 'size_bytes': 519414}]",FERTILIZANTES HERINGER S.A.,
020621,2023,135372,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2023\\notas_explicativas.pdf', 'original_filename': 'NE_FH_2023.pdf', 'size_bytes': 470300}]",FERTILIZANTES HERINGER S.A.,
020621,2024,145720,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2024\\notas_explicativas.pdf', 'original_filename': 'NFE FH 4TRI 2024 - Versão Final.pdf', 'size_bytes': 496437}]",FERTILIZANTES HERINGER S.A.,
020621,2025,155801,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020621\\2025\\notas_explicativas.pdf', 'original_filename': 'NE - DF - 2025.pdf', 'size_bytes': 502812}]",FERTILIZANTES HERINGER S.A.,
025712,2020,100323,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025712\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00146016530000000000000000.pdf.pdf', 'size_bytes': 711280}]",GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,
025712,2021,112327,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025712\\2021\\notas_explicativas.pdf', 'original_filename': 'GPS_NotaExplicativa_DFP.pdf', 'size_bytes': 1866614}]",GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,
025712,2022,130998,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025712\\2022\\notas_explicativas.pdf', 'original_filename': 'DF GRUPO GPS - 31.12.2022-v5 Limpa (1)-4-104.pdf', 'size_bytes': 3188971}]",GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,
025712,2023,134466,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\025712\\2023\\notas_explicativas.pdf', 'original_filename': 'Demonstração Financeira GPS S.A. - 12.2023 versão final-4-107.pdf', 'size_bytes': 1707729}]",GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,
025712,2024,145124,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025712\\2024\\notas_explicativas.pdf', 'original_filename': '1429655 - 01 - DF GRUPO GPS - 2024_FINAL_CLIENTE-34-132.pdf', 'size_bytes': 701443}]",GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,
025712,2025,155121,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025712\\2025\\notas_explicativas.pdf', 'original_filename': 'GPS_Notas_Explicativas.pdf', 'size_bytes': 608423}]",GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,
019615,2010,4980,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000416530000000000000000.pdf.pdf', 'size_bytes': 692116}]",GRENDENE S.A.,
019615,2011,14648,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002816530000000000000000.pdf.pdf', 'size_bytes': 404230}]",GRENDENE S.A.,
019615,2012,24578,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003216530000000000000000.pdf.pdf', 'size_bytes': 1367392}]",GRENDENE S.A.,
019615,2013,34532,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00005316530000000000000000.pdf.pdf', 'size_bytes': 1415255}]",GRENDENE S.A.,
019615,2014,44045,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00016116530000000000000000.pdf.pdf', 'size_bytes': 795338}]",GRENDENE S.A.,
019615,2015,53646,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00139016530000000000000000.pdf.pdf', 'size_bytes': 924355}]",GRENDENE S.A.,
019615,2016,62569,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00148716530000000000000000.pdf.pdf', 'size_bytes': 1134215}]",GRENDENE S.A.,
019615,2017,71706,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00157116530000000000000000.pdf.pdf', 'size_bytes': 846146}]",GRENDENE S.A.,
019615,2018,80667,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00132616530000000000000000.pdf.pdf', 'size_bytes': 1254146}]",GRENDENE S.A.,
019615,2019,90955,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00124104120000000000000000.pdf.pdf', 'size_bytes': 562804}]",GRENDENE S.A.,
019615,2020,100659,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122804120000000000000000.pdf.pdf', 'size_bytes': 652650}]",GRENDENE S.A.,
019615,2021,112035,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\019615\\2021\\notas_explicativas.pdf', 'original_filename': 'VERSÃO DFP - Grendene - RA 2021 v8.pdf', 'size_bytes': 535589}]",GRENDENE S.A.,
019615,2022,123850,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\019615\\2022\\notas_explicativas.pdf', 'original_filename': 'DFP Grendene_RA_v11.pdf', 'size_bytes': 567072}]",GRENDENE S.A.,
019615,2023,134366,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas V2 31.12.23.pdf', 'size_bytes': 1554525}]",GRENDENE S.A.,
019615,2024,145106,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\019615\\2024\\notas_explicativas.pdf', 'original_filename': 'Grendene_RA 2024 - DFP.pdf', 'size_bytes': 729159}]",GRENDENE S.A.,
019615,2025,155103,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019615\\2025\\notas_explicativas.pdf', 'original_filename': 'Notas 2025.pdf', 'size_bytes': 5799039}]",GRENDENE S.A.,
025186,2019,96147,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025186\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00175804120000000000000000.pdf.pdf', 'size_bytes': 447185}]",GRUPO MATEUS S.A.,
025186,2020,102193,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025186\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122304120000000000000000.pdf.pdf', 'size_bytes': 2139107}]",GRUPO MATEUS S.A.,
025186,2021,112429,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025186\\2021\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas anuais completas VF.pdf', 'size_bytes': 2015788}]",GRUPO MATEUS S.A.,
025186,2022,132238,0,,[],GRUPO MATEUS S.A.,File is not a zip file
025186,2023,134500,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025186\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas (3)).pdf', 'size_bytes': 1668869}]",GRUPO MATEUS S.A.,
025186,2024,154447,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\025186\\2024\\notas_explicativas.pdf', 'original_filename': 'Pareceres e Declarações DFP 2024.pdf', 'size_bytes': 200809}]",GRUPO MATEUS S.A.,
025186,2025,155479,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025186\\2025\\notas_explicativas.pdf', 'original_filename': '4ITR25_-_GMAT3.pdf', 'size_bytes': 5577393}]",GRUPO MATEUS S.A.,
024694,2018,80696,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024694\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00124204120000000000000000.pdf.pdf', 'size_bytes': 886759}]",GRUPO SBF S.A.,
024694,2019,91938,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024694\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121816530000000000000000.pdf.pdf', 'size_bytes': 1146240}]",GRUPO SBF S.A.,
024694,2020,102474,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024694\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00123104120000000000000000.pdf.pdf', 'size_bytes': 1642319}]",GRUPO SBF S.A.,
024694,2021,113191,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\024694\\2021\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas - GRUPO SBF S.A - 31.12.2021.pdf', 'size_bytes': 15521896}]",GRUPO SBF S.A.,
024694,2022,123846,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\024694\\2022\\notas_explicativas.pdf', 'original_filename': 'NOTAS EXPLICATIVA GRUPO SBF DEZ22.pdf', 'size_bytes': 1997351}]",GRUPO SBF S.A.,
024694,2023,134844,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024694\\2023\\notas_explicativas.pdf', 'original_filename': 'release 4T23_PORT v11.pdf', 'size_bytes': 3566392}]",GRUPO SBF S.A.,
024694,2024,145526,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024694\\2024\\notas_explicativas.pdf', 'original_filename': 'GRUPO SBF - 31.12.2024 - Release - CVM_sem numeração de página.pdf', 'size_bytes': 2211907}]",GRUPO SBF S.A.,
024694,2025,155192,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024694\\2025\\notas_explicativas.pdf', 'original_filename': 'release 4T25_PORT - sem páginação.pdf', 'size_bytes': 2635439}]",GRUPO SBF S.A.,
025453,2019,98900,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025453\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121904120000000000000000.docx.pdf', 'size_bytes': 1619324}]",INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,
025453,2020,102703,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025453\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122404120000000000000000.docx.pdf', 'size_bytes': 1040373}]",INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,
025453,2021,121282,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025453\\2021\\notas_explicativas.pdf', 'original_filename': 'NE.pdf', 'size_bytes': 1399196}]",INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,
025453,2022,123808,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025453\\2022\\notas_explicativas.pdf', 'original_filename': 'DF FY22 ENET.pdf', 'size_bytes': 1790576}]",INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,
025453,2023,134323,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025453\\2023\\notas_explicativas.pdf', 'original_filename': 'RA ENET.pdf', 'size_bytes': 2288899}]",INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,
025453,2024,145049,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\025453\\2024\\notas_explicativas.pdf', 'original_filename': 'NE DFP.pdf', 'size_bytes': 1863886}]",INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,
025453,2025,154903,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025453\\2025\\notas_explicativas.pdf', 'original_filename': 'enet4ITR.pdf', 'size_bytes': 1562858}]",INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,
023574,2011,45184,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00006404120000000000000000.pdf.pdf', 'size_bytes': 263636}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2012,45182,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00006104120000000000000000.pdf.pdf', 'size_bytes': 282811}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2013,45181,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00006604120000000000000000.pdf.pdf', 'size_bytes': 310699}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2014,45577,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123516530000000000000000.pdf.pdf', 'size_bytes': 1139590}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2015,54339,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124904120000000000000000.pdf.pdf', 'size_bytes': 1073167}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2016,63651,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122704120000000000000000.pdf.pdf', 'size_bytes': 1320090}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2017,72693,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123204120000000000000000.pdf.pdf', 'size_bytes': 1061379}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2018,81735,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121304120000000000000000.pdf.pdf', 'size_bytes': 1203341}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2019,92051,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121104120000000000000000.pdf.pdf', 'size_bytes': 1670209}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2020,102397,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122704120000000000000000.pdf.pdf', 'size_bytes': 1364570}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2021,113225,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2021\\notas_explicativas.pdf', 'original_filename': 'ER_4T21_PT_1.pdf', 'size_bytes': 1491782}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2022,124732,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\023574\\2022\\notas_explicativas.pdf', 'original_filename': 'DF IMC 2022 - NOTAS EXPLICATIVAS.pdf', 'size_bytes': 1764880}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2023,135150,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\023574\\2023\\notas_explicativas.pdf', 'original_filename': 'DF IMC 2023 NOTAS EXPLICATIVAS.pdf', 'size_bytes': 1770752}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2024,145815,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\023574\\2024\\notas_explicativas.pdf', 'original_filename': 'Demonstrações financeiras IMC 31.12.2024 vf.pdf', 'size_bytes': 2853742}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
023574,2025,155861,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023574\\2025\\notas_explicativas.pdf', 'original_filename': 'DF 2025 IMC 4ºITR Final.pdf', 'size_bytes': 3144813}]",INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,
011932,2010,4924,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000304120000000000000000.pdf.pdf', 'size_bytes': 469488}]",IOCHPE MAXION S.A.,
011932,2011,14560,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002304120000000000000000.pdf.pdf', 'size_bytes': 1151518}]",IOCHPE MAXION S.A.,
011932,2012,24541,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EMPRESASNET\\Temp\\files\\00000804120000000000000000.pdf.pdf', 'size_bytes': 466848}]",IOCHPE MAXION S.A.,
011932,2013,36227,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002516530000000000000000.pdf.pdf', 'size_bytes': 683577}]",IOCHPE MAXION S.A.,
011932,2014,44254,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003904120000000000000000.docx.pdf', 'size_bytes': 1683185}]",IOCHPE MAXION S.A.,
011932,2015,53644,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122804120000000000000000.docx.pdf', 'size_bytes': 1436179}]",IOCHPE MAXION S.A.,
011932,2016,63611,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00122904120000000000000000.doc.pdf', 'size_bytes': 1234860}]",IOCHPE MAXION S.A.,
011932,2017,71632,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00122704120000000000000000.doc.pdf', 'size_bytes': 1152992}]",IOCHPE MAXION S.A.,
011932,2018,81112,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121504120000000000000000.docx.pdf', 'size_bytes': 1133961}]",IOCHPE MAXION S.A.,
011932,2019,91384,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121804120000000000000000.docx.pdf', 'size_bytes': 1093350}]",IOCHPE MAXION S.A.,
011932,2020,100638,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011932\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122504120000000000000000.docx.pdf', 'size_bytes': 1538657}]",IOCHPE MAXION S.A.,
011932,2021,112374,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011932\\2021\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas - Dez.21.pdf', 'size_bytes': 587725}]",IOCHPE MAXION S.A.,
011932,2022,124377,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011932\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas - Dez  - CVM.pdf', 'size_bytes': 614517}]",IOCHPE MAXION S.A.,
011932,2023,134484,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011932\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas - Dez.23_CVM.pdf', 'size_bytes': 763769}]",IOCHPE MAXION S.A.,
011932,2024,145065,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011932\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas - Dez.24.pdf', 'size_bytes': 678585}]",IOCHPE MAXION S.A.,
011932,2025,154907,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011932\\2025\\notas_explicativas.pdf', 'original_filename': '5 - Notas explicativas - Dez.25 - cvm.pdf', 'size_bytes': 3519843}]",IOCHPE MAXION S.A.,
020575,2010,5520,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020575\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000316530000000000000000.pdf.pdf', 'size_bytes': 419815}]",JBS S.A.,
020575,2011,15222,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020575\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00005504130000000000000000.pdf.pdf', 'size_bytes': 743266}]",JBS S.A.,
020575,2012,31726,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020575\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00011104130000000000000000.pdf.pdf', 'size_bytes': 643548}]",JBS S.A.,
020575,2013,35474,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020575\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00011504130000000000000000.pdf.pdf', 'size_bytes': 1506114}]",JBS S.A.,
020575,2014,58532,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020575\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00126404130000000000000000.pdf.pdf', 'size_bytes': 1252484}]",JBS S.A.,
020575,2015,64175,0,,[],JBS S.A.,File is not a zip file
